book,sym,day,wd,dte,arm,dwell,entry_hm,exit_cfg,sl,K_spot,K_used,spot0,forward,fwd_gap,strike_changed,ce0,pe0,credit,skew,ba_pct,exit_hm,exit_comb,reason,spot_exit,idx_move_pct,gross_lot,net_lot,lot
TIMEB_NIFTY,NIFTY,2026-08-17,0,1,B,2,13:00,14:00,20,24350,24400,24334.0,24375.95,41.95,1,50.95,74.85,125.8,-23.9,0.214,14:00,119.0,TIME_EXIT,24338.3,0.0177,442,192,65
TIMEB_NIFTY,NIFTY,2026-08-17,0,1,B,0,13:00,14:00,20,24350,24400,24334.0,24375.95,41.95,1,50.95,74.85,125.8,-23.9,0.214,14:00,119.0,TIME_EXIT,24338.3,0.0177,442,192,65
COMB_NIFTY,NIFTY,2026-08-18,1,0,A,2,09:16,15:20,25,24250,24250,24244.35,24241.0,-3.35,0,39.3,48.3,87.6,-9.0,0.234,15:20,57.25,TIME_EXIT,24166.35,-0.3217,1973,1723,65
COMB_NIFTY,NIFTY,2026-08-18,1,0,A,0,09:16,15:20,25,24250,24250,24244.35,24241.0,-3.35,0,39.3,48.3,87.6,-9.0,0.234,15:20,57.25,TIME_EXIT,24166.35,-0.3217,1973,1723,65
COMB_NIFTY,NIFTY,2026-08-18,1,0,B,2,09:16,15:20,25,24250,24250,24244.35,24241.0,-3.35,0,39.3,48.3,87.6,-9.0,0.234,15:20,57.25,TIME_EXIT,24166.35,-0.3217,1973,1723,65
COMB_NIFTY,NIFTY,2026-08-18,1,0,B,0,09:16,15:20,25,24250,24250,24244.35,24241.0,-3.35,0,39.3,48.3,87.6,-9.0,0.234,15:20,57.25,TIME_EXIT,24166.35,-0.3217,1973,1723,65
TIMEB_NIFTY,NIFTY,2026-08-18,1,0,A,2,09:30,11:00,25,24250,24250,24245.1,24237.15,-7.95,0,33.8,46.65,80.45,-12.85,0.128,11:00,78.5,TIME_EXIT,24200.25,-0.185,127,-123,65
TIMEB_NIFTY,NIFTY,2026-08-18,1,0,A,0,09:30,11:00,25,24250,24250,24245.1,24237.15,-7.95,0,33.8,46.65,80.45,-12.85,0.128,11:00,78.5,TIME_EXIT,24200.25,-0.185,127,-123,65
TIMEB_NIFTY,NIFTY,2026-08-18,1,0,B,2,09:30,11:00,25,24250,24250,24245.1,24237.15,-7.95,0,33.8,46.65,80.45,-12.85,0.128,11:00,78.5,TIME_EXIT,24200.25,-0.185,127,-123,65
TIMEB_NIFTY,NIFTY,2026-08-18,1,0,B,0,09:30,11:00,25,24250,24250,24245.1,24237.15,-7.95,0,33.8,46.65,80.45,-12.85,0.128,11:00,78.5,TIME_EXIT,24200.25,-0.185,127,-123,65
COMB_NIFTY,NIFTY,2026-08-20,3,3,A,2,09:16,15:20,20,24200,24200,24213.45,24258.7,45.25,0,134.45,75.75,210.2,58.7,0.262,15:20,208.7,TIME_EXIT,24211.6,-0.0076,97,-153,65
COMB_NIFTY,NIFTY,2026-08-20,3,3,A,0,09:16,15:20,20,24200,24200,24213.45,24258.7,45.25,0,134.45,75.75,210.2,58.7,0.262,15:20,208.7,TIME_EXIT,24211.6,-0.0076,97,-153,65
COMB_NIFTY,NIFTY,2026-08-20,3,3,B,2,09:16,15:20,20,24200,24250,24213.45,24258.7,45.25,1,108.3,98.45,206.75,9.85,0.241,15:20,193.0,TIME_EXIT,24211.6,-0.0076,894,644,65
COMB_NIFTY,NIFTY,2026-08-20,3,3,B,0,09:16,15:20,20,24200,24250,24213.45,24258.7,45.25,1,108.3,98.45,206.75,9.85,0.241,15:20,193.0,TIME_EXIT,24211.6,-0.0076,894,644,65
COMB_NIFTY,NIFTY,2026-08-21,4,2,A,2,09:16,15:20,30,24250,24250,24261.15,24307.35,46.2,0,118.4,61.05,179.45,57.35,0.291,11:49,172.45,EOD,24254.55,-0.0272,455,205,65
COMB_NIFTY,NIFTY,2026-08-21,4,2,A,0,09:16,15:20,30,24250,24250,24261.15,24307.35,46.2,0,118.4,61.05,179.45,57.35,0.291,11:49,172.45,EOD,24254.55,-0.0272,455,205,65
COMB_NIFTY,NIFTY,2026-08-21,4,2,B,2,09:16,15:20,30,24250,24300,24261.15,24307.35,46.2,1,88.95,81.4,170.35,7.55,0.233,11:49,164.55,EOD,24254.55,-0.0272,377,127,65
COMB_NIFTY,NIFTY,2026-08-21,4,2,B,0,09:16,15:20,30,24250,24300,24261.15,24307.35,46.2,1,88.95,81.4,170.35,7.55,0.233,11:49,164.55,EOD,24254.55,-0.0272,377,127,65
TIMEB_NIFTY,NIFTY,2026-08-21,4,2,A,2,10:00,12:00,20,24250,24250,24246.9,24295.4,48.5,0,110.6,65.2,175.8,45.4,0.174,11:49,172.45,EOD,24254.55,0.0316,218,-32,65
TIMEB_NIFTY,NIFTY,2026-08-21,4,2,A,0,10:00,12:00,20,24250,24250,24246.9,24295.4,48.5,0,110.6,65.2,175.8,45.4,0.174,11:49,172.45,EOD,24254.55,0.0316,218,-32,65
TIMEB_NIFTY,NIFTY,2026-08-21,4,2,B,2,10:00,12:00,20,24250,24300,24246.9,24295.4,48.5,1,82.1,87.3,169.4,-5.2,0.149,11:49,164.55,EOD,24254.55,0.0316,315,65,65
TIMEB_NIFTY,NIFTY,2026-08-21,4,2,B,0,10:00,12:00,20,24250,24300,24246.9,24295.4,48.5,1,82.1,87.3,169.4,-5.2,0.149,11:49,164.55,EOD,24254.55,0.0316,315,65,65
COMB_SENSEX,SENSEX,2026-04-20,0,3,A,2,13:56,15:20,20,78600,78600,78588.24,78575.65,-12.59,0,694.15,718.5,1412.65,-24.35,0.249,15:20,1467.15,TIME_EXIT,78411.43,-0.225,-1090,-1290,20
COMB_SENSEX,SENSEX,2026-04-20,0,3,A,0,13:56,15:20,20,78600,78600,78588.24,78575.65,-12.59,0,694.15,718.5,1412.65,-24.35,0.249,15:20,1467.15,TIME_EXIT,78411.43,-0.225,-1090,-1290,20
COMB_SENSEX,SENSEX,2026-04-20,0,3,B,2,13:56,15:20,20,78600,78600,78588.24,78575.65,-12.59,0,694.15,718.5,1412.65,-24.35,0.249,15:20,1467.15,TIME_EXIT,78411.43,-0.225,-1090,-1290,20
COMB_SENSEX,SENSEX,2026-04-20,0,3,B,0,13:56,15:20,20,78600,78600,78588.24,78575.65,-12.59,0,694.15,718.5,1412.65,-24.35,0.249,15:20,1467.15,TIME_EXIT,78411.43,-0.225,-1090,-1290,20
COMB_SENSEX,SENSEX,2026-04-27,0,3,A,2,09:20,15:20,20,77100,77100,77082.06,77197.05,114.99,0,669.75,572.7,1242.45,97.05,0.225,15:20,1154.9,TIME_EXIT,77254.45,0.2236,1751,1551,20
COMB_SENSEX,SENSEX,2026-04-27,0,3,A,0,09:20,15:20,20,77100,77100,77082.06,77197.05,114.99,0,669.75,572.7,1242.45,97.05,0.225,15:20,1154.9,TIME_EXIT,77254.45,0.2236,1751,1551,20
COMB_SENSEX,SENSEX,2026-04-27,0,3,B,2,09:20,15:20,20,77100,77200,77082.06,77197.05,114.99,1,616.45,620.7,1237.15,-4.25,0.234,15:20,1137.6,TIME_EXIT,77254.45,0.2236,1991,1791,20
COMB_SENSEX,SENSEX,2026-04-27,0,3,B,0,09:20,15:20,20,77100,77200,77082.06,77197.05,114.99,1,616.45,620.7,1237.15,-4.25,0.234,15:20,1137.6,TIME_EXIT,77254.45,0.2236,1991,1791,20
COMB_SENSEX,SENSEX,2026-04-28,1,2,A,2,09:20,15:20,20,77200,77200,77235.38,77262.2,26.82,0,494.1,431.9,926.0,62.2,0.214,15:20,860.35,TIME_EXIT,76779.75,-0.5899,1313,1113,20
COMB_SENSEX,SENSEX,2026-04-28,1,2,A,0,09:20,15:20,20,77200,77200,77235.38,77262.2,26.82,0,494.1,431.9,926.0,62.2,0.214,15:20,860.35,TIME_EXIT,76779.75,-0.5899,1313,1113,20
COMB_SENSEX,SENSEX,2026-04-28,1,2,B,2,09:20,15:20,20,77200,77300,77235.38,77262.2,26.82,1,441.75,480.1,921.85,-38.35,0.205,15:20,890.2,TIME_EXIT,76779.75,-0.5899,633,433,20
COMB_SENSEX,SENSEX,2026-04-28,1,2,B,0,09:20,15:20,20,77200,77300,77235.38,77262.2,26.82,1,441.75,480.1,921.85,-38.35,0.205,15:20,890.2,TIME_EXIT,76779.75,-0.5899,633,433,20
COMB_SENSEX,SENSEX,2026-04-29,2,1,A,2,09:20,15:20,20,77200,77200,77249.22,77273.4,24.18,0,363.1,289.7,652.8,73.4,0.207,10:13,791.8,SL_DWELL,77624.89,0.4863,-2780,-2980,20
COMB_SENSEX,SENSEX,2026-04-29,2,1,A,0,09:20,15:20,20,77200,77200,77249.22,77273.4,24.18,0,363.1,289.7,652.8,73.4,0.207,10:11,810.1,SL_IMMEDIATE,77639.6,0.5054,-3146,-3346,20
COMB_SENSEX,SENSEX,2026-04-29,2,1,B,2,09:20,15:20,20,77200,77300,77249.22,77273.4,24.18,1,309.7,326.95,636.65,-17.25,0.184,10:19,786.5,SL_DWELL,77712.46,0.5997,-2997,-3197,20
COMB_SENSEX,SENSEX,2026-04-29,2,1,B,0,09:20,15:20,20,77200,77300,77249.22,77273.4,24.18,1,309.7,326.95,636.65,-17.25,0.184,10:11,768.4,SL_IMMEDIATE,77639.6,0.5054,-2635,-2835,20
TIMEB_SENSEX,SENSEX,2026-04-29,2,1,A,2,10:30,12:00,20,77800,77800,77845.18,77877.15,31.97,0,399.4,322.25,721.65,77.15,0.241,12:00,656.1,TIME_EXIT,77792.92,-0.0671,1311,1111,20
TIMEB_SENSEX,SENSEX,2026-04-29,2,1,A,0,10:30,12:00,20,77800,77800,77845.18,77877.15,31.97,0,399.4,322.25,721.65,77.15,0.241,12:00,656.1,TIME_EXIT,77792.92,-0.0671,1311,1111,20
TIMEB_SENSEX,SENSEX,2026-04-29,2,1,B,2,10:30,12:00,20,77800,77900,77845.18,77877.15,31.97,1,350.35,371.0,721.35,-20.65,0.189,12:00,658.45,TIME_EXIT,77792.92,-0.0671,1258,1058,20
TIMEB_SENSEX,SENSEX,2026-04-29,2,1,B,0,10:30,12:00,20,77800,77900,77845.18,77877.15,31.97,1,350.35,371.0,721.35,-20.65,0.189,12:00,658.45,TIME_EXIT,77792.92,-0.0671,1258,1058,20
COMB_SENSEX,SENSEX,2026-04-30,3,0,A,2,09:20,15:20,none,76800,76800,76782.14,76764.65,-17.49,0,168.5,203.85,372.35,-35.35,0.175,10:57,599.9,SL_DWELL,76273.11,-0.663,-4551,-4751,20
COMB_SENSEX,SENSEX,2026-04-30,3,0,A,0,09:20,15:20,none,76800,76800,76782.14,76764.65,-17.49,0,168.5,203.85,372.35,-35.35,0.175,10:55,564.6,SL_IMMEDIATE,76303.43,-0.6235,-3845,-4045,20
COMB_SENSEX,SENSEX,2026-04-30,3,0,B,2,09:20,15:20,none,76800,76800,76782.14,76764.65,-17.49,0,168.5,203.85,372.35,-35.35,0.175,10:57,599.9,SL_DWELL,76273.11,-0.663,-4551,-4751,20
COMB_SENSEX,SENSEX,2026-04-30,3,0,B,0,09:20,15:20,none,76800,76800,76782.14,76764.65,-17.49,0,168.5,203.85,372.35,-35.35,0.175,10:55,564.6,SL_IMMEDIATE,76303.43,-0.6235,-3845,-4045,20
TIMEB_SENSEX,SENSEX,2026-04-30,3,0,A,2,13:00,15:20,none,76800,76800,76765.3,76778.6,13.3,0,108.05,129.45,237.5,-21.4,0.297,13:47,381.5,SL_DWELL,77092.42,0.4261,-2880,-3080,20
TIMEB_SENSEX,SENSEX,2026-04-30,3,0,A,0,13:00,15:20,none,76800,76800,76765.3,76778.6,13.3,0,108.05,129.45,237.5,-21.4,0.297,13:45,406.0,SL_IMMEDIATE,77104.24,0.4415,-3370,-3570,20
TIMEB_SENSEX,SENSEX,2026-04-30,3,0,B,2,13:00,15:20,none,76800,76800,76765.3,76778.6,13.3,0,108.05,129.45,237.5,-21.4,0.297,13:47,381.5,SL_DWELL,77092.42,0.4261,-2880,-3080,20
TIMEB_SENSEX,SENSEX,2026-04-30,3,0,B,0,13:00,15:20,none,76800,76800,76765.3,76778.6,13.3,0,108.05,129.45,237.5,-21.4,0.297,13:45,406.0,SL_IMMEDIATE,77104.24,0.4415,-3370,-3570,20
COMB_SENSEX,SENSEX,2026-05-01,4,4,A,2,09:20,15:20,25,76900,76900,76913.5,77134.45,220.95,0,881.75,647.3,1529.05,234.45,,15:20,1529.05,TIME_EXIT,76913.5,0.0,0,-200,20
COMB_SENSEX,SENSEX,2026-05-01,4,4,A,0,09:20,15:20,25,76900,76900,76913.5,77134.45,220.95,0,881.75,647.3,1529.05,234.45,,15:20,1529.05,TIME_EXIT,76913.5,0.0,0,-200,20
COMB_SENSEX,SENSEX,2026-05-01,4,4,B,2,09:20,15:20,25,76900,77100,76913.5,77134.45,220.95,1,787.55,726.5,1514.05,61.05,,15:20,1514.05,TIME_EXIT,76913.5,0.0,0,-200,20
COMB_SENSEX,SENSEX,2026-05-01,4,4,B,0,09:20,15:20,25,76900,77100,76913.5,77134.45,220.95,1,787.55,726.5,1514.05,61.05,,15:20,1514.05,TIME_EXIT,76913.5,0.0,0,-200,20
COMB_SENSEX,SENSEX,2026-05-04,0,3,A,2,09:20,15:20,20,77500,77500,77534.74,77801.15,266.41,0,809.75,508.6,1318.35,301.15,0.308,15:20,1249.95,TIME_EXIT,77318.05,-0.2795,1368,1168,20
COMB_SENSEX,SENSEX,2026-05-04,0,3,A,0,09:20,15:20,20,77500,77500,77534.74,77801.15,266.41,0,809.75,508.6,1318.35,301.15,0.308,15:20,1249.95,TIME_EXIT,77318.05,-0.2795,1368,1168,20
COMB_SENSEX,SENSEX,2026-05-04,0,3,B,2,09:20,15:20,20,77500,77800,77534.74,77801.15,266.41,1,644.35,652.2,1296.55,-7.85,0.238,15:20,1281.6,TIME_EXIT,77318.05,-0.2795,299,99,20
COMB_SENSEX,SENSEX,2026-05-04,0,3,B,0,09:20,15:20,20,77500,77800,77534.74,77801.15,266.41,1,644.35,652.2,1296.55,-7.85,0.238,15:20,1281.6,TIME_EXIT,77318.05,-0.2795,299,99,20
COMB_SENSEX,SENSEX,2026-05-05,1,2,A,2,09:20,15:20,20,77100,77100,77113.98,77149.7,35.72,0,533.65,483.95,1017.6,49.7,0.176,15:20,832.95,TIME_EXIT,77061.54,-0.068,3693,3493,20
COMB_SENSEX,SENSEX,2026-05-05,1,2,A,0,09:20,15:20,20,77100,77100,77113.98,77149.7,35.72,0,533.65,483.95,1017.6,49.7,0.176,15:20,832.95,TIME_EXIT,77061.54,-0.068,3693,3493,20
COMB_SENSEX,SENSEX,2026-05-05,1,2,B,2,09:20,15:20,20,77100,77100,77113.98,77149.7,35.72,0,533.65,483.95,1017.6,49.7,0.176,15:20,832.95,TIME_EXIT,77061.54,-0.068,3693,3493,20
COMB_SENSEX,SENSEX,2026-05-05,1,2,B,0,09:20,15:20,20,77100,77100,77113.98,77149.7,35.72,0,533.65,483.95,1017.6,49.7,0.176,15:20,832.95,TIME_EXIT,77061.54,-0.068,3693,3493,20
COMB_SENSEX,SENSEX,2026-05-06,2,1,A,2,09:20,15:20,20,77500,77500,77473.92,77640.4,166.48,0,416.15,275.75,691.9,140.4,0.331,12:46,850.45,SL_DWELL,76875.26,-0.7727,-3171,-3371,20
COMB_SENSEX,SENSEX,2026-05-06,2,1,A,0,09:20,15:20,20,77500,77500,77473.92,77640.4,166.48,0,416.15,275.75,691.9,140.4,0.331,12:41,831.35,SL_IMMEDIATE,76916.04,-0.7201,-2789,-2989,20
COMB_SENSEX,SENSEX,2026-05-06,2,1,B,2,09:20,15:20,20,77500,77600,77473.92,77640.4,166.48,1,360.65,320.25,680.9,40.4,0.287,12:25,842.15,SL_DWELL,76956.56,-0.6678,-3225,-3425,20
COMB_SENSEX,SENSEX,2026-05-06,2,1,B,0,09:20,15:20,20,77500,77600,77473.92,77640.4,166.48,1,360.65,320.25,680.9,40.4,0.287,12:23,832.95,SL_IMMEDIATE,76958.06,-0.6658,-3041,-3241,20
TIMEB_SENSEX,SENSEX,2026-05-06,2,1,A,2,10:30,12:00,20,77300,77300,77283.16,77378.7,95.54,0,380.45,301.75,682.2,78.7,0.26,12:00,652.45,TIME_EXIT,77134.64,-0.1922,595,395,20
TIMEB_SENSEX,SENSEX,2026-05-06,2,1,A,0,10:30,12:00,20,77300,77300,77283.16,77378.7,95.54,0,380.45,301.75,682.2,78.7,0.26,12:00,652.45,TIME_EXIT,77134.64,-0.1922,595,395,20
TIMEB_SENSEX,SENSEX,2026-05-06,2,1,B,2,10:30,12:00,20,77300,77400,77283.16,77378.7,95.54,1,327.7,348.85,676.55,-21.15,0.243,12:00,661.4,TIME_EXIT,77134.64,-0.1922,303,103,20
TIMEB_SENSEX,SENSEX,2026-05-06,2,1,B,0,10:30,12:00,20,77300,77400,77283.16,77378.7,95.54,1,327.7,348.85,676.55,-21.15,0.243,12:00,661.4,TIME_EXIT,77134.64,-0.1922,303,103,20
COMB_SENSEX,SENSEX,2026-05-07,3,0,A,2,09:20,15:20,none,77900,77900,77881.6,77895.2,13.6,0,233.25,238.05,471.3,-4.8,0.169,15:20,59.1,TIME_EXIT,77862.83,-0.0241,8244,8044,20
COMB_SENSEX,SENSEX,2026-05-07,3,0,A,0,09:20,15:20,none,77900,77900,77881.6,77895.2,13.6,0,233.25,238.05,471.3,-4.8,0.169,15:20,59.1,TIME_EXIT,77862.83,-0.0241,8244,8044,20
COMB_SENSEX,SENSEX,2026-05-07,3,0,B,2,09:20,15:20,none,77900,77900,77881.6,77895.2,13.6,0,233.25,238.05,471.3,-4.8,0.169,15:20,59.1,TIME_EXIT,77862.83,-0.0241,8244,8044,20
COMB_SENSEX,SENSEX,2026-05-07,3,0,B,0,09:20,15:20,none,77900,77900,77881.6,77895.2,13.6,0,233.25,238.05,471.3,-4.8,0.169,15:20,59.1,TIME_EXIT,77862.83,-0.0241,8244,8044,20
TIMEB_SENSEX,SENSEX,2026-05-07,3,0,A,2,13:00,15:20,none,78100,78100,78085.23,78109.9,24.67,0,170.0,160.1,330.1,9.9,0.242,15:20,257.95,TIME_EXIT,77862.83,-0.2848,1443,1243,20
TIMEB_SENSEX,SENSEX,2026-05-07,3,0,A,0,13:00,15:20,none,78100,78100,78085.23,78109.9,24.67,0,170.0,160.1,330.1,9.9,0.242,15:20,257.95,TIME_EXIT,77862.83,-0.2848,1443,1243,20
TIMEB_SENSEX,SENSEX,2026-05-07,3,0,B,2,13:00,15:20,none,78100,78100,78085.23,78109.9,24.67,0,170.0,160.1,330.1,9.9,0.242,15:20,257.95,TIME_EXIT,77862.83,-0.2848,1443,1243,20
TIMEB_SENSEX,SENSEX,2026-05-07,3,0,B,0,13:00,15:20,none,78100,78100,78085.23,78109.9,24.67,0,170.0,160.1,330.1,9.9,0.242,15:20,257.95,TIME_EXIT,77862.83,-0.2848,1443,1243,20
COMB_SENSEX,SENSEX,2026-05-08,4,4,A,2,09:20,15:20,25,77500,77500,77478.13,77531.8,53.67,0,714.95,683.15,1398.1,31.8,0.141,15:20,1286.75,TIME_EXIT,77322.53,-0.2008,2227,2027,20
COMB_SENSEX,SENSEX,2026-05-08,4,4,A,0,09:20,15:20,25,77500,77500,77478.13,77531.8,53.67,0,714.95,683.15,1398.1,31.8,0.141,15:20,1286.75,TIME_EXIT,77322.53,-0.2008,2227,2027,20
COMB_SENSEX,SENSEX,2026-05-08,4,4,B,2,09:20,15:20,25,77500,77500,77478.13,77531.8,53.67,0,714.95,683.15,1398.1,31.8,0.141,15:20,1286.75,TIME_EXIT,77322.53,-0.2008,2227,2027,20
COMB_SENSEX,SENSEX,2026-05-08,4,4,B,0,09:20,15:20,25,77500,77500,77478.13,77531.8,53.67,0,714.95,683.15,1398.1,31.8,0.141,15:20,1286.75,TIME_EXIT,77322.53,-0.2008,2227,2027,20
COMB_SENSEX,SENSEX,2026-05-11,0,3,A,2,09:20,15:20,20,76400,76400,76422.62,76469.0,46.38,0,668.1,599.1,1267.2,69.0,0.171,15:20,1171.25,TIME_EXIT,75979.2,-0.5802,1919,1719,20
COMB_SENSEX,SENSEX,2026-05-11,0,3,A,0,09:20,15:20,20,76400,76400,76422.62,76469.0,46.38,0,668.1,599.1,1267.2,69.0,0.171,15:20,1171.25,TIME_EXIT,75979.2,-0.5802,1919,1719,20
COMB_SENSEX,SENSEX,2026-05-11,0,3,B,2,09:20,15:20,20,76400,76500,76422.62,76469.0,46.38,1,620.3,646.6,1266.9,-26.3,0.26,15:20,1188.05,TIME_EXIT,75979.2,-0.5802,1577,1377,20
COMB_SENSEX,SENSEX,2026-05-11,0,3,B,0,09:20,15:20,20,76400,76500,76422.62,76469.0,46.38,1,620.3,646.6,1266.9,-26.3,0.26,15:20,1188.05,TIME_EXIT,75979.2,-0.5802,1577,1377,20
COMB_SENSEX,SENSEX,2026-05-12,1,2,A,2,09:20,15:20,20,75600,75600,75604.88,75658.85,53.97,0,531.9,473.05,1004.95,58.85,0.158,14:58,1220.35,SL_DWELL,74661.16,-1.2482,-4308,-4508,20
COMB_SENSEX,SENSEX,2026-05-12,1,2,A,0,09:20,15:20,20,75600,75600,75604.88,75658.85,53.97,0,531.9,473.05,1004.95,58.85,0.158,14:56,1206.05,SL_IMMEDIATE,74682.16,-1.2205,-4022,-4222,20
COMB_SENSEX,SENSEX,2026-05-12,1,2,B,2,09:20,15:20,20,75600,75700,75604.88,75658.85,53.97,1,481.0,522.45,1003.45,-41.45,0.231,14:56,1258.55,SL_DWELL,74682.16,-1.2205,-5102,-5302,20
COMB_SENSEX,SENSEX,2026-05-12,1,2,B,0,09:20,15:20,20,75600,75700,75604.88,75658.85,53.97,1,481.0,522.45,1003.45,-41.45,0.231,14:35,1217.75,SL_IMMEDIATE,74738.85,-1.1455,-4286,-4486,20
COMB_SENSEX,SENSEX,2026-05-13,2,1,A,2,09:20,15:20,20,74600,74600,74639.86,74700.6,60.74,0,490.6,390.0,880.6,100.6,0.167,15:20,695.95,TIME_EXIT,74609.65,-0.0405,3693,3493,20
COMB_SENSEX,SENSEX,2026-05-13,2,1,A,0,09:20,15:20,20,74600,74600,74639.86,74700.6,60.74,0,490.6,390.0,880.6,100.6,0.167,15:20,695.95,TIME_EXIT,74609.65,-0.0405,3693,3493,20
COMB_SENSEX,SENSEX,2026-05-13,2,1,B,2,09:20,15:20,20,74600,74700,74639.86,74700.6,60.74,1,437.5,433.55,871.05,3.95,0.155,15:20,683.0,TIME_EXIT,74609.65,-0.0405,3761,3561,20
COMB_SENSEX,SENSEX,2026-05-13,2,1,B,0,09:20,15:20,20,74600,74700,74639.86,74700.6,60.74,1,437.5,433.55,871.05,3.95,0.155,15:20,683.0,TIME_EXIT,74609.65,-0.0405,3761,3561,20
TIMEB_SENSEX,SENSEX,2026-05-13,2,1,A,2,10:30,12:00,20,74700,74700,74696.16,74770.6,74.44,0,474.15,403.55,877.7,70.6,0.256,12:00,824.2,TIME_EXIT,74791.75,0.128,1070,870,20
TIMEB_SENSEX,SENSEX,2026-05-13,2,1,A,0,10:30,12:00,20,74700,74700,74696.16,74770.6,74.44,0,474.15,403.55,877.7,70.6,0.256,12:00,824.2,TIME_EXIT,74791.75,0.128,1070,870,20
TIMEB_SENSEX,SENSEX,2026-05-13,2,1,B,2,10:30,12:00,20,74700,74800,74696.16,74770.6,74.44,1,423.0,446.75,869.75,-23.75,0.252,12:00,811.95,TIME_EXIT,74791.75,0.128,1156,956,20
TIMEB_SENSEX,SENSEX,2026-05-13,2,1,B,0,10:30,12:00,20,74700,74800,74696.16,74770.6,74.44,1,423.0,446.75,869.75,-23.75,0.252,12:00,811.95,TIME_EXIT,74791.75,0.128,1156,956,20
COMB_SENSEX,SENSEX,2026-05-14,3,0,A,2,09:20,15:20,none,75000,75000,75043.65,75037.85,-5.8,0,250.4,212.55,462.95,37.85,0.229,15:20,382.5,TIME_EXIT,75382.72,0.4518,1609,1409,20
COMB_SENSEX,SENSEX,2026-05-14,3,0,A,0,09:20,15:20,none,75000,75000,75043.65,75037.85,-5.8,0,250.4,212.55,462.95,37.85,0.229,15:20,382.5,TIME_EXIT,75382.72,0.4518,1609,1409,20
COMB_SENSEX,SENSEX,2026-05-14,3,0,B,2,09:20,15:20,none,75000,75000,75043.65,75037.85,-5.8,0,250.4,212.55,462.95,37.85,0.229,15:20,382.5,TIME_EXIT,75382.72,0.4518,1609,1409,20
COMB_SENSEX,SENSEX,2026-05-14,3,0,B,0,09:20,15:20,none,75000,75000,75043.65,75037.85,-5.8,0,250.4,212.55,462.95,37.85,0.229,15:20,382.5,TIME_EXIT,75382.72,0.4518,1609,1409,20
TIMEB_SENSEX,SENSEX,2026-05-14,3,0,A,2,13:00,15:20,none,75400,75400,75417.09,75441.35,24.26,0,181.3,139.95,321.25,41.35,0.313,15:20,22.35,TIME_EXIT,75382.72,-0.0456,5978,5778,20
TIMEB_SENSEX,SENSEX,2026-05-14,3,0,A,0,13:00,15:20,none,75400,75400,75417.09,75441.35,24.26,0,181.3,139.95,321.25,41.35,0.313,15:20,22.35,TIME_EXIT,75382.72,-0.0456,5978,5778,20
TIMEB_SENSEX,SENSEX,2026-05-14,3,0,B,2,13:00,15:20,none,75400,75400,75417.09,75441.35,24.26,0,181.3,139.95,321.25,41.35,0.313,15:20,22.35,TIME_EXIT,75382.72,-0.0456,5978,5778,20
TIMEB_SENSEX,SENSEX,2026-05-14,3,0,B,0,13:00,15:20,none,75400,75400,75417.09,75441.35,24.26,0,181.3,139.95,321.25,41.35,0.313,15:20,22.35,TIME_EXIT,75382.72,-0.0456,5978,5778,20
COMB_SENSEX,SENSEX,2026-05-15,4,4,A,2,09:20,15:20,25,75500,75500,75460.74,75553.0,92.26,0,758.35,705.35,1463.7,53.0,0.286,15:20,1400.4,TIME_EXIT,75225.37,-0.3119,1266,1066,20
COMB_SENSEX,SENSEX,2026-05-15,4,4,A,0,09:20,15:20,25,75500,75500,75460.74,75553.0,92.26,0,758.35,705.35,1463.7,53.0,0.286,15:20,1400.4,TIME_EXIT,75225.37,-0.3119,1266,1066,20
COMB_SENSEX,SENSEX,2026-05-15,4,4,B,2,09:20,15:20,25,75500,75600,75460.74,75553.0,92.26,1,703.15,751.6,1454.75,-48.45,0.223,15:20,1413.5,TIME_EXIT,75225.37,-0.3119,825,625,20
COMB_SENSEX,SENSEX,2026-05-15,4,4,B,0,09:20,15:20,25,75500,75600,75460.74,75553.0,92.26,1,703.15,751.6,1454.75,-48.45,0.223,15:20,1413.5,TIME_EXIT,75225.37,-0.3119,825,625,20
COMB_SENSEX,SENSEX,2026-05-18,0,3,A,2,09:20,15:20,20,74400,74400,74440.33,74475.3,34.97,0,693.5,618.2,1311.7,75.3,0.179,15:20,1462.65,TIME_EXIT,75245.93,1.0822,-3019,-3219,20
COMB_SENSEX,SENSEX,2026-05-18,0,3,A,0,09:20,15:20,20,74400,74400,74440.33,74475.3,34.97,0,693.5,618.2,1311.7,75.3,0.179,15:20,1462.65,TIME_EXIT,75245.93,1.0822,-3019,-3219,20
COMB_SENSEX,SENSEX,2026-05-18,0,3,B,2,09:20,15:20,20,74400,74500,74440.33,74475.3,34.97,1,638.25,664.55,1302.8,-26.3,0.164,15:20,1413.25,TIME_EXIT,75245.93,1.0822,-2209,-2409,20
COMB_SENSEX,SENSEX,2026-05-18,0,3,B,0,09:20,15:20,20,74400,74500,74440.33,74475.3,34.97,1,638.25,664.55,1302.8,-26.3,0.164,15:20,1413.25,TIME_EXIT,75245.93,1.0822,-2209,-2409,20
COMB_SENSEX,SENSEX,2026-05-19,1,2,A,2,09:20,15:20,20,75700,75700,75668.23,75668.75,0.52,0,493.75,525.0,1018.75,-31.25,0.222,15:20,959.85,TIME_EXIT,75183.94,-0.64,1178,978,20
