label,spread_width_atr,long_offset_atr,hold_bars,squeeze_min,trend_atr_min,pt_pct,sl_pct,use_di,use_rsi,lots,total_trades,long_trades,short_trades,win_rate,profit_factor,total_pnl,avg_pnl_pct,long_avg_pnl_pct,short_avg_pnl_pct,cagr,sharpe,max_drawdown,calmar,final_equity,total_return_pct,avg_days_held,avg_dte,avg_debit_pts,avg_squeeze_bars,exit_hold,exit_pt,exit_sl,exit_expiry
SW2.5_LO0.5_H14_SQ2_TF1.0_PT150_SL70_SMA_L5,2.5,0.5,14,2,1.0,1.5,0.7,False,False,5,19,9,10,42.1,0.75,-33498.0,-4.23,3.71,-11.38,-1.4,-0.19,5.79,-0.24,966502.0,-3.35,13.1,33.2,512.5,7.9,14,1,3,1
SW2.5_LO0.5_H14_SQ2_TF1.5_PT50_SL40_SMA_L5,2.5,0.5,14,2,1.5,0.5,0.4,False,False,5,17,11,6,23.5,0.51,-65524.0,-12.79,-13.74,-11.06,-2.89,-0.68,6.55,-0.44,934476.0,-6.55,8.5,31.5,546.0,7.4,4,4,9,0
SW2.5_LO0.5_H14_SQ2_TF1.5_PT100_SL60_SMA_L5,2.5,0.5,14,2,1.5,1.0,0.6,False,False,5,16,10,6,25.0,0.3,-107079.0,-23.18,-29.27,-13.03,-4.78,-1.22,10.77,-0.44,892921.0,-10.71,11.4,31.6,558.5,7.3,9,0,7,0
SW2.5_LO0.5_H14_SQ2_TF1.5_PT150_SL70_SMA_L5,2.5,0.5,14,2,1.5,1.5,0.7,False,False,5,15,9,6,33.3,0.41,-70754.0,-15.38,-15.53,-15.16,-3.12,-0.78,8.55,-0.37,929246.0,-7.08,13.0,31.4,558.5,7.5,11,0,2,2
SW2.5_LO0.5_H14_SQ3_noTF_PT50_SL40_SMA_L5,2.5,0.5,14,3,0,0.5,0.4,False,False,5,27,18,9,40.7,0.96,-7167.0,3.13,1.29,6.79,-0.28,0.19,4.65,-0.06,992833.0,-0.72,8.4,31.2,532.3,9.0,8,9,9,1
SW2.5_LO0.5_H14_SQ3_noTF_PT100_SL60_SMA_L5,2.5,0.5,14,3,0,1.0,0.6,False,False,5,24,13,11,33.3,0.48,-98071.0,-14.77,-8.18,-22.55,-3.97,-0.84,9.81,-0.41,901929.0,-9.81,11.5,31.6,520.8,8.8,14,1,8,1
SW2.5_LO0.5_H14_SQ3_noTF_PT150_SL70_SMA_L5,2.5,0.5,14,3,0,1.5,0.7,False,False,5,24,12,12,41.7,0.63,-67062.0,-8.61,2.64,-19.87,-2.69,-0.44,6.71,-0.4,932938.0,-6.71,12.3,31.8,512.1,9.1,15,1,6,2
SW2.5_LO0.5_H14_SQ3_TF0.5_PT50_SL40_SMA_L5,2.5,0.5,14,3,0.5,0.5,0.4,False,False,5,27,17,10,40.7,1.04,5902.0,4.1,6.23,0.48,0.23,0.25,4.7,0.05,1005902.0,0.59,8.2,31.0,529.5,8.6,8,9,9,1
SW2.5_LO0.5_H14_SQ3_TF0.5_PT100_SL60_SMA_L5,2.5,0.5,14,3,0.5,1.0,0.6,False,False,5,24,12,12,37.5,0.7,-52496.0,-6.51,-1.97,-11.06,-2.1,-0.34,6.76,-0.31,947504.0,-5.25,11.3,31.3,517.7,8.4,14,2,7,1
SW2.5_LO0.5_H14_SQ3_TF0.5_PT150_SL70_SMA_L5,2.5,0.5,14,3,0.5,1.5,0.7,False,False,5,24,11,13,45.8,0.98,-3716.0,2.52,10.4,-4.14,-0.15,0.11,5.17,-0.03,996284.0,-0.37,12.2,31.6,509.0,8.7,15,2,5,2
SW2.5_LO0.5_H14_SQ3_TF1.0_PT50_SL40_SMA_L5,2.5,0.5,14,3,1.0,0.5,0.4,False,False,5,22,14,8,40.9,1.05,7667.0,4.57,0.77,11.22,0.32,0.25,3.0,0.11,1007667.0,0.77,7.7,31.5,517.5,8.0,5,8,9,0
SW2.5_LO0.5_H14_SQ3_TF1.0_PT100_SL60_SMA_L5,2.5,0.5,14,3,1.0,1.0,0.6,False,False,5,20,12,8,30.0,0.45,-95282.0,-16.57,-20.99,-9.96,-4.07,-0.84,9.53,-0.43,904718.0,-9.53,11.2,31.8,527.1,8.0,10,1,8,1
SW2.5_LO0.5_H14_SQ3_TF1.0_PT150_SL70_SMA_L5,2.5,0.5,14,3,1.0,1.5,0.7,False,False,5,19,10,9,42.1,0.74,-35923.0,-5.28,-3.84,-6.88,-1.51,-0.23,6.03,-0.25,964077.0,-3.59,13.1,32.2,514.0,8.4,13,1,3,2
SW2.5_LO0.5_H14_SQ3_TF1.5_PT50_SL40_SMA_L5,2.5,0.5,14,3,1.5,0.5,0.4,False,False,5,16,11,5,25.0,0.56,-53701.0,-10.35,-13.74,-2.88,-2.36,-0.52,5.45,-0.43,946299.0,-5.37,8.2,30.9,557.5,7.7,4,4,8,0
SW2.5_LO0.5_H14_SQ3_TF1.5_PT100_SL60_SMA_L5,2.5,0.5,14,3,1.5,1.0,0.6,False,False,5,15,10,5,26.7,0.34,-91699.0,-21.26,-29.27,-5.26,-4.07,-1.06,9.23,-0.44,908301.0,-9.17,11.2,31.0,571.5,7.7,8,0,7,0
SW2.5_LO0.5_H14_SQ3_TF1.5_PT150_SL70_SMA_L5,2.5,0.5,14,3,1.5,1.5,0.7,False,False,5,14,9,5,35.7,0.47,-55375.0,-12.77,-15.53,-7.8,-2.43,-0.62,7.01,-0.35,944625.0,-5.54,12.9,30.7,572.4,7.9,10,0,2,2
SW2.5_LO0.5_H14_SQ5_noTF_PT50_SL40_SMA_L5,2.5,0.5,14,5,0,0.5,0.4,False,False,5,26,18,8,46.2,1.03,5026.0,4.62,1.49,11.66,0.2,0.27,4.12,0.05,1005026.0,0.5,8.0,32.3,529.0,10.2,6,9,10,1
SW2.5_LO0.5_H14_SQ5_noTF_PT100_SL60_SMA_L5,2.5,0.5,14,5,0,1.0,0.6,False,False,5,22,14,8,45.5,0.68,-49648.0,-7.6,-14.52,4.51,-1.98,-0.39,6.06,-0.33,950352.0,-4.96,11.8,33.4,528.2,10.6,13,1,7,1
SW2.5_LO0.5_H14_SQ5_noTF_PT150_SL70_SMA_L5,2.5,0.5,14,5,0,1.5,0.7,False,False,5,22,14,8,50.0,0.79,-31284.0,-3.06,-5.6,1.37,-1.24,-0.15,5.56,-0.22,968716.0,-3.13,12.6,33.4,528.2,10.6,14,1,5,2
SW2.5_LO0.5_H14_SQ5_TF0.5_PT50_SL40_SMA_L5,2.5,0.5,14,5,0.5,0.5,0.4,False,False,5,25,17,8,48.0,1.16,24872.0,8.11,6.44,11.66,0.97,0.47,4.57,0.21,1024872.0,2.49,7.9,32.7,530.5,10.1,6,9,9,1
SW2.5_LO0.5_H14_SQ5_TF0.5_PT100_SL60_SMA_L5,2.5,0.5,14,5,0.5,1.0,0.6,False,False,5,21,13,8,47.6,0.78,-30640.0,-4.02,-9.27,4.51,-1.21,-0.21,5.04,-0.24,969360.0,-3.06,11.9,34.0,529.9,10.5,13,1,6,1
SW2.5_LO0.5_H14_SQ5_TF0.5_PT150_SL70_SMA_L5,2.5,0.5,14,5,0.5,1.5,0.7,False,False,5,21,13,8,52.4,0.95,-5941.0,0.73,0.33,1.37,-0.23,0.03,5.17,-0.05,994059.0,-0.59,12.8,34.0,529.9,10.5,14,1,4,2
SW2.5_LO0.5_H14_SQ5_TF1.0_PT50_SL40_SMA_L5,2.5,0.5,14,5,1.0,0.5,0.4,False,False,5,20,13,7,45.0,1.1,14150.0,5.27,-1.27,17.42,0.62,0.27,2.92,0.21,1014150.0,1.41,6.8,32.5,510.7,9.2,2,8,10,0
SW2.5_LO0.5_H14_SQ5_TF1.0_PT100_SL60_SMA_L5,2.5,0.5,14,5,1.0,1.0,0.6,False,False,5,18,11,7,38.9,0.57,-66262.0,-13.37,-27.77,9.25,-3.01,-0.62,8.31,-0.36,933738.0,-6.63,11.2,32.9,520.6,9.4,8,1,8,1
SW2.5_LO0.5_H14_SQ5_TF1.0_PT150_SL70_SMA_L5,2.5,0.5,14,5,1.0,1.5,0.7,False,False,5,17,10,7,47.1,0.83,-20965.0,-3.86,-10.52,5.65,-0.94,-0.16,5.28,-0.18,979035.0,-2.1,13.3,33.0,517.8,9.5,11,1,3,2
SW2.5_LO0.5_H14_SQ5_TF1.5_PT50_SL40_SMA_L5,2.5,0.5,14,5,1.5,0.5,0.4,False,False,5,12,9,3,33.3,0.72,-26895.0,-6.18,-14.73,19.48,-1.24,-0.25,2.8,-0.44,973105.0,-2.69,7.0,31.6,558.2,9.2,1,4,7,0
SW2.5_LO0.5_H14_SQ5_TF1.5_PT100_SL60_SMA_L5,2.5,0.5,14,5,1.5,1.0,0.6,False,False,5,11,8,3,36.4,0.45,-57043.0,-18.08,-34.26,25.06,-2.61,-0.71,7.34,-0.36,942957.0,-5.7,10.9,31.8,577.5,9.3,5,0,6,0
SW2.5_LO0.5_H14_SQ5_TF1.5_PT150_SL70_SMA_L5,2.5,0.5,14,5,1.5,1.5,0.7,False,False,5,11,8,3,45.5,0.67,-23872.0,-6.53,-16.79,20.81,-1.08,-0.27,5.57,-0.19,976128.0,-2.39,13.4,31.8,577.5,9.3,8,0,1,2
SW1.0_LO0.0_H5_SQ3_noTF_PT50_SL40_DI_L5,1.0,0.0,5,3,0,0.5,0.4,True,False,5,30,18,12,40.0,0.66,-29528.0,3.05,1.54,5.31,-1.18,0.33,4.18,-0.28,970472.0,-2.95,4.8,31.3,266.9,8.8,21,6,3,0
SW1.0_LO0.0_H5_SQ3_noTF_PT50_SL40_DI_RSI_L5,1.0,0.0,5,3,0,0.5,0.4,True,True,5,30,18,12,40.0,0.66,-29528.0,3.05,1.54,5.31,-1.18,0.33,4.18,-0.28,970472.0,-2.95,4.8,31.3,266.9,8.8,21,6,3,0
SW1.0_LO0.0_H5_SQ3_noTF_PT100_SL60_DI_L5,1.0,0.0,5,3,0,1.0,0.6,True,False,5,30,18,12,40.0,0.62,-32913.0,2.3,1.75,3.12,-1.31,0.26,4.14,-0.32,967087.0,-3.29,5.0,31.3,266.9,8.8,30,0,0,0
SW1.0_LO0.0_H5_SQ3_noTF_PT100_SL60_DI_RSI_L5,1.0,0.0,5,3,0,1.0,0.6,True,True,5,30,18,12,40.0,0.62,-32913.0,2.3,1.75,3.12,-1.31,0.26,4.14,-0.32,967087.0,-3.29,5.0,31.3,266.9,8.8,30,0,0,0
SW1.0_LO0.0_H5_SQ3_TF1.0_PT50_SL40_DI_L5,1.0,0.0,5,3,1.0,0.5,0.4,True,False,5,25,14,11,36.0,0.59,-32758.0,1.42,-2.24,6.09,-1.39,0.14,4.59,-0.3,967242.0,-3.28,4.8,31.6,265.1,8.1,17,5,3,0
SW1.0_LO0.0_H5_SQ3_TF1.0_PT50_SL40_DI_RSI_L5,1.0,0.0,5,3,1.0,0.5,0.4,True,True,5,25,14,11,36.0,0.59,-32758.0,1.42,-2.24,6.09,-1.39,0.14,4.59,-0.3,967242.0,-3.28,4.8,31.6,265.1,8.1,17,5,3,0
SW1.0_LO0.0_H5_SQ3_TF1.0_PT100_SL60_DI_L5,1.0,0.0,5,3,1.0,1.0,0.6,True,False,5,25,14,11,36.0,0.54,-36623.0,0.39,-2.22,3.7,-1.56,0.04,4.59,-0.34,963377.0,-3.66,5.0,31.6,265.1,8.1,25,0,0,0
SW1.0_LO0.0_H5_SQ3_TF1.0_PT100_SL60_DI_RSI_L5,1.0,0.0,5,3,1.0,1.0,0.6,True,True,5,25,14,11,36.0,0.54,-36623.0,0.39,-2.22,3.7,-1.56,0.04,4.59,-0.34,963377.0,-3.66,5.0,31.6,265.1,8.1,25,0,0,0
SW1.0_LO0.0_H5_SQ5_noTF_PT50_SL40_DI_L5,1.0,0.0,5,5,0,0.5,0.4,True,False,5,26,16,10,42.3,0.8,-13546.0,5.08,2.34,9.45,-0.54,0.49,3.58,-0.15,986454.0,-1.35,4.7,31.7,263.3,9.6,18,6,2,0
SW1.0_LO0.0_H5_SQ5_noTF_PT50_SL40_DI_RSI_L5,1.0,0.0,5,5,0,0.5,0.4,True,True,5,26,16,10,42.3,0.8,-13546.0,5.08,2.34,9.45,-0.54,0.49,3.58,-0.15,986454.0,-1.35,4.7,31.7,263.3,9.6,18,6,2,0
SW1.0_LO0.0_H5_SQ5_noTF_PT100_SL60_DI_L5,1.0,0.0,5,5,0,1.0,0.6,True,False,5,26,16,10,42.3,0.75,-16931.0,4.21,2.58,6.82,-0.67,0.42,3.59,-0.19,983069.0,-1.69,5.0,31.7,263.3,9.6,26,0,0,0
SW1.0_LO0.0_H5_SQ5_noTF_PT100_SL60_DI_RSI_L5,1.0,0.0,5,5,0,1.0,0.6,True,True,5,26,16,10,42.3,0.75,-16931.0,4.21,2.58,6.82,-0.67,0.42,3.59,-0.19,983069.0,-1.69,5.0,31.7,263.3,9.6,26,0,0,0
SW1.0_LO0.0_H5_SQ5_TF1.0_PT50_SL40_DI_L5,1.0,0.0,5,5,1.0,0.5,0.4,True,False,5,21,12,9,38.1,0.73,-16777.0,3.62,-1.81,10.86,-0.74,0.31,3.47,-0.21,983223.0,-1.68,4.7,32.2,260.4,9.0,14,5,2,0
SW1.0_LO0.0_H5_SQ5_TF1.0_PT50_SL40_DI_RSI_L5,1.0,0.0,5,5,1.0,0.5,0.4,True,True,5,21,12,9,38.1,0.73,-16777.0,3.62,-1.81,10.86,-0.74,0.31,3.47,-0.21,983223.0,-1.68,4.7,32.2,260.4,9.0,14,5,2,0
SW1.0_LO0.0_H5_SQ5_TF1.0_PT100_SL60_DI_L5,1.0,0.0,5,5,1.0,1.0,0.6,True,False,5,21,12,9,38.1,0.67,-20641.0,2.39,-1.78,7.93,-0.91,0.22,3.48,-0.26,979359.0,-2.06,5.0,32.2,260.4,9.0,21,0,0,0
SW1.0_LO0.0_H5_SQ5_TF1.0_PT100_SL60_DI_RSI_L5,1.0,0.0,5,5,1.0,1.0,0.6,True,True,5,21,12,9,38.1,0.67,-20641.0,2.39,-1.78,7.93,-0.91,0.22,3.48,-0.26,979359.0,-2.06,5.0,32.2,260.4,9.0,21,0,0,0
SW1.0_LO0.0_H7_SQ3_noTF_PT50_SL40_DI_L5,1.0,0.0,7,3,0,0.5,0.4,True,False,5,26,16,10,23.1,0.45,-44986.0,-1.59,-9.59,11.2,-1.79,-0.16,5.05,-0.36,955014.0,-4.5,6.3,32.4,269.6,9.2,18,4,4,0
SW1.0_LO0.0_H7_SQ3_noTF_PT50_SL40_DI_RSI_L5,1.0,0.0,7,3,0,0.5,0.4,True,True,5,26,16,10,23.1,0.45,-44986.0,-1.59,-9.59,11.2,-1.79,-0.16,5.05,-0.36,955014.0,-4.5,6.3,32.4,269.6,9.2,18,4,4,0
SW1.0_LO0.0_H7_SQ3_noTF_PT100_SL60_DI_L5,1.0,0.0,7,3,0,1.0,0.6,True,False,5,26,16,10,23.1,0.38,-51402.0,-2.88,-9.85,8.29,-2.05,-0.32,5.52,-0.37,948598.0,-5.14,7.0,32.4,269.6,9.2,26,0,0,0
SW1.0_LO0.0_H7_SQ3_noTF_PT100_SL60_DI_RSI_L5,1.0,0.0,7,3,0,1.0,0.6,True,True,5,26,16,10,23.1,0.38,-51402.0,-2.88,-9.85,8.29,-2.05,-0.32,5.52,-0.37,948598.0,-5.14,7.0,32.4,269.6,9.2,26,0,0,0
SW1.0_LO0.0_H7_SQ3_TF1.0_PT50_SL40_DI_L5,1.0,0.0,7,3,1.0,0.5,0.4,True,False,5,22,13,9,27.3,0.5,-37094.0,-1.15,-11.26,13.46,-1.58,-0.1,4.26,-0.37,962906.0,-3.71,6.2,32.3,264.5,8.5,14,4,4,0
SW1.0_LO0.0_H7_SQ3_TF1.0_PT50_SL40_DI_RSI_L5,1.0,0.0,7,3,1.0,0.5,0.4,True,True,5,22,13,9,27.3,0.5,-37094.0,-1.15,-11.26,13.46,-1.58,-0.1,4.26,-0.37,962906.0,-3.71,6.2,32.3,264.5,8.5,14,4,4,0
SW1.0_LO0.0_H7_SQ3_TF1.0_PT100_SL60_DI_L5,1.0,0.0,7,3,1.0,1.0,0.6,True,False,5,22,13,9,27.3,0.42,-43510.0,-2.67,-11.59,10.22,-1.85,-0.26,4.73,-0.39,956490.0,-4.35,7.0,32.3,264.5,8.5,22,0,0,0
SW1.0_LO0.0_H7_SQ3_TF1.0_PT100_SL60_DI_RSI_L5,1.0,0.0,7,3,1.0,1.0,0.6,True,True,5,22,13,9,27.3,0.42,-43510.0,-2.67,-11.59,10.22,-1.85,-0.26,4.73,-0.39,956490.0,-4.35,7.0,32.3,264.5,8.5,22,0,0,0
SW1.0_LO0.0_H7_SQ5_noTF_PT50_SL40_DI_L5,1.0,0.0,7,5,0,0.5,0.4,True,False,5,23,14,9,26.1,0.51,-35304.0,-0.54,-10.13,14.37,-1.4,-0.05,4.09,-0.34,964696.0,-3.53,6.2,32.3,269.3,10.0,15,4,4,0
SW1.0_LO0.0_H7_SQ5_noTF_PT50_SL40_DI_RSI_L5,1.0,0.0,7,5,0,0.5,0.4,True,True,5,23,14,9,26.1,0.51,-35304.0,-0.54,-10.13,14.37,-1.4,-0.05,4.09,-0.34,964696.0,-3.53,6.2,32.3,269.3,10.0,15,4,4,0
SW1.0_LO0.0_H7_SQ5_noTF_PT100_SL60_DI_L5,1.0,0.0,7,5,0,1.0,0.6,True,False,5,23,14,9,26.1,0.43,-41720.0,-1.99,-10.43,11.14,-1.66,-0.2,4.55,-0.36,958280.0,-4.17,7.0,32.3,269.3,10.0,23,0,0,0
SW1.0_LO0.0_H7_SQ5_noTF_PT100_SL60_DI_RSI_L5,1.0,0.0,7,5,0,1.0,0.6,True,True,5,23,14,9,26.1,0.43,-41720.0,-1.99,-10.43,11.14,-1.66,-0.2,4.55,-0.36,958280.0,-4.17,7.0,32.3,269.3,10.0,23,0,0,0
SW1.0_LO0.0_H7_SQ5_TF1.0_PT50_SL40_DI_L5,1.0,0.0,7,5,1.0,0.5,0.4,True,False,5,19,11,8,31.6,0.58,-27413.0,0.19,-12.25,17.31,-1.21,0.02,3.54,-0.34,972587.0,-2.74,6.1,32.2,263.4,9.3,11,4,4,0
SW1.0_LO0.0_H7_SQ5_TF1.0_PT50_SL40_DI_RSI_L5,1.0,0.0,7,5,1.0,0.5,0.4,True,True,5,19,11,8,31.6,0.58,-27413.0,0.19,-12.25,17.31,-1.21,0.02,3.54,-0.34,972587.0,-2.74,6.1,32.2,263.4,9.3,11,4,4,0
SW1.0_LO0.0_H7_SQ5_TF1.0_PT100_SL60_DI_L5,1.0,0.0,7,5,1.0,1.0,0.6,True,False,5,19,11,8,31.6,0.48,-33828.0,-1.56,-12.64,13.66,-1.5,-0.13,3.77,-0.4,966172.0,-3.38,7.0,32.2,263.4,9.3,19,0,0,0
SW1.0_LO0.0_H7_SQ5_TF1.0_PT100_SL60_DI_RSI_L5,1.0,0.0,7,5,1.0,1.0,0.6,True,True,5,19,11,8,31.6,0.48,-33828.0,-1.56,-12.64,13.66,-1.5,-0.13,3.77,-0.4,966172.0,-3.38,7.0,32.2,263.4,9.3,19,0,0,0
SW1.0_LO0.0_H10_SQ3_noTF_PT50_SL40_DI_L5,1.0,0.0,10,3,0,0.5,0.4,True,False,5,24,15,9,33.3,0.43,-68149.0,-6.47,-15.78,9.05,-2.73,-0.48,6.81,-0.4,931851.0,-6.81,8.2,33.3,267.7,9.5,12,5,7,0
SW1.0_LO0.0_H10_SQ3_noTF_PT50_SL40_DI_RSI_L5,1.0,0.0,10,3,0,0.5,0.4,True,True,5,24,15,9,33.3,0.43,-68149.0,-6.47,-15.78,9.05,-2.73,-0.48,6.81,-0.4,931851.0,-6.81,8.2,33.3,267.7,9.5,12,5,7,0
SW1.0_LO0.0_H10_SQ3_noTF_PT100_SL60_DI_L5,1.0,0.0,10,3,0,1.0,0.6,True,False,5,23,14,9,34.8,0.32,-75148.0,-10.13,-16.67,0.05,-3.02,-0.84,7.82,-0.39,924852.0,-7.51,9.8,33.2,266.4,9.7,19,0,3,1
SW1.0_LO0.0_H10_SQ3_noTF_PT100_SL60_DI_RSI_L5,1.0,0.0,10,3,0,1.0,0.6,True,True,5,23,14,9,34.8,0.32,-75148.0,-10.13,-16.67,0.05,-3.02,-0.84,7.82,-0.39,924852.0,-7.51,9.8,33.2,266.4,9.7,19,0,3,1
SW1.0_LO0.0_H10_SQ3_TF1.0_PT50_SL40_DI_L5,1.0,0.0,10,3,1.0,0.5,0.4,True,False,5,21,13,8,33.3,0.46,-54676.0,-4.75,-15.75,13.14,-2.33,-0.34,5.95,-0.39,945324.0,-5.47,7.9,32.9,262.6,8.6,9,5,7,0
SW1.0_LO0.0_H10_SQ3_TF1.0_PT50_SL40_DI_RSI_L5,1.0,0.0,10,3,1.0,0.5,0.4,True,True,5,21,13,8,33.3,0.46,-54676.0,-4.75,-15.75,13.14,-2.33,-0.34,5.95,-0.39,945324.0,-5.47,7.9,32.9,262.6,8.6,9,5,7,0
SW1.0_LO0.0_H10_SQ3_TF1.0_PT100_SL60_DI_L5,1.0,0.0,10,3,1.0,1.0,0.6,True,False,5,20,12,8,35.0,0.33,-64916.0,-9.64,-18.08,3.02,-2.77,-0.76,7.28,-0.38,935084.0,-6.49,9.9,32.8,260.8,8.8,17,0,2,1
SW1.0_LO0.0_H10_SQ3_TF1.0_PT100_SL60_DI_RSI_L5,1.0,0.0,10,3,1.0,1.0,0.6,True,True,5,20,12,8,35.0,0.33,-64916.0,-9.64,-18.08,3.02,-2.77,-0.76,7.28,-0.38,935084.0,-6.49,9.9,32.8,260.8,8.8,17,0,2,1
SW1.0_LO0.0_H10_SQ5_noTF_PT50_SL40_DI_L5,1.0,0.0,10,5,0,0.5,0.4,True,False,5,21,13,8,38.1,0.48,-54996.0,-5.17,-16.64,13.48,-2.2,-0.34,5.93,-0.37,945004.0,-5.5,8.0,33.3,267.2,10.3,9,5,7,0
SW1.0_LO0.0_H10_SQ5_noTF_PT50_SL40_DI_RSI_L5,1.0,0.0,10,5,0,0.5,0.4,True,True,5,21,13,8,38.1,0.48,-54996.0,-5.17,-16.64,13.48,-2.2,-0.34,5.93,-0.37,945004.0,-5.5,8.0,33.3,267.2,10.3,9,5,7,0
SW1.0_LO0.0_H10_SQ5_noTF_PT100_SL60_DI_L5,1.0,0.0,10,5,0,1.0,0.6,True,False,5,21,13,8,38.1,0.35,-65768.0,-9.41,-17.26,3.36,-2.64,-0.72,7.18,-0.37,934232.0,-6.58,9.8,33.3,267.2,10.3,17,0,3,1
SW1.0_LO0.0_H10_SQ5_noTF_PT100_SL60_DI_RSI_L5,1.0,0.0,10,5,0,1.0,0.6,True,True,5,21,13,8,38.1,0.35,-65768.0,-9.41,-17.26,3.36,-2.64,-0.72,7.18,-0.37,934232.0,-6.58,9.8,33.3,267.2,10.3,17,0,3,1
SW1.0_LO0.0_H10_SQ5_TF1.0_PT50_SL40_DI_L5,1.0,0.0,10,5,1.0,0.5,0.4,True,False,5,18,11,7,38.9,0.53,-41523.0,-2.94,-16.77,18.79,-1.83,-0.18,5.07,-0.36,958477.0,-4.15,7.6,32.8,261.1,9.4,6,5,7,0
SW1.0_LO0.0_H10_SQ5_TF1.0_PT50_SL40_DI_RSI_L5,1.0,0.0,10,5,1.0,0.5,0.4,True,True,5,18,11,7,38.9,0.53,-41523.0,-2.94,-16.77,18.79,-1.83,-0.18,5.07,-0.36,958477.0,-4.15,7.6,32.8,261.1,9.4,6,5,7,0
SW1.0_LO0.0_H10_SQ5_TF1.0_PT100_SL60_DI_L5,1.0,0.0,10,5,1.0,1.0,0.6,True,False,5,18,11,7,38.9,0.36,-55535.0,-8.74,-18.9,7.22,-2.46,-0.63,6.64,-0.37,944465.0,-5.55,9.9,32.8,261.1,9.4,15,0,2,1
SW1.0_LO0.0_H10_SQ5_TF1.0_PT100_SL60_DI_RSI_L5,1.0,0.0,10,5,1.0,1.0,0.6,True,True,5,18,11,7,38.9,0.36,-55535.0,-8.74,-18.9,7.22,-2.46,-0.63,6.64,-0.37,944465.0,-5.55,9.9,32.8,261.1,9.4,15,0,2,1
SW1.5_LO0.0_H5_SQ3_noTF_PT50_SL40_DI_L5,1.5,0.0,5,3,0,0.5,0.4,True,False,5,31,19,12,45.2,1.15,15438.0,7.57,6.73,8.9,0.61,0.72,3.11,0.2,1015438.0,1.54,4.5,31.2,383.6,8.7,20,8,3,0
SW1.5_LO0.0_H5_SQ3_noTF_PT50_SL40_DI_RSI_L5,1.5,0.0,5,3,0,0.5,0.4,True,True,5,31,19,12,45.2,1.15,15438.0,7.57,6.73,8.9,0.61,0.72,3.11,0.2,1015438.0,1.54,4.5,31.2,383.6,8.7,20,8,3,0
SW1.5_LO0.0_H5_SQ3_noTF_PT100_SL60_DI_L5,1.5,0.0,5,3,0,1.0,0.6,True,False,5,30,18,12,43.3,0.81,-19052.0,2.29,1.99,2.72,-0.76,0.24,4.3,-0.18,980948.0,-1.91,5.0,31.3,387.1,8.8,30,0,0,0
SW1.5_LO0.0_H5_SQ3_noTF_PT100_SL60_DI_RSI_L5,1.5,0.0,5,3,0,1.0,0.6,True,True,5,30,18,12,43.3,0.81,-19052.0,2.29,1.99,2.72,-0.76,0.24,4.3,-0.18,980948.0,-1.91,5.0,31.3,387.1,8.8,30,0,0,0
SW1.5_LO0.0_H5_SQ3_TF1.0_PT50_SL40_DI_L5,1.5,0.0,5,3,1.0,0.5,0.4,True,False,5,26,15,11,42.3,1.08,7793.0,6.76,4.35,10.05,0.33,0.58,3.48,0.09,1007793.0,0.78,4.5,31.5,380.3,8.1,16,7,3,0
SW1.5_LO0.0_H5_SQ3_TF1.0_PT50_SL40_DI_RSI_L5,1.5,0.0,5,3,1.0,0.5,0.4,True,True,5,26,15,11,42.3,1.08,7793.0,6.76,4.35,10.05,0.33,0.58,3.48,0.09,1007793.0,0.78,4.5,31.5,380.3,8.1,16,7,3,0
SW1.5_LO0.0_H5_SQ3_TF1.0_PT100_SL60_DI_L5,1.5,0.0,5,3,1.0,1.0,0.6,True,False,5,25,14,11,40.0,0.74,-24140.0,0.25,-2.16,3.31,-1.03,0.02,4.76,-0.22,975860.0,-2.41,5.0,31.6,384.3,8.1,25,0,0,0
SW1.5_LO0.0_H5_SQ3_TF1.0_PT100_SL60_DI_RSI_L5,1.5,0.0,5,3,1.0,1.0,0.6,True,True,5,25,14,11,40.0,0.74,-24140.0,0.25,-2.16,3.31,-1.03,0.02,4.76,-0.22,975860.0,-2.41,5.0,31.6,384.3,8.1,25,0,0,0
SW1.5_LO0.0_H5_SQ5_noTF_PT50_SL40_DI_L5,1.5,0.0,5,5,0,0.5,0.4,True,False,5,27,17,10,44.4,1.35,30327.0,10.33,8.14,14.07,1.19,0.9,3.11,0.38,1030327.0,3.03,4.5,31.6,378.8,9.6,17,8,2,0
SW1.5_LO0.0_H5_SQ5_noTF_PT50_SL40_DI_RSI_L5,1.5,0.0,5,5,0,0.5,0.4,True,True,5,27,17,10,44.4,1.35,30327.0,10.33,8.14,14.07,1.19,0.9,3.11,0.38,1030327.0,3.03,4.5,31.6,378.8,9.6,17,8,2,0
SW1.5_LO0.0_H5_SQ5_noTF_PT100_SL60_DI_L5,1.5,0.0,5,5,0,1.0,0.6,True,False,5,26,16,10,42.3,0.95,-4164.0,4.34,2.89,6.66,-0.16,0.41,4.3,-0.04,995836.0,-0.42,5.0,31.7,382.6,9.6,26,0,0,0
SW1.5_LO0.0_H5_SQ5_noTF_PT100_SL60_DI_RSI_L5,1.5,0.0,5,5,0,1.0,0.6,True,True,5,26,16,10,42.3,0.95,-4164.0,4.34,2.89,6.66,-0.16,0.41,4.3,-0.04,995836.0,-0.42,5.0,31.7,382.6,9.6,26,0,0,0
