date,sym,dir,entry_t,entry,exit_t,exit,reason,pnl_unit,pnl_mis,qty_mis,grade,score,cpr_narrow,tight_risk,rsi_conviction,clean_past,cpr_pct,or_width_pct,rsi_val,past_pct
2026-03-18,APOLLOHOSP,SHORT,12:45,7509.5,14:30,7492.25,SL,17.25,5295.75,307,B,2,1,0,1,0,0.1974,1.1053,21.83,0.0266
2026-03-19,ADANIENT,SHORT,09:45,1955.1,15:20,1938.7,EOD_1518,16.4,19368.4,1181,B,2,1,0,1,0,0.0864,1.5498,27.57,0.1634
2026-03-19,BPCL,SHORT,12:20,289.4,15:20,287.15,EOD_1518,2.25,17959.5,7982,A,3,1,0,1,1,0.0384,2.7298,34.99,0.2413
2026-03-19,BAJFINANCE,SHORT,09:30,854.3,14:45,830.9,TGT,23.4,63250.2,2703,C,1,0,0,1,0,0.3058,1.8026,20.26,0.0234
2026-03-19,HAL,SHORT,12:35,3868.1,15:20,3812,EOD_1518,56.1,33491.7,597,A,3,1,0,1,1,0.1126,1.3934,28.58,0.2064
2026-03-19,GRASIM,SHORT,09:40,2652.7,15:20,2614.3,EOD_1518,38.4,33408.0,870,C,1,0,0,1,0,0.3267,1.6398,28.55,0.143
2026-03-20,BEL,SHORT,11:50,431.55,15:20,426,EOD_1518,5.55,29703.6,5352,C,1,0,0,1,0,0.4468,1.5641,19.51,0.1504
2026-03-23,M&M,SHORT,10:15,2962.4,14:30,2959.7,SL,2.7,2103.3,779,B,2,1,0,1,0,0.191,1.8431,23.52,0.0911
2026-03-23,BAJFINANCE,SHORT,09:35,806.1,14:30,806.1,SL,0.0,0.0,2865,C,1,1,0,0,0,0.004,1.5631,39.1,0.0124
2026-03-23,TRENT,SHORT,09:55,3468.1,10:25,3416.95,TGT,51.15,34065.9,666,B,2,1,0,1,0,0.1388,0.9285,20.17,0.0548
2026-03-23,IRCTC,SHORT,09:55,514.3,14:50,512.55,SL,1.75,7859.25,4491,C,0,0,0,0,0,0.4696,1.4972,37.03,0.1553
2026-03-23,GRASIM,SHORT,09:30,2552.9,14:50,2533.3,SL,19.6,17718.4,904,C,1,0,0,1,0,0.4869,1.6334,27.52,0.133
2026-03-23,APOLLOHOSP,SHORT,09:45,7197.5,14:40,7165.0,SL,32.5,10400.0,320,B,2,0,0,1,1,0.3589,1.0003,16.54,0.2564
2026-03-24,APOLLOHOSP,LONG,09:50,7370,15:00,7387.5,SL,17.5,5477.5,313,C,1,0,0,1,0,0.3626,2.2931,70.84,0.0271
2026-03-25,BEL,SHORT,11:35,415.2,14:30,415.02,SL,0.175,973.53,5563,A,3,1,0,1,1,0.2176,0.8671,33.04,0.2642
2026-03-25,HAL,SHORT,11:20,3684,14:30,3681.15,SL,2.85,1786.95,627,C,0,0,0,0,0,0.3273,1.1889,38.8,0.057
2026-03-25,GRASIM,LONG,09:35,2631.9,14:50,2648.85,SL,16.95,14865.15,877,B,2,0,0,1,1,0.3245,2.4507,65.84,0.2132
2026-03-25,RELIANCE,LONG,10:35,1423.9,14:30,1423.9,SL,0.0,0.0,1622,B,2,1,1,0,0,0.1273,0.5478,64.75,0.1407
2026-03-25,AXISBANK,LONG,09:40,1219.9,15:00,1223.8,SL,3.9,7382.7,1893,B,2,0,0,1,1,0.3646,1.5329,65.74,0.263
2026-03-27,ADANIENT,SHORT,09:55,1853.8,15:20,1826,EOD_1518,27.8,34638.8,1246,C,1,0,0,1,0,0.408,1.4942,21.7,0.0916
2026-03-27,TRENT,SHORT,12:15,3407.7,15:05,3395.35,SL,12.35,8360.95,677,C,1,0,0,1,0,0.3413,2.512,23.16,0.0997
2026-03-27,IRCTC,SHORT,10:00,512.9,14:30,512.85,SL,0.05,225.15,4503,B,2,1,0,1,0,0.0669,1.7157,20.66,0.0097
2026-03-27,RELIANCE,SHORT,09:30,1379.3,15:20,1348,EOD_1518,31.3,52396.2,1674,A,3,1,0,1,1,0.2987,1.421,5.64,0.4187
2026-04-01,APOLLOHOSP,SHORT,09:35,7462.5,10:55,7275.75,TGT,186.75,57705.75,309,B,2,1,0,1,0,0.1436,1.5008,26.05,0.1672
2026-04-02,ADANIENT,LONG,14:10,1815.3,14:35,1818.15,SL,2.85,3625.2,1272,C,1,1,0,0,0,0.203,2.231,62.95,0.149
2026-04-02,BEL,LONG,12:15,418.15,14:40,420.65,SL,2.5,13810.0,5524,B,2,0,0,1,1,0.432,2.2719,75.09,0.2758
2026-04-02,VEDL,LONG,13:00,674.5,15:20,687.5,EOD_1518,13.0,44512.0,3424,B,2,1,0,1,0,0.0862,2.5204,72.81,0.1634
2026-04-02,GODREJPROP,LONG,13:50,1484.5,14:30,1490.3,SL,5.8,9024.8,1556,C,1,0,0,1,0,0.4686,3.1054,67.8,0.1079
2026-04-02,RELIANCE,SHORT,09:35,1346.7,10:05,1329.75,TGT,16.95,29069.25,1715,B,2,1,1,0,0,0.2162,0.6683,38.26,0.1705
2026-04-02,AXISBANK,LONG,13:25,1178.6,15:20,1196.7,EOD_1518,18.1,35457.9,1959,C,1,1,0,0,0,0.0895,1.8497,60.83,0.0594
2026-04-06,RELIANCE,SHORT,09:35,1322.1,15:20,1306.2,EOD_1518,15.9,27777.3,1747,C,1,0,0,1,0,0.3666,2.6322,29.55,0.1586
2026-04-08,APOLLOHOSP,SHORT,10:05,7380.5,14:35,7372.25,SL,8.25,2574.0,312,B,2,1,0,1,0,0.2829,1.802,33.11,0.0609
2026-04-09,ADANIENT,LONG,11:05,2046.9,14:30,2046.9,SL,0.0,0.0,1128,B,2,1,0,0,1,0.2207,1.407,63.04,0.2007
2026-04-09,HAL,LONG,10:00,4016.2,14:30,4017.8,SL,1.6,920.0,575,B,2,0,0,1,1,0.4112,3.1298,68.7,0.2046
2026-04-09,RELIANCE,SHORT,09:55,1336.7,15:00,1332.65,SL,4.05,6998.4,1728,C,1,0,0,1,0,0.4671,0.8977,26.51,0.0972
2026-04-10,ADANIENT,LONG,11:30,2081.2,14:30,2081.2,SL,0.0,0.0,1109,B,2,1,0,1,0,0.0932,1.7442,67.66,0.0866
2026-04-10,TATASTEEL,SHORT,10:50,206.25,14:55,205.91,SL,0.345,3864.0,11200,B,2,1,0,1,0,0.2996,1.2461,15.02,0.0872
2026-04-10,M&M,LONG,09:40,3233,14:40,3239.9,SL,6.9,4926.6,714,A,3,1,0,1,1,0.0284,1.3548,74.96,0.2854
2026-04-10,GRASIM,SHORT,11:30,2748.7,15:05,2740.75,SL,7.95,6678.0,840,B,2,1,0,1,0,0.1761,1.055,17.76,0.0109
2026-04-10,RELIANCE,LONG,09:45,1348.9,14:30,1348.9,SL,0.0,0.0,1712,B,2,0,0,1,1,0.4069,0.9637,67.61,0.3273
2026-04-10,APOLLOHOSP,LONG,09:35,7520,14:30,7520,SL,0,0,307,B,2,0,1,1,0,0.3891,0.7114,69.83,0.0665
2026-04-13,TATASTEEL,LONG,11:10,204.19,15:20,206.05,EOD_1518,1.86,21040.32,11312,B,2,1,0,1,0,0.0935,1.2195,78.54,0.0245
2026-04-13,BEL,LONG,09:55,440.4,15:00,441.7,SL,1.3,6818.5,5245,B,2,1,0,1,0,0.2255,1.351,66.17,0.1023
2026-04-13,BPCL,LONG,09:55,290.5,15:20,293,EOD_1518,2.5,19877.5,7951,B,2,1,0,0,1,0.0779,1.9105,63.81,0.2415
2026-04-13,TRENT,LONG,09:55,3866.7,15:00,3872.05,SL,5.35,3193.95,597,C,1,1,0,0,0,0.0621,1.3396,64.05,0.0492
2026-04-13,HAL,LONG,09:30,4092.7,15:00,4103.35,SL,10.65,6006.6,564,C,1,1,0,0,0,0.1852,1.8985,60.0,0.0416
2026-04-13,IRCTC,LONG,10:05,533.4,15:20,538.1,EOD_1518,4.7,20351.0,4330,C,1,0,0,1,0,0.3454,1.3686,71.25,0.075
2026-04-13,GRASIM,LONG,10:30,2716.4,14:30,2716.4,SL,0.0,0.0,850,B,2,1,0,1,0,0.2558,1.1449,68.98,0.0884
2026-04-13,GODREJPROP,LONG,10:45,1699.8,15:00,1705.85,SL,6.05,8215.9,1358,B,2,0,0,1,1,0.4581,3.2298,71.11,0.23
2026-04-13,AXISBANK,LONG,10:15,1332,13:50,1357.05,TGT,25.05,43436.7,1734,C,1,0,0,1,0,0.4188,1.1411,84.5,0.1127
2026-04-13,APOLLOHOSP,LONG,09:30,7486.5,15:20,7510.5,EOD_1518,24.0,7392.0,308,B,2,1,0,1,0,0.0067,1.0886,66.52,0.02
2026-04-15,M&M,LONG,10:25,3287,14:30,3287,SL,0,0,702,A,3,1,0,1,1,0.0839,1.1013,69.32,0.2746
2026-04-15,TRENT,LONG,10:15,3967.6,15:20,3978.6,EOD_1518,11.0,6402.0,582,C,1,0,0,1,0,0.3279,1.3736,66.98,0.0782
2026-04-15,APOLLOHOSP,LONG,09:30,7597,15:20,7630.5,EOD_1518,33.5,10184.0,304,B,2,1,0,1,0,0.2824,1.1518,73.03,0.1252
2026-04-16,M&M,SHORT,09:40,3252.6,15:20,3222.3,EOD_1518,30.3,21513.0,710,A,3,1,0,1,1,0.1421,0.8608,25.14,0.227
2026-04-16,BAJFINANCE,SHORT,11:45,917.55,15:20,905.9,EOD_1518,11.65,29323.05,2517,C,1,0,0,1,0,0.3565,1.4768,24.96,0.0163
2026-04-16,IRCTC,SHORT,09:35,554.7,14:45,553.67,SL,1.025,4268.1,4164,A,3,1,0,1,1,0.2778,0.8924,31.32,0.2966
2026-04-16,GODREJPROP,SHORT,09:35,1744,14:30,1744,SL,0,0,1324,C,1,1,0,0,0,0.1093,1.789,39.07,0.126
2026-04-16,RELIANCE,SHORT,09:35,1339.4,14:30,1339.4,SL,0.0,0.0,1724,B,2,1,0,1,0,0.1739,1.0303,28.03,0.0448
2026-04-16,APOLLOHOSP,SHORT,09:30,7592.5,14:50,7565.75,SL,26.75,8132.0,304,C,1,0,0,1,0,0.4293,1.0668,24.44,0.0592
2026-04-17,BEL,LONG,10:45,459.85,14:30,460.1,SL,0.25,1255.75,5023,C,0,0,0,0,0,0.3966,0.9786,64.11,0.1961
2026-04-17,M&M,SHORT,12:35,3191.7,14:30,3191.7,SL,0.0,0.0,723,C,1,0,0,1,0,0.4572,1.2626,25.65,0.1033
2026-04-17,IRCTC,LONG,10:10,565.15,14:40,565.38,SL,0.225,919.58,4087,A,3,1,0,1,1,0.2222,1.9995,70.68,0.2394
2026-04-17,RELIANCE,LONG,11:05,1357,15:20,1365.4,EOD_1518,8.4,14296.8,1702,A,3,1,0,1,1,0.0695,0.8769,77.37,0.3772
2026-04-17,APOLLOHOSP,LONG,09:55,7595,15:20,7703.5,EOD_1518,108.5,32984.0,304,C,1,0,0,1,0,0.3606,1.0007,76.79,0.0527
2026-04-20,BPCL,LONG,12:00,313.2,15:20,316.05,EOD_1518,2.85,21018.75,7375,C,1,0,0,1,0,0.456,1.6762,77.0,0.1439
2026-04-20,BAJFINANCE,LONG,10:35,913.65,15:15,916.02,SL,2.375,6004.0,2528,C,0,0,0,0,0,0.3776,1.6418,63.01,0.0712
2026-04-20,GRASIM,LONG,12:15,2748.8,15:15,2758.9,SL,10.1,8484.0,840,B,2,1,0,1,0,0.1485,1.768,69.85,0.1056
2026-04-20,AXISBANK,SHORT,12:10,1356.8,14:30,1355.95,SL,0.85,1446.7,1702,B,2,1,0,1,0,0.2409,0.9802,30.47,0.0884
2026-04-21,BEL,SHORT,12:35,453.4,14:45,451.55,SL,1.85,9423.9,5094,C,0,0,0,0,0,0.3846,1.2461,36.89,0.1651
2026-04-21,VEDL,SHORT,09:30,783.35,11:20,765.88,TGT,17.475,51516.3,2948,C,1,0,0,1,0,0.3919,1.4042,26.19,0.0829
2026-04-21,M&M,LONG,11:05,3252.6,14:30,3252.6,SL,0.0,0.0,710,C,0,0,0,0,0,0.4688,1.199,61.99,0.0492
2026-04-21,GODREJPROP,LONG,10:00,1809.7,14:30,1809.7,SL,0.0,0.0,1276,C,1,1,0,0,0,0.2488,2.1716,62.71,0.0111
2026-04-21,RELIANCE,SHORT,11:35,1358.6,15:20,1354.5,EOD_1518,4.1,6970.0,1700,B,2,1,1,0,0,0.0196,0.6404,39.26,0.0294
2026-04-21,APOLLOHOSP,LONG,09:50,7714.5,15:20,7739.5,EOD_1518,25.0,7475.0,299,A,3,1,1,1,0,0.1673,0.5509,71.48,0.0584
2026-04-22,ADANIENT,LONG,12:55,2255,14:30,2255.55,SL,0.55,563.2,1024,C,0,0,0,0,0,0.3432,1.3259,60.13,0.0444
2026-04-22,M&M,SHORT,10:10,3206.1,15:20,3152,EOD_1518,54.1,38952.0,720,B,2,1,0,1,0,0.2088,1.1821,25.9,0.1837
2026-04-22,HAL,LONG,11:20,4401,14:30,4401,SL,0,0,524,B,2,1,0,0,1,0.171,1.3838,63.45,0.2072
2026-04-22,GODREJPROP,LONG,10:35,1813.1,14:35,1838.6,TGT,25.5,32487.0,1274,B,2,1,0,1,0,0.0536,0.9156,80.3,0.0221
2026-04-22,RELIANCE,LONG,10:15,1358.8,14:30,1359.65,SL,0.85,1445.0,1700,B,2,0,1,1,0,0.3265,0.574,75.85,0.0589
2026-04-22,AXISBANK,LONG,10:45,1377.1,11:20,1387.75,TGT,10.65,17860.05,1677,B,2,0,1,1,0,0.496,0.5083,73.86,0.0073
