symbol,timeframe,signal,category,zone_width_atr,hold_period,zone_hold_rate,avg_zone_duration,avg_break_magnitude,max_break_magnitude,signal_frequency,total_signals,total_bars,score
NIFTY50,30min,RSI_MID_7,mean_reversion,2.0,7,44.85,4.85,0.43,3.27,26.32,194,737,0.6061
NIFTY50,30min,RSI_MID_7,mean_reversion,2.0,10,27.84,5.87,0.49,3.27,26.32,194,737,0.5144
NIFTY50,30min,RSI_MID_7,mean_reversion,2.0,15,11.92,6.74,0.69,3.57,26.32,194,737,0.4152
NIFTY50,30min,RSI_MID_7,mean_reversion,2.0,20,5.7,7.13,0.89,3.66,26.32,194,737,0.3638
NIFTY50,30min,RSI_MID_14,mean_reversion,2.0,1,95.95,0.96,0.32,1.72,30.12,222,737,0.8835
NIFTY50,30min,RSI_MID_14,mean_reversion,2.0,3,76.58,2.57,0.43,3.21,30.12,222,737,0.7809
NIFTY50,30min,RSI_MID_14,mean_reversion,2.0,5,52.25,3.72,0.42,3.65,30.12,222,737,0.6615
NIFTY50,30min,RSI_MID_14,mean_reversion,2.0,7,33.78,4.48,0.48,3.65,30.12,222,737,0.5644
NIFTY50,30min,RSI_MID_14,mean_reversion,2.0,10,22.07,5.23,0.63,3.65,30.12,222,737,0.4882
NIFTY50,30min,RSI_MID_14,mean_reversion,2.0,15,11.76,6.01,0.81,3.65,30.12,222,737,0.4153
NIFTY50,30min,RSI_MID_14,mean_reversion,2.0,20,5.43,6.41,0.96,3.65,30.12,222,737,0.3679
NIFTY50,30min,MACD_FLAT,mean_reversion,2.0,1,95.05,0.95,0.94,3.27,27.41,202,737,0.8422
NIFTY50,30min,MACD_FLAT,mean_reversion,2.0,3,74.75,2.54,0.68,3.27,27.41,202,737,0.7508
NIFTY50,30min,MACD_FLAT,mean_reversion,2.0,5,51.98,3.67,0.56,3.27,27.41,202,737,0.642
NIFTY50,30min,MACD_FLAT,mean_reversion,2.0,7,36.14,4.48,0.58,3.27,27.41,202,737,0.559
NIFTY50,30min,MACD_FLAT,mean_reversion,2.0,10,17.82,5.2,0.63,3.27,27.41,202,737,0.4597
NIFTY50,30min,MACD_FLAT,mean_reversion,2.0,15,9.05,5.89,0.81,3.57,27.41,202,737,0.392
NIFTY50,30min,MACD_FLAT,mean_reversion,2.0,20,5.1,6.24,0.97,3.57,27.41,202,737,0.3536
NIFTY50,30min,PRICE_HUG_MA20,mean_reversion,2.0,1,95.77,0.96,0.63,3.27,28.9,213,737,0.8655
NIFTY50,30min,PRICE_HUG_MA20,mean_reversion,2.0,3,76.53,2.59,0.46,3.27,28.9,213,737,0.776
NIFTY50,30min,PRICE_HUG_MA20,mean_reversion,2.0,5,54.93,3.79,0.42,3.27,28.9,213,737,0.6701
NIFTY50,30min,PRICE_HUG_MA20,mean_reversion,2.0,7,36.62,4.61,0.49,3.4,28.9,213,737,0.5742
NIFTY50,30min,PRICE_HUG_MA20,mean_reversion,2.0,10,23.94,5.45,0.62,3.54,28.9,213,737,0.4956
NIFTY50,30min,PRICE_HUG_MA20,mean_reversion,2.0,15,11.85,6.31,0.77,3.54,28.9,213,737,0.4163
NIFTY50,30min,PRICE_HUG_MA20,mean_reversion,2.0,20,4.74,6.69,0.9,3.54,28.9,213,737,0.3655
NIFTY50,30min,PRICE_HUG_MA50,mean_reversion,2.0,1,96.0,0.96,0.58,3.27,23.74,175,737,0.8478
NIFTY50,30min,PRICE_HUG_MA50,mean_reversion,2.0,3,80.0,2.63,0.32,3.27,23.74,175,737,0.7775
NIFTY50,30min,PRICE_HUG_MA50,mean_reversion,2.0,5,62.07,3.94,0.43,3.65,23.74,175,737,0.6836
NIFTY50,30min,PRICE_HUG_MA50,mean_reversion,2.0,7,48.28,4.98,0.55,3.65,23.74,175,737,0.6084
NIFTY50,30min,PRICE_HUG_MA50,mean_reversion,2.0,10,29.07,5.99,0.66,3.65,23.74,175,737,0.5046
NIFTY50,30min,PRICE_HUG_MA50,mean_reversion,2.0,15,14.12,6.93,0.91,3.74,23.74,175,737,0.4074
NIFTY50,30min,PRICE_HUG_MA50,mean_reversion,2.0,20,7.65,7.44,0.99,3.74,23.74,175,737,0.3604
NIFTY50,30min,SQUEEZE_ADX,combined,2.0,1,91.67,0.92,0.06,0.11,3.26,24,737,0.7613
NIFTY50,30min,SQUEEZE_ADX,combined,2.0,3,70.83,2.46,0.1,0.29,3.26,24,737,0.6564
NIFTY50,30min,SQUEEZE_ADX,combined,2.0,5,54.17,3.58,0.13,0.29,3.26,24,737,0.5677
NIFTY50,30min,SQUEEZE_ADX,combined,2.0,7,12.5,4.08,0.28,2.83,3.26,24,737,0.3684
NIFTY50,30min,SQUEEZE_ADX,combined,2.0,10,4.17,4.25,0.58,3.0,3.26,24,737,0.2915
NIFTY50,30min,SQUEEZE_ADX,combined,2.0,15,0.0,4.29,0.93,3.0,3.26,24,737,0.233
NIFTY50,30min,SQUEEZE_ADX,combined,2.0,20,0.0,4.29,1.19,3.0,3.26,24,737,0.2083
NIFTY50,30min,BB_CHOP,combined,2.0,1,94.83,0.95,0.1,0.17,7.87,58,737,0.7968
NIFTY50,30min,BB_CHOP,combined,2.0,3,67.24,2.41,0.15,0.57,7.87,58,737,0.6551
NIFTY50,30min,BB_CHOP,combined,2.0,5,37.93,3.29,0.18,0.57,7.87,58,737,0.5076
NIFTY50,30min,BB_CHOP,combined,2.0,7,22.41,3.81,0.23,0.57,7.87,58,737,0.4208
NIFTY50,30min,BB_CHOP,combined,2.0,10,5.17,4.19,0.29,0.78,7.87,58,737,0.3244
NIFTY50,30min,BB_CHOP,combined,2.0,15,0.0,4.21,0.54,2.56,7.87,58,737,0.266
NIFTY50,30min,BB_CHOP,combined,2.0,20,0.0,4.21,0.89,3.1,7.87,58,737,0.238
NIFTY50,30min,CONSENSUS_3of5,combined,2.0,1,96.94,0.97,0.07,0.11,13.3,98,737,0.8322
NIFTY50,30min,CONSENSUS_3of5,combined,2.0,3,72.45,2.52,0.56,3.21,13.3,98,737,0.6886
NIFTY50,30min,CONSENSUS_3of5,combined,2.0,5,43.88,3.53,0.52,3.21,13.3,98,737,0.5491
NIFTY50,30min,CONSENSUS_3of5,combined,2.0,7,22.45,4.09,0.52,3.21,13.3,98,737,0.4391
NIFTY50,30min,CONSENSUS_3of5,combined,2.0,10,13.27,4.55,0.64,3.21,13.3,98,737,0.3717
NIFTY50,30min,CONSENSUS_3of5,combined,2.0,15,3.06,4.87,0.83,3.57,13.3,98,737,0.2972
NIFTY50,30min,CONSENSUS_3of5,combined,2.0,20,0.0,4.91,1.06,3.57,13.3,98,737,0.2599
NIFTY50,30min,CONSENSUS_4of5,combined,2.0,1,93.55,0.94,0.06,0.11,4.21,31,737,0.7766
NIFTY50,30min,CONSENSUS_4of5,combined,2.0,3,67.74,2.42,0.11,0.29,4.21,31,737,0.6447
NIFTY50,30min,CONSENSUS_4of5,combined,2.0,5,38.71,3.29,0.16,0.4,4.21,31,737,0.4969
NIFTY50,30min,CONSENSUS_4of5,combined,2.0,7,6.45,3.61,0.29,2.83,4.21,31,737,0.3342
NIFTY50,30min,CONSENSUS_4of5,combined,2.0,10,0.0,3.65,0.54,3.0,4.21,31,737,0.2682
NIFTY50,30min,CONSENSUS_4of5,combined,2.0,15,0.0,3.65,0.79,3.0,4.21,31,737,0.2339
NIFTY50,30min,CONSENSUS_4of5,combined,2.0,20,0.0,3.65,1.08,3.0,4.21,31,737,0.2101
NIFTY50,30min,BB_SQUEEZE_10,volatility,2.5,1,96.92,0.97,0.94,3.12,48.58,358,737,0.9384
NIFTY50,30min,BB_SQUEEZE_10,volatility,2.5,3,83.94,2.72,0.67,3.12,48.58,358,737,0.8846
NIFTY50,30min,BB_SQUEEZE_10,volatility,2.5,5,72.32,4.22,0.69,3.51,48.58,358,737,0.8248
NIFTY50,30min,BB_SQUEEZE_10,volatility,2.5,7,58.19,5.45,0.6,3.51,48.58,358,737,0.7588
NIFTY50,30min,BB_SQUEEZE_10,volatility,2.5,10,44.92,6.93,0.57,3.51,48.58,358,737,0.6898
NIFTY50,30min,BB_SQUEEZE_10,volatility,2.5,15,27.64,8.7,0.65,3.51,48.58,358,737,0.5949
NIFTY50,30min,BB_SQUEEZE_10,volatility,2.5,20,15.56,9.78,0.79,3.55,48.58,358,737,0.5228
NIFTY50,30min,BB_SQUEEZE_20,volatility,2.5,1,98.34,0.98,1.26,3.12,49.12,362,737,0.9354
NIFTY50,30min,BB_SQUEEZE_20,volatility,2.5,3,87.57,2.8,0.65,3.12,49.12,362,737,0.9074
NIFTY50,30min,BB_SQUEEZE_20,volatility,2.5,5,73.76,4.35,0.55,3.12,49.12,362,737,0.8435
NIFTY50,30min,BB_SQUEEZE_20,volatility,2.5,7,59.67,5.61,0.53,3.12,49.12,362,737,0.7742
NIFTY50,30min,BB_SQUEEZE_20,volatility,2.5,10,43.37,7.06,0.57,3.12,49.12,362,737,0.6884
NIFTY50,30min,BB_SQUEEZE_20,volatility,2.5,15,26.54,8.68,0.75,3.52,49.12,362,737,0.5884
NIFTY50,30min,BB_SQUEEZE_20,volatility,2.5,20,13.6,9.72,0.92,3.52,49.12,362,737,0.5113
NIFTY50,30min,ATR_CONTRACT_7,volatility,2.5,1,97.08,0.97,0.83,3.12,51.29,378,737,0.9491
NIFTY50,30min,ATR_CONTRACT_7,volatility,2.5,3,83.2,2.71,0.57,3.12,51.29,378,737,0.8907
NIFTY50,30min,ATR_CONTRACT_7,volatility,2.5,5,68.9,4.16,0.59,3.51,51.29,378,737,0.8184
NIFTY50,30min,ATR_CONTRACT_7,volatility,2.5,7,54.96,5.32,0.59,3.51,51.29,378,737,0.7482
NIFTY50,30min,ATR_CONTRACT_7,volatility,2.5,10,43.7,6.72,0.63,3.51,51.29,378,737,0.684
NIFTY50,30min,ATR_CONTRACT_7,volatility,2.5,15,29.19,8.55,0.72,3.51,51.29,378,737,0.602
NIFTY50,30min,ATR_CONTRACT_7,volatility,2.5,20,15.62,9.67,0.85,3.55,51.29,378,737,0.5252
NIFTY50,30min,ATR_CONTRACT_14,volatility,2.5,1,97.51,0.98,0.7,2.36,48.98,361,737,0.954
NIFTY50,30min,ATR_CONTRACT_14,volatility,2.5,3,86.15,2.77,0.56,3.07,48.98,361,737,0.9028
NIFTY50,30min,ATR_CONTRACT_14,volatility,2.5,5,71.39,4.28,0.55,3.51,48.98,361,737,0.8307
NIFTY50,30min,ATR_CONTRACT_14,volatility,2.5,7,55.03,5.46,0.57,3.51,48.98,361,737,0.7492
NIFTY50,30min,ATR_CONTRACT_14,volatility,2.5,10,37.46,6.74,0.66,3.51,48.98,361,737,0.6542
NIFTY50,30min,ATR_CONTRACT_14,volatility,2.5,15,19.66,8.07,0.8,3.52,48.98,361,737,0.5502
NIFTY50,30min,ATR_CONTRACT_14,volatility,2.5,20,9.54,8.83,0.98,3.55,48.98,361,737,0.4832
NIFTY50,30min,ATR_CONTRACT_20,volatility,2.5,1,96.62,0.97,0.86,3.12,44.23,326,737,0.923
NIFTY50,30min,ATR_CONTRACT_20,volatility,2.5,3,80.5,2.67,0.56,3.12,44.23,326,737,0.8545
NIFTY50,30min,ATR_CONTRACT_20,volatility,2.5,5,63.55,4.02,0.59,3.51,44.23,326,737,0.7683
NIFTY50,30min,ATR_CONTRACT_20,volatility,2.5,7,50.16,5.1,0.65,3.51,44.23,326,737,0.6973
NIFTY50,30min,ATR_CONTRACT_20,volatility,2.5,10,33.86,6.23,0.75,3.51,44.23,326,737,0.607
NIFTY50,30min,ATR_CONTRACT_20,volatility,2.5,15,18.01,7.45,0.92,3.52,44.23,326,737,0.5115
NIFTY50,30min,ATR_CONTRACT_20,volatility,2.5,20,7.19,8.07,1.13,3.55,44.23,326,737,0.4412
NIFTY50,30min,TTM_SQUEEZE,volatility,2.5,1,97.22,0.97,0.03,0.03,4.88,36,737,0.8012
NIFTY50,30min,TTM_SQUEEZE,volatility,2.5,3,91.67,2.81,0.09,0.16,4.88,36,737,0.7699
NIFTY50,30min,TTM_SQUEEZE,volatility,2.5,5,80.56,4.47,0.09,0.16,4.88,36,737,0.717
NIFTY50,30min,TTM_SQUEEZE,volatility,2.5,7,52.78,5.67,0.26,2.64,4.88,36,737,0.5822
NIFTY50,30min,TTM_SQUEEZE,volatility,2.5,10,27.78,6.61,0.45,2.81,4.88,36,737,0.4448
NIFTY50,30min,TTM_SQUEEZE,volatility,2.5,15,13.89,7.56,0.69,2.81,4.88,36,737,0.3483
NIFTY50,30min,TTM_SQUEEZE,volatility,2.5,20,2.78,8.06,0.89,2.81,4.88,36,737,0.2756
NIFTY50,30min,HV_LOW_10,volatility,2.5,1,96.74,0.97,0.78,3.12,50.07,369,737,0.9498
NIFTY50,30min,HV_LOW_10,volatility,2.5,3,82.56,2.7,0.57,3.12,50.07,369,737,0.8874
NIFTY50,30min,HV_LOW_10,volatility,2.5,5,69.48,4.15,0.51,3.12,50.07,369,737,0.8235
NIFTY50,30min,HV_LOW_10,volatility,2.5,7,57.77,5.36,0.47,3.12,50.07,369,737,0.7654
NIFTY50,30min,HV_LOW_10,volatility,2.5,10,42.51,6.78,0.5,3.12,50.07,369,737,0.6856
NIFTY50,30min,HV_LOW_10,volatility,2.5,15,24.73,8.42,0.62,3.39,50.07,369,737,0.5864
NIFTY50,30min,HV_LOW_10,volatility,2.5,20,13.37,9.4,0.79,3.43,50.07,369,737,0.5159
NIFTY50,30min,HV_LOW_20,volatility,2.5,1,97.01,0.97,0.75,3.12,49.93,368,737,0.9518
NIFTY50,30min,HV_LOW_20,volatility,2.5,3,81.52,2.69,0.53,3.12,49.93,368,737,0.8839
NIFTY50,30min,HV_LOW_20,volatility,2.5,5,65.76,4.09,0.56,3.51,49.93,368,737,0.804
NIFTY50,30min,HV_LOW_20,volatility,2.5,7,51.09,5.18,0.6,3.51,49.93,368,737,0.7281
NIFTY50,30min,HV_LOW_20,volatility,2.5,10,35.33,6.39,0.71,3.51,49.93,368,737,0.6404
NIFTY50,30min,HV_LOW_20,volatility,2.5,15,17.81,7.62,0.88,3.52,49.93,368,737,0.5374
NIFTY50,30min,HV_LOW_20,volatility,2.5,20,7.5,8.25,1.08,3.55,49.93,368,737,0.469
NIFTY50,30min,HV_LOW_30,volatility,2.5,1,96.07,0.96,0.76,3.12,37.99,280,737,0.8978
NIFTY50,30min,HV_LOW_30,volatility,2.5,3,79.29,2.64,0.56,3.12,37.99,280,737,0.8227
NIFTY50,30min,HV_LOW_30,volatility,2.5,5,63.93,3.98,0.61,3.51,37.99,280,737,0.7425
NIFTY50,30min,HV_LOW_30,volatility,2.5,7,52.5,5.09,0.71,3.51,37.99,280,737,0.679
NIFTY50,30min,HV_LOW_30,volatility,2.5,10,32.5,6.23,0.77,3.51,37.99,280,737,0.5758
NIFTY50,30min,HV_LOW_30,volatility,2.5,15,16.07,7.31,0.95,3.51,37.99,280,737,0.4757
NIFTY50,30min,HV_LOW_30,volatility,2.5,20,6.43,7.82,1.18,3.55,37.99,280,737,0.4087
NIFTY50,30min,CHOP_HIGH_7,volatility,2.5,1,98.51,0.99,0.08,0.13,18.18,134,737,0.8616
NIFTY50,30min,CHOP_HIGH_7,volatility,2.5,3,90.3,2.84,0.66,1.83,18.18,134,737,0.7969
NIFTY50,30min,CHOP_HIGH_7,volatility,2.5,5,79.7,4.48,0.97,3.51,18.18,134,737,0.7319
NIFTY50,30min,CHOP_HIGH_7,volatility,2.5,7,65.15,5.88,0.91,3.51,18.18,134,737,0.6649
NIFTY50,30min,CHOP_HIGH_7,volatility,2.5,10,46.97,7.49,0.7,3.51,18.18,134,737,0.5824
NIFTY50,30min,CHOP_HIGH_7,volatility,2.5,15,24.62,9.26,0.68,3.51,18.18,134,737,0.4675
NIFTY50,30min,CHOP_HIGH_7,volatility,2.5,20,9.23,10.0,0.9,3.55,18.18,134,737,0.3736
NIFTY50,30min,CHOP_HIGH_14,volatility,2.5,1,98.48,0.98,0.03,0.03,8.96,66,737,0.8246
NIFTY50,30min,CHOP_HIGH_14,volatility,2.5,3,86.36,2.77,0.12,0.38,8.96,66,737,0.7611
NIFTY50,30min,CHOP_HIGH_14,volatility,2.5,5,63.64,4.2,0.12,0.38,8.96,66,737,0.6536
NIFTY50,30min,CHOP_HIGH_14,volatility,2.5,7,37.88,5.05,0.15,0.41,8.96,66,737,0.5256
NIFTY50,30min,CHOP_HIGH_14,volatility,2.5,10,16.67,5.73,0.21,0.64,8.96,66,737,0.4087
NIFTY50,30min,CHOP_HIGH_14,volatility,2.5,15,6.06,6.06,0.44,2.44,8.96,66,737,0.3233
NIFTY50,30min,CHOP_HIGH_14,volatility,2.5,20,3.03,6.24,0.75,2.9,8.96,66,737,0.2804
NIFTY50,30min,ADX_LOW_7_20,trend,2.5,1,100.0,1.0,0,0,3.53,26,737,0.8141
NIFTY50,30min,ADX_LOW_7_20,trend,2.5,3,84.62,2.81,0.34,0.45,3.53,26,737,0.7263
NIFTY50,30min,ADX_LOW_7_20,trend,2.5,5,69.23,4.27,0.27,0.45,3.53,26,737,0.651
NIFTY50,30min,ADX_LOW_7_20,trend,2.5,7,53.85,5.42,0.27,0.77,3.53,26,737,0.5736
NIFTY50,30min,ADX_LOW_7_20,trend,2.5,10,19.23,6.19,0.36,2.73,3.53,26,737,0.4004
NIFTY50,30min,ADX_LOW_7_20,trend,2.5,15,7.69,6.81,0.4,2.73,3.53,26,737,0.3197
NIFTY50,30min,ADX_LOW_7_20,trend,2.5,20,7.69,7.19,0.64,2.73,3.53,26,737,0.2912
NIFTY50,30min,ADX_LOW_7_25,trend,2.5,1,100.0,1.0,0,0,8.01,59,737,0.832
NIFTY50,30min,ADX_LOW_7_25,trend,2.5,3,88.14,2.83,0.35,0.58,8.01,59,737,0.7593
NIFTY50,30min,ADX_LOW_7_25,trend,2.5,5,69.49,4.29,0.25,0.58,8.01,59,737,0.6716
NIFTY50,30min,ADX_LOW_7_25,trend,2.5,7,52.54,5.39,0.25,0.77,8.01,59,737,0.5862
NIFTY50,30min,ADX_LOW_7_25,trend,2.5,10,28.81,6.46,0.31,2.73,8.01,59,737,0.4641
NIFTY50,30min,ADX_LOW_7_25,trend,2.5,15,13.56,7.32,0.41,2.73,8.01,59,737,0.3675
NIFTY50,30min,ADX_LOW_7_25,trend,2.5,20,6.78,7.78,0.84,3.32,8.01,59,737,0.3034
NIFTY50,30min,ADX_LOW_14_20,trend,2.5,1,95.83,0.96,1.4,3.12,13.03,96,737,0.7714
NIFTY50,30min,ADX_LOW_14_20,trend,2.5,3,83.33,2.69,1.1,3.12,13.03,96,737,0.7208
NIFTY50,30min,ADX_LOW_14_20,trend,2.5,5,66.67,4.1,1.0,3.51,13.03,96,737,0.6428
NIFTY50,30min,ADX_LOW_14_20,trend,2.5,7,46.88,5.14,0.94,3.51,13.03,96,737,0.5489
NIFTY50,30min,ADX_LOW_14_20,trend,2.5,10,22.92,6.05,0.92,3.51,13.03,96,737,0.428
NIFTY50,30min,ADX_LOW_14_20,trend,2.5,15,8.33,6.72,1.13,3.51,13.03,96,737,0.3298
NIFTY50,30min,ADX_LOW_14_20,trend,2.5,20,3.12,6.96,1.25,3.51,13.03,96,737,0.2842
NIFTY50,30min,ADX_LOW_14_25,trend,2.5,1,95.8,0.96,0.97,3.12,19.4,143,737,0.814
NIFTY50,30min,ADX_LOW_14_25,trend,2.5,3,83.92,2.71,0.81,3.12,19.4,143,737,0.7615
NIFTY50,30min,ADX_LOW_14_25,trend,2.5,5,67.83,4.15,0.75,3.51,19.4,143,737,0.6849
NIFTY50,30min,ADX_LOW_14_25,trend,2.5,7,53.15,5.28,0.77,3.51,19.4,143,737,0.6103
NIFTY50,30min,ADX_LOW_14_25,trend,2.5,10,32.17,6.45,0.8,3.51,19.4,143,737,0.5033
NIFTY50,30min,ADX_LOW_14_25,trend,2.5,15,16.08,7.47,1.03,3.51,19.4,143,737,0.4003
NIFTY50,30min,ADX_LOW_14_25,trend,2.5,20,6.99,8.01,1.16,3.51,19.4,143,737,0.3393
NIFTY50,30min,ADX_LOW_20_20,trend,2.5,1,97.14,0.97,1.12,3.12,14.25,105,737,0.7948
NIFTY50,30min,ADX_LOW_20_20,trend,2.5,3,81.9,2.69,0.59,3.12,14.25,105,737,0.7403
NIFTY50,30min,ADX_LOW_20_20,trend,2.5,5,66.67,4.1,0.59,3.51,14.25,105,737,0.6641
NIFTY50,30min,ADX_LOW_20_20,trend,2.5,7,51.43,5.21,0.62,3.51,14.25,105,737,0.5868
NIFTY50,30min,ADX_LOW_20_20,trend,2.5,10,35.24,6.44,0.78,3.51,14.25,105,737,0.4956
NIFTY50,30min,ADX_LOW_20_20,trend,2.5,15,23.81,7.83,1.03,3.51,14.25,105,737,0.4154
NIFTY50,30min,ADX_LOW_20_20,trend,2.5,20,12.38,8.69,1.28,3.51,14.25,105,737,0.3422
NIFTY50,30min,ADX_LOW_20_25,trend,2.5,1,97.19,0.97,1.16,3.12,24.15,178,737,0.833
NIFTY50,30min,ADX_LOW_20_25,trend,2.5,3,85.39,2.74,0.8,3.12,24.15,178,737,0.7888
NIFTY50,30min,ADX_LOW_20_25,trend,2.5,5,69.66,4.21,0.75,3.51,24.15,178,737,0.7136
NIFTY50,30min,ADX_LOW_20_25,trend,2.5,7,52.81,5.35,0.74,3.51,24.15,178,737,0.6311
NIFTY50,30min,ADX_LOW_20_25,trend,2.5,10,36.52,6.61,0.85,3.51,24.15,178,737,0.5409
NIFTY50,30min,ADX_LOW_20_25,trend,2.5,15,21.35,7.91,1.03,3.51,24.15,178,737,0.4463
NIFTY50,30min,ADX_LOW_20_25,trend,2.5,20,12.92,8.72,1.24,3.55,24.15,178,737,0.3859
NIFTY50,30min,AROON_FLAT_14,trend,2.5,1,99.58,1.0,0.08,0.08,32.02,236,737,0.9232
NIFTY50,30min,AROON_FLAT_14,trend,2.5,3,88.56,2.83,0.26,2.75,32.02,236,737,0.8606
NIFTY50,30min,AROON_FLAT_14,trend,2.5,5,73.62,4.4,0.32,2.82,32.02,236,737,0.7858
NIFTY50,30min,AROON_FLAT_14,trend,2.5,7,57.94,5.62,0.42,3.27,32.02,236,737,0.7036
NIFTY50,30min,AROON_FLAT_14,trend,2.5,10,34.35,6.85,0.5,3.41,32.02,236,737,0.5825
NIFTY50,30min,AROON_FLAT_14,trend,2.5,15,23.25,8.15,0.66,3.41,32.02,236,737,0.5033
NIFTY50,30min,AROON_FLAT_14,trend,2.5,20,15.79,9.1,0.81,3.41,32.02,236,737,0.4498
NIFTY50,30min,AROON_FLAT_25,trend,2.5,1,98.69,0.99,1.12,3.12,31.07,229,737,0.8722
NIFTY50,30min,AROON_FLAT_25,trend,2.5,3,90.79,2.85,0.72,3.12,31.07,229,737,0.8486
NIFTY50,30min,AROON_FLAT_25,trend,2.5,5,79.2,4.51,0.53,3.51,31.07,229,737,0.8003
NIFTY50,30min,AROON_FLAT_25,trend,2.5,7,68.75,5.94,0.53,3.51,31.07,229,737,0.7478
NIFTY50,30min,AROON_FLAT_25,trend,2.5,10,54.3,7.7,0.54,3.51,31.07,229,737,0.6739
NIFTY50,30min,AROON_FLAT_25,trend,2.5,15,40.18,9.96,0.68,3.52,31.07,229,737,0.5906
NIFTY50,30min,AROON_FLAT_25,trend,2.5,20,24.2,11.53,0.88,3.52,31.07,229,737,0.5012
NIFTY50,30min,R2_LOW_10,trend,2.5,1,97.74,0.98,0.77,1.57,29.99,221,737,0.8761
NIFTY50,30min,R2_LOW_10,trend,2.5,3,86.88,2.8,0.47,3.07,29.99,221,737,0.8353
NIFTY50,30min,R2_LOW_10,trend,2.5,5,73.3,4.35,0.5,3.51,29.99,221,737,0.7672
NIFTY50,30min,R2_LOW_10,trend,2.5,7,56.56,5.56,0.4,3.51,29.99,221,737,0.6891
NIFTY50,30min,R2_LOW_10,trend,2.5,10,41.18,6.93,0.49,3.51,29.99,221,737,0.6037
NIFTY50,30min,R2_LOW_10,trend,2.5,15,23.29,8.36,0.73,3.52,29.99,221,737,0.4954
NIFTY50,30min,R2_LOW_10,trend,2.5,20,15.53,9.3,0.93,3.55,29.99,221,737,0.4379
NIFTY50,30min,R2_LOW_20,trend,2.5,1,98.24,0.98,0.89,3.12,30.8,227,737,0.8766
NIFTY50,30min,R2_LOW_20,trend,2.5,3,88.11,2.8,0.64,3.12,30.8,227,737,0.8367
NIFTY50,30min,R2_LOW_20,trend,2.5,5,75.77,4.38,0.59,3.51,30.8,227,737,0.7779
NIFTY50,30min,R2_LOW_20,trend,2.5,7,59.03,5.65,0.57,3.51,30.8,227,737,0.6979
NIFTY50,30min,R2_LOW_20,trend,2.5,10,40.89,7.02,0.63,3.51,30.8,227,737,0.602
NIFTY50,30min,R2_LOW_20,trend,2.5,15,28.25,8.65,0.74,3.51,30.8,227,737,0.5219
NIFTY50,30min,R2_LOW_20,trend,2.5,20,19.73,9.83,0.86,3.51,30.8,227,737,0.466
NIFTY50,30min,NR4,price_action,2.5,1,98.54,0.99,0.07,0.08,27.95,206,737,0.9012
NIFTY50,30min,NR4,price_action,2.5,3,89.32,2.83,0.14,0.58,27.95,206,737,0.8521
NIFTY50,30min,NR4,price_action,2.5,5,79.13,4.49,0.28,2.82,27.95,206,737,0.7967
NIFTY50,30min,NR4,price_action,2.5,7,63.41,5.84,0.37,3.24,27.95,206,737,0.7175
NIFTY50,30min,NR4,price_action,2.5,10,42.86,7.29,0.54,3.24,27.95,206,737,0.6074
NIFTY50,30min,NR4,price_action,2.5,15,28.57,8.93,0.67,3.24,27.95,206,737,0.5183
NIFTY50,30min,NR4,price_action,2.5,20,19.31,10.14,0.82,3.39,27.95,206,737,0.4576
NIFTY50,30min,NR7,price_action,2.5,1,98.35,0.98,0.08,0.08,16.42,121,737,0.8519
NIFTY50,30min,NR7,price_action,2.5,3,89.26,2.83,0.16,0.58,16.42,121,737,0.805
NIFTY50,30min,NR7,price_action,2.5,5,78.51,4.46,0.34,2.82,16.42,121,737,0.7445
NIFTY50,30min,NR7,price_action,2.5,7,58.33,5.74,0.43,3.24,16.42,121,737,0.6458
NIFTY50,30min,NR7,price_action,2.5,10,37.82,7.02,0.59,3.24,16.42,121,737,0.5338
NIFTY50,30min,NR7,price_action,2.5,15,26.05,8.53,0.69,3.24,16.42,121,737,0.456
NIFTY50,30min,NR7,price_action,2.5,20,15.25,9.63,0.88,3.39,16.42,121,737,0.3878
NIFTY50,30min,INSIDE_BAR,price_action,2.5,1,98.98,0.99,0.08,0.08,13.3,98,737,0.8439
NIFTY50,30min,INSIDE_BAR,price_action,2.5,3,88.78,2.81,0.18,0.45,13.3,98,737,0.7885
NIFTY50,30min,INSIDE_BAR,price_action,2.5,5,76.29,4.41,0.23,1.75,13.3,98,737,0.7256
NIFTY50,30min,INSIDE_BAR,price_action,2.5,7,62.5,5.73,0.45,3.24,13.3,98,737,0.6489
NIFTY50,30min,INSIDE_BAR,price_action,2.5,10,44.79,7.23,0.56,3.24,13.3,98,737,0.5546
NIFTY50,30min,INSIDE_BAR,price_action,2.5,15,27.37,8.92,0.7,3.32,13.3,98,737,0.4536
NIFTY50,30min,INSIDE_BAR,price_action,2.5,20,14.89,9.93,0.85,3.39,13.3,98,737,0.3781
NIFTY50,30min,CPR_NARROW,price_action,2.5,1,98.11,0.98,0.56,1.57,57.53,424,737,0.966
NIFTY50,30min,CPR_NARROW,price_action,2.5,3,88.44,2.8,0.41,2.99,57.53,424,737,0.924
NIFTY50,30min,CPR_NARROW,price_action,2.5,5,74.88,4.37,0.44,3.51,57.53,424,737,0.8567
NIFTY50,30min,CPR_NARROW,price_action,2.5,7,60.0,5.64,0.48,3.51,57.53,424,737,0.7819
NIFTY50,30min,CPR_NARROW,price_action,2.5,10,44.05,7.11,0.57,3.51,57.53,424,737,0.6956
