variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,deviation_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
rsi,NESTLEIND,2024-07-18,LONG,2024-07-18T11:35:00,1295.80,1291.69,1299.91,231,4.11,-2.15,2024-07-18T11:50:00,1299.91,TARGET,950.40,500.69
rsi,NESTLEIND,2024-07-22,LONG,2024-07-22T11:55:00,1294.60,1291.53,1297.67,231,3.07,-2.93,2024-07-22T12:00:00,1291.53,STOP,-709.50,-1157.55
rsi,NESTLEIND,2024-07-25,LONG,2024-07-25T12:00:00,1235.60,1227.47,1243.73,242,8.13,-2.75,2024-07-25T13:00:00,1230.50,TIME_STOP,-1234.20,-1681.80
rsi,NESTLEIND,2024-08-08,LONG,2024-08-08T11:45:00,1244.60,1242.47,1246.73,241,2.13,-2.32,2024-08-08T12:00:00,1242.47,STOP,-512.99,-962.52
rsi,NESTLEIND,2024-08-16,SHORT,2024-08-16T12:10:00,1247.50,1249.94,1245.06,240,2.44,1.96,2024-08-16T12:30:00,1249.94,STOP,-584.57,-1034.11
rsi,NESTLEIND,2024-08-29,SHORT,2024-08-29T12:30:00,1258.00,1260.03,1255.97,238,2.03,2.66,2024-08-29T12:40:00,1255.97,TARGET,482.80,34.06
rsi,NESTLEIND,2024-09-03,SHORT,2024-09-03T11:40:00,1270.50,1272.81,1268.19,236,2.31,2.30,2024-09-03T11:45:00,1268.19,TARGET,546.17,96.82
rsi,NESTLEIND,2024-09-05,LONG,2024-09-05T13:55:00,1248.80,1247.04,1250.56,240,1.76,-2.61,2024-09-05T14:10:00,1250.56,TARGET,421.71,-28.17
rsi,NESTLEIND,2024-09-10,SHORT,2024-09-10T12:05:00,1272.50,1274.24,1270.76,235,1.74,2.94,2024-09-10T12:30:00,1270.76,TARGET,409.57,-38.68
rsi,NESTLEIND,2024-09-13,LONG,2024-09-13T13:45:00,1266.00,1264.22,1267.78,236,1.78,-4.40,2024-09-13T13:55:00,1267.78,TARGET,419.74,-28.74
rsi,NESTLEIND,2024-09-16,SHORT,2024-09-16T11:50:00,1269.50,1272.05,1266.95,236,2.55,2.58,2024-09-16T12:30:00,1266.95,TARGET,601.80,152.85
rsi,NESTLEIND,2024-09-17,SHORT,2024-09-17T11:45:00,1290.60,1293.20,1288.00,232,2.60,2.84,2024-09-17T12:15:00,1288.00,TARGET,603.20,154.52
rsi,NESTLEIND,2024-09-18,SHORT,2024-09-18T11:40:00,1289.20,1290.97,1287.43,232,1.77,2.49,2024-09-18T12:05:00,1287.43,TARGET,410.97,-37.36
rsi,NESTLEIND,2024-09-20,SHORT,2024-09-20T12:55:00,1343.70,1345.96,1341.44,223,2.26,3.19,2024-09-20T13:05:00,1345.96,STOP,-503.34,-953.19
rsi,NESTLEIND,2024-09-24,LONG,2024-09-24T12:05:00,1340.70,1336.76,1344.64,223,3.94,-6.80,2024-09-24T12:25:00,1344.64,TARGET,877.66,428.54
rsi,NESTLEIND,2024-09-26,SHORT,2024-09-26T12:20:00,1368.60,1370.86,1366.34,219,2.26,2.90,2024-09-26T12:30:00,1370.86,STOP,-494.31,-944.27
rsi,NESTLEIND,2024-10-04,LONG,2024-10-04T12:50:00,1317.50,1312.76,1322.24,227,4.74,-1.93,2024-10-04T13:00:00,1312.76,STOP,-1076.63,-1524.43
rsi,NESTLEIND,2024-10-16,LONG,2024-10-16T11:35:00,1218.90,1216.59,1221.21,246,2.31,-2.06,2024-10-16T11:40:00,1216.59,STOP,-569.31,-1018.66
rsi,NESTLEIND,2024-10-21,SHORT,2024-10-21T11:40:00,1180.60,1182.41,1178.79,254,1.81,2.77,2024-10-21T12:30:00,1182.41,STOP,-459.01,-909.17
rsi,NESTLEIND,2024-10-24,LONG,2024-10-24T11:35:00,1137.70,1135.34,1140.06,263,2.36,-2.02,2024-10-24T11:50:00,1135.34,STOP,-621.81,-1070.16
rsi,NESTLEIND,2024-10-28,SHORT,2024-10-28T11:35:00,1156.30,1159.19,1153.41,259,2.89,4.51,2024-10-28T11:40:00,1153.41,TARGET,747.40,298.74
rsi,NESTLEIND,2024-11-11,LONG,2024-11-11T13:55:00,1132.20,1129.98,1134.42,264,2.22,-3.32,2024-11-11T14:15:00,1129.98,STOP,-586.46,-1034.37
rsi,NESTLEIND,2024-11-12,LONG,2024-11-12T13:25:00,1129.90,1128.40,1131.40,265,1.50,-2.11,2024-11-12T13:30:00,1131.40,TARGET,397.50,-51.93
rsi,NESTLEIND,2024-11-14,LONG,2024-11-14T12:00:00,1101.50,1098.91,1104.09,272,2.59,-2.69,2024-11-14T13:00:00,1101.60,TIME_STOP,27.20,-422.23
rsi,NESTLEIND,2024-11-19,SHORT,2024-11-19T11:35:00,1119.40,1121.15,1117.65,268,1.75,3.40,2024-11-19T12:05:00,1117.65,TARGET,469.00,19.35
rsi,NESTLEIND,2024-11-27,SHORT,2024-11-27T13:55:00,1135.10,1136.21,1133.99,264,1.11,3.82,2024-11-27T14:30:00,1136.21,STOP,-294.17,-743.89
rsi,NESTLEIND,2024-11-29,LONG,2024-11-29T13:10:00,1120.60,1119.15,1122.05,267,1.45,-2.32,2024-11-29T13:25:00,1119.15,STOP,-387.15,-835.66
rsi,NESTLEIND,2024-12-02,SHORT,2024-12-02T12:00:00,1122.50,1123.96,1121.04,267,1.46,2.75,2024-12-02T12:05:00,1123.96,STOP,-390.96,-840.82
rsi,NESTLEIND,2024-12-03,SHORT,2024-12-03T11:50:00,1131.60,1132.87,1130.33,265,1.27,2.46,2024-12-03T12:05:00,1130.33,TARGET,336.93,-112.63
rsi,NESTLEIND,2024-12-05,SHORT,2024-12-05T12:20:00,1123.20,1125.25,1121.15,267,2.05,2.28,2024-12-05T12:40:00,1121.15,TARGET,547.35,97.92
rsi,NESTLEIND,2024-12-11,SHORT,2024-12-11T11:35:00,1125.00,1126.69,1123.31,266,1.69,1.93,2024-12-11T11:50:00,1123.31,TARGET,450.30,1.76
rsi,NESTLEIND,2024-12-17,LONG,2024-12-17T13:30:00,1101.20,1099.74,1102.66,272,1.46,-4.07,2024-12-17T14:30:00,1101.40,TIME_STOP,54.40,-394.93
rsi,NESTLEIND,2024-12-18,LONG,2024-12-18T13:45:00,1091.70,1089.91,1093.49,274,1.79,-3.31,2024-12-18T13:55:00,1093.49,TARGET,489.29,40.23
rsi,NESTLEIND,2024-12-19,LONG,2024-12-19T12:00:00,1077.80,1075.92,1079.68,278,1.88,-1.81,2024-12-19T12:55:00,1075.92,STOP,-522.24,-971.29
rsi,NESTLEIND,2024-12-23,LONG,2024-12-23T13:30:00,1076.00,1074.16,1077.84,278,1.84,-4.08,2024-12-23T13:35:00,1077.84,TARGET,512.31,63.24
rsi,NESTLEIND,2024-12-24,SHORT,2024-12-24T11:55:00,1086.40,1087.49,1085.31,276,1.09,3.14,2024-12-24T12:00:00,1085.31,TARGET,301.63,-147.91
rsi,NESTLEIND,2024-12-26,LONG,2024-12-26T13:35:00,1077.80,1076.29,1079.31,278,1.51,-2.91,2024-12-26T13:40:00,1079.31,TARGET,420.97,-28.79
rsi,NESTLEIND,2025-01-02,SHORT,2025-01-02T13:20:00,1101.40,1103.50,1099.30,272,2.10,3.84,2025-01-02T13:30:00,1099.30,TARGET,571.20,122.26
rsi,NESTLEIND,2025-01-03,SHORT,2025-01-03T11:35:00,1111.90,1113.96,1109.84,269,2.06,1.92,2025-01-03T11:40:00,1113.96,STOP,-553.37,-1002.44
rsi,NESTLEIND,2025-01-06,LONG,2025-01-06T11:50:00,1094.20,1091.47,1096.93,274,2.73,-2.80,2025-01-06T11:55:00,1091.47,STOP,-747.63,-1196.78
rsi,NESTLEIND,2025-01-09,SHORT,2025-01-09T12:25:00,1130.00,1132.99,1127.01,265,2.99,2.23,2025-01-09T12:55:00,1132.99,STOP,-793.11,-1242.88
rsi,NESTLEIND,2025-01-17,SHORT,2025-01-17T12:05:00,1105.70,1107.40,1104.00,271,1.70,4.65,2025-01-17T12:15:00,1107.40,STOP,-460.70,-910.51
rsi,NESTLEIND,2025-01-27,LONG,2025-01-27T13:50:00,1092.10,1090.09,1094.11,274,2.01,-6.60,2025-01-27T14:05:00,1090.09,STOP,-549.96,-998.40
rsi,NESTLEIND,2025-01-30,SHORT,2025-01-30T12:40:00,1102.50,1104.39,1100.61,272,1.89,2.99,2025-01-30T13:00:00,1104.39,STOP,-512.91,-963.12
rsi,NESTLEIND,2025-01-31,SHORT,2025-01-31T11:35:00,1139.90,1142.72,1137.08,263,2.82,4.00,2025-01-31T11:50:00,1142.72,STOP,-742.04,-1192.28
rsi,NESTLEIND,2025-02-01,SHORT,2025-02-01T12:40:00,1176.90,1186.86,1166.94,250,9.96,2.25,2025-02-01T13:40:00,1180.00,TIME_STOP,-775.00,-1216.92
rsi,NESTLEIND,2025-02-11,LONG,2025-02-11T13:15:00,1098.00,1095.55,1100.45,273,2.45,-3.03,2025-02-11T13:25:00,1095.55,STOP,-668.85,-1117.98
rsi,NESTLEIND,2025-02-13,LONG,2025-02-13T13:50:00,1091.90,1090.16,1093.64,274,1.74,-2.01,2025-02-13T14:10:00,1090.16,STOP,-477.54,-925.96
rsi,NESTLEIND,2025-02-17,SHORT,2025-02-17T11:55:00,1103.60,1106.01,1101.19,271,2.41,3.77,2025-02-17T12:15:00,1101.19,TARGET,652.34,204.21
rsi,NESTLEIND,2025-02-25,SHORT,2025-02-25T11:40:00,1125.30,1127.28,1123.32,266,1.98,2.48,2025-02-25T12:05:00,1127.28,STOP,-526.30,-975.69
rsi,NESTLEIND,2025-02-27,SHORT,2025-02-27T11:45:00,1134.00,1135.46,1132.54,264,1.46,2.09,2025-02-27T11:55:00,1132.54,TARGET,384.69,-64.09
rsi,NESTLEIND,2025-02-28,LONG,2025-02-28T12:40:00,1117.20,1114.33,1120.07,268,2.87,-2.66,2025-02-28T12:55:00,1114.33,STOP,-769.54,-1218.08
rsi,NESTLEIND,2025-03-03,LONG,2025-03-03T11:45:00,1081.50,1079.23,1083.77,277,2.27,-2.21,2025-03-03T11:50:00,1083.77,TARGET,629.19,179.35
rsi,NESTLEIND,2025-03-05,SHORT,2025-03-05T11:55:00,1090.40,1092.21,1088.59,275,1.81,6.60,2025-03-05T12:05:00,1088.59,TARGET,496.96,47.55
rsi,NESTLEIND,2025-03-12,LONG,2025-03-12T12:05:00,1099.70,1097.61,1101.79,272,2.09,-4.96,2025-03-12T12:30:00,1101.79,TARGET,567.31,118.21
rsi,NESTLEIND,2025-03-20,SHORT,2025-03-20T13:20:00,1107.60,1109.24,1105.96,270,1.64,2.99,2025-03-20T13:40:00,1109.24,STOP,-443.57,-892.48
rsi,NESTLEIND,2025-03-21,SHORT,2025-03-21T11:35:00,1134.10,1136.49,1131.71,264,2.39,2.73,2025-03-21T12:35:00,1136.49,STOP,-629.83,-1079.40
rsi,NESTLEIND,2025-03-25,LONG,2025-03-25T11:40:00,1122.10,1118.56,1125.64,267,3.54,-2.02,2025-03-25T12:00:00,1125.64,TARGET,945.94,495.83
rsi,NESTLEIND,2025-04-02,SHORT,2025-04-02T12:20:00,1103.90,1105.99,1101.81,271,2.09,5.40,2025-04-02T12:35:00,1101.81,TARGET,567.16,118.85
rsi,NESTLEIND,2025-04-07,SHORT,2025-04-07T12:00:00,1116.00,1119.96,1112.04,268,3.96,2.91,2025-04-07T12:15:00,1112.04,TARGET,1062.43,614.59
rsi,NESTLEIND,2025-04-08,SHORT,2025-04-08T12:15:00,1132.50,1136.33,1128.67,264,3.83,1.80,2025-04-08T12:30:00,1136.33,STOP,-1010.74,-1459.97
rsi,NESTLEIND,2025-04-09,SHORT,2025-04-09T11:45:00,1176.80,1180.87,1172.73,254,4.07,3.49,2025-04-09T12:45:00,1172.73,TARGET,1034.14,586.56
rsi,NESTLEIND,2025-04-16,SHORT,2025-04-16T12:05:00,1190.00,1191.73,1188.27,252,1.73,2.59,2025-04-16T12:10:00,1188.27,TARGET,435.60,-13.89
rsi,NESTLEIND,2025-04-17,SHORT,2025-04-17T11:45:00,1203.40,1206.39,1200.41,249,2.99,2.57,2025-04-17T11:50:00,1206.39,STOP,-743.44,-1193.47
rsi,NESTLEIND,2025-04-21,SHORT,2025-04-21T11:45:00,1205.00,1206.52,1203.48,248,1.52,2.44,2025-04-21T12:25:00,1206.52,STOP,-377.31,-825.86
rsi,NESTLEIND,2025-04-24,LONG,2025-04-24T11:45:00,1213.00,1203.94,1222.06,247,9.06,-2.01,2025-04-24T11:50:00,1203.94,STOP,-2237.11,-2684.85
rsi,NESTLEIND,2025-04-25,SHORT,2025-04-25T13:55:00,1211.30,1213.70,1208.90,247,2.40,3.85,2025-04-25T14:10:00,1208.90,TARGET,592.80,144.46
rsi,NESTLEIND,2025-04-29,SHORT,2025-04-29T13:25:00,1194.60,1196.04,1193.16,251,1.44,3.54,2025-04-29T13:30:00,1196.04,STOP,-362.16,-812.20
rsi,NESTLEIND,2025-04-30,LONG,2025-04-30T13:40:00,1190.80,1189.36,1192.24,251,1.44,-4.69,2025-04-30T13:55:00,1192.24,TARGET,360.36,-88.24
rsi,NESTLEIND,2025-05-02,LONG,2025-05-02T12:20:00,1170.00,1167.75,1172.25,256,2.25,-2.77,2025-05-02T12:25:00,1167.75,STOP,-576.00,-1024.85
rsi,NESTLEIND,2025-05-15,SHORT,2025-05-15T13:20:00,1195.20,1198.36,1192.04,251,3.16,3.35,2025-05-15T13:30:00,1198.36,STOP,-792.44,-1243.03
rsi,NESTLEIND,2025-05-20,LONG,2025-05-20T12:00:00,1195.10,1193.21,1196.99,251,1.89,-2.77,2025-05-20T12:15:00,1193.21,STOP,-473.31,-922.91
rsi,NESTLEIND,2025-05-22,LONG,2025-05-22T13:50:00,1171.80,1169.24,1174.36,256,2.56,-2.90,2025-05-22T14:05:00,1174.36,TARGET,656.46,205.99
rsi,NESTLEIND,2025-05-23,SHORT,2025-05-23T12:35:00,1202.50,1204.71,1200.29,249,2.21,2.04,2025-05-23T13:05:00,1200.29,TARGET,551.36,102.64
rsi,NESTLEIND,2025-05-27,LONG,2025-05-27T13:10:00,1221.10,1218.30,1223.90,245,2.80,-2.04,2025-05-27T13:45:00,1223.90,TARGET,686.00,236.73
rsi,NESTLEIND,2025-05-28,LONG,2025-05-28T11:40:00,1209.80,1207.86,1211.74,247,1.94,-2.32,2025-05-28T12:10:00,1211.74,TARGET,478.12,29.53
rsi,NESTLEIND,2025-06-02,LONG,2025-06-02T11:45:00,1198.80,1197.14,1200.46,250,1.66,-2.59,2025-06-02T11:50:00,1197.14,STOP,-416.07,-865.31
rsi,NESTLEIND,2025-06-05,SHORT,2025-06-05T12:15:00,1201.60,1203.97,1199.23,249,2.37,1.89,2025-06-05T12:20:00,1199.23,TARGET,590.49,142.13
rsi,NESTLEIND,2025-06-09,SHORT,2025-06-09T13:50:00,1206.60,1207.50,1205.70,248,0.90,2.30,2025-06-09T13:55:00,1205.70,TARGET,223.20,-225.49
rsi,NESTLEIND,2025-06-12,LONG,2025-06-12T11:40:00,1193.90,1191.21,1196.59,251,2.69,-2.64,2025-06-12T12:05:00,1191.21,STOP,-674.11,-1123.11
rsi,NESTLEIND,2025-06-17,LONG,2025-06-17T12:10:00,1181.40,1179.93,1182.87,253,1.47,-4.14,2025-06-17T12:30:00,1179.93,STOP,-372.27,-820.33
rsi,NESTLEIND,2025-06-23,LONG,2025-06-23T12:55:00,1180.80,1178.75,1182.85,254,2.05,-3.58,2025-06-23T13:15:00,1182.85,TARGET,520.70,70.42
rsi,NESTLEIND,2025-06-26,LONG,2025-06-26T11:45:00,1206.80,1204.03,1209.57,248,2.77,-2.08,2025-06-26T11:55:00,1204.03,STOP,-687.31,-1135.73
rsi,NESTLEIND,2025-06-27,SHORT,2025-06-27T12:00:00,1227.00,1228.69,1225.31,244,1.69,3.18,2025-06-27T12:05:00,1228.69,STOP,-411.31,-860.70
rsi,NESTLEIND,2025-07-01,LONG,2025-07-01T11:55:00,1215.10,1213.26,1216.94,246,1.84,-5.20,2025-07-01T12:05:00,1213.26,STOP,-453.34,-901.37
rsi,NESTLEIND,2025-07-02,LONG,2025-07-02T13:25:00,1191.50,1190.05,1192.95,251,1.45,-2.30,2025-07-02T14:25:00,1192.00,TIME_STOP,125.50,-323.19
rsi,NESTLEIND,2025-07-07,SHORT,2025-07-07T13:20:00,1208.40,1209.91,1206.89,248,1.51,3.56,2025-07-07T13:40:00,1209.91,STOP,-373.77,-823.58
rsi,NESTLEIND,2025-07-09,SHORT,2025-07-09T12:10:00,1216.80,1218.65,1214.95,246,1.85,1.82,2025-07-09T13:00:00,1214.95,TARGET,455.10,6.44
rsi,NESTLEIND,2025-07-10,LONG,2025-07-10T13:45:00,1205.20,1203.78,1206.62,248,1.42,-3.46,2025-07-10T14:05:00,1206.62,TARGET,352.51,-96.08
rsi,NESTLEIND,2025-07-15,SHORT,2025-07-15T13:15:00,1205.90,1207.46,1204.34,248,1.56,4.63,2025-07-15T13:25:00,1204.34,TARGET,387.94,-60.36
rsi,NESTLEIND,2025-07-22,LONG,2025-07-22T12:00:00,1227.30,1225.63,1228.97,244,1.67,-2.52,2025-07-22T12:05:00,1225.63,STOP,-407.83,-856.71
rsi,NESTLEIND,2025-07-25,LONG,2025-07-25T11:55:00,1142.20,1139.99,1144.41,262,2.21,-2.22,2025-07-25T12:10:00,1139.99,STOP,-580.14,-1028.59
rsi,NESTLEIND,2025-07-28,LONG,2025-07-28T12:05:00,1125.10,1122.59,1127.61,266,2.51,-3.76,2025-07-28T12:30:00,1122.59,STOP,-668.80,-1117.21
rsi,NESTLEIND,2025-07-31,SHORT,2025-07-31T12:00:00,1124.00,1125.62,1122.38,266,1.62,3.14,2025-07-31T12:15:00,1125.62,STOP,-431.30,-880.10
rsi,NESTLEIND,2025-08-05,LONG,2025-08-05T12:50:00,1126.40,1125.11,1127.69,266,1.29,-3.16,2025-08-05T13:05:00,1125.11,STOP,-343.90,-793.08
rsi,NESTLEIND,2025-08-06,LONG,2025-08-06T12:10:00,1120.00,1117.99,1122.01,267,2.01,-2.53,2025-08-06T12:40:00,1117.99,STOP,-535.91,-984.07
rsi,NESTLEIND,2025-08-07,LONG,2025-08-07T11:35:00,1112.70,1111.04,1114.36,269,1.66,-3.20,2025-08-07T11:45:00,1111.04,STOP,-445.77,-894.41
rsi,NESTLEIND,2025-08-13,SHORT,2025-08-13T12:50:00,1095.60,1097.14,1094.06,273,1.54,3.10,2025-08-13T13:00:00,1094.06,TARGET,421.20,-27.13
rsi,NESTLEIND,2025-08-14,LONG,2025-08-14T12:30:00,1091.90,1090.59,1093.21,274,1.31,-2.97,2025-08-14T12:40:00,1093.21,TARGET,360.11,-88.93
rsi,NESTLEIND,2025-08-19,SHORT,2025-08-19T13:30:00,1151.10,1153.24,1148.96,260,2.14,4.93,2025-08-19T13:35:00,1153.24,STOP,-557.14,-1006.49
rsi,NESTLEIND,2025-08-20,SHORT,2025-08-20T13:55:00,1189.60,1191.94,1187.26,252,2.34,5.67,2025-08-20T14:55:00,1191.94,STOP,-590.40,-1040.51
rsi,NESTLEIND,2025-08-22,LONG,2025-08-22T11:45:00,1165.10,1162.68,1167.52,257,2.42,-3.22,2025-08-22T11:55:00,1167.52,TARGET,622.31,172.69
rsi,NESTLEIND,2025-09-03,LONG,2025-09-03T13:40:00,1192.70,1190.90,1194.50,251,1.80,-3.07,2025-09-03T13:50:00,1194.50,TARGET,451.80,2.41
rsi,NESTLEIND,2025-09-05,LONG,2025-09-05T12:05:00,1194.50,1192.50,1196.50,251,2.00,-2.88,2025-09-05T12:30:00,1196.50,TARGET,502.00,51.89
rsi,NESTLEIND,2025-09-08,LONG,2025-09-08T12:35:00,1196.60,1195.15,1198.05,250,1.45,-3.77,2025-09-08T12:45:00,1195.15,STOP,-362.50,-810.95
rsi,NESTLEIND,2025-09-16,SHORT,2025-09-16T12:20:00,1209.80,1211.07,1208.53,247,1.27,2.28,2025-09-16T13:05:00,1211.07,STOP,-314.04,-762.51
rsi,NESTLEIND,2025-09-17,LONG,2025-09-17T12:05:00,1198.80,1197.34,1200.26,250,1.46,-2.76,2025-09-17T12:10:00,1197.34,STOP,-366.07,-815.35
rsi,NESTLEIND,2025-09-19,LONG,2025-09-19T12:55:00,1194.40,1193.09,1195.71,251,1.31,-2.52,2025-09-19T13:00:00,1195.71,TARGET,329.89,-120.05
rsi,NESTLEIND,2025-09-23,LONG,2025-09-23T11:40:00,1167.90,1166.12,1169.68,256,1.78,-3.57,2025-09-23T11:50:00,1169.68,TARGET,455.31,6.50
rsi,NESTLEIND,2025-09-25,LONG,2025-09-25T12:00:00,1175.50,1173.51,1177.49,255,1.99,-2.02,2025-09-25T12:05:00,1177.49,TARGET,508.18,58.17
rsi,NESTLEIND,2025-09-30,LONG,2025-09-30T13:45:00,1149.70,1148.21,1151.19,260,1.49,-3.16,2025-09-30T13:55:00,1148.21,STOP,-386.29,-834.38
rsi,NESTLEIND,2025-10-01,SHORT,2025-10-01T12:25:00,1158.50,1160.21,1156.79,258,1.71,3.07,2025-10-01T12:45:00,1160.21,STOP,-442.29,-890.96
rsi,NESTLEIND,2025-10-06,SHORT,2025-10-06T13:35:00,1181.50,1183.21,1179.79,253,1.71,3.73,2025-10-06T13:50:00,1179.79,TARGET,433.71,-14.34
rsi,NESTLEIND,2025-10-07,SHORT,2025-10-07T13:05:00,1190.20,1192.44,1187.96,252,2.24,3.03,2025-10-07T14:00:00,1187.96,TARGET,565.20,115.73
rsi,NESTLEIND,2025-10-08,SHORT,2025-10-08T13:30:00,1177.10,1178.87,1175.33,254,1.77,4.32,2025-10-08T13:40:00,1175.33,TARGET,449.94,1.81
rsi,NESTLEIND,2025-10-14,LONG,2025-10-14T11:35:00,1178.90,1176.86,1180.94,254,2.04,-3.35,2025-10-14T11:40:00,1176.86,STOP,-518.89,-967.66
rsi,NESTLEIND,2025-10-15,SHORT,2025-10-15T11:35:00,1210.20,1213.62,1206.78,247,3.42,2.07,2025-10-15T12:10:00,1213.62,STOP,-845.09,-1294.11
rsi,NESTLEIND,2025-10-23,LONG,2025-10-23T13:55:00,1273.70,1271.23,1276.17,235,2.47,-6.90,2025-10-23T14:10:00,1276.17,TARGET,580.79,131.37
rsi,NESTLEIND,2025-10-24,SHORT,2025-10-24T11:55:00,1276.90,1279.80,1274.00,234,2.90,3.38,2025-10-24T12:10:00,1279.80,STOP,-678.60,-1127.30
rsi,NESTLEIND,2025-10-30,LONG,2025-10-30T11:45:00,1270.90,1268.99,1272.81,236,1.91,-1.90,2025-10-30T12:20:00,1268.99,STOP,-450.09,-899.65
rsi,NESTLEIND,2025-11-06,SHORT,2025-11-06T12:35:00,1274.50,1276.32,1272.68,235,1.82,2.40,2025-11-06T12:45:00,1276.32,STOP,-428.04,-877.62
rsi,NESTLEIND,2025-11-07,LONG,2025-11-07T13:10:00,1259.80,1258.45,1261.15,238,1.35,-2.46,2025-11-07T13:15:00,1261.15,TARGET,321.30,-128.69
rsi,NESTLEIND,2025-11-10,SHORT,2025-11-10T12:35:00,1272.20,1273.50,1270.90,235,1.30,4.04,2025-11-10T12:55:00,1270.90,TARGET,305.50,-142.72
rsi,NESTLEIND,2025-11-11,SHORT,2025-11-11T12:10:00,1267.30,1269.31,1265.29,236,2.01,1.83,2025-11-11T12:30:00,1265.29,TARGET,473.69,25.42
rsi,NESTLEIND,2025-11-12,SHORT,2025-11-12T12:10:00,1281.10,1283.86,1278.34,234,2.76,1.93,2025-11-12T12:30:00,1278.34,TARGET,646.84,197.66
rsi,NESTLEIND,2025-11-17,LONG,2025-11-17T11:35:00,1267.30,1265.66,1268.94,236,1.64,-3.01,2025-11-17T11:55:00,1268.94,TARGET,386.03,-62.89
rsi,NESTLEIND,2025-11-18,SHORT,2025-11-18T13:20:00,1267.90,1269.23,1266.57,236,1.33,4.47,2025-11-18T13:40:00,1266.57,TARGET,313.54,-135.06
rsi,NESTLEIND,2025-11-19,SHORT,2025-11-19T12:35:00,1272.00,1273.38,1270.62,235,1.38,1.81,2025-11-19T12:55:00,1273.38,STOP,-323.96,-772.59
rsi,NESTLEIND,2025-11-24,LONG,2025-11-24T11:55:00,1268.90,1267.09,1270.71,236,1.81,-3.89,2025-11-24T12:00:00,1270.71,TARGET,428.17,-21.34
rsi,NESTLEIND,2025-11-26,SHORT,2025-11-26T11:35:00,1279.90,1281.31,1278.49,234,1.41,4.54,2025-11-26T11:40:00,1278.49,TARGET,330.94,-118.05
rsi,NESTLEIND,2025-11-27,LONG,2025-11-27T13:25:00,1264.00,1262.53,1265.47,237,1.47,-5.33,2025-11-27T13:30:00,1262.53,STOP,-348.73,-797.82
rsi,NESTLEIND,2025-12-04,SHORT,2025-12-04T13:25:00,1241.00,1242.66,1239.34,241,1.66,2.09,2025-12-04T13:35:00,1239.34,TARGET,401.09,-47.23
rsi,NESTLEIND,2025-12-08,LONG,2025-12-08T12:15:00,1228.90,1226.84,1230.96,244,2.06,-2.19,2025-12-08T12:30:00,1226.84,STOP,-503.69,-953.09
rsi,NESTLEIND,2025-12-10,LONG,2025-12-10T12:45:00,1206.40,1204.37,1208.43,248,2.03,-3.11,2025-12-10T13:05:00,1208.43,TARGET,503.09,53.93
rsi,NESTLEIND,2025-12-11,SHORT,2025-12-11T11:40:00,1218.80,1220.41,1217.19,246,1.61,2.82,2025-12-11T12:40:00,1219.70,TIME_STOP,-221.40,-671.30
rsi,NESTLEIND,2025-12-12,SHORT,2025-12-12T12:40:00,1235.60,1237.66,1233.54,242,2.06,4.34,2025-12-12T13:05:00,1233.54,TARGET,497.83,49.68
rsi,NESTLEIND,2025-12-17,LONG,2025-12-17T11:40:00,1231.00,1228.81,1233.19,243,2.19,-2.46,2025-12-17T12:10:00,1228.81,STOP,-531.13,-979.43
rsi,NESTLEIND,2025-12-22,SHORT,2025-12-22T12:30:00,1250.00,1251.19,1248.81,240,1.19,2.20,2025-12-22T12:35:00,1251.19,STOP,-286.29,-736.50
rsi,NESTLEIND,2025-12-26,SHORT,2025-12-26T11:45:00,1266.70,1268.47,1264.93,236,1.77,2.21,2025-12-26T11:50:00,1268.47,STOP,-418.06,-866.78
rsi,NESTLEIND,2025-12-30,LONG,2025-12-30T12:00:00,1273.60,1271.29,1275.91,235,2.31,-1.90,2025-12-30T12:05:00,1275.91,TARGET,542.18,92.83
rsi,NESTLEIND,2026-01-06,SHORT,2026-01-06T13:50:00,1319.40,1322.50,1316.30,227,3.10,3.19,2026-01-06T14:45:00,1316.30,TARGET,703.70,254.97
rsi,NESTLEIND,2026-01-09,LONG,2026-01-09T12:00:00,1292.80,1290.78,1294.82,232,2.02,-4.93,2026-01-09T12:20:00,1290.78,STOP,-468.97,-918.51
rsi,NESTLEIND,2026-01-12,LONG,2026-01-12T11:45:00,1293.40,1291.60,1295.20,231,1.80,-3.03,2026-01-12T11:55:00,1291.60,STOP,-415.80,-863.65
rsi,NESTLEIND,2026-01-19,LONG,2026-01-19T12:40:00,1309.90,1307.97,1311.83,229,1.93,-2.16,2026-01-19T12:45:00,1307.97,STOP,-441.64,-891.26
rsi,NESTLEIND,2026-01-21,LONG,2026-01-21T11:35:00,1282.10,1278.39,1285.81,233,3.71,-2.75,2026-01-21T11:45:00,1285.81,TARGET,863.76,415.02
rsi,NESTLEIND,2026-01-22,SHORT,2026-01-22T11:40:00,1297.90,1300.71,1295.09,231,2.81,2.56,2026-01-22T11:50:00,1295.09,TARGET,650.10,200.87
rsi,NESTLEIND,2026-01-29,LONG,2026-01-29T11:35:00,1265.10,1261.28,1268.92,237,3.82,-2.55,2026-01-29T12:35:00,1264.10,TIME_STOP,-237.00,-686.57
