symbol,trigger_date,entry_date,entry_i,x_bars,depth_pct,tv20_cr,ext_pct,rs252,entry_open,prev_ath
RADHIKAJWE,2024-08-02,2024-08-05,4854,109,25.07,3.28,2.7442371020856227,119.8048324584961,74.88,72.88
V2RETAIL,2024-08-02,2024-08-05,4854,4079,99.39,3.76,-0.9221311475409721,670.22900390625,96.7,97.6
POKARNA,2024-08-05,2024-08-06,4855,618,70.25,4.73,4.2352347299343895,111.19108581542969,825.96,792.4
CERA,2024-08-06,2024-08-07,4856,229,30.55,10.97,4.752626672113802,29.873931884765625,10000.0,9546.3
GOKEX,2024-08-06,2024-08-07,4856,167,29.43,16.49,11.466560031990403,96.82806396484375,1115.0,1000.3
KERNEX,2024-08-07,2024-08-08,4857,134,50.81,11.76,6.664736956364425,127.0213394165039,737.0,690.95
RALLIS,2024-08-07,2024-08-08,4857,779,47.59,22.67,2.912484094443668,66.2777328491211,363.95,353.65
SYNGENE,2024-08-07,2024-08-08,4857,226,22.71,78.78,1.2684488174974806,5.482840538024902,854.25,843.55
HONASA,2024-08-08,2024-08-09,4858,133,24.58,13.6,3.0948964951834412,-1000000000.0,503.0,487.9
SAFARI,2024-08-08,2024-08-09,4858,174,26.44,7.84,3.623497427969835,57.98109817504883,2332.71,2251.14
LUPIN,2024-08-09,2024-08-12,4859,2189,74.01,238.54,-0.13514474713706148,104.13871002197266,2106.0,2108.85
WEBELSOLAR,2024-08-09,2024-08-12,4859,74,27.24,6.74,10.027100271002709,636.1904907226562,81.2,73.8
EVEREADY,2024-08-12,2024-08-13,4860,1627,92.09,20.76,4.13241258357997,38.37718963623047,475.0,456.15
PPLPHARMA,2024-08-12,2024-08-13,4860,449,66.34,70.57,0.8353543519266982,80.0775146484375,187.1,185.55
SAKUMA,2024-08-12,2024-08-13,4860,1376,92.05,15.89,14.457831325301186,229.78726196289062,9.5,8.3
HITECH,2024-08-14,2024-08-16,4862,118,34.65,19.76,3.828120363226306,113.81132507324219,174.94,168.49
BALRAMCHIN,2024-08-16,2024-08-19,4863,582,40.02,124.71,2.0408163265305923,32.39167785644531,527.5,516.95
BOROLTD,2024-08-16,2024-08-19,4863,120,25.15,11.13,1.6949152542372836,9.659421920776367,408.0,401.2
KIMS,2024-08-16,2024-08-19,4863,114,20.49,14.74,1.7578338246533542,23.02167510986328,466.0,457.95
RUSTOMJEE,2024-08-16,2024-08-19,4863,117,20.08,5.53,2.714514509080046,22.89463233947754,756.78,736.78
DSSL,2024-08-19,2024-08-20,4864,82,25.23,4.96,12.033727749054425,177.67982482910156,1614.35,1440.95
ANNAPURNA,2024-08-20,2024-08-21,4865,118,31.75,6.03,4.986215989452236,31.477510452270508,437.95,417.15
HCLTECH,2024-08-20,2024-08-21,4865,120,22.7,332.28,-0.023719165085389626,43.98822784423828,1686.0,1686.4
MAGADSUGAR,2024-08-20,2024-08-21,4865,179,36.58,2.01,2.101989113803393,76.95101165771484,814.1,797.34
UTIAMC,2024-08-20,2024-08-21,4865,731,48.95,18.51,4.789385892593501,52.33796691894531,1093.1,1043.14
ARIES,2024-08-21,2024-08-22,4866,113,35.86,3.62,-0.7456766619070132,92.56549835205078,312.8,315.15
DEEPAKFERT,2024-08-21,2024-08-22,4866,454,55.69,237.35,2.095274794085067,92.26902770996094,1059.8,1038.05
GHCL,2024-08-21,2024-08-22,4866,473,36.88,30.43,2.5484126412785413,37.23979187011719,712.25,694.55
GILLETTE,2024-08-21,2024-08-22,4866,1194,48.28,9.39,4.4015444015444105,51.36549377441406,8450.0,8093.75
GREENPLY,2024-08-21,2024-08-22,4866,1634,80.27,10.98,2.4553284483866955,146.81649780273438,398.5,388.95
METROBRAND,2024-08-21,2024-08-22,4866,177,25.53,17.42,0.2569949686900719,26.29631805419922,1384.9,1381.35
NELCO,2024-08-21,2024-08-22,4866,488,52.93,16.25,13.116726835138381,48.07868194580078,1175.0,1038.75
SYNCOMF,2024-08-21,2024-08-22,4866,149,37.75,8.71,9.183098591549289,115.48020935058594,19.38,17.75
YATHARTH,2024-08-21,2024-08-22,4866,125,23.3,11.07,2.080344332855111,46.485755920410156,498.05,487.9
MOREPENLAB,2024-08-22,2024-08-23,4867,775,66.88,85.07,9.861111111111098,105.05867004394531,79.1,72.0
AEROFLEX,2024-08-23,2024-08-26,4868,148,32.94,9.17,4.1957638367865036,-1000000000.0,180.54,173.27
ELIN,2024-08-23,2024-08-26,4868,391,49.03,7.75,5.953363150809854,62.688385009765625,244.0,230.29
GENUSPAPER,2024-08-23,2024-08-26,4868,133,36.85,3.79,2.2592592592592498,40.5655517578125,27.61,27.0
HINDUNILVR,2024-08-23,2024-08-26,4868,725,30.88,426.84,0.11200199114651532,10.70873737335205,2815.6,2812.45
UFLEX,2024-08-23,2024-08-26,4868,493,59.36,21.89,4.981985339793771,123.81770324707031,845.0,804.9
ALBERTDAVD,2024-08-26,2024-08-27,4869,141,33.59,2.28,1.427814569536423,100.11780548095703,1531.56,1510.0
BLS,2024-08-26,2024-08-27,4869,138,31.35,109.81,1.5499578160780958,64.47466278076172,421.28,414.85
DABUR,2024-08-26,2024-08-27,4869,728,25.9,153.98,0.16056273415399058,15.747129440307617,655.0,653.95
NIITLTD,2024-08-26,2024-08-27,4869,234,32.43,9.15,19.36056838365896,91.94010162353516,168.0,140.75
RPSGVENT,2024-08-26,2024-08-27,4869,722,66.29,22.35,16.558741905642925,102.23274230957031,1260.0,1081.0
VSTIND,2024-08-26,2024-08-27,4869,1141,44.58,31.16,4.762464722483539,38.87651062011719,445.45,425.2
ADFFOODS,2024-08-27,2024-08-28,4870,233,27.4,4.53,9.374121803364233,26.270793914794922,272.44,249.09
ANUP,2024-08-27,2024-08-28,4870,77,22.02,8.13,7.771596535874203,106.67207336425781,2185.22,2027.64
ECLERX,2024-08-27,2024-08-28,4870,152,23.9,17.98,1.7798427448177279,72.53408813476562,1423.9,1399.0
VIMTALABS,2024-08-28,2024-08-29,4871,250,34.62,2.42,1.5677118078719188,3.121817111968994,304.5,299.8
GSPL,2024-08-29,2024-08-30,4872,137,30.53,33.24,5.368539607057943,51.59074020385742,421.0,399.55
CYBERTECH-BE,2024-08-30,2024-09-02,4873,649,63.29,3.5,9.642873991602574,106.52723693847656,232.41,211.97
GEEKAYWIRE,2024-08-30,2024-09-02,4873,140,36.04,2.85,1.1841227484989947,157.5511932373047,60.67,59.96
INFY,2024-08-30,2024-09-02,4873,649,36.92,923.37,0.1985047692704356,36.534141540527344,1943.35,1939.5
ARIHANTCAP,2024-09-02,2024-09-03,4874,588,63.78,6.26,2.5903939557474276,73.46260833740234,95.05,92.65
INDOAMIN,2024-09-02,2024-09-03,4874,137,39.26,11.12,2.204330927262621,65.68476104736328,184.07,180.1
INDOAMIN-BE,2024-09-02,2024-09-03,4874,139,39.26,11.18,2.2087244616234125,65.00898742675781,185.1,181.1
MUNJALAU,2024-09-02,2024-09-03,4874,156,34.21,6.08,9.793588054457626,99.78669738769531,125.0,113.85
PFIZER,2024-09-02,2024-09-03,4874,738,43.59,22.26,3.9047970177379154,64.40632629394531,6341.05,6102.75
UDS,2024-09-02,2024-09-03,4874,126,28.01,20.82,0.46158023350528765,-1000000000.0,370.0,368.3
GEOJITFSL,2024-09-03,2024-09-04,4875,1707,89.01,15.41,10.527542537487356,188.5580291748047,142.26,128.71
SHRIRAMPPS,2024-09-03,2024-09-04,4875,140,30.59,36.93,0.6861682918021028,65.99409484863281,139.4,138.45
CCL,2024-09-04,2024-09-05,4876,284,25.11,11.71,9.518658734451058,36.1033935546875,810.0,739.6
INDOTHAI,2024-09-04,2024-09-05,4876,653,68.68,3.11,9.453376205787789,123.17576599121094,51.06,46.65
MFSL,2024-09-04,2024-09-05,4876,737,46.15,114.33,1.6934164566476673,21.866775512695312,1150.0,1130.85
SHILPAMED,2024-09-04,2024-09-05,4876,1907,72.93,16.79,5.542665635473054,123.40660095214844,409.4,387.9
SUPRIYA,2024-09-04,2024-09-05,4876,649,69.15,29.76,3.1650008767315496,119.3440170288086,588.35,570.3
KAMOPAINTS,2024-09-05,2024-09-06,4877,138,32.52,54.3,0.8349389852279954,24.66843032836914,47.1,46.71
LINCOLN,2024-09-05,2024-09-06,4877,129,27.15,5.8,4.820279262572269,46.811927795410156,768.71,733.36
RAMASTEEL,2024-09-06,2024-09-09,4878,151,34.33,20.16,9.771986970684043,30.799686431884766,16.85,15.35
CLEDUCATE,2024-09-09,2024-09-10,4879,1810,93.34,3.86,10.492430833478327,55.74684143066406,127.0,114.94
CLEDUCATE-BE,2024-09-09,2024-09-10,4879,1823,93.42,3.86,9.247311827956995,55.74684143066406,127.0,116.25
DMART,2024-09-09,2024-09-10,4879,719,39.32,170.89,0.7072082648508893,42.55061340332031,5361.4,5323.75
JUBLPHARMA,2024-09-09,2024-09-10,4879,891,73.49,23.95,-0.4533931357254106,119.47428894042969,1020.95,1025.6
TBZ,2024-09-09,2024-09-10,4879,2895,93.4,47.06,13.78609535100348,136.06398010253906,268.74,236.18
COFORGE,2024-09-10,2024-09-11,4880,138,36.31,220.23,0.7772020725388629,23.99817657470703,1361.5,1351.0
DIVISLAB,2024-09-10,2024-09-11,4880,720,48.79,210.06,0.6114870210251144,49.5157585144043,5405.0,5372.15
MOTISONS,2024-09-10,2024-09-11,4880,160,42.95,19.66,2.819956616052055,-1000000000.0,23.7,23.05
PASUPTAC,2024-09-10,2024-09-11,4880,656,58.94,4.33,16.621743036837387,72.79256439208984,64.9,55.65
PRSMJOHNSN,2024-09-10,2024-09-11,4880,162,24.35,7.78,10.42305658381808,46.80776596069336,208.81,189.1
ADVENZYMES,2024-09-11,2024-09-12,4881,823,52.88,11.96,5.943948259932252,58.130897521972656,516.0,487.05
ZAGGLE,2024-09-11,2024-09-12,4881,126,31.64,50.32,10.147213459516301,-1000000000.0,419.0,380.4
FLUOROCHEM,2024-09-12,2024-09-13,4882,472,36.24,44.5,3.8011566709869937,43.19231414794922,4228.61,4073.76
RATNAMANI,2024-09-12,2024-09-13,4882,194,31.74,13.31,1.5773365769441883,41.93589782714844,3883.2,3822.9
VAISHALI,2024-09-12,2024-09-13,4882,160,32.81,6.44,5.846774193548399,65.49240112304688,21.0,19.84
CEATLTD,2024-09-13,2024-09-16,4883,137,23.33,57.49,4.2896085860750555,35.303924560546875,3041.45,2916.35
BSE,2024-09-16,2024-09-17,4884,97,31.21,206.31,6.542056074766345,159.1166534423828,1140.0,1070.0
OSWALGREEN,2024-09-16,2024-09-17,4884,2260,89.57,8.87,11.409942950285235,167.3790283203125,68.35,61.35
CENTURYPLY,2024-09-17,2024-09-18,4885,185,23.81,9.3,7.690435629106851,26.11142349243164,885.0,821.8
INDOBORAX,2024-09-17,2024-09-18,4885,173,35.76,5.31,7.888439281207837,36.72875213623047,247.96,229.83
ORISSAMINE,2024-09-17,2024-09-18,4885,3410,93.74,16.49,3.3206267286104207,83.09173583984375,9144.95,8851.04
CREST,2024-09-18,2024-09-19,4886,154,29.49,2.95,14.604462474645041,132.21432495117188,565.0,493.0
NEOGEN,2024-09-19,2024-09-20,4887,668,38.47,5.92,13.200777632015681,25.266122817993164,2148.63,1898.07
BAJAJFINSV,2024-09-20,2024-09-23,4888,726,42.7,522.47,1.1637354860692284,23.592758178710938,1929.85,1907.65
CLSEL,2024-09-23,2024-09-24,4889,144,25.58,4.02,0.027552546642528597,28.72039031982422,254.13,254.06
SBFC,2024-09-23,2024-09-24,4889,190,22.34,19.96,10.111169931180509,22.956932067871094,104.0,94.45
NDL,2024-09-24,2024-09-25,4890,611,77.52,11.29,6.569343065693434,198.31932067871094,7.3,6.85
ARIHANTSUP,2024-09-26,2024-09-27,4892,163,29.94,2.38,1.0086119947241734,118.97566223144531,390.57,386.67
M&MFIN,2024-09-26,2024-09-27,4892,308,29.17,83.82,0.7958801498127333,15.528953552246094,322.95,320.4
BRIGADE,2024-10-01,2024-10-03,4895,69,21.11,62.23,-1.4535599901453589,143.10345458984375,1400.0,1420.65
DALMIASUG,2024-10-01,2024-10-03,4895,607,47.24,17.08,3.284971256501512,27.363693237304688,565.95,547.95
JUBLINGREA,2024-10-03,2024-10-04,4896,730,55.08,63.16,4.090476557878775,74.40664672851562,809.47,777.66
SBCL,2024-10-10,2024-10-11,4901,293,31.0,10.54,1.6981158864704415,37.11326217651367,716.27,704.31
PAVNAIND,2024-10-11,2024-10-14,4902,183,31.86,4.01,23.385226896323275,59.98670959472656,74.5,60.38
USHAMART,2024-10-11,2024-10-14,4902,82,23.0,19.25,-0.3375120540019316,26.112937927246094,413.4,414.8
APTUS,2024-10-14,2024-10-15,4903,663,42.37,32.31,2.1641530230932515,35.41143035888672,380.02,371.97
MONTECARLO,2024-10-14,2024-10-15,4903,290,33.2,3.05,3.4127012889742625,14.84926986694336,856.04,827.79
TARIL,2024-10-14,2024-10-15,4903,83,25.2,10.23,3.517823639774864,393.2305908203125,419.33,405.08
FIVESTAR,2024-10-15,2024-10-16,4904,287,27.99,93.1,5.63256794862681,22.720134735107422,891.56,844.02
PRECAM,2024-10-17,2024-10-18,4906,272,41.69,4.86,-0.10248950309121874,10.092473030090332,302.16,302.47
BFINVEST,2024-10-21,2024-10-22,4908,77,20.1,8.46,10.05646487027374,50.70077133178711,769.9,699.55
GFLLIMITED,2024-10-21,2024-10-22,4908,253,38.83,2.07,14.731528223955937,11.74156665802002,125.0,108.95
JAGSNPHARM,2024-10-21,2024-10-22,4908,304,42.4,2.23,2.0898641588296796,15.873956680297852,195.4,191.4
CRISIL,2024-10-30,2024-10-31,4915,153,22.58,35.42,3.090809889825885,39.07246398925781,5385.0,5223.55
RAINBOW,2024-10-31,2024-11-01,4916,124,29.67,8.85,2.5902119264303414,42.79269027709961,1612.0,1571.3
SHARDACROP,2024-10-31,2024-11-01,4916,599,56.31,12.81,3.255898013373937,85.94168090820312,742.73,719.31
PDMJEPAPER,2024-11-05,2024-11-06,4919,87,20.81,3.16,4.759362367477671,198.21469116210938,137.35,131.11
ARROWGREEN,2024-11-06,2024-11-07,4920,65,20.04,3.88,6.996329548737812,115.4695053100586,999.87,934.49
ARROWGREEN-BE,2024-11-06,2024-11-07,4920,65,20.23,3.91,6.736987172691622,114.94829559326172,1006.85,943.3
AVALON,2024-11-07,2024-11-08,4921,324,35.18,13.28,0.43041606886657924,41.8889045715332,700.0,697.0
DCMSHRIRAM,2024-11-07,2024-11-08,4921,763,39.28,5.11,1.9579169713217937,43.26484298706055,1255.0,1230.9
ICEMAKE,2024-11-07,2024-11-08,4921,95,29.3,4.28,3.8442039367822423,43.806339263916016,942.22,907.34
PYRAMID,2024-11-07,2024-11-08,4921,244,40.12,4.68,6.481158408932308,7.17548131942749,244.14,229.28
BBOX,2024-11-11,2024-11-12,4923,68,20.39,11.02,2.432551968155683,141.68087768554688,579.0,565.25
SASKEN,2024-11-12,2024-11-13,4924,90,22.6,2.69,3.283614121686873,66.29928588867188,1925.0,1863.8
DEVIT,2024-11-25,2024-11-26,4931,223,42.98,3.94,3.6993017382261018,26.22075080871582,69.8,67.31
KRSNAA,2024-11-25,2024-11-26,4931,807,63.31,10.37,7.078616999382592,62.732852935791016,1040.59,971.8
KERNEX,2024-11-26,2024-11-27,4932,63,30.76,8.5,1.8178206019668242,59.91587829589844,1025.0,1006.7
SIYSIL,2024-11-26,2024-11-27,4932,1698,87.64,18.18,1.3378142570930063,41.09117889404297,784.0,773.65
CAPACITE,2024-11-27,2024-11-28,4933,1722,82.8,31.48,1.2440602688698288,59.45075607299805,424.0,418.79
XPROINDIA,2024-11-27,2024-11-28,4933,185,28.42,2.5,11.742858271761026,58.560848236083984,1414.05,1265.45
KITEX,2024-11-28,2024-11-29,4934,2319,90.1,41.47,3.595582569985445,252.5674285888672,242.02,233.62
63MOONS,2024-11-29,2024-12-02,4935,242,50.62,28.61,4.423164614683084,56.65681457519531,687.0,657.9
IMFA,2024-11-29,2024-12-02,4935,117,26.75,13.5,0.08460339138738338,81.2129135131836,828.09,827.39
PANACEABIO,2024-11-29,2024-12-02,4935,872,75.52,4.38,2.902675014228806,184.47999572753906,452.0,439.25
AGI,2024-12-04,2024-12-05,4938,283,39.67,14.89,6.8416119962511734,18.51929473876953,1140.0,1067.0
NELCO,2024-12-04,2024-12-05,4938,61,33.33,14.24,0.6347731847035076,73.61322784423828,1300.0,1291.8
JYOTICNC,2024-12-05,2024-12-06,4939,110,26.93,36.65,0.8168371476929837,-1000000000.0,1370.0,1358.9
TECHM,2024-12-05,2024-12-06,4939,729,47.3,311.97,1.065170083610112,49.799407958984375,1764.8,1746.2
ASHOKA,2024-12-06,2024-12-09,4940,62,20.41,53.64,3.0466214222484522,101.10950469970703,279.38,271.12
MANINFRA,2024-12-06,2024-12-09,4940,209,28.23,18.73,3.4561820652173836,21.48752212524414,243.66,235.52
TEXINFRA,2024-12-06,2024-12-09,4940,104,28.3,5.78,6.086244541484698,53.95511245727539,155.48,146.56
MARINE,2024-12-09,2024-12-10,4941,81,36.81,12.01,1.7268862911795857,239.49398803710938,306.32,301.12
NITINSPIN,2024-12-09,2024-12-10,4941,84,21.61,6.66,5.0878715556520016,32.82772445678711,484.35,460.9
ARVIND,2024-12-10,2024-12-11,4942,76,23.62,13.91,2.9591587185130885,86.893310546875,421.0,408.9
GHCL,2024-12-10,2024-12-11,4942,76,23.69,7.02,1.54494382022472,29.40911102294922,723.0,712.0
GOKEX,2024-12-10,2024-12-11,4942,86,21.24,10.15,4.085695326571237,16.34773063659668,1098.0,1054.9
GREAVESCOT,2024-12-10,2024-12-11,4942,715,53.66,42.95,0.14019627478469854,81.60231018066406,250.0,249.65
ISGEC,2024-12-10,2024-12-11,4942,90,20.81,7.07,2.2041516466650757,62.997318267822266,1584.89,1550.71
ITI,2024-12-10,2024-12-11,4942,223,43.41,211.77,1.4979269760599045,43.292903900146484,379.45,373.85
IZMO,2024-12-10,2024-12-11,4942,103,34.07,4.65,12.954630671166111,118.9512939453125,602.5,533.4
SARLAPOLY,2024-12-10,2024-12-11,4942,90,27.4,2.52,1.3739651224238036,137.42001342773438,115.1,113.54
ASHAPURMIN,2024-12-11,2024-12-12,4943,251,52.88,18.93,1.260321599304648,5.852162837982178,466.0,460.2
GPIL,2024-12-11,2024-12-12,4943,106,25.1,24.4,2.76936391172653,69.96733856201172,237.5,231.1
HBLENGINE,2024-12-11,2024-12-12,4943,74,23.34,83.52,0.8130081300812941,73.78665161132812,682.0,676.5
JINDALPHOT,2024-12-11,2024-12-12,4943,92,23.35,2.8,1.1471966391985777,43.787479400634766,939.0,928.35
SWANCORP,2024-12-11,2024-12-12,4943,190,38.95,308.39,2.602669606646457,77.5532455444336,781.74,761.91
BLS,2024-12-12,2024-12-13,4944,62,24.9,54.76,3.9911651021535155,70.33502197265625,470.82,452.75
KSL,2024-12-12,2024-12-13,4944,193,29.35,3.67,0.9324233394213177,114.77942657470703,1050.0,1040.3
CENTUM,2024-12-13,2024-12-16,4945,154,27.75,3.4,4.370304157707805,62.026180267333984,2160.1,2069.65
SUNFLAG,2024-12-13,2024-12-16,4945,109,26.8,4.67,3.8218477279566843,33.052730560302734,276.0,265.84
AGARIND,2024-12-16,2024-12-17,4946,87,24.91,3.49,4.220751773376663,40.13957977294922,1356.11,1301.19
GICRE,2024-12-16,2024-12-17,4946,211,28.04,31.14,0.4309842748980941,45.08845901489258,431.1,429.25
PDSL,2024-12-16,2024-12-17,4946,265,38.01,6.28,0.891402431382371,12.462520599365234,644.01,638.32
BAJAJHCARE,2024-12-18,2024-12-19,4948,288,43.88,5.35,8.586082953030981,52.895938873291016,537.74,495.22
LEMONTREE,2024-12-19,2024-12-20,4949,157,27.48,67.34,0.1780604133545305,30.567752838134766,157.53,157.25
CARTRADE,2024-12-20,2024-12-23,4950,822,77.98,48.0,-0.6203316875553866,110.75971221923828,1570.0,1579.8
WELENT,2024-12-31,2025-01-01,4956,87,26.92,15.59,0.5173688100517326,88.88545989990234,612.0,608.85
TAJGVK,2025-01-01,2025-01-02,4957,166,29.43,16.95,7.3545689337104925,93.62541198730469,436.45,406.55
DSSL,2025-01-02,2025-01-03,4958,88,25.76,4.35,0.21336010793511218,158.93321228027344,1596.95,1593.55
KINGFA,2025-01-03,2025-01-06,4959,94,20.39,3.93,2.862909337929409,54.16977310180664,3664.45,3562.46
MAZDA,2025-01-03,2025-01-06,4959,120,23.0,2.81,0.08906418983396502,23.294544219970703,314.66,314.38
PTCIL,2025-01-06,2025-01-07,4960,126,26.21,18.69,5.016102469045247,137.0476531982422,15750.0,14997.7
AEGISLOG,2025-01-07,2025-01-08,4961,124,27.92,29.08,9.593426528652227,176.2034454345703,1027.0,937.1
ASTERDM,2025-01-07,2025-01-08,4961,182,38.45,31.1,0.2773792443806933,29.897165298461914,524.2,522.75
RBZJEWEL,2025-01-07,2025-01-08,4961,240,46.97,3.13,6.3794960155072244,87.9262924194336,246.96,232.15
CANTABIL,2025-01-09,2025-01-10,4963,576,47.19,10.75,0.5674363684072592,23.2996826171875,306.61,304.88
REDINGTON,2025-01-23,2025-01-24,4973,187,28.23,57.93,1.878354203935606,28.974294662475586,227.8,223.6
SRF,2025-01-30,2025-01-31,4978,592,25.51,127.43,0.4936218396702108,24.78072738647461,2840.0,2826.05
BAJFINANCE,2025-02-03,2025-02-04,4981,331,22.77,678.16,3.1211750305997654,22.81341552734375,842.5,817.0
MAHKTECH,2025-02-06,2025-02-07,4984,86,20.94,2.48,2.029520295202958,78.22258758544922,22.12,21.68
CHAMBLFERT,2025-02-20,2025-02-21,4994,170,20.27,81.72,0.6274088016491985,53.521121978759766,561.35,557.85
AXISCADES,2025-03-10,2025-03-11,5005,284,47.96,7.83,4.022015241320909,33.29458236694336,859.95,826.7
JSWHL,2025-03-10,2025-03-11,5005,79,28.51,2.43,2.1099164787180325,190.98358154296875,19829.95,19420.2
AVANTIFEED,2025-03-17,2025-03-19,5010,1814,71.82,75.98,4.82003740376562,77.8265151977539,913.58,871.57
GABRIEL,2025-03-18,2025-03-19,5010,137,27.56,11.91,3.4102306920762215,89.10742950439453,567.05,548.35
INDIASHLTR,2025-03-17,2025-03-19,5010,126,22.22,7.76,2.43781600142281,39.51164627075195,806.37,787.18
NACLIND,2025-03-17,2025-03-19,5010,533,52.7,2.23,-3.7950664136622403,75.11848449707031,101.4,105.4
VADILALIND,2025-03-19,2025-03-20,5011,209,30.34,7.79,4.8354165528433635,65.09356689453125,5180.83,4941.87
ASTRAZEN,2025-03-20,2025-03-21,5012,118,20.89,12.63,5.26910119760855,70.12002563476562,8390.0,7970.05
INDIGO,2025-03-20,2025-03-21,5012,130,22.94,378.87,1.548657063057468,60.13189697265625,5072.0,4994.65
KSCL,2025-03-20,2025-03-21,5012,132,30.26,22.24,6.333205733486458,85.64421081542969,1250.0,1175.55
MANAPPURAM,2025-03-21,2025-03-24,5013,170,38.9,214.73,3.495094604064475,41.27299880981445,236.3,228.32
SANATHAN,2025-04-04,2025-04-07,5022,67,22.57,7.48,-5.896742629071728,-1000000000.0,365.45,388.35
ORIENTCEM,2025-04-15,2025-04-16,5027,170,23.05,27.9,0.23723137036002484,61.30698776245117,359.15,358.3
PANACEABIO,2025-04-16,2025-04-17,5028,82,38.7,7.15,5.578469787585072,244.7905731201172,511.95,484.9
BAJAJFINSV,2025-04-17,2025-04-21,5029,136,22.45,419.51,1.3129755806435606,19.435489654541016,2037.1,2010.7
ICEMAKE,2025-04-17,2025-04-21,5029,107,35.97,4.66,10.823718808693306,90.2520751953125,1032.6,931.75
BSE,2025-04-21,2025-04-22,5030,61,36.48,2227.57,5.82645661415353,122.16332244873047,2116.0,1999.5
CHOLAFIN,2025-04-21,2025-04-22,5030,138,28.67,290.49,0.4355108877722058,40.94770050048828,1648.9,1641.75
JASH,2025-04-21,2025-04-22,5030,90,22.22,12.21,7.459834053264558,100.74835205078125,691.59,643.58
KOTAKBANK,2025-04-21,2025-04-22,5030,863,30.05,960.26,1.7186793306196435,23.634851455688477,449.8,442.2
SOLARINDS,2025-04-21,2025-04-22,5030,192,30.36,100.3,1.932107279073625,46.279396057128906,12601.0,12362.15
KIMS,2025-04-22,2025-04-23,5031,69,23.07,36.39,4.705704342563166,75.1473159790039,692.0,660.9
SBFC,2025-04-23,2025-04-24,5032,143,25.36,22.19,2.2533611058511704,23.796463012695312,108.0,105.62
MANORAMA,2025-04-28,2025-04-29,5035,93,37.13,7.91,6.79415877971834,106.57520294189453,1313.44,1229.88
MAZDOCK,2025-04-29,2025-04-30,5036,197,32.27,925.2,7.015528166562213,168.12181091308594,3073.7,2872.2
MFSL,2025-04-29,2025-04-30,5036,125,23.4,87.07,1.3278459388103903,23.411083221435547,1304.9,1287.8
MODEFENCE,2025-04-29,2025-04-30,5036,157,27.77,6.63,3.5103510351035094,-1000000000.0,80.5,77.77
FORCEMOT,2025-05-02,2025-05-05,5038,253,37.59,54.32,1.137768486225177,1.951909065246582,10062.5,9949.3
GODFRYPHLP,2025-05-02,2025-05-05,5038,154,48.6,60.25,2.6229508196721207,143.1304473876953,2817.0,2745.0
ASTERDM,2025-05-05,2025-05-06,5039,78,24.84,35.67,1.5833651278138072,46.2728271484375,532.5,524.2
CEATLTD,2025-05-05,2025-05-06,5039,98,30.26,30.76,1.2661933689526395,35.955299377441406,3459.0,3415.75
