Index,symbol,mode,ipo_short_window,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,r2_ge_060,r2_ge_080,vol_ratio,obv_gain,obv_slope_norm,obv_filter_pass,base_qualify_date,tv20_cr_at_q,trigger_date,trigger_close,trigger_level,trigger_N,vol_multiple,volx_ge_2,volx_ge_5,fired_n40,fired_n60,fired_n100,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,dist_to_left_rim_pct,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_exit_close,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct,ath_prev,dist_to_ath_pct,hist_bars,split_cut
3440,MAHLIFE,L250,0,2022-09-12,495.9,2023-03-28,301.3,39.24,250,0.659,0.718,2.292e-05,0.511,0.5,1,0,0.876,0.4942,0.6017,0,2023-08-02,6.46,2023-08-22,485.35,477.65,60,16.33,1,1,1,1,1,13,3.51,5.71,2023-08-23,491.55,2.13,0.3849,-4.47,4.32,10.47,2023-09-27,488.35,-0.65,25.0,0,26.87,-11.22,495.9,-2.13,4603,False
3439,MAHLIFE,L250,0,2020-01-31,128.6,2020-05-06,53.45,58.44,250,0.373,0.739,4.595e-05,0.557,0.556,1,0,1.43,0.195,0.14,1,2020-12-15,2.1,2021-01-07,116.3,114.0,60,7.66,1,1,1,1,1,16,2.02,1.84,2021-01-08,116.3,9.56,0.3353,41.19,56.96,111.05,2021-04-13,151.8,30.52,64.0,0,136.03,-3.35,363.75,-68.03,3954,False
3435,MAHLIFE,L180,0,2016-09-22,137.85,2017-02-16,104.8,23.98,180,0.687,0.711,3.252e-05,0.54,0.467,1,0,8.472,0.4124,0.5049,1,2017-05-12,3.21,2017-09-14,140.6,138.45,60,6.32,1,1,1,1,0,86,2.14,1.25,2017-09-15,140.5,-1.99,0.3329,-2.03,-2.81,2.95,2017-10-18,137.35,-2.24,23.0,0,45.69,-13.27,363.75,-61.35,3135,False
3438,MAHLIFE,L250,0,2006-12-07,270.65,2007-08-22,136.7,49.49,250,0.699,0.748,2.29e-05,0.606,0.744,1,0,0.511,0.2022,0.1959,0,2007-12-06,8.01,2007-12-07,225.35,219.6,60,4.45,1,0,1,1,1,1,8.06,8.71,2007-12-10,229.65,16.74,0.3268,-36.29,-25.21,-77.18,2008-01-21,187.1,-18.53,29.0,0,11.58,-81.54,363.75,-38.05,730,False
3448,MAHLOG,L250,0,2022-11-03,542.21,2023-03-29,345.65,36.25,250,0.498,0.848,1.532e-05,0.699,0.636,1,1,1.267,0.3647,0.4955,1,2023-10-03,6.89,2024-01-02,429.02,398.29,60,9.81,1,1,1,1,1,61,10.74,15.35,2024-01-03,429.07,20.88,0.754,-1.17,25.77,-14.04,2024-02-02,399.73,-6.84,21.0,0,27.96,-15.44,783.65,-45.25,1517,False
3444,MAHLOG,L120,0,2023-01-03,495.09,2023-03-29,345.65,30.18,120,0.521,0.877,5.541e-05,0.691,0.742,1,1,1.018,0.2493,0.0858,0,2023-06-23,4.44,2023-07-18,395.37,384.04,60,58.44,1,1,1,1,1,16,2.95,3.43,2023-07-19,398.19,20.14,0.6986,-7.68,11.04,33.59,2023-07-27,365.53,-8.2,7.0,0,37.88,-13.48,783.65,-49.55,1404,False
3450,MAHLOG,VAR,0,2019-04-15,543.26,2019-08-30,320.25,41.05,215,0.43,0.721,2.441e-05,0.611,0.544,1,0,1.625,0.1437,0.1033,1,2020-02-28,2.07,2020-07-13,322.25,320.84,60,6.76,1,1,1,1,0,89,0.44,1.16,2020-07-14,322.59,40.68,0.464,9.73,25.21,76.99,2020-07-29,282.03,-12.57,12.0,0,86.11,-17.29,614.62,-47.57,654,False
3445,MAHLOG,L180,0,2021-11-24,743.72,2022-02-28,395.31,46.85,180,0.374,0.715,3.449e-05,0.698,0.683,1,0,0.698,0.3344,0.3496,0,2022-08-11,4.84,2022-09-14,537.39,496.22,60,22.9,1,1,1,1,1,22,11.08,5.44,2022-09-15,540.1,27.74,0.4026,-10.98,-32.86,-25.37,2022-11-14,484.22,-10.35,40.0,0,3.28,-36.3,783.65,-31.42,1196,False
3449,MAHLOG,L250,0,2024-09-23,503.06,2025-03-04,241.0,52.09,250,0.502,0.743,2.185e-05,0.647,0.4,1,0,1.437,0.1001,0.0612,1,2025-09-05,3.57,2026-01-30,360.7,344.55,60,14.25,1,1,1,1,0,99,4.69,2.07,2026-02-02,351.35,28.3,0.3542,17.46,16.54,13.65,2026-03-19,357.7,1.81,33.0,0,28.08,-5.95,783.65,-53.97,2029,False
3447,MAHLOG,L180,0,2024-10-11,497.74,2025-03-04,241.0,51.58,180,0.575,0.76,3.476e-05,0.695,0.411,1,0,1.339,0.2028,0.2027,1,2025-06-27,2.38,2025-07-09,378.17,364.75,60,5.46,1,1,1,1,1,8,3.68,2.64,2025-07-10,381.2,24.02,0.3289,-8.28,-16.17,1.95,2025-07-31,336.05,-11.84,16.0,0,18.05,-27.85,783.65,-51.74,1890,False
3457,MAHSCOOTER,VAR,0,2021-10-13,4814.65,2022-03-08,3377.35,29.85,213,0.467,0.734,1.62e-05,0.594,0.568,1,0,0.712,0.3355,0.1187,0,2022-08-22,2.07,2022-09-05,4484.4,4365.05,60,6.03,1,1,1,1,1,9,7.88,2.72,2022-09-06,4445.0,6.86,0.5185,11.99,1.16,69.66,2022-12-05,4784.7,7.64,62.0,0,75.46,-8.39,4913.95,-8.74,4337,False
3453,MAHSCOOTER,L120,0,2020-02-17,4806.65,2020-05-29,1840.9,61.7,120,0.697,0.804,0.0002015,0.614,0.608,1,1,3.626,0.4599,0.4253,1,2020-07-20,5.05,2020-11-11,3273.85,3229.05,60,7.32,1,1,1,1,1,81,1.94,0.95,2020-11-12,3273.85,31.89,0.4736,19.49,7.52,34.39,2021-03-17,3540.05,8.13,86.0,0,54.25,-1.34,4913.95,-33.38,3888,False
3458,MAHSCOOTER,VAR,0,2024-09-25,12533.15,2025-01-28,9057.05,27.74,122,0.694,0.856,3.743e-05,0.697,0.73,1,1,0.893,0.1487,0.0354,0,2025-03-21,6.87,2025-03-27,11724.4,10349.35,60,6.53,1,1,1,1,1,4,13.95,8.18,2025-03-28,11486.5,6.45,0.4639,23.56,55.56,6.04,2025-10-28,16185.0,40.9,144.0,0,61.39,-18.12,12533.15,-6.45,4973,False
3455,MAHSCOOTER,L180,0,2024-09-25,12533.15,2025-01-28,9057.05,27.74,180,0.547,0.71,3.74e-05,0.48,0.522,1,0,0.919,0.3026,0.3032,0,2025-05-29,9.1,2025-06-06,14303.0,13888.0,60,5.4,1,1,1,1,1,6,5.62,15.4,2025-06-09,14349.0,-14.12,0.4182,14.11,-0.84,-12.71,2025-10-28,16185.0,12.8,98.0,0,29.19,-24.03,13888.0,2.99,5019,False
3459,MAHSEAMLES,L120,0,2020-01-15,214.1,2020-04-21,94.3,55.96,120,0.538,0.907,0.0001396,0.684,0.667,1,1,3.312,0.6157,0.4693,1,2020-07-09,2.04,2020-08-20,117.95,117.35,60,4.12,1,0,1,1,1,30,5.17,1.71,2020-08-21,119.95,44.91,0.7998,-0.04,20.43,29.01,2020-09-22,107.35,-10.5,23.0,0,47.73,-12.38,333.45,-64.63,3857,False
3471,MAHSEAMLES,VAR,0,2020-01-13,214.8,2020-04-21,94.3,56.1,157,0.423,0.85,8.551e-05,0.644,0.732,1,1,3.545,0.5007,0.4099,1,2020-08-27,2.0,2020-11-18,125.6,124.2,60,7.74,1,1,1,1,0,58,3.04,1.16,2020-11-19,125.6,41.53,0.6913,12.5,17.79,104.98,2021-01-27,142.5,13.46,47.0,0,129.7,-3.66,333.45,-62.33,3920,False
3475,MAHSEAMLES,VAR,0,2025-06-30,762.9,2026-01-27,506.45,33.62,206,0.698,0.888,2.139e-05,0.629,0.587,1,1,1.125,0.2693,0.2233,0,2026-04-29,12.59,2026-08-28,661.7,649.1,60,3.73,1,0,1,1,0,84,3.06,8.91,2026-08-31,665.0,13.27,0.5647,8.27,8.27,8.27,,,8.27,9.0,1,8.87,-3.16,1064.8,-37.86,5352,False
3466,MAHSEAMLES,L250,0,2013-06-06,114.25,2013-11-22,77.5,32.17,250,0.458,0.814,3.199e-05,0.454,0.404,1,1,2.303,0.4006,0.38,1,2014-06-11,2.4,2014-08-19,174.75,166.75,60,15.43,1,1,1,1,1,47,8.54,1.53,2014-08-20,174.75,-52.95,0.5607,-10.39,-38.28,-58.08,2014-10-16,153.45,-12.19,37.0,0,6.38,-60.52,333.45,-47.59,2380,False
3462,MAHSEAMLES,L180,0,2008-09-11,153.8,2009-03-09,57.35,62.71,180,0.698,0.874,0.0001043,0.556,0.633,1,1,2.958,0.4668,0.4775,1,2009-06-03,5.99,2009-09-11,152.25,150.75,60,3.71,1,0,1,1,0,72,2.04,2.07,2009-09-14,152.45,1.01,0.5513,13.38,16.86,27.78,2010-01-27,170.7,11.97,88.0,0,41.03,-1.94,333.45,-54.34,1161,False
3467,MAHSEAMLES,L250,0,2020-01-13,214.8,2020-04-21,94.3,56.1,250,0.386,0.753,2.976e-05,0.659,0.712,1,0,3.374,0.4081,0.3623,1,2020-11-25,2.49,2020-12-01,137.3,129.65,60,3.27,1,0,1,1,1,3,5.9,2.92,2020-12-02,139.5,36.08,0.5189,2.4,5.7,77.96,2021-01-27,142.5,2.15,39.0,0,106.81,-5.02,333.45,-58.82,3928,False
3473,MAHSEAMLES,VAR,0,2022-10-17,436.7,2022-12-23,286.5,34.39,111,0.427,0.741,5.35e-05,0.697,0.486,1,0,0.78,0.3895,0.2506,0,2023-03-24,7.36,2023-04-19,400.35,391.1,60,12.4,1,1,1,1,1,14,2.37,7.89,2023-04-20,400.0,8.32,0.4579,16.56,62.5,120.55,2023-08-16,473.0,18.25,82.0,0,174.25,0.0,436.7,-8.32,4517,False
3474,MAHSEAMLES,VAR,0,2024-02-20,984.45,2024-10-25,569.85,42.11,243,0.698,0.766,1.809e-05,0.663,0.65,1,0,0.927,0.5152,0.6447,0,2025-02-07,11.34,2025-06-25,736.55,735.1,60,7.41,1,1,1,1,1,91,7.2,16.18,2025-06-26,739.85,25.18,0.4529,-14.73,-24.25,-19.43,2025-08-01,671.35,-9.26,27.0,0,4.59,-32.32,1064.8,-30.83,5060,False
3460,MAHSEAMLES,L120,0,2020-12-28,167.6,2021-04-15,134.05,20.02,120,0.672,0.723,3.412e-05,0.602,0.533,1,0,1.76,0.352,0.4216,1,2021-06-11,2.17,2021-06-14,159.6,155.7,60,16.28,1,1,1,1,1,1,3.6,2.17,2021-06-15,161.0,4.77,0.3204,-3.54,57.55,91.58,2021-08-10,148.7,-7.64,40.0,0,98.76,-10.53,333.45,-52.14,4059,False
3478,MAITHANALL,VAR,0,2022-04-11,1502.98,2022-07-04,757.93,49.57,90,0.64,0.945,0.0001925,0.641,0.711,1,1,0.749,0.3767,0.2898,0,2022-08-19,4.79,2022-09-07,1031.03,1011.42,60,3.11,1,0,1,1,0,12,2.73,5.79,2022-09-08,1049.34,31.4,0.6569,-11.55,-15.91,6.35,2022-09-26,923.25,-12.02,13.0,0,12.06,-28.83,1502.98,-31.4,2572,False
3477,MAITHANALL,L120,0,2024-12-19,1193.27,2025-04-07,840.29,29.58,120,0.697,0.86,6.931e-05,0.578,0.525,1,1,0.848,0.4761,0.3378,0,2025-06-02,4.05,2025-06-09,1213.83,1112.61,60,12.75,1,1,1,1,1,5,11.86,5.62,2025-06-10,1223.58,-1.72,0.4958,-10.89,-22.24,-13.13,2025-07-28,1102.8,-9.87,35.0,0,2.78,-32.07,1502.98,-19.24,3249,False
3480,MAMATA,L180,1,2024-12-27,629.32,2025-04-07,332.84,47.11,99,0.694,0.839,9.74e-05,0.698,0.808,1,1,0.454,0.4071,0.2867,0,2025-05-23,4.42,2025-05-27,400.57,396.37,60,3.92,1,0,1,1,0,2,2.41,4.88,2025-05-28,407.51,36.35,0.4972,3.21,4.55,-8.32,2025-06-27,394.72,-3.14,23.0,0,32.62,-27.12,629.32,-36.35,100,False
3483,MANAKCOAT,L120,0,2026-01-14,133.68,2026-03-30,96.72,27.65,120,0.462,0.764,3.96e-05,0.688,0.442,1,0,0.978,0.2905,0.1101,0,2026-07-06,2.19,2026-07-13,126.26,123.02,60,9.46,1,1,1,1,1,5,2.63,2.72,2026-07-14,127.9,5.55,0.423,-3.12,-3.12,-3.12,,,-3.12,43.0,1,4.21,-12.42,180.31,-29.98,2766,False
3490,MANAPPURAM,VAR,0,2015-05-05,35.95,2015-09-10,20.7,42.42,154,0.601,0.86,3.745e-05,0.693,0.494,1,1,1.842,0.5222,0.2047,1,2015-12-14,8.98,2016-05-13,50.25,41.9,60,9.25,1,1,1,1,1,101,19.93,10.87,2016-05-16,51.1,-39.78,0.6317,78.67,101.08,77.5,2016-09-29,89.0,74.17,95.0,0,109.2,-8.71,90.83,-44.68,1449,False
3489,MANAPPURAM,L250,0,2021-11-18,184.25,2022-06-20,82.7,55.12,250,0.582,0.879,2.427e-05,0.698,0.624,1,1,1.09,0.1603,0.1037,0,2022-11-21,57.87,2022-12-05,123.7,119.4,60,3.25,1,0,1,1,1,10,3.6,84.76,2022-12-06,121.0,32.86,0.5628,-15.12,-8.88,37.4,2022-12-23,108.15,-10.62,14.0,0,40.83,-16.4,222.3,-44.35,3072,False
3488,MANAPPURAM,L180,0,2022-01-12,170.2,2022-06-20,82.7,51.41,180,0.637,0.868,4.07e-05,0.7,0.556,1,1,0.966,0.0769,0.1655,0,2022-09-22,46.3,2022-11-14,116.65,109.0,60,8.77,1,1,1,1,1,34,7.22,38.93,2022-11-15,117.0,31.46,0.4762,-0.09,-2.18,28.63,2022-12-23,108.15,-7.56,29.0,0,33.8,-13.55,222.3,-47.53,3057,False
3484,MANAPPURAM,L120,0,2012-02-02,58.85,2012-05-10,20.2,65.68,120,0.58,0.806,0.0001359,0.694,0.583,1,1,1.011,0.2308,0.2187,0,2012-07-19,19.51,2012-08-16,36.05,34.65,60,7.06,1,1,1,1,0,19,7.93,4.97,2012-08-17,36.7,38.74,0.4444,-9.95,3.54,-59.81,2012-10-30,36.75,0.14,49.0,0,25.34,-73.3,90.83,-60.31,532,False
3486,MANAPPURAM,L180,0,2012-02-02,58.85,2012-05-10,20.2,65.68,180,0.52,0.703,7.008e-05,0.63,0.439,1,0,1.285,0.2685,0.2482,1,2012-09-11,6.75,2012-10-08,40.55,40.1,60,3.23,1,0,1,1,1,17,1.37,7.87,2012-10-09,41.0,31.1,0.2848,5.61,-44.88,-62.44,2012-10-30,36.75,-10.37,15.0,0,12.2,-76.1,90.83,-55.36,566,False
3492,MANGALAM,VAR,0,2017-04-25,205.9,2017-08-22,131.9,35.94,159,0.519,0.743,3.659e-05,0.605,0.421,1,0,0.936,0.3851,0.2755,0,2017-12-12,2.07,2017-12-27,214.3,190.1,60,15.59,1,1,1,1,1,10,14.88,2.57,2017-12-28,216.7,-4.08,0.4684,-23.95,-53.88,-66.5,2018-01-29,179.9,-16.98,22.0,0,4.15,-70.07,442.4,-51.56,2909,False
3495,MANGLMCEM,VAR,0,2007-01-16,250.55,2007-04-04,125.1,50.07,123,0.426,0.881,0.0001054,0.623,0.691,1,1,0.581,0.2165,0.112,0,2007-07-16,2.1,2007-09-03,176.9,174.4,60,3.06,1,0,1,1,1,34,7.7,0.77,2007-09-04,180.9,29.4,0.6113,4.92,-23.71,-49.83,2007-10-18,203.35,12.41,32.0,0,33.78,-51.63,250.55,-29.4,662,False
3494,MANGLMCEM,L120,0,2020-01-09,320.1,2020-03-23,129.4,59.58,120,0.445,0.811,0.0001265,0.697,0.533,1,1,3.66,0.2753,0.2636,1,2020-07-01,2.39,2020-08-21,212.9,207.95,60,6.88,1,1,1,1,1,37,3.85,1.35,2020-08-24,219.95,33.49,0.5622,-4.64,22.37,111.09,2020-09-08,192.1,-12.66,12.0,0,147.15,-22.07,453.15,-53.02,3856,False
3496,MANINDS,L120,0,2010-11-22,93.95,2011-03-15,55.4,41.03,120,0.655,0.775,0.0001373,0.513,0.408,1,0,2.75,0.4687,0.5961,1,2011-05-16,2.47,2011-05-17,129.55,111.3,60,13.92,1,1,1,1,1,1,18.26,2.58,2011-05-18,134.8,-37.89,0.4515,-0.07,-0.74,-28.0,2011-08-08,132.8,-1.48,59.0,0,19.81,-29.53,170.75,-24.13,1455,False
3497,MANINDS,L250,0,2016-07-12,65.35,2016-11-16,43.25,33.82,250,0.345,0.704,2.689e-05,0.476,0.516,1,0,1.075,0.2805,0.2326,0,2017-07-12,5.58,2017-07-18,93.6,86.8,60,11.43,1,1,1,1,1,4,7.83,5.58,2017-07-19,94.45,-43.23,0.3345,11.22,50.66,5.08,2017-08-10,78.95,-16.41,17.0,0,70.2,-22.6,229.2,-59.16,2975,False
3500,MANINFRA,VAR,0,2024-12-27,253.07,2025-03-17,135.22,46.57,98,0.567,0.93,0.0001303,0.697,0.633,1,1,0.732,0.3739,0.4211,0,2025-05-22,8.03,2025-06-11,172.17,168.31,60,3.64,1,0,1,1,0,14,2.82,15.22,2025-06-12,172.72,31.97,0.7288,-7.45,-22.15,-38.51,2025-08-07,166.44,-3.64,41.0,0,10.11,-55.35,253.07,-31.97,3761,False
3498,MANINFRA,L120,0,2022-09-05,95.77,2022-12-23,69.24,27.7,120,0.664,0.809,3.926e-05,0.683,0.4,1,1,0.979,0.3304,0.2971,0,2023-02-20,5.09,2023-05-10,84.74,83.62,60,9.11,1,1,1,1,1,51,5.28,5.87,2023-05-11,86.01,11.52,0.3243,67.06,72.22,129.88,2023-11-07,138.43,60.95,124.0,0,185.99,-1.08,124.3,-31.83,3247,False
3501,MANKIND,VAR,0,2024-12-23,2998.4,2025-03-18,2145.8,28.44,90,0.663,0.818,8.846e-05,0.62,0.433,1,1,0.896,0.2101,0.1211,0,2025-05-06,102.32,2025-07-14,2696.5,2599.2,60,5.33,1,1,1,1,1,49,4.58,100.5,2025-07-15,2700.0,10.07,0.3446,-8.17,-17.01,-6.74,2025-08-11,2437.5,-9.72,20.0,0,0.61,-29.27,2998.4,-10.07,543,False
3508,MANYAVAR,VAR,0,2023-12-08,1432.87,2024-03-20,873.92,39.01,107,0.642,0.933,8.395e-05,0.694,0.71,1,1,1.385,0.2279,0.1779,1,2024-05-21,29.28,2024-08-29,1223.45,1213.16,60,4.9,1,0,1,1,1,69,0.85,14.84,2024-08-30,1220.98,14.62,0.6943,14.73,-32.87,-39.08,2024-12-20,1285.34,5.27,78.0,0,22.53,-42.76,1432.87,-14.62,622,False
3503,MANYAVAR,L120,0,2025-01-07,1254.07,2025-05-08,715.42,42.95,120,0.689,0.943,8.26e-05,0.678,0.767,1,1,1.603,0.1054,0.1037,1,2025-06-30,18.23,2025-07-04,818.77,811.05,60,6.01,1,1,1,1,0,4,3.3,16.79,2025-07-07,819.81,34.71,0.6209,-15.82,-28.92,-51.34,2025-07-29,746.54,-8.94,17.0,0,0.07,-59.84,1432.87,-42.86,832,False
3506,MANYAVAR,L180,0,2025-11-12,629.6,2026-03-16,337.1,46.46,180,0.469,0.781,3.482e-05,0.698,0.517,1,0,1.576,0.665,0.1175,1,2026-08-05,7.84,2026-08-07,516.9,504.35,60,12.08,1,1,1,1,1,2,3.31,10.48,2026-08-10,516.9,17.9,0.5889,11.0,11.0,11.0,,,11.0,24.0,1,16.85,-1.56,1432.87,-63.93,1101,False
3504,MANYAVAR,L120,0,2025-12-09,610.05,2026-03-16,337.1,44.74,120,0.546,0.765,8.124e-05,0.669,0.4,1,0,2.466,0.1773,0.2254,1,2026-06-08,6.93,2026-08-04,485.9,468.6,60,162.63,1,1,1,1,1,40,16.04,7.76,2026-08-05,497.9,20.35,0.447,15.23,15.23,15.23,,,15.23,27.0,1,21.31,-3.39,1432.87,-66.09,1098,False
3507,MANYAVAR,L250,0,2023-12-08,1432.87,2024-03-20,873.92,39.01,250,0.458,0.704,2.387e-05,0.531,0.412,1,0,0.982,0.1994,0.1933,0,2024-10-09,23.84,2024-10-29,1343.37,1343.17,60,4.43,1,0,1,1,1,14,8.5,12.32,2024-10-30,1326.85,6.25,0.3534,-15.54,-41.16,-51.57,2024-12-20,1285.34,-3.13,36.0,0,12.75,-51.92,1432.87,-6.25,664,False
3515,MAPMYINDIA,VAR,0,2024-06-21,2522.73,2024-12-03,1535.1,39.15,227,0.496,0.814,1.745e-05,0.697,0.52,1,1,0.757,0.2173,0.0946,0,2025-05-22,15.59,2025-10-14,1949.2,1849.9,60,69.26,1,1,1,1,0,100,8.97,7.41,2025-10-15,1970.1,22.73,0.6163,-18.77,-53.22,-52.39,2025-11-25,1660.2,-15.73,28.0,0,0.31,-59.65,2522.73,-22.73,941,False
3512,MAPMYINDIA,L180,0,2024-08-19,2257.99,2024-12-03,1535.1,32.01,180,0.419,0.775,2.153e-05,0.694,0.567,1,0,0.81,0.1847,0.0807,0,2025-05-08,13.32,2025-05-12,1976.64,1870.35,60,11.43,1,1,1,1,1,2,7.74,12.69,2025-05-13,1951.19,12.46,0.502,-8.87,-6.76,-48.03,2025-06-12,1766.95,-9.44,23.0,0,10.83,-59.26,2522.73,-21.65,833,False
3509,MAPMYINDIA,L120,0,2022-10-10,1395.88,2023-01-06,1022.28,26.76,120,0.613,0.841,4.035e-05,0.699,0.475,1,1,0.72,0.1343,0.1129,0,2023-03-15,4.83,2023-06-23,1230.24,1214.47,60,4.52,1,0,1,1,1,67,4.5,11.87,2023-06-26,1231.23,11.87,0.4308,39.39,70.75,98.09,2023-12-26,1989.13,61.56,124.0,0,122.41,-5.01,1842.28,-33.22,374,False
3513,MAPMYINDIA,L250,0,2022-09-12,1417.46,2023-03-31,986.87,30.38,250,0.627,0.706,2.205e-05,0.51,0.4,1,0,1.575,0.505,0.5559,1,2023-08-17,19.1,2023-08-24,1731.53,1679.91,60,3.91,1,0,1,1,1,5,5.07,18.42,2023-08-25,1733.97,-22.16,0.3169,25.38,3.53,16.57,2023-12-26,1989.13,14.72,82.0,0,57.92,-8.05,1842.28,-6.01,416,False
3516,MARICO,L120,0,2016-09-08,300.05,2016-12-26,239.15,20.3,120,0.689,0.756,2.692e-05,0.687,0.45,1,0,0.932,0.1046,-0.011,0,2017-02-16,25.17,2017-03-17,293.6,293.15,60,3.26,1,0,1,1,1,19,0.15,31.29,2017-03-20,296.2,2.15,0.1872,6.63,9.37,9.99,2017-08-29,312.65,5.55,111.0,0,17.72,-5.42,300.85,-2.41,3012,False
3519,MARINE,VAR,0,2024-12-17,327.09,2025-03-03,144.59,55.8,90,0.596,0.891,0.0001928,0.666,0.6,1,1,1.539,0.0783,0.065,1,2025-04-30,8.61,2025-05-27,218.56,215.94,60,3.4,1,0,1,1,0,18,1.21,9.03,2025-05-28,219.66,33.18,0.5662,-20.66,11.9,17.5,2025-07-11,201.11,-8.44,33.0,0,28.6,-31.32,327.09,-33.18,1509,False
3530,MARKSANS,VAR,1,2005-03-10,38.64,2005-05-13,23.99,37.91,100,0.444,0.874,8.349e-05,0.692,0.68,1,1,0.898,0.0588,0.0199,0,2005-08-01,4.83,2005-08-03,28.38,27.95,60,5.39,1,1,1,1,0,2,3.46,5.12,2005-08-04,28.4,26.55,0.663,-24.51,-27.11,-59.93,2005-09-22,24.96,-12.11,34.0,0,14.44,-69.12,38.64,-26.55,147,False
3534,MARKSANS,VAR,0,2024-12-02,353.4,2025-03-17,191.03,45.95,117,0.629,0.885,7.913e-05,0.699,0.573,1,1,1.418,0.3065,0.2881,1,2025-05-22,37.15,2025-06-11,263.55,261.42,60,3.93,1,0,1,1,0,14,5.44,24.02,2025-06-12,263.55,25.42,0.6184,-35.91,-27.83,-6.23,2025-07-23,237.2,-10.0,30.0,0,2.68,-41.19,353.4,-25.42,5050,False
3531,MARKSANS,VAR,0,2016-10-04,57.1,2017-02-01,37.2,34.85,117,0.698,0.801,9.422e-05,0.548,0.53,1,1,2.122,0.5502,0.6794,1,2017-03-24,10.31,2017-04-03,51.2,51.0,60,4.46,1,0,1,1,1,6,8.59,8.76,2017-04-05,51.65,10.33,0.522,-20.72,-16.17,-31.56,2017-05-05,48.1,-6.87,21.0,0,12.78,-39.98,112.25,-54.39,3023,False
3526,MARKSANS,L180,0,2019-04-16,25.6,2019-10-07,12.6,50.78,180,0.637,0.85,4.341e-05,0.682,0.544,1,1,1.487,0.309,0.2681,1,2020-01-10,2.21,2020-02-10,22.1,20.7,60,4.17,1,0,1,1,1,22,8.33,2.75,2020-02-11,22.3,13.67,0.5194,-13.9,115.47,160.09,2020-02-28,17.0,-23.77,13.0,0,196.86,-55.83,112.25,-80.31,3727,False
3524,MARKSANS,L120,0,2025-06-11,263.55,2025-10-06,164.06,37.75,120,0.672,0.82,7.574e-05,0.691,0.633,1,1,0.801,0.2393,0.177,0,2025-12-02,17.44,2026-04-23,193.25,187.87,60,6.95,1,1,1,1,0,95,7.62,11.09,2026-04-24,195.0,26.67,0.518,33.49,68.72,68.72,2026-07-22,241.1,23.64,61.0,0,79.46,-7.18,353.4,-45.32,5264,False
3532,MARKSANS,VAR,0,2017-04-11,56.45,2017-08-23,37.2,34.1,133,0.697,0.793,4.97e-05,0.613,0.579,1,0,1.545,0.2917,0.4139,1,2017-10-24,10.84,2017-11-03,50.1,48.9,60,4.03,1,0,1,1,1,8,4.81,11.57,2017-11-06,50.25,11.25,0.4787,-18.71,-33.63,-31.24,2017-11-13,42.15,-16.12,6.0,0,4.08,-53.13,112.25,-55.37,3168,False
3520,MARKSANS,L120,0,2005-03-10,38.64,2005-05-13,23.99,37.91,120,0.437,0.71,5.412e-05,0.678,0.683,1,0,0.971,0.0249,0.0045,0,2005-08-18,4.19,2005-08-19,30.75,28.38,60,5.34,1,1,1,1,0,1,9.63,5.26,2005-08-22,31.5,20.42,0.4519,-30.29,-32.41,-62.35,2005-09-22,24.96,-20.76,23.0,0,3.17,-72.16,38.64,-20.42,158,False
3525,MARKSANS,L180,0,2015-12-28,110.25,2016-02-29,34.85,68.39,180,0.391,0.829,6.653e-05,0.697,0.717,1,1,0.743,0.1436,0.1103,0,2016-08-09,5.64,2016-09-21,51.3,50.7,60,7.6,1,1,1,1,0,28,3.43,7.2,2016-09-22,52.0,53.47,0.4244,-21.25,-2.02,-16.54,2016-11-04,46.6,-10.38,29.0,0,12.12,-30.96,112.25,-54.3,2892,False
3529,MARKSANS,L250,0,2025-07-16,261.05,2026-03-30,156.89,39.9,250,0.699,0.724,2.456e-05,0.432,0.66,1,0,1.967,0.2853,0.3842,1,2026-07-21,43.92,2026-08-12,312.6,278.95,60,42.36,1,1,1,1,1,16,12.06,30.6,2026-08-13,313.0,-19.75,0.4211,5.11,5.11,5.11,,,5.11,21.0,1,11.81,-3.91,353.4,-11.54,5340,False
3527,MARKSANS,L250,0,2015-12-28,110.25,2016-02-29,34.85,68.39,250,0.373,0.821,3.611e-05,0.695,0.704,1,1,0.836,0.1984,0.1387,0,2016-10-20,25.58,2017-02-20,48.6,44.95,60,34.14,1,1,1,1,0,84,20.0,5.13,2017-02-21,49.75,55.92,0.408,-3.32,-20.2,-22.01,2017-05-05,48.1,-3.32,49.0,0,17.09,-31.26,112.25,-56.7,2995,False
3528,MARKSANS,L250,0,2019-03-05,27.45,2019-10-07,12.6,54.1,250,0.651,0.722,2.233e-05,0.696,0.432,1,0,1.305,0.3301,0.3282,1,2020-02-10,2.75,2020-04-13,22.45,22.1,60,5.55,1,1,1,1,1,40,4.66,1.65,2020-04-15,23.5,18.21,0.2336,42.98,120.0,124.47,2020-08-31,45.6,94.04,97.0,0,181.7,-23.19,112.25,-80.0,3767,False
