,mq,kc6,combined,nifty
2018-07-26,38601311.62037474,8492187.88521407,47093499.50558881,22170261.500286315
2018-07-27,38983034.24037599,8493816.523986576,47476850.764362566,22389769.03989311
2018-07-30,38941967.87037974,8495445.475100765,47437413.3454805,22475663.294521853
2018-07-31,39163561.01038098,8497074.738616537,47660635.748997524,22571101.35522046
2018-08-01,39178277.11038224,8498704.314593807,47676981.42497604,22542469.937010877
2018-08-02,38969008.750383474,8500334.203092497,47469342.95347597,22408856.65203283
2018-08-03,39336632.36038473,8501964.404172542,47838596.76455727,22637907.997709483
2018-08-06,39191683.68038849,8503594.91789389,47695278.59828238,22666539.41591907
2018-08-07,39331813.69038973,8503946.558364555,47835760.248754285,22666539.41591907
2018-08-08,39583689.200390995,8528173.336868897,48111862.53725989,22742889.864477955
2018-08-09,39583852.66039225,8492577.396912955,48076430.0573052,22771521.282687534
2018-08-10,39471247.2603935,8461380.408862133,47932627.66925563,22714258.446268372
2018-08-13,39439341.81039725,8474549.470786968,47913891.28118422,22561557.549150605
2018-08-14,39666033.160398506,8489370.648403969,48155403.80880247,22742889.864477955
2018-08-16,39486968.550401,8483636.917443387,47970605.46784439,22666539.41591907
2018-08-17,39756262.56040226,8491523.118854953,48247785.679257214,22866959.34338614
2018-08-20,39880173.39040602,8498232.127837032,48378405.51824305,22952853.598014887
2018-08-21,39991169.07040727,8499861.925779358,48491030.99618663,23038747.85264363
2018-08-23,40082205.060409784,8501492.036285672,48583697.09669545,23067379.270853214
2018-08-24,40291160.43041105,8500564.912522119,48791725.34293316,23019660.24050391
2018-08-27,40767714.1404148,8524685.851637349,49292399.992052145,23248711.586180568
2018-08-28,40956419.23041606,8538689.71250607,49495108.94292213,23325062.034739453
2018-08-29,41125501.510417305,8540327.269437237,49665828.77985454,23286886.81046001
2018-08-30,41099264.680418566,8541965.140420416,49641229.82083898,23229623.974040847
2018-08-31,41212118.88041982,8543603.32551584,49755722.20593566,23267799.19832029
2018-09-03,40991623.88042359,8545241.824783748,49536865.70520734,23048291.658713493
2018-09-04,40775158.01042485,8541739.994766941,49316898.005191796,22981485.01622447
2018-09-05,40571109.74042611,8522269.799675526,49093379.54010163,22886046.955525864
2018-09-06,40655449.299306326,8531054.54333574,49186503.84264207,22962397.40408475
2018-09-07,40939369.879307576,8552865.04421537,49492234.92352295,23105554.495132655
2018-09-10,40414390.14931134,8519466.781010801,48933856.93032214,22838327.92517656
2018-09-11,39858667.60931262,8479874.801956363,48338542.41126898,22513838.518801298
2018-09-12,40168190.34931387,8536624.589199394,48704814.938513264,22666539.41591907
2018-09-14,40475839.799316384,8603214.10553934,49079053.90485573,22905134.567665584
2018-09-17,40164218.30932016,8604864.037011636,48769082.3463318,22704714.64019851
2018-09-18,39925398.06932143,8606514.284909146,48531912.354230575,22513838.518801298
2018-09-19,39918439.60932268,8608164.849292554,48526604.458615236,22447031.876312274
2018-09-21,39469573.049325205,8609815.730222555,48079388.77954776,22237068.14277534
2018-09-24,38903668.49178112,8611466.927759858,47515135.41954098,21912578.736400075
2018-09-25,38914996.731782384,8610527.810767956,47525524.54255034,22093911.05172743
2018-09-26,38791729.02178365,8605424.84187687,47397153.86366052,22065279.633517846
2018-09-27,38669782.03178491,8590151.874144986,47259933.90592989,21883947.318190496
2018-09-28,38429220.651786186,8548787.321723588,46978007.97350977,21788509.25749189
2018-10-01,38465126.94800448,8548313.226082698,47013440.174087174,21941210.154609658
2018-10-03,38076007.69529914,8549952.628619207,46625960.32391835,21683527.390723422
2018-10-04,36961387.05530041,8549020.220022526,45510407.27532293,21149074.250811223
2018-10-05,36479359.23737816,8497030.520182058,44976389.757560216,20614621.110899027
2018-10-08,36112912.48889659,8578933.69425583,44691846.18315242,20624164.91696889
2018-10-09,35930396.87889785,8517150.30969541,44447547.18859326,20566902.080549724
2018-10-10,36133948.038899116,8540149.43758494,44674097.47648406,20891391.486924987
2018-10-11,35565178.77890038,8501922.351637162,44067101.13053754,20423744.98950181
2018-10-12,36029687.29890165,8490596.54348827,44520283.84238992,20920022.905134566
2018-10-15,36371562.59890544,8507379.208582912,44878941.80748835,20996373.35369345
2018-10-16,36449081.588906705,8509275.504783187,44958357.09368989,21110899.02653178
2018-10-17,36281003.95890797,8523265.318852134,44804269.2777601,20862760.068715405
2018-10-19,36014394.88891051,8524899.917680407,44539294.806590915,20509639.24413056
2018-10-22,35741315.298914306,8526534.829993388,44267850.128907695,20452376.407711394
2018-10-23,35121558.375461206,8528170.055851195,43649728.4313124,20271044.092384044
2018-10-24,35349547.915462464,8529805.59531396,43879353.51077642,20433288.795571674
2018-10-25,35306295.77546373,8531441.44844183,43837737.22390556,20261500.286314186
2018-10-26,35045746.74546501,8533077.615294956,43578824.360759966,20041992.746707387
2018-10-29,35379136.03373368,8534714.095933506,43913850.129667185,20452376.407711394
2018-10-30,35614216.08373495,8536350.890417658,44150566.97415261,20395113.571292233
2018-10-31,36061578.27373623,8537987.998807602,44599566.27254383,20700515.36552777
2018-11-01,35796609.68373749,8539625.421163538,44336235.10490102,20738690.589807212
2018-11-02,35802242.623738766,8541263.15754568,44343505.781284444,21034548.577972896
2018-11-05,35801374.583742574,8542901.208014252,44344275.79175682,21025004.771903038
2018-11-06,35670854.06374384,8544539.572629487,44215393.636373326,21034548.577972896
2018-11-07,35670854.06374511,8546178.251451636,44217032.315196745,21034548.577972896
2018-11-09,35837124.66374765,8547817.244540956,44384941.90828861,21149074.250811223
2018-11-12,35642465.32361224,8549456.551957717,44191921.87556996,20948654.32334415
2018-11-13,35719736.59361351,8551096.173762202,44270832.767375715,21149074.250811223
2018-11-14,35493772.4736148,8552736.110014705,44046508.583629504,21072723.80225234
2018-11-15,35569260.193973504,8554376.36077553,44123636.554749034,21149074.250811223
2018-11-16,35601272.50397478,8556016.926104994,44157289.43007977,21282687.53578927
2018-11-19,35766758.37397861,8557657.806063427,44324416.180042036,21425844.626837183
2018-11-20,35408045.213979885,8559299.000711165,43967344.21469105,21282687.53578927
2018-11-21,35422758.51155875,8560940.510108562,43983699.02166731,21129986.638671502
2018-11-22,35088342.21156002,8561294.5219329,43649636.73349292,21063179.996182475
2018-11-26,35308091.04156512,8516877.088343777,43824968.1299089,21244512.31150983
2018-11-27,35455255.371566385,8568664.844281267,44023920.215847656,21301775.14792899
2018-11-28,35572467.37156767,8579621.882224007,44152089.253791675,21368581.79041802
2018-11-29,35662223.52156894,8583131.205835229,44245354.72740417,21673983.58465356
2018-11-30,36157573.82157022,8584777.285792513,44742351.10736273,21664439.778583698
2018-12-03,36390659.42157404,8586423.681436364,44977083.1030104,21721702.615002863
2018-12-04,36494084.481575325,8588070.392827325,45082154.87440265,21683527.390723422
2018-12-05,36432450.1115766,8589717.420025948,45022167.53160255,21502195.07539607
2018-12-06,35962974.06157787,8590072.621832434,44553046.6834103,21187249.475090668
2018-12-07,35997312.70157915,8625901.806905502,44623214.508484654,21359037.98434816
2018-12-10,35525356.69158299,8627556.089443814,44152912.78102681,20977285.74155373
2018-12-11,35673637.51158427,8629210.68924179,44302848.20082606,21110899.02653178
2018-12-12,36337571.24158555,8630865.606360273,44968436.847945824,21406757.014697462
2018-12-13,36591922.80158682,8632520.840860123,45224443.64244694,21483107.463256344
2018-12-14,36430470.85158811,8634176.392802207,45064647.24439032,21502195.07539607
2018-12-17,36541797.61159194,8635832.262247402,45177629.87383935,21693071.19679328
2018-12-18,36467988.181593224,8637488.4492566,45105476.63084982,21740790.227142584
2018-12-19,36576928.7815945,8639144.953890705,45216073.7354852,21864859.706050776
2018-12-20,36400721.111595795,8640801.77621063,45041522.88780642,21855315.899980914
2018-12-21,36005234.81159707,8641159.090456292,44646393.90205336,21492651.269326206
2018-12-24,35826321.071600914,8650376.75055856,44476697.82215948,21349494.178278293
2018-12-26,35901967.611603476,8590902.798221614,44492870.40982509,21454476.045046765
2018-12-27,36029900.94160475,8618621.085615784,44648522.02722053,21569001.717885092
2018-12-28,36181426.14160603,8654217.771067437,44835643.91267347,21673983.58465356
2018-12-31,36369099.54160989,8654833.33706463,45023932.87867452,21693071.19679328
2019-01-01,36340645.331611164,8651616.689115573,44992262.02072674,21759877.839282304
2019-01-02,36169394.781612456,8661023.964770311,44830418.746382765,21559457.911815234
2019-01-03,36189142.73161373,8662684.983064925,44851827.71467866,21349494.178278293
2019-01-04,36126390.41161502,8664346.319910992,44790736.73152602,21473563.657186486
2019-01-07,36205372.11161888,8666007.975369606,44871380.08698848,21483107.463256344
2019-01-08,36238887.95162016,8667669.949501868,44906557.90112203,21540370.29967551
2019-01-09,36386840.81162144,8669332.242368896,45056173.053990334,21616720.7482344
2019-01-10,36302247.24162272,8670994.854031816,44973242.09565454,21616720.7482344
2019-01-11,36320930.10162401,8672657.784551768,44993587.88617578,21511738.881465927
2019-01-14,36191069.231627874,8674321.0339899,44865390.26561777,21406757.014697462
2019-01-15,36651598.06162916,8675984.60240738,45327582.66403654,21683527.390723422
2019-01-16,36667610.38163045,8677648.489865376,45345258.87149583,21778965.451422025
2019-01-17,36721446.761631735,8679312.696425077,45400759.45805681,21788509.25749189
2019-01-18,36823384.951633014,8679671.603173468,45503056.554806486,21731246.42107272
2019-01-21,36850881.09163688,8635900.484200375,45486781.575837255,21845772.09391105
2019-01-22,36818255.11163817,8636257.595767919,45454512.70740609,21769421.645352166
2019-01-23,36802041.70163946,8648880.98934793,45450922.690987386,21626264.554304257
2019-01-24,36821729.08164074,8647999.668852735,45469728.75049348,21654895.97251384
2019-01-25,36701152.37164204,8653126.730372617,45354279.10201465,21549914.105745375
2019-01-28,36613425.781645894,8650881.781868791,45264307.56351469,21339950.372208435
2019-01-29,36698209.54164719,8857803.02232791,45556012.563975096,21339950.372208435
2019-01-30,36729642.501648486,8913737.730273923,45643380.23192241,21301775.14792899
2019-01-31,37099877.64164977,8945330.026095882,46045207.66774565,21654895.97251384
2019-02-01,37402524.33165106,8947045.568840614,46349569.90049168,21731246.42107272
2019-02-04,37646898.08165493,8948761.440593543,46595659.52224847,21817140.67570147
2019-02-05,37588573.14165622,8950477.641417766,46539050.783073984,21893491.124260355
2019-02-06,37790487.24165751,8952194.171376394,46742681.4130339,22036648.215308264
2019-02-07,37945508.49165879,8953911.030532548,46899419.52219134,22084367.24565757
2019-02-08,37885799.141660094,8955628.218949363,46841427.36060946,21883947.318190496
2019-02-11,37843583.56166397,8954651.56970898,46798235.13137295,21798053.063561752
2019-02-12,37597041.48166526,8982584.056357965,46579625.538023226,21673983.58465356
2019-02-13,37612389.79166656,9007841.822197922,46620231.61386448,21626264.554304257
2019-02-14,37303881.541440666,9010070.638899837,46313952.1803405,21540370.29967551
2019-02-15,37188278.041441955,9049990.483610837,46238268.52505279,21425844.626837183
2019-02-18,36822870.79144583,9030869.27202687,45853740.0634727,21311318.953998856
2019-02-19,36694709.26217422,9051991.956198033,45746701.218372256,21254056.11757969
2019-02-20,36965463.0621755,9053727.954655387,46019191.016830884,21435388.432907045
2019-02-21,36942779.9121768,9055464.286043951,45998244.19822075,21521282.68753579
2019-02-22,37005872.839987405,9057200.950427577,46063073.79041498,21549914.105745375
2019-02-25,37236924.63999129,9058937.947870124,46295862.58786142,21693071.19679328
2019-02-26,37149623.13999258,9060675.278435469,46210298.41842805,21683527.390723422
2019-02-27,36822689.93999388,9062412.942187497,45885102.882181376,21549914.105745375
2019-02-28,36811308.18999518,9064150.939190108,45875459.12918529,21635808.36037412
2019-03-01,37138445.28999647,9065889.269507214,46204334.55950368,21702615.002863143
2019-03-05,37144344.39000167,9067627.933202736,46211972.323204406,21931666.3485398
2019-03-06,37141810.64000296,9069366.93034061,46211177.57034357,22065279.633517846
2019-03-07,37228757.29000426,9071106.260984786,46299863.55098905,22093911.05172743
2019-03-08,37026469.940005556,9072845.925199222,46099315.86520478,22103454.857797287
2019-03-11,37051464.040009454,9074585.92304789,46126049.96305735,22370681.42775339
2019-03-12,37237007.79001075,9076326.254594777,46313334.04460552,22609276.579499908
2019-03-13,37745813.49001206,9078066.919903878,46823880.40991594,22676083.22198893
2019-03-14,37680582.59001335,9079807.919039203,46760390.50905255,22656995.609849207
2019-03-15,38014126.24001464,9081549.252064772,47095675.492079414,22886046.955525864
2019-03-18,37784362.19001855,9083290.91904462,46867653.10906317,22905134.567665584
2019-03-19,37802432.240019836,9085032.920042792,46887465.160062626,23048291.658713493
2019-03-20,37925077.54002115,9086775.255123349,47011852.7951445,23029204.046573773
2019-03-22,37785949.390023746,9088517.924350359,46874467.314374104,22905134.567665584
2019-03-25,37666252.940027654,9090260.927787906,46756513.86781556,22676083.22198893
2019-03-26,37820500.54002896,9092004.265500084,46912504.80552904,22981485.01622447
2019-03-27,38074996.64003026,9093747.937551001,47168744.57758126,22924222.17980531
2019-03-28,38905374.840031564,9095491.944004778,48000866.78403634,23086466.88299294
2019-03-29,39114622.44003286,9097236.284925546,48211858.724958405,23296430.61652987
2019-04-01,39121296.040036775,9098980.960377451,48220277.00041422,23305974.422599733
2019-04-02,39192179.240038075,9100725.970424647,48292905.21046272,23382324.87115862
2019-04-03,38927700.44003938,9102471.315131303,48030171.75517069,23315518.228669595
2019-04-04,38813683.39004069,9102847.72032562,47916531.11036631,23248711.586180568
2019-04-05,39160478.64004199,9114549.558135,48275028.198176995,23382324.87115862
2019-04-08,39230588.2400459,9096986.097316012,48327574.33736191,23277343.00439015
2019-04-09,39568454.79004721,9112909.537926456,48681364.32797367,23372781.06508876
2019-04-10,39327262.440048516,9117050.069433546,48444312.50948206,23220080.167970985
2019-04-11,39380142.74004982,9133107.898666214,48513250.63871603,23229623.974040847
2019-04-12,39494800.14005112,9144680.911900206,48639481.05195133,23363237.259018898
2019-04-15,39626241.84005504,9147347.115771215,48773588.95582625,23449131.513647642
2019-04-16,39744200.440056354,9149101.401519446,48893301.8415758,23620920.022905137
2019-04-18,39551260.89005897,9150856.02370604,48702116.91376501,23563657.18648597
