path,variant,symbol,timeframe,exit_policy,exit_params,n_signals,mean_net,std_net,median_net,p25_net,p75_net,win_rate,pct_sl_first,composite_score
E,base_10min,KOTAKBANK,10min,T0,time_only,50,0.3,15.647,-0.6,-7.425,6.362,50.0,0.0,-7.524
E,base_5min,BHARTIARTL,5min,T3_RSI,rsi_cross_50,89,-0.896,13.259,-2.95,-7.0,1.55,31.461,65.169,-7.525
E,base_5min,TCS,5min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,75,4.199,23.456,-4.6,-6.025,-0.325,20.0,56.0,-7.529
E,cpr_5min,BHARTIARTL,5min,T3_RSI,rsi_cross_50,65,-0.996,13.233,-3.7,-7.45,1.2,30.769,67.692,-7.613
E,rsi_rsi40_60_10min,TCS,10min,T4_LVL,level_for_T4_cross,51,3.928,23.098,-2.9,-9.65,9.75,31.373,62.745,-7.621
E,cpr_10min,BHARTIARTL,10min,T3_RSI,rsi_cross_50,55,-0.99,13.263,-3.1,-7.575,1.6,30.909,67.273,-7.621
E,base_5min,HINDUNILVR,5min,T3_RSI,rsi_cross_50,90,0.818,16.907,-2.125,-6.925,5.75,38.889,57.778,-7.635
E,cpr_rsi_rsi40_60_5min,BHARTIARTL,5min,T3_RSI,rsi_cross_50,63,-1.002,13.388,-3.2,-7.65,1.3,30.159,68.254,-7.696
E,cpr_10min,TCS,10min,T1_SL4.1,sl_pts=4.1,42,3.223,21.861,-5.175,-7.275,0.988,26.19,71.429,-7.708
E,base_5min,TCS,5min,T1_SL4.1,sl_pts=4.1,75,4.278,24.009,-5.4,-6.25,-4.25,24.0,76.0,-7.727
E,base_5min,RELIANCE,5min,T0,time_only,64,-0.834,13.829,-0.15,-8.125,7.55,50.0,0.0,-7.748
E,cpr_rsi_rsi40_60_10min,BHARTIARTL,10min,T3_RSI,rsi_cross_50,50,-0.873,13.904,-2.8,-8.0,1.287,36.0,62.0,-7.825
E,rsi_rsi40_60_5min,KOTAKBANK,5min,T0,time_only,58,-0.091,15.503,-1.55,-8.075,5.462,41.379,0.0,-7.843
E,rsi_rsi40_60_10min,KOTAKBANK,10min,T0,time_only,43,0.155,16.016,-1.3,-4.925,4.125,41.86,0.0,-7.853
E,cpr_15min,BHARTIARTL,15min,T3_RSI,rsi_cross_50,50,-1.296,13.13,-3.2,-7.6,0.562,30.0,62.0,-7.861
F,priceCPR,TCS,5min,T1_SL4.1,sl_pts=4.1,185,-1.702,12.477,-5.0,-6.9,-4.1,21.622,75.135,-7.941
E,cpr_rsi_rsi40_60_10min,RELIANCE,10min,T0,time_only,33,-1.244,13.415,-0.2,-5.6,6.8,48.485,0.0,-7.951
E,cpr_10min,TCS,10min,T4_LVL,level_for_T4_cross,42,3.575,23.103,-3.375,-8.7,10.45,30.952,64.286,-7.976
E,cpr_rsi_rsi40_60_10min,TCS,10min,T1_SL6.15,sl_pts=6.15,38,4.163,24.286,-6.975,-8.938,9.65,34.211,65.789,-7.98
E,cpr_15min,HINDUNILVR,15min,T1_SL4.35,sl_pts=4.35,51,-2.574,10.932,-5.3,-7.275,-4.5,13.725,80.392,-8.04
E,cpr_rsi_rsi40_60_15min,HINDUNILVR,15min,T1_SL4.35,sl_pts=4.35,46,-2.752,10.583,-5.3,-6.688,-4.425,13.043,78.261,-8.043
E,cpr_5min,KOTAKBANK,5min,T0,time_only,45,0.153,16.485,0.1,-8.6,7.0,51.111,0.0,-8.089
E,rsi_rsi40_60_10min,BHARTIARTL,10min,T0,time_only,62,-0.045,16.12,0.2,-7.887,6.062,51.613,0.0,-8.105
E,rsi_rsi40_60_5min,HINDUNILVR,5min,T3_RSI,rsi_cross_50,87,-0.401,15.421,-3.1,-7.65,4.725,33.333,63.218,-8.111
E,base_15min,TCS,15min,T4_LVL,level_for_T4_cross,56,0.813,17.951,-4.925,-8.925,1.775,26.786,69.643,-8.162
E,rsi_rsi40_60_10min,INFY,10min,T0,time_only,71,-0.936,14.474,-0.3,-9.2,6.575,46.479,0.0,-8.173
E,cpr_rsi_rsi40_60_5min,HINDUNILVR,5min,T3_RSI,rsi_cross_50,66,-0.649,15.052,-2.825,-8.675,4.0,33.333,66.667,-8.175
E,rsi_rsi40_60_15min,INFY,15min,T0,time_only,61,-1.086,14.245,-0.3,-8.05,6.3,45.902,0.0,-8.209
E,base_5min,TCS,5min,T1_SL2.05,sl_pts=2.05,75,3.368,23.174,-4.4,-5.9,-2.25,18.667,81.333,-8.219
E,rsi_rsi40_60_5min,INFY,5min,T0,time_only,86,-0.799,14.854,-1.95,-9.238,8.45,46.512,0.0,-8.226
E,base_5min,KOTAKBANK,5min,T0,time_only,63,-0.232,16.018,-1.3,-7.475,5.175,46.032,0.0,-8.241
E,cpr_rsi_rsi40_60_15min,INFY,15min,T0,time_only,50,-1.303,13.887,-2.425,-8.013,6.388,44.0,0.0,-8.247
E,rsi_rsi40_60_15min,TCS,15min,T4_LVL,level_for_T4_cross,42,1.589,19.701,-4.325,-9.175,6.975,35.714,59.524,-8.261
E,base_15min,TCS,15min,T1_SL2.05,sl_pts=2.05,56,-5.796,4.992,-5.0,-8.512,-3.762,3.571,96.429,-8.292
E,rsi_rsi40_60_10min,TCS,10min,T1_SL6.15,sl_pts=6.15,51,2.804,22.208,-6.9,-8.875,6.25,31.373,66.667,-8.3
E,base_5min,TCS,5min,T3_RSI,rsi_cross_50,75,4.004,24.648,-1.7,-9.425,9.05,45.333,50.667,-8.32
E,cpr_10min,RELIANCE,10min,T0,time_only,37,-1.526,13.595,-1.7,-7.75,6.8,45.946,0.0,-8.323
E,base_10min,TCS,10min,T3_RSI,rsi_cross_50,61,2.836,22.375,-3.65,-12.0,9.8,44.262,54.098,-8.351
E,base_5min,TCS,5min,T4_LVL,level_for_T4_cross,75,4.409,25.597,-4.4,-6.825,-0.65,22.667,77.333,-8.389
E,cpr_rsi_rsi40_60_15min,BHARTIARTL,15min,T3_RSI,rsi_cross_50,45,-1.442,13.966,-3.7,-8.55,0.15,28.889,60.0,-8.425
E,rsi_rsi40_60_5min,TCS,5min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,69,2.905,22.681,-4.3,-6.2,-0.4,17.391,52.174,-8.436
E,base_15min,HINDUNILVR,15min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,64,-2.811,11.294,-3.4,-5.138,-0.363,7.812,62.5,-8.458
E,cpr_rsi_rsi40_60_10min,INFY,10min,T0,time_only,58,-1.214,14.542,-1.175,-9.875,7.025,44.828,0.0,-8.485
E,base_15min,HINDUNILVR,15min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,64,-3.166,10.69,-3.25,-5.138,-0.35,6.25,59.375,-8.511
E,cpr_rsi_rsi40_60_10min,TCS,10min,T4_LVL,level_for_T4_cross,38,3.78,24.639,-3.225,-9.825,4.3,28.947,65.789,-8.539
E,cpr_rsi_rsi40_60_5min,RELIANCE,5min,T0,time_only,42,-1.564,14.017,-1.125,-7.762,8.75,47.619,0.0,-8.573
E,base_5min,TCS,5min,T1_SL6.15,sl_pts=6.15,75,4.347,26.004,-7.2,-8.8,12.15,29.333,69.333,-8.655
E,base_15min,TCS,15min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,56,-5.096,7.121,-5.1,-8.925,-3.65,5.357,75.0,-8.656
E,rsi_rsi40_60_5min,TCS,5min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,69,2.774,22.862,-4.9,-6.55,-0.4,18.841,60.87,-8.657
F,priceCPR,TCS,5min,T1_SL6.15,sl_pts=6.15,185,-1.684,13.967,-6.9,-8.35,2.0,28.108,65.946,-8.667
E,base_15min,HINDUNILVR,15min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,64,-2.357,12.643,-3.75,-5.475,-1.4,10.938,70.312,-8.679
E,rsi_rsi40_60_15min,TCS,15min,T1_SL2.05,sl_pts=2.05,42,-6.219,4.934,-5.2,-9.1,-3.925,4.762,95.238,-8.686
E,rsi_rsi40_60_5min,TCS,5min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,69,2.688,22.751,-4.7,-6.3,-0.45,17.391,56.522,-8.687
E,cpr_rsi_rsi40_60_5min,INFY,5min,T0,time_only,68,-1.186,15.014,-2.55,-10.712,8.425,45.588,0.0,-8.693
E,rsi_rsi40_60_15min,TCS,15min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,42,-4.67,8.08,-5.1,-9.1,-2.0,9.524,71.429,-8.71
E,base_15min,TCS,15min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,56,-5.188,7.088,-5.2,-8.925,-4.175,5.357,76.786,-8.732
E,cpr_15min,TCS,15min,T1_SL2.05,sl_pts=2.05,38,-6.168,5.223,-5.8,-8.738,-3.95,5.263,94.737,-8.78
E,base_10min,INFY,10min,T0,time_only,78,-1.499,14.587,-1.725,-9.188,6.45,44.872,0.0,-8.792
E,rsi_rsi40_60_15min,TCS,15min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,42,-4.794,8.047,-5.2,-9.1,-2.812,9.524,73.81,-8.818
C,rng0.004_norsi,NIFTY50,5min,T0,time_only,45,16.05,49.781,10.65,-3.301,30.55,64.444,0.0,-8.84
C,rng0.004_rsi40_60,NIFTY50,5min,T0,time_only,45,16.05,49.781,10.65,-3.301,30.55,64.444,0.0,-8.84
E,rsi_rsi40_60_5min,TCS,5min,T1_SL4.1,sl_pts=4.1,69,2.875,23.451,-5.45,-7.35,-4.3,23.188,76.812,-8.85
E,rsi_rsi40_60_15min,TCS,15min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,42,-4.868,8.038,-5.3,-9.1,-4.362,9.524,76.19,-8.887
E,base_15min,TCS,15min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,56,-5.387,7.024,-5.35,-8.925,-4.475,5.357,82.143,-8.899
E,cpr_10min,INFY,10min,T0,time_only,60,-1.565,14.725,-1.725,-10.312,6.775,46.667,0.0,-8.927
E,rsi_rsi40_60_5min,TCS,5min,T1_SL2.05,sl_pts=2.05,69,2.457,22.775,-4.2,-5.9,-2.4,17.391,82.609,-8.931
E,base_5min,INFY,5min,T0,time_only,95,-1.496,14.917,-2.55,-10.225,8.3,44.211,0.0,-8.954
E,cpr_5min,RELIANCE,5min,T0,time_only,43,-1.662,14.588,-1.5,-7.675,8.6,46.512,0.0,-8.956
E,cpr_15min,INFY,15min,T0,time_only,54,-1.857,14.215,-0.775,-8.912,6.35,46.296,0.0,-8.965
E,base_15min,INFY,15min,T0,time_only,71,-1.818,14.328,-0.3,-9.2,6.2,46.479,0.0,-8.982
E,rsi_rsi40_60_15min,HINDUNILVR,15min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,56,-3.721,10.536,-3.3,-5.525,-0.4,5.357,60.714,-8.988
E,rsi_rsi40_60_15min,HINDUNILVR,15min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,56,-3.725,10.534,-3.3,-5.525,-0.4,5.357,60.714,-8.992
E,cpr_rsi_rsi40_60_10min,BHARTIARTL,10min,T0,time_only,50,-0.831,16.437,-0.625,-7.9,3.712,48.0,0.0,-9.049
E,cpr_15min,TCS,15min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,38,-5.296,7.617,-5.8,-8.738,-4.25,5.263,76.316,-9.104
E,cpr_15min,TCS,15min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,38,-5.296,7.617,-5.8,-8.738,-4.25,5.263,76.316,-9.104
E,cpr_15min,TCS,15min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,38,-5.322,7.602,-5.8,-8.738,-4.25,5.263,76.316,-9.123
E,base_15min,HINDUNILVR,15min,T1_SL4.35,sl_pts=4.35,64,-1.803,14.704,-5.25,-6.575,-0.825,18.75,73.438,-9.155
F,priceCPR,TCS,5min,T4_LVL,level_for_T4_cross,185,-1.967,14.435,-4.3,-8.4,-0.6,24.865,67.568,-9.184
F,priceCPR,TCS,5min,T3_RSI,rsi_cross_50,185,-2.012,14.377,-4.0,-8.55,1.5,29.189,67.568,-9.2
E,rsi_rsi40_60_15min,HINDUNILVR,15min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,56,-2.645,13.123,-3.7,-5.825,-1.775,10.714,69.643,-9.206
E,base_15min,HINDUNILVR,15min,T1_SL2.9,sl_pts=2.9,64,-2.898,12.651,-3.9,-5.725,-3.15,10.938,85.938,-9.224
E,cpr_rsi_rsi40_60_15min,TCS,15min,T1_SL2.05,sl_pts=2.05,32,-7.052,4.448,-6.3,-9.6,-4.075,3.125,96.875,-9.275
E,cpr_rsi_rsi40_60_5min,TCS,5min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,51,3.359,25.324,-4.9,-6.025,-1.55,15.686,58.824,-9.303
E,cpr_rsi_rsi40_60_5min,TCS,5min,T1_SL2.05,sl_pts=2.05,51,3.334,25.3,-4.65,-5.65,-2.5,15.686,84.314,-9.316
E,cpr_5min,INFY,5min,T0,time_only,73,-1.871,14.938,-3.35,-11.8,6.8,43.836,0.0,-9.34
E,base_15min,TCS,15min,T1_SL4.1,sl_pts=4.1,56,-5.727,7.323,-5.9,-9.188,-4.788,7.143,92.857,-9.388
C,rng0.004_norsi,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,45,6.831,32.457,-1.35,-4.5,12.45,37.778,4.444,-9.397
C,rng0.004_rsi40_60,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,45,6.831,32.457,-1.35,-4.5,12.45,37.778,4.444,-9.397
E,cpr_rsi_rsi40_60_5min,TCS,5min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,51,3.234,25.363,-5.0,-6.125,-1.55,15.686,62.745,-9.447
E,cpr_10min,BHARTIARTL,10min,T0,time_only,55,-1.227,16.499,-1.05,-10.25,4.65,45.455,0.0,-9.477
E,base_15min,HINDUNILVR,15min,T1_SL1.45,sl_pts=1.45,64,-4.07,10.854,-3.8,-5.475,-2.2,3.125,95.312,-9.497
E,cpr_rsi_rsi40_60_5min,TCS,5min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,51,3.158,25.385,-5.1,-6.125,-1.725,15.686,66.667,-9.535
E,rsi_rsi40_60_5min,TCS,5min,T4_LVL,level_for_T4_cross,69,2.683,24.447,-3.3,-8.5,-0.4,24.638,71.014,-9.541
E,rsi_rsi40_60_15min,HINDUNILVR,15min,T1_SL2.9,sl_pts=2.9,56,-3.023,13.128,-3.95,-5.825,-3.162,12.5,83.929,-9.587
C,rng0.004_norsi,NIFTY50,5min,T1_SL75.0,sl_pts=75.0,45,15.65,50.482,10.65,-3.301,30.55,64.444,2.222,-9.591
C,rng0.004_rsi40_60,NIFTY50,5min,T1_SL75.0,sl_pts=75.0,45,15.65,50.482,10.65,-3.301,30.55,64.444,2.222,-9.591
E,rsi_rsi40_60_5min,TCS,5min,T1_SL6.15,sl_pts=6.15,69,2.486,24.157,-7.05,-9.55,8.25,27.536,71.014,-9.593
E,rsi_rsi40_60_15min,TCS,15min,T1_SL4.1,sl_pts=4.1,42,-5.652,7.896,-5.7,-9.188,-4.838,9.524,90.476,-9.601
E,rsi_rsi40_60_5min,TCS,5min,T3_RSI,rsi_cross_50,69,3.248,25.777,-4.4,-9.9,7.3,36.232,59.42,-9.641
E,cpr_15min,TCS,15min,T1_SL4.1,sl_pts=4.1,38,-5.597,8.14,-6.475,-9.062,-5.0,10.526,89.474,-9.667
E,base_15min,TCS,15min,T3_RSI,rsi_cross_50,56,1.121,21.589,-4.15,-11.425,5.338,41.071,55.357,-9.673
E,cpr_rsi_rsi40_60_15min,TCS,15min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,32,-5.634,8.313,-5.7,-9.6,-4.388,6.25,78.125,-9.791
E,cpr_rsi_rsi40_60_15min,TCS,15min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,32,-5.634,8.313,-5.7,-9.6,-4.388,6.25,78.125,-9.791
E,cpr_rsi_rsi40_60_15min,TCS,15min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,32,-5.634,8.313,-5.7,-9.6,-4.388,6.25,78.125,-9.791
E,base_10min,BHARTIARTL,10min,T0,time_only,73,-1.128,17.331,-1.05,-10.35,7.1,46.575,0.0,-9.793
E,base_15min,TCS,15min,T1_SL6.15,sl_pts=6.15,56,-0.814,17.968,-7.8,-10.05,-6.012,23.214,75.0,-9.798
E,rsi_rsi40_60_15min,HINDUNILVR,15min,T1_SL4.35,sl_pts=4.35,56,-2.636,14.415,-5.275,-6.725,-3.287,17.857,73.214,-9.843
E,rsi_rsi40_60_15min,HINDUNILVR,15min,T1_SL1.45,sl_pts=1.45,56,-4.06,11.591,-3.8,-5.525,-2.175,3.571,94.643,-9.855
E,cpr_5min,TCS,5min,T1_SL2.05,sl_pts=2.05,52,2.267,24.467,-4.675,-5.9,-2.475,13.462,86.538,-9.966
E,rsi_rsi40_60_10min,TCS,10min,T3_RSI,rsi_cross_50,51,2.505,24.947,-5.9,-12.925,7.725,37.255,58.824,-9.969
E,cpr_5min,BHARTIARTL,5min,T0,time_only,65,-1.485,16.987,-2.8,-10.15,5.6,44.615,0.0,-9.979
E,rsi_rsi40_60_15min,TCS,15min,T3_RSI,rsi_cross_50,42,2.569,25.114,-4.15,-12.138,9.238,42.857,54.762,-9.988
E,rsi_rsi40_60_15min,BHARTIARTL,15min,T0,time_only,57,-1.988,16.011,-2.4,-8.9,5.15,33.333,0.0,-9.993
E,cpr_5min,TCS,5min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,52,2.231,24.507,-5.0,-6.012,-1.8,13.462,63.462,-10.023
E,cpr_15min,TCS,15min,T4_LVL,level_for_T4_cross,38,-1.172,17.738,-6.025,-8.775,-2.875,23.684,71.053,-10.041
E,cpr_rsi_rsi40_60_5min,TCS,5min,T1_SL4.1,sl_pts=4.1,51,2.83,25.753,-5.2,-6.65,-4.725,17.647,80.392,-10.046
E,cpr_15min,TCS,15min,T1_SL6.15,sl_pts=6.15,38,-1.197,17.755,-7.775,-9.3,-5.337,23.684,73.684,-10.075
E,cpr_5min,TCS,5min,T1_SL6.15,sl_pts=6.15,52,3.275,26.817,-7.275,-9.325,1.525,26.923,71.154,-10.134
E,cpr_5min,TCS,5min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,52,2.109,24.54,-5.1,-6.088,-2.175,13.462,67.308,-10.161
E,cpr_5min,TCS,5min,T3_RSI,rsi_cross_50,52,4.257,28.969,-3.6,-11.012,5.962,38.462,53.846,-10.228
E,cpr_5min,TCS,5min,T1_SL4.1,sl_pts=4.1,52,2.106,24.791,-5.2,-6.338,-4.688,17.308,80.769,-10.29
E,cpr_5min,TCS,5min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,52,1.981,24.566,-5.125,-6.088,-2.95,13.462,71.154,-10.302
E,cpr_rsi_rsi40_60_5min,TCS,5min,T1_SL6.15,sl_pts=6.15,51,2.85,26.561,-7.2,-9.975,-1.2,25.49,72.549,-10.43
E,base_5min,BHARTIARTL,5min,T0,time_only,89,-1.615,17.633,-1.85,-12.1,7.6,44.944,0.0,-10.432
E,rsi_rsi40_60_15min,TCS,15min,T1_SL6.15,sl_pts=6.15,42,-2.906,15.079,-8.2,-10.35,-6.825,21.429,76.19,-10.445
E,cpr_rsi_rsi40_60_15min,TCS,15min,T4_LVL,level_for_T4_cross,32,-0.217,20.6,-5.4,-9.612,1.525,28.125,65.625,-10.517
C,rng0.004_norsi,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,45,14.957,51.014,10.65,-3.301,30.55,64.444,8.889,-10.55
C,rng0.004_rsi40_60,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,45,14.957,51.014,10.65,-3.301,30.55,64.444,8.889,-10.55
E,cpr_5min,TCS,5min,T4_LVL,level_for_T4_cross,52,2.975,27.077,-5.1,-8.975,-1.65,21.154,76.923,-10.564
E,cpr_rsi_rsi40_60_15min,TCS,15min,T1_SL4.1,sl_pts=4.1,32,-6.52,8.09,-7.05,-9.6,-5.0,6.25,93.75,-10.565
E,cpr_15min,BHARTIARTL,15min,T0,time_only,50,-2.25,16.663,-2.05,-10.125,4.188,36.0,0.0,-10.582
F,priceCPR,HINDUNILVR,5min,T0,time_only,210,-1.24,18.72,-1.8,-9.45,6.725,45.238,0.0,-10.6
E,base_15min,BHARTIARTL,15min,T0,time_only,68,-1.996,17.287,-1.625,-9.975,8.025,39.706,0.0,-10.64
E,cpr_5min,HINDUNILVR,5min,T0,time_only,66,1.455,24.263,1.525,-7.875,14.638,51.515,0.0,-10.676
E,cpr_rsi_rsi40_60_10min,TCS,10min,T3_RSI,rsi_cross_50,38,2.986,27.329,-6.05,-12.962,5.538,34.211,63.158,-10.679
E,base_10min,TCS,10min,T0,time_only,61,3.893,29.225,0.5,-15.1,18.8,50.82,0.0,-10.719
E,cpr_rsi_rsi40_60_5min,BHARTIARTL,5min,T0,time_only,63,-1.951,17.546,-2.95,-10.425,5.15,44.444,0.0,-10.724
E,cpr_10min,TCS,10min,T3_RSI,rsi_cross_50,42,1.771,25.007,-5.725,-12.75,4.638,38.095,57.143,-10.732
E,cpr_rsi_rsi40_60_5min,TCS,5min,T3_RSI,rsi_cross_50,51,3.362,28.698,-5.9,-13.125,4.825,33.333,58.824,-10.987
E,cpr_rsi_rsi40_60_15min,BHARTIARTL,15min,T0,time_only,45,-2.818,16.481,-3.55,-8.9,1.4,26.667,0.0,-11.058
E,rsi_rsi40_60_5min,BHARTIARTL,5min,T0,time_only,83,-2.245,17.72,-2.1,-12.025,6.9,44.578,0.0,-11.105
E,cpr_rsi_rsi40_60_5min,HINDUNILVR,5min,T0,time_only,66,-0.089,22.402,-0.05,-8.525,14.638,48.485,0.0,-11.29
E,cpr_rsi_rsi40_60_5min,TCS,5min,T4_LVL,level_for_T4_cross,51,2.06,27.025,-5.2,-10.425,-1.825,19.608,74.51,-11.452
E,base_5min,HINDUNILVR,5min,T0,time_only,90,1.189,25.441,0.175,-8.125,14.638,50.0,0.0,-11.532
E,cpr_rsi_rsi40_60_15min,TCS,15min,T1_SL6.15,sl_pts=6.15,32,-3.73,15.677,-8.55,-10.512,-6.975,15.625,81.25,-11.568
C,rng0.004_norsi,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,45,13.606,50.835,0.7,-8.15,22.2,53.333,8.889,-11.812
C,rng0.004_rsi40_60,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,45,13.606,50.835,0.7,-8.15,22.2,53.333,8.889,-11.812
C,rng0.004_norsi,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,45,13.118,50.199,-0.1,-4.85,20.45,48.889,8.889,-11.982
C,rng0.004_rsi40_60,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,45,13.118,50.199,-0.1,-4.85,20.45,48.889,8.889,-11.982
E,cpr_rsi_rsi40_60_15min,TCS,15min,T3_RSI,rsi_cross_50,32,1.947,27.905,-5.625,-13.562,4.512,34.375,62.5,-12.005
E,cpr_15min,TCS,15min,T3_RSI,rsi_cross_50,38,0.293,24.726,-5.625,-11.775,2.8,31.579,63.158,-12.07
E,base_5min,TCS,5min,T0,time_only,75,3.67,31.542,-2.05,-16.575,20.6,46.667,0.0,-12.101
E,rsi_rsi40_60_5min,HINDUNILVR,5min,T0,time_only,87,-0.631,23.498,-1.0,-10.15,14.25,47.126,0.0,-12.38
E,base_15min,TCS,15min,T0,time_only,56,1.812,29.036,2.65,-12.763,16.0,53.571,0.0,-12.706
E,rsi_rsi40_60_5min,TCS,5min,T0,time_only,69,1.517,30.549,-2.05,-16.3,19.45,44.928,0.0,-13.757
E,rsi_rsi40_60_10min,TCS,10min,T0,time_only,51,0.792,29.257,-1.35,-16.925,15.125,45.098,0.0,-13.836
C,rng0.004_norsi,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,45,11.798,51.735,3.85,-30.3,26.2,60.0,26.667,-14.07
C,rng0.004_rsi40_60,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,45,11.798,51.735,3.85,-30.3,26.2,60.0,26.667,-14.07
C,rng0.004_norsi,NIFTY50,5min,T3_RSI,rsi_cross_50,45,9.063,47.456,-0.9,-20.35,14.15,48.889,48.889,-14.665
C,rng0.004_rsi40_60,NIFTY50,5min,T3_RSI,rsi_cross_50,45,9.063,47.456,-0.9,-20.35,14.15,48.889,48.889,-14.665
E,cpr_10min,TCS,10min,T0,time_only,42,0.626,31.599,-2.225,-17.038,15.75,45.238,0.0,-15.173
C,rng0.004_norsi,NIFTY50,5min,T4_LVL,level_for_T4_cross,45,1.05,33.655,-7.6,-20.35,10.65,26.667,73.333,-15.778
C,rng0.004_rsi40_60,NIFTY50,5min,T4_LVL,level_for_T4_cross,45,1.05,33.655,-7.6,-20.35,10.65,26.667,73.333,-15.778
E,cpr_5min,TCS,5min,T0,time_only,52,0.86,33.659,-3.85,-18.95,18.287,44.231,0.0,-15.97
E,rsi_rsi40_60_15min,TCS,15min,T0,time_only,42,-0.945,30.339,0.925,-16.713,17.088,52.381,0.0,-16.115
F,priceCPR,TCS,5min,T0,time_only,185,-4.108,25.318,-1.1,-15.05,8.3,44.324,0.0,-16.767
E,cpr_rsi_rsi40_60_5min,TCS,5min,T0,time_only,51,0.007,33.57,-3.1,-17.225,18.35,41.176,0.0,-16.778
C,rng0.006_rsi40_60,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,129,6.528,46.808,-2.25,-13.2,20.45,37.984,12.403,-16.876
C,rng0.006_norsi,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,129,6.368,46.804,-2.35,-13.2,20.45,37.209,12.403,-17.034
E,cpr_rsi_rsi40_60_10min,TCS,10min,T0,time_only,38,-1.203,32.045,-3.625,-18.362,14.188,42.105,0.0,-17.225
E,cpr_15min,TCS,15min,T0,time_only,38,-1.842,32.372,-5.625,-20.638,15.475,47.368,0.0,-18.028
C,rng0.006_rsi40_60,NIFTY50,5min,T4_LVL,level_for_T4_cross,129,1.378,38.831,-8.0,-15.0,10.648,25.581,74.419,-18.037
C,rng0.006_norsi,NIFTY50,5min,T4_LVL,level_for_T4_cross,129,1.182,38.81,-8.0,-15.0,-1.949,24.806,75.194,-18.223
C,rng0.006_rsi40_60,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,129,7.982,53.376,1.15,-32.0,30.95,52.713,36.434,-18.706
C,rng0.006_norsi,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,129,7.603,53.478,0.7,-32.0,30.95,51.938,37.209,-19.136
C,rng0.006_rsi40_60,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,129,8.122,56.658,3.85,-29.8,33.8,55.814,18.605,-20.207
C,rng0.006_rsi40_60,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,129,6.897,54.521,-2.35,-26.648,30.55,43.411,17.829,-20.363
C,rng0.008_rsi40_60,NIFTY50,5min,T4_LVL,level_for_T4_cross,226,0.116,41.586,-9.475,-18.138,-2.788,22.124,77.434,-20.677
E,cpr_rsi_rsi40_60_15min,TCS,15min,T0,time_only,32,-4.216,33.345,-5.625,-24.412,16.362,46.875,0.0,-20.888
C,rng0.008_norsi,NIFTY50,5min,T4_LVL,level_for_T4_cross,227,-0.168,41.465,-9.55,-18.125,-3.375,21.145,78.414,-20.901
C,rng0.006_norsi,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,129,7.483,57.009,2.9,-29.95,33.8,55.039,19.38,-21.021
C,rng0.006_norsi,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,129,6.259,54.871,-3.301,-26.9,30.55,42.636,18.605,-21.177
