deployed_name,venue,dte,cell,start,end,arm,n_opt,n_px,n_px_ex2122,credit_p25,credit_med,credit_p75,med_net_10L,mean_net_10L,win_pct,worst_opt_10L,b_slope,b_src,sl_cap_rs_10L,exc_p90_bp,exc_p95_bp,exc_p99_bp,exc_max_bp,adv_p90_10L_c25,adv_p90_10L_cmed,adv_p90_10L_c75,adv_p95_10L_cmed,adv_p99_10L_cmed,adv_max_10L_cmed,adv_p90_capped,adv_p95_capped,p_loss_opt,p_loss_model,p_sl20_hit,p_sl_deployed_hit,rr_p90,rr_p95,exc_p95_ex2122,exc_p99_ex2122,be_term_bp
,NIFTY,0,G_12:50_120,12:50,14:50,SL25,18,357,162,62.0,72.0,81.8,-3370,-4037,50.0,-29410,0.009604,cell(n=13),14200,80.2,110.9,178.1,367.5,33516,38548,43429,52346,82551,167681,14200,14200,50.0,74.2,78.7,66.7,-0.237,-0.237,78.4,117.5,12.4
,NIFTY,0,G_12:50_60,12:50,13:50,NOSTOP,18,357,162,62.0,72.0,81.8,4870,3838,72.2,-7240,0.008927,pooled(n=576),,53.6,70.6,136.3,240.6,21767,24893,27925,31995,59443,103018,24893,31995,27.8,23.5,47.6,,0.196,0.152,53.6,76.6,25.8
,NIFTY,0,G_12:50_60,12:50,13:50,SL20,18,357,162,62.0,72.0,81.8,4870,-726,66.7,-29410,0.008927,pooled(n=576),11860,53.6,70.6,136.3,240.6,21767,24893,27925,31995,59443,103018,11860,11860,33.3,48.2,47.6,47.6,0.411,0.411,53.6,76.6,20.2
,NIFTY,0,G_12:50_60,12:50,13:50,SL25,18,357,162,62.0,72.0,81.8,4870,284,72.2,-29410,0.008927,pooled(n=576),14200,53.6,70.6,136.3,240.6,21767,24893,27925,31995,59443,103018,14200,14200,27.8,39.8,47.6,36.4,0.343,0.343,53.6,76.6,18.2
,NIFTY,0,G_12:50_90,12:50,14:20,NOSTOP,18,357,162,62.0,72.0,81.8,6810,6421,77.8,-14320,0.005188,cell(n=10),,70.8,94.6,163.9,367.5,17291,19691,22018,25469,42296,91731,19691,25469,22.2,26.1,34.2,,0.346,0.267,72.6,96.6,29.5
,NIFTY,0,G_12:50_90,12:50,14:20,SL20,18,357,162,62.0,72.0,81.8,5700,154,61.1,-29410,0.005188,cell(n=10),11860,70.8,94.6,163.9,367.5,17291,19691,22018,25469,42296,91731,11860,11860,38.9,42.6,34.2,34.2,0.481,0.481,72.6,96.6,23.4
,NIFTY,0,G_12:50_90,12:50,14:20,SL25,18,357,162,62.0,72.0,81.8,5700,976,66.7,-29410,0.005188,cell(n=10),14200,70.8,94.6,163.9,367.5,17291,19691,22018,25469,42296,91731,14200,14200,33.3,35.3,34.2,22.4,0.401,0.401,72.6,96.6,23.2
,NIFTY,0,G_12:50_H,12:50,15:20,NOSTOP,18,357,162,62.0,72.0,81.8,8830,1582,61.1,-52720,0.009701,cell(n=15),,96.7,128.6,195.5,367.5,40273,46401,52346,60883,91255,169342,46401,60883,38.9,45.4,86.8,,0.19,0.145,88.4,150.1,27.3
,NIFTY,0,G_12:50_H,12:50,15:20,SL20,18,357,162,62.0,72.0,81.8,-19525,-6866,38.9,-29820,0.009701,cell(n=15),11860,96.7,128.6,195.5,367.5,40273,46401,52346,60883,91255,169342,11860,11860,61.1,86.8,86.8,86.8,-1.646,-1.646,88.4,150.1,25.7
,NIFTY,0,G_12:50_H,12:50,15:20,SL25,18,357,162,62.0,72.0,81.8,-21865,-7352,38.9,-29820,0.009701,cell(n=15),14200,96.7,128.6,195.5,367.5,40273,46401,52346,60883,91255,169342,14200,14200,61.1,78.4,86.8,78.4,-1.54,-1.54,88.4,150.1,25.7
,NIFTY,0,G_13:20_120,13:20,15:20,NOSTOP,18,358,163,56.0,65.2,76.1,9210,1720,61.1,-57820,0.015619,cell(n=12),,91.2,124.3,169.4,368.9,54397,62892,72961,84811,114676,246783,62892,84811,38.9,44.7,96.6,,0.146,0.109,81.4,147.4,25.6
,NIFTY,0,G_13:20_120,13:20,15:20,SL20,18,358,163,56.0,65.2,76.1,-17675,-5239,38.9,-26910,0.015619,cell(n=12),10979,91.2,124.3,169.4,368.9,54397,62892,72961,84811,114676,246783,10979,10979,61.1,96.6,96.6,96.6,-1.61,-1.61,81.4,147.4,9.0
,NIFTY,0,G_13:20_120,13:20,15:20,SL25,18,358,163,56.0,65.2,76.1,-20025,-6912,38.9,-29490,0.015619,cell(n=12),13099,91.2,124.3,169.4,368.9,54397,62892,72961,84811,114676,246783,13099,13099,61.1,95.5,96.6,92.7,-1.529,-1.529,81.4,147.4,4.6
,NIFTY,0,G_13:20_60,13:20,14:20,NOSTOP,18,358,163,56.0,65.2,76.1,3070,3296,66.7,-13580,0.009585,cell(n=9),,61.8,81.4,126.2,368.9,24080,27613,31800,35578,53783,152406,27613,35578,33.3,31.8,63.4,,0.111,0.086,60.5,92.2,21.6
,NIFTY,0,G_13:20_60,13:20,14:20,SL20,18,358,163,56.0,65.2,76.1,1835,-3177,55.6,-22670,0.009585,cell(n=9),10979,61.8,81.4,126.2,368.9,24080,27613,31800,35578,53783,152406,10979,10979,44.4,64.0,63.4,63.4,0.167,0.167,60.5,92.2,17.1
,NIFTY,0,G_13:20_60,13:20,14:20,SL25,18,358,163,56.0,65.2,76.1,2095,-1501,61.1,-22670,0.009585,cell(n=9),13099,61.8,81.4,126.2,368.9,24080,27613,31800,35578,53783,152406,13099,13099,38.9,52.0,63.4,48.3,0.16,0.16,60.5,92.2,19.1
,NIFTY,0,G_13:20_90,13:20,14:50,NOSTOP,18,358,163,56.0,65.2,76.1,7315,3879,61.1,-29360,0.011138,cell(n=12),,74.0,103.8,133.5,368.9,32528,37444,43270,51516,65540,176699,37444,51516,38.9,46.9,81.0,,0.195,0.142,66.4,111.7,20.1
,NIFTY,0,G_13:20_90,13:20,14:50,SL20,18,358,163,56.0,65.2,76.1,-17350,-5410,44.4,-26910,0.011138,cell(n=12),10979,74.0,103.8,133.5,368.9,32528,37444,43270,51516,65540,176699,10979,10979,55.6,95.5,81.0,81.0,-1.58,-1.58,66.4,111.7,2.8
,NIFTY,0,G_13:20_90,13:20,14:50,SL25,18,358,163,56.0,65.2,76.1,-8245,-4267,50.0,-29490,0.011138,cell(n=12),13099,74.0,103.8,133.5,368.9,32528,37444,43270,51516,65540,176699,13099,13099,50.0,80.7,81.0,72.6,-0.629,-0.629,66.4,111.7,9.9
,NIFTY,0,G_13:20_H,13:20,15:20,NOSTOP,18,358,163,56.0,65.2,76.1,9210,1720,61.1,-57820,0.015619,cell(n=12),,91.2,124.3,169.4,368.9,54397,62892,72961,84811,114676,246783,62892,84811,38.9,44.7,96.6,,0.146,0.109,81.4,147.4,25.6
,NIFTY,0,G_13:20_H,13:20,15:20,SL20,18,358,163,56.0,65.2,76.1,-17675,-5239,38.9,-26910,0.015619,cell(n=12),10979,91.2,124.3,169.4,368.9,54397,62892,72961,84811,114676,246783,10979,10979,61.1,96.6,96.6,96.6,-1.61,-1.61,81.4,147.4,9.0
,NIFTY,0,G_13:20_H,13:20,15:20,SL25,18,358,163,56.0,65.2,76.1,-20025,-6912,38.9,-29490,0.015619,cell(n=12),13099,91.2,124.3,169.4,368.9,54397,62892,72961,84811,114676,246783,13099,13099,61.1,95.5,96.6,92.7,-1.529,-1.529,81.4,147.4,4.6
,NIFTY,0,G_13:50_120,13:50,15:20,NOSTOP,18,358,163,49.5,55.1,65.5,7920,5165,61.1,-58520,0.013644,cell(n=9),,74.8,95.3,175.4,300.1,35369,39034,45950,49047,88170,149077,39034,49047,38.9,41.3,91.1,,0.203,0.161,66.0,101.3,24.1
,NIFTY,0,G_13:50_120,13:50,15:20,SL20,18,358,163,49.5,55.1,65.5,3565,4072,50.0,-21890,0.013644,cell(n=9),9660,74.8,95.3,175.4,300.1,35369,39034,45950,49047,88170,149077,9660,9660,50.0,91.1,91.1,91.1,0.369,0.369,66.0,101.3,28.9
,NIFTY,0,G_13:50_120,13:50,15:20,SL25,18,358,163,49.5,55.1,65.5,3565,3807,50.0,-22450,0.013644,cell(n=9),11450,74.8,95.3,175.4,300.1,35369,39034,45950,49047,88170,149077,11450,11450,50.0,83.5,91.1,83.5,0.311,0.311,66.0,101.3,28.7
,NIFTY,0,G_13:50_60,13:50,14:50,NOSTOP,18,358,163,49.5,55.1,65.5,6720,5812,83.3,-32350,0.009136,cell(n=8),,57.7,72.8,109.4,300.1,19478,21371,24943,26310,38280,100650,21371,26310,16.7,3.1,62.3,,0.314,0.255,49.1,65.3,59.9
,NIFTY,0,G_13:50_60,13:50,14:50,SL20,18,358,163,49.5,55.1,65.5,4815,1723,66.7,-20500,0.009136,cell(n=8),9660,57.7,72.8,109.4,300.1,19478,21371,24943,26310,38280,100650,9660,9660,33.3,62.3,62.3,62.3,0.498,0.498,49.1,65.3,83.2
,NIFTY,0,G_13:50_60,13:50,14:50,SL25,18,358,163,49.5,55.1,65.5,4815,2133,66.7,-21400,0.009136,cell(n=8),11450,57.7,72.8,109.4,300.1,19478,21371,24943,26310,38280,100650,11450,11450,33.3,48.3,62.3,48.3,0.421,0.421,49.1,65.3,130.0
,NIFTY,0,G_13:50_90,13:50,15:20,NOSTOP,18,358,163,49.5,55.1,65.5,7920,5165,61.1,-58520,0.013644,cell(n=9),,74.8,95.3,175.4,300.1,35369,39034,45950,49047,88170,149077,39034,49047,38.9,41.3,91.1,,0.203,0.161,66.0,101.3,24.1
,NIFTY,0,G_13:50_90,13:50,15:20,SL20,18,358,163,49.5,55.1,65.5,3565,4072,50.0,-21890,0.013644,cell(n=9),9660,74.8,95.3,175.4,300.1,35369,39034,45950,49047,88170,149077,9660,9660,50.0,91.1,91.1,91.1,0.369,0.369,66.0,101.3,28.9
,NIFTY,0,G_13:50_90,13:50,15:20,SL25,18,358,163,49.5,55.1,65.5,3565,3807,50.0,-22450,0.013644,cell(n=9),11450,74.8,95.3,175.4,300.1,35369,39034,45950,49047,88170,149077,11450,11450,50.0,83.5,91.1,83.5,0.311,0.311,66.0,101.3,28.7
,NIFTY,0,G_13:50_H,13:50,15:20,NOSTOP,18,358,163,49.5,55.1,65.5,7920,5165,61.1,-58520,0.013644,cell(n=9),,74.8,95.3,175.4,300.1,35369,39034,45950,49047,88170,149077,39034,49047,38.9,41.3,91.1,,0.203,0.161,66.0,101.3,24.1
,NIFTY,0,G_13:50_H,13:50,15:20,SL20,18,358,163,49.5,55.1,65.5,3565,4072,50.0,-21890,0.013644,cell(n=9),9660,74.8,95.3,175.4,300.1,35369,39034,45950,49047,88170,149077,9660,9660,50.0,91.1,91.1,91.1,0.369,0.369,66.0,101.3,28.9
,NIFTY,0,G_13:50_H,13:50,15:20,SL25,18,358,163,49.5,55.1,65.5,3565,3807,50.0,-22450,0.013644,cell(n=9),11450,74.8,95.3,175.4,300.1,35369,39034,45950,49047,88170,149077,11450,11450,50.0,83.5,91.1,83.5,0.311,0.311,66.0,101.3,28.7
,NIFTY,0,G_14:20_120,14:20,15:20,NOSTOP,18,358,163,47.0,48.0,51.2,13830,5393,72.2,-58130,0.015479,cell(n=9),,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,35259,41000,27.8,43.3,90.5,,0.392,0.337,70.5,87.2,20.4
,NIFTY,0,G_14:20_120,14:20,15:20,SL20,18,358,163,47.0,48.0,51.2,-16845,-2571,38.9,-24180,0.015479,cell(n=9),8734,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,8734,8734,61.1,100.0,90.5,90.5,-1.929,-1.929,70.5,87.2,-17.0
,NIFTY,0,G_14:20_120,14:20,15:20,SL25,18,358,163,47.0,48.0,51.2,-16845,-2120,44.4,-29510,0.015479,cell(n=9),10292,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,10292,10292,55.6,82.7,90.5,81.3,-1.637,-1.637,70.5,87.2,11.1
,NIFTY,0,G_14:20_60,14:20,15:20,NOSTOP,18,358,163,47.0,48.0,51.2,13830,5393,72.2,-58130,0.015479,cell(n=9),,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,35259,41000,27.8,43.3,90.5,,0.392,0.337,70.5,87.2,20.4
,NIFTY,0,G_14:20_60,14:20,15:20,SL20,18,358,163,47.0,48.0,51.2,-16845,-2571,38.9,-24180,0.015479,cell(n=9),8734,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,8734,8734,61.1,100.0,90.5,90.5,-1.929,-1.929,70.5,87.2,-17.0
,NIFTY,0,G_14:20_60,14:20,15:20,SL25,18,358,163,47.0,48.0,51.2,-16845,-2120,44.4,-29510,0.015479,cell(n=9),10292,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,10292,10292,55.6,82.7,90.5,81.3,-1.637,-1.637,70.5,87.2,11.1
,NIFTY,0,G_14:20_90,14:20,15:20,NOSTOP,18,358,163,47.0,48.0,51.2,13830,5393,72.2,-58130,0.015479,cell(n=9),,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,35259,41000,27.8,43.3,90.5,,0.392,0.337,70.5,87.2,20.4
,NIFTY,0,G_14:20_90,14:20,15:20,SL20,18,358,163,47.0,48.0,51.2,-16845,-2571,38.9,-24180,0.015479,cell(n=9),8734,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,8734,8734,61.1,100.0,90.5,90.5,-1.929,-1.929,70.5,87.2,-17.0
,NIFTY,0,G_14:20_90,14:20,15:20,SL25,18,358,163,47.0,48.0,51.2,-16845,-2120,44.4,-29510,0.015479,cell(n=9),10292,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,10292,10292,55.6,82.7,90.5,81.3,-1.637,-1.637,70.5,87.2,11.1
,NIFTY,0,G_14:20_H,14:20,15:20,NOSTOP,18,358,163,47.0,48.0,51.2,13830,5393,72.2,-58130,0.015479,cell(n=9),,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,35259,41000,27.8,43.3,90.5,,0.392,0.337,70.5,87.2,20.4
,NIFTY,0,G_14:20_H,14:20,15:20,SL20,18,358,163,47.0,48.0,51.2,-16845,-2571,38.9,-24180,0.015479,cell(n=9),8734,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,8734,8734,61.1,100.0,90.5,90.5,-1.929,-1.929,70.5,87.2,-17.0
,NIFTY,0,G_14:20_H,14:20,15:20,SL25,18,358,163,47.0,48.0,51.2,-16845,-2120,44.4,-29510,0.015479,cell(n=9),10292,67.9,79.8,139.8,338.7,34575,35259,37513,41000,69947,165907,10292,10292,55.6,82.7,90.5,81.3,-1.637,-1.637,70.5,87.2,11.1
,NIFTY,0,G_14:30_120,14:30,15:20,NOSTOP,18,358,163,39.9,46.2,47.6,2095,2032,50.0,-28040,0.022086,cell(n=9),,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,43666,50030,50.0,47.5,95.8,,0.048,0.042,64.8,79.7,17.4
,NIFTY,0,G_14:30_120,14:30,15:20,SL20,18,358,163,39.9,46.2,47.6,-14740,-5819,27.8,-21260,0.022086,cell(n=9),8503,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,8503,8503,72.2,100.0,95.8,95.8,-1.734,-1.734,64.8,79.7,-9.2
,NIFTY,0,G_14:30_120,14:30,15:20,SL25,18,358,163,39.9,46.2,47.6,-15055,-3248,38.9,-25000,0.022086,cell(n=9),10003,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,10003,10003,61.1,92.2,95.8,92.2,-1.505,-1.505,64.8,79.7,13.9
,NIFTY,0,G_14:30_60,14:30,15:20,NOSTOP,18,358,163,39.9,46.2,47.6,2095,2032,50.0,-28040,0.022086,cell(n=9),,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,43666,50030,50.0,47.5,95.8,,0.048,0.042,64.8,79.7,17.4
,NIFTY,0,G_14:30_60,14:30,15:20,SL20,18,358,163,39.9,46.2,47.6,-14740,-5819,27.8,-21260,0.022086,cell(n=9),8503,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,8503,8503,72.2,100.0,95.8,95.8,-1.734,-1.734,64.8,79.7,-9.2
,NIFTY,0,G_14:30_60,14:30,15:20,SL25,18,358,163,39.9,46.2,47.6,-15055,-3248,38.9,-25000,0.022086,cell(n=9),10003,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,10003,10003,61.1,92.2,95.8,92.2,-1.505,-1.505,64.8,79.7,13.9
,NIFTY,0,G_14:30_90,14:30,15:20,NOSTOP,18,358,163,39.9,46.2,47.6,2095,2032,50.0,-28040,0.022086,cell(n=9),,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,43666,50030,50.0,47.5,95.8,,0.048,0.042,64.8,79.7,17.4
,NIFTY,0,G_14:30_90,14:30,15:20,SL20,18,358,163,39.9,46.2,47.6,-14740,-5819,27.8,-21260,0.022086,cell(n=9),8503,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,8503,8503,72.2,100.0,95.8,95.8,-1.734,-1.734,64.8,79.7,-9.2
,NIFTY,0,G_14:30_90,14:30,15:20,SL25,18,358,163,39.9,46.2,47.6,-15055,-3248,38.9,-25000,0.022086,cell(n=9),10003,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,10003,10003,61.1,92.2,95.8,92.2,-1.505,-1.505,64.8,79.7,13.9
,NIFTY,0,G_14:30_H,14:30,15:20,NOSTOP,18,358,163,39.9,46.2,47.6,2095,2032,50.0,-28040,0.022086,cell(n=9),,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,43666,50030,50.0,47.5,95.8,,0.048,0.042,64.8,79.7,17.4
,NIFTY,0,G_14:30_H,14:30,15:20,SL20,18,358,163,39.9,46.2,47.6,-14740,-5819,27.8,-21260,0.022086,cell(n=9),8503,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,8503,8503,72.2,100.0,95.8,95.8,-1.734,-1.734,64.8,79.7,-9.2
,NIFTY,0,G_14:30_H,14:30,15:20,SL25,18,358,163,39.9,46.2,47.6,-15055,-3248,38.9,-25000,0.022086,cell(n=9),10003,62.1,71.7,117.3,167.2,38072,43666,44936,50030,80258,113336,10003,10003,61.1,92.2,95.8,92.2,-1.505,-1.505,64.8,79.7,13.9
,NIFTY,1,DEP_0930_1100,09:30,11:00,NOSTOP,18,353,163,158.7,191.8,229.8,5535,3525,66.7,-9350,0.000831,cell(n=14),,70.7,83.8,162.0,392.3,8558,9825,11277,11182,19284,43144,9825,11182,33.3,39.9,0.3,,0.563,0.495,72.8,106.8,25.5
,NIFTY,1,DEP_0930_1100,09:30,11:00,SL20,18,353,163,158.7,191.8,229.8,5535,3525,66.7,-9350,0.000831,cell(n=14),27437,70.7,83.8,162.0,392.3,8558,9825,11277,11182,19284,43144,9825,11182,33.3,39.9,0.3,0.3,0.563,0.495,72.8,106.8,25.5
,NIFTY,1,DEP_0930_1100,09:30,11:00,SL25,18,353,163,158.7,191.8,229.8,5535,3525,66.7,-9350,0.000831,cell(n=14),33672,70.7,83.8,162.0,392.3,8558,9825,11277,11182,19284,43144,9825,11182,33.3,39.9,0.3,0.3,0.563,0.495,72.8,106.8,25.5
,NIFTY,1,DEP_1000_1200,10:00,12:00,NOSTOP,18,353,163,151.8,187.1,219.4,3545,2902,77.8,-7340,0.002239,cell(n=11),,73.6,87.4,158.6,226.6,18753,22539,26003,26296,45681,64195,22539,26296,22.2,17.8,4.8,,0.157,0.135,82.0,104.1,39.0
,NIFTY,1,DEP_1000_1200,10:00,12:00,SL20,18,353,163,151.8,187.1,219.4,3545,742,77.8,-46210,0.002239,cell(n=11),26823,73.6,87.4,158.6,226.6,18753,22539,26003,26296,45681,64195,22539,26296,22.2,26.3,4.8,4.8,0.157,0.135,82.0,104.1,30.9
,NIFTY,1,DEP_1000_1200,10:00,12:00,SL25,18,353,163,151.8,187.1,219.4,3545,422,77.8,-51970,0.002239,cell(n=11),32904,73.6,87.4,158.6,226.6,18753,22539,26003,26296,45681,64195,22539,26296,22.2,26.1,4.8,3.1,0.157,0.135,82.0,104.1,30.9
,NIFTY,1,DEP_1030_1200,10:30,12:00,NOSTOP,18,353,163,154.0,184.3,212.4,1155,338,61.1,-25800,0.00199,cell(n=9),,59.2,75.1,130.6,313.1,14293,16615,18765,20406,33639,77153,16615,20406,38.9,37.4,2.5,,0.07,0.057,70.8,90.1,20.1
,NIFTY,1,DEP_1030_1200,10:30,12:00,SL20,18,353,163,154.0,184.3,212.4,1155,408,61.1,-24550,0.00199,cell(n=9),26462,59.2,75.1,130.6,313.1,14293,16615,18765,20406,33639,77153,16615,20406,38.9,37.4,2.5,2.5,0.07,0.057,70.8,90.1,20.1
,NIFTY,1,DEP_1030_1200,10:30,12:00,SL25,18,353,163,154.0,184.3,212.4,1155,76,61.1,-30530,0.00199,cell(n=9),32453,59.2,75.1,130.6,313.1,14293,16615,18765,20406,33639,77153,16615,20406,38.9,37.4,2.5,1.4,0.07,0.057,70.8,90.1,20.1
,NIFTY,1,DEP_1300_1400,13:00,14:00,NOSTOP,18,353,163,138.3,180.1,202.7,2870,2913,88.9,-2860,0.001341,pooled(n=526),,60.3,77.7,132.8,191.6,9770,11968,13153,14700,23351,32584,11968,14700,11.1,18.4,0.6,,0.24,0.195,51.5,77.6,29.4
MON_NIFTY_DTE1,NIFTY,1,DEP_1300_1400,13:00,14:00,SL20,18,353,163,138.3,180.1,202.7,2870,2913,88.9,-2860,0.001341,pooled(n=526),25913,60.3,77.7,132.8,191.6,9770,11968,13153,14700,23351,32584,11968,14700,11.1,18.4,0.6,0.6,0.24,0.195,51.5,77.6,29.4
,NIFTY,1,DEP_1300_1400,13:00,14:00,SL25,18,353,163,138.3,180.1,202.7,2870,2913,88.9,-2860,0.001341,pooled(n=526),31766,60.3,77.7,132.8,191.6,9770,11968,13153,14700,23351,32584,11968,14700,11.1,18.4,0.6,0.3,0.24,0.195,51.5,77.6,29.4
,NIFTY,1,DEP_1300_1520,13:00,15:20,NOSTOP,18,353,163,138.3,180.1,202.7,6910,7126,83.3,-5230,0.000658,cell(n=12),,96.1,117.2,192.4,335.0,8184,9902,10829,11527,17319,28303,9902,11527,16.7,12.2,0.6,,0.698,0.599,92.3,164.4,70.8
,NIFTY,1,DEP_1300_1520,13:00,15:20,SL20,18,353,163,138.3,180.1,202.7,6910,7126,83.3,-5230,0.000658,cell(n=12),25913,96.1,117.2,192.4,335.0,8184,9902,10829,11527,17319,28303,9902,11527,16.7,12.2,0.6,0.6,0.698,0.599,92.3,164.4,70.8
,NIFTY,1,DEP_1300_1520,13:00,15:20,SL25,18,353,163,138.3,180.1,202.7,6910,7126,83.3,-5230,0.000658,cell(n=12),31766,96.1,117.2,192.4,335.0,8184,9902,10829,11527,17319,28303,9902,11527,16.7,12.2,0.6,0.0,0.698,0.599,92.3,164.4,70.8
,NIFTY,1,G_09:20_120,09:20,11:20,NOSTOP,18,353,163,168.1,196.0,245.8,7910,6414,77.8,-10330,0.001268,cell(n=14),,81.2,96.9,238.5,494.3,13750,15616,18947,18152,41023,82341,15616,18152,22.2,34.0,1.7,,0.507,0.436,87.4,96.9,29.1
,NIFTY,1,G_09:20_120,09:20,11:20,SL20,18,353,163,168.1,196.0,245.8,7910,6414,77.8,-10330,0.001268,cell(n=14),27977,81.2,96.9,238.5,494.3,13750,15616,18947,18152,41023,82341,15616,18152,22.2,34.0,1.7,1.7,0.507,0.436,87.4,96.9,29.1
,NIFTY,1,G_09:20_120,09:20,11:20,SL25,18,353,163,168.1,196.0,245.8,7910,6414,77.8,-10330,0.001268,cell(n=14),34346,81.2,96.9,238.5,494.3,13750,15616,18947,18152,41023,82341,15616,18152,22.2,34.0,1.7,1.7,0.507,0.436,87.4,96.9,29.1
,NIFTY,1,G_09:20_60,09:20,10:20,NOSTOP,18,353,163,168.1,196.0,245.8,4980,4478,83.3,-4770,0.000368,cell(n=10),,64.2,75.4,156.0,474.6,5083,5511,6276,6036,9817,24759,5511,6036,16.7,22.1,0.0,,0.904,0.825,68.2,84.7,32.8
,NIFTY,1,G_09:20_60,09:20,10:20,SL20,18,353,163,168.1,196.0,245.8,4980,4478,83.3,-4770,0.000368,cell(n=10),27977,64.2,75.4,156.0,474.6,5083,5511,6276,6036,9817,24759,5511,6036,16.7,22.1,0.0,0.0,0.904,0.825,68.2,84.7,32.8
,NIFTY,1,G_09:20_60,09:20,10:20,SL25,18,353,163,168.1,196.0,245.8,4980,4478,83.3,-4770,0.000368,cell(n=10),34346,64.2,75.4,156.0,474.6,5083,5511,6276,6036,9817,24759,5511,6036,16.7,22.1,0.0,0.0,0.904,0.825,68.2,84.7,32.8
,NIFTY,1,G_09:20_90,09:20,10:50,NOSTOP,18,353,163,168.1,196.0,245.8,6710,5371,66.7,-13290,0.000582,cell(n=12),,74.3,89.4,191.5,494.3,7223,8006,9404,9125,16691,39130,8006,9125,33.3,29.7,0.3,,0.838,0.735,81.5,96.9,29.4
,NIFTY,1,G_09:20_90,09:20,10:50,SL20,18,353,163,168.1,196.0,245.8,6710,5371,66.7,-13290,0.000582,cell(n=12),27977,74.3,89.4,191.5,494.3,7223,8006,9404,9125,16691,39130,8006,9125,33.3,29.7,0.3,0.3,0.838,0.735,81.5,96.9,29.4
,NIFTY,1,G_09:20_90,09:20,10:50,SL25,18,353,163,168.1,196.0,245.8,6710,5371,66.7,-13290,0.000582,cell(n=12),34346,74.3,89.4,191.5,494.3,7223,8006,9404,9125,16691,39130,8006,9125,33.3,29.7,0.3,0.3,0.838,0.735,81.5,96.9,29.4
,NIFTY,1,G_09:20_H,09:20,15:20,NOSTOP,18,353,163,168.1,196.0,245.8,10280,7364,66.7,-34310,0.001314,cell(n=17),,140.1,178.1,342.4,653.6,22619,25955,31913,32317,59824,111925,25955,32317,33.3,41.9,9.3,,0.396,0.318,139.9,210.3,52.1
,NIFTY,1,G_09:20_H,09:20,15:20,SL20,18,353,163,168.1,196.0,245.8,10280,2831,66.7,-44480,0.001314,cell(n=17),27977,140.1,178.1,342.4,653.6,22619,25955,31913,32317,59824,111925,25955,27977,33.3,44.8,9.3,9.3,0.396,0.367,139.9,210.3,48.2
,NIFTY,1,G_09:20_H,09:20,15:20,SL25,18,353,163,168.1,196.0,245.8,10280,1637,66.7,-54070,0.001314,cell(n=17),34346,140.1,178.1,342.4,653.6,22619,25955,31913,32317,59824,111925,25955,32317,33.3,45.3,9.3,4.5,0.396,0.318,139.9,210.3,45.9
,NIFTY,1,G_09:50_120,09:50,11:50,NOSTOP,18,353,163,155.1,185.1,222.2,4035,2080,66.7,-19550,0.000931,cell(n=16),,73.2,88.4,188.6,272.4,9370,10700,12342,12403,23628,33015,10700,12403,33.3,22.1,0.8,,0.377,0.325,84.4,101.9,34.9
,NIFTY,1,G_09:50_120,09:50,11:50,SL20,18,353,163,155.1,185.1,222.2,4035,14,66.7,-48040,0.000931,cell(n=16),26566,73.2,88.4,188.6,272.4,9370,10700,12342,12403,23628,33015,10700,12403,33.3,41.6,0.8,0.8,0.377,0.325,84.4,101.9,22.2
,NIFTY,1,G_09:50_120,09:50,11:50,SL25,18,353,163,155.1,185.1,222.2,4035,1526,66.7,-29530,0.000931,cell(n=16),32583,73.2,88.4,188.6,272.4,9370,10700,12342,12403,23628,33015,10700,12403,33.3,22.1,0.8,0.3,0.377,0.325,84.4,101.9,34.9
,NIFTY,1,G_09:50_60,09:50,10:50,NOSTOP,18,353,163,155.1,185.1,222.2,1210,1484,72.2,-6500,0.000454,cell(n=11),,56.7,75.8,126.0,176.4,5092,5594,6214,6637,9376,12127,5594,6637,27.8,20.4,0.0,,0.216,0.182,56.2,99.4,30.1
