venue,cell,scope,n,exc_p50,exc_p90,exc_p95,exc_p99,exc_max,term_p50,term_p95,term_max
SENSEX,W_1015_1045,monday_cur_era,50,15.2,30.6,36.5,46.1,46.1,6.7,29.6,37.7
SENSEX,W_1015_1045,dte_matched,132,15.4,35.6,47.1,89.2,129.3,8.5,34.8,123.4
SENSEX,W_1015_1045,monday_all_eras,280,17.0,37.5,42.9,61.8,81.0,9.8,38.5,77.4
SENSEX,W_1015_1045,monday_cur_era,50,15.2,30.6,36.5,46.1,46.1,6.7,29.6,37.7
SENSEX,W_1015_1045,dte_matched,132,15.4,35.6,47.1,89.2,129.3,8.5,34.8,123.4
SENSEX,W_1015_1045,monday_all_eras,280,17.0,37.5,42.9,61.8,81.0,9.8,38.5,77.4
SENSEX,W_1015_1045,monday_cur_era,50,15.2,30.6,36.5,46.1,46.1,6.7,29.6,37.7
SENSEX,W_1015_1045,dte_matched,132,15.4,35.6,47.1,89.2,129.3,8.5,34.8,123.4
SENSEX,W_1015_1045,monday_all_eras,280,17.0,37.5,42.9,61.8,81.0,9.8,38.5,77.4
SENSEX,W_1015_1045,monday_cur_era,50,15.2,30.6,36.5,46.1,46.1,6.7,29.6,37.7
SENSEX,W_1015_1100,dte_matched,132,18.6,43.5,55.3,89.2,224.8,8.9,38.5,198.9
SENSEX,W_1015_1100,monday_all_eras,280,19.7,44.2,58.2,82.4,92.6,12.2,46.9,88.3
SENSEX,W_1015_1100,monday_cur_era,50,17.8,34.2,50.1,74.0,74.0,9.6,35.8,50.2
SENSEX,W_1015_1100,dte_matched,132,18.6,43.5,55.3,89.2,224.8,8.9,38.5,198.9
SENSEX,W_1015_1100,monday_all_eras,280,19.7,44.2,58.2,82.4,92.6,12.2,46.9,88.3
SENSEX,W_1015_1100,monday_cur_era,50,17.8,34.2,50.1,74.0,74.0,9.6,35.8,50.2
SENSEX,W_1015_1100,dte_matched,132,18.6,43.5,55.3,89.2,224.8,8.9,38.5,198.9
SENSEX,W_1015_1100,monday_all_eras,280,19.7,44.2,58.2,82.4,92.6,12.2,46.9,88.3
SENSEX,W_1015_1100,monday_cur_era,50,17.8,34.2,50.1,74.0,74.0,9.6,35.8,50.2
SENSEX,W_1015_1100,dte_matched,132,18.6,43.5,55.3,89.2,224.8,8.9,38.5,198.9
SENSEX,W_1015_1100,monday_all_eras,280,19.7,44.2,58.2,82.4,92.6,12.2,46.9,88.3
SENSEX,W_1015_1100,monday_cur_era,50,17.8,34.2,50.1,74.0,74.0,9.6,35.8,50.2
SENSEX,W_1015_1100,dte_matched,132,18.6,43.5,55.3,89.2,224.8,8.9,38.5,198.9
SENSEX,W_1015_1100,monday_all_eras,280,19.7,44.2,58.2,82.4,92.6,12.2,46.9,88.3
SENSEX,W_1015_1100,monday_cur_era,50,17.8,34.2,50.1,74.0,74.0,9.6,35.8,50.2
SENSEX,W_1015_1100,dte_matched,132,18.6,43.5,55.3,89.2,224.8,8.9,38.5,198.9
SENSEX,W_1015_1100,monday_all_eras,280,19.7,44.2,58.2,82.4,92.6,12.2,46.9,88.3
SENSEX,W_1015_1100,monday_cur_era,50,17.8,34.2,50.1,74.0,74.0,9.6,35.8,50.2
SENSEX,W_1015_1100,dte_matched,132,18.6,43.5,55.3,89.2,224.8,8.9,38.5,198.9
SENSEX,W_1015_1100,monday_all_eras,280,19.7,44.2,58.2,82.4,92.6,12.2,46.9,88.3
SENSEX,W_1015_1100,monday_cur_era,50,17.8,34.2,50.1,74.0,74.0,9.6,35.8,50.2
SENSEX,W_1015_1100,dte_matched,132,18.6,43.5,55.3,89.2,224.8,8.9,38.5,198.9
SENSEX,W_1015_1100,monday_all_eras,280,19.7,44.2,58.2,82.4,92.6,12.2,46.9,88.3
SENSEX,W_1015_1100,monday_cur_era,50,17.8,34.2,50.1,74.0,74.0,9.6,35.8,50.2
SENSEX,W_1015_1100,dte_matched,132,18.6,43.5,55.3,89.2,224.8,8.9,38.5,198.9
SENSEX,W_1015_1100,monday_all_eras,280,19.7,44.2,58.2,82.4,92.6,12.2,46.9,88.3
SENSEX,W_1015_1100,monday_cur_era,50,17.8,34.2,50.1,74.0,74.0,9.6,35.8,50.2
SENSEX,W_1015_1100,dte_matched,132,18.6,43.5,55.3,89.2,224.8,8.9,38.5,198.9
SENSEX,W_1015_1100,monday_all_eras,280,19.7,44.2,58.2,82.4,92.6,12.2,46.9,88.3
SENSEX,W_1015_1100,monday_cur_era,50,17.8,34.2,50.1,74.0,74.0,9.6,35.8,50.2
SENSEX,W_1015_1100,dte_matched,132,18.6,43.5,55.3,89.2,224.8,8.9,38.5,198.9
SENSEX,W_1015_1100,monday_all_eras,280,19.7,44.2,58.2,82.4,92.6,12.2,46.9,88.3
SENSEX,W_1015_1100,monday_cur_era,50,17.8,34.2,50.1,74.0,74.0,9.6,35.8,50.2
SENSEX,W_1015_1115,dte_matched,132,20.7,47.9,55.5,89.2,353.2,10.8,40.4,303.2
SENSEX,W_1015_1115,monday_all_eras,280,22.0,48.6,60.2,94.5,128.1,13.1,47.0,123.9
SENSEX,W_1015_1115,monday_cur_era,50,19.1,45.6,53.7,74.0,74.0,11.3,40.4,50.6
SENSEX,W_1015_1115,dte_matched,132,20.7,47.9,55.5,89.2,353.2,10.8,40.4,303.2
SENSEX,W_1015_1115,monday_all_eras,280,22.0,48.6,60.2,94.5,128.1,13.1,47.0,123.9
SENSEX,W_1015_1115,monday_cur_era,50,19.1,45.6,53.7,74.0,74.0,11.3,40.4,50.6
SENSEX,W_1015_1115,dte_matched,132,20.7,47.9,55.5,89.2,353.2,10.8,40.4,303.2
SENSEX,W_1015_1115,monday_all_eras,280,22.0,48.6,60.2,94.5,128.1,13.1,47.0,123.9
SENSEX,W_1015_1115,monday_cur_era,50,19.1,45.6,53.7,74.0,74.0,11.3,40.4,50.6
SENSEX,W_1015_1115,dte_matched,132,20.7,47.9,55.5,89.2,353.2,10.8,40.4,303.2
SENSEX,W_1015_1115,monday_all_eras,280,22.0,48.6,60.2,94.5,128.1,13.1,47.0,123.9
SENSEX,W_1015_1115,monday_cur_era,50,19.1,45.6,53.7,74.0,74.0,11.3,40.4,50.6
SENSEX,W_1015_1115,dte_matched,132,20.7,47.9,55.5,89.2,353.2,10.8,40.4,303.2
SENSEX,W_1015_1115,monday_all_eras,280,22.0,48.6,60.2,94.5,128.1,13.1,47.0,123.9
SENSEX,W_1015_1115,monday_cur_era,50,19.1,45.6,53.7,74.0,74.0,11.3,40.4,50.6
SENSEX,W_1015_1115,dte_matched,132,20.7,47.9,55.5,89.2,353.2,10.8,40.4,303.2
SENSEX,W_1015_1115,monday_all_eras,280,22.0,48.6,60.2,94.5,128.1,13.1,47.0,123.9
SENSEX,W_1015_1115,monday_cur_era,50,19.1,45.6,53.7,74.0,74.0,11.3,40.4,50.6
SENSEX,W_1015_1115,dte_matched,132,20.7,47.9,55.5,89.2,353.2,10.8,40.4,303.2
SENSEX,W_1015_1115,monday_all_eras,280,22.0,48.6,60.2,94.5,128.1,13.1,47.0,123.9
SENSEX,W_1015_1115,monday_cur_era,50,19.1,45.6,53.7,74.0,74.0,11.3,40.4,50.6
SENSEX,W_1015_1115,dte_matched,132,20.7,47.9,55.5,89.2,353.2,10.8,40.4,303.2
SENSEX,W_1015_1115,monday_all_eras,280,22.0,48.6,60.2,94.5,128.1,13.1,47.0,123.9
SENSEX,W_1015_1115,monday_cur_era,50,19.1,45.6,53.7,74.0,74.0,11.3,40.4,50.6
SENSEX,W_1015_1115,dte_matched,132,20.7,47.9,55.5,89.2,353.2,10.8,40.4,303.2
SENSEX,W_1015_1115,monday_all_eras,280,22.0,48.6,60.2,94.5,128.1,13.1,47.0,123.9
SENSEX,W_1015_1115,monday_cur_era,50,19.1,45.6,53.7,74.0,74.0,11.3,40.4,50.6
SENSEX,W_1015_1115,dte_matched,132,20.7,47.9,55.5,89.2,353.2,10.8,40.4,303.2
SENSEX,W_1015_1115,monday_all_eras,280,22.0,48.6,60.2,94.5,128.1,13.1,47.0,123.9
SENSEX,W_1015_1115,monday_cur_era,50,19.1,45.6,53.7,74.0,74.0,11.3,40.4,50.6
SENSEX,W_1015_1115,dte_matched,132,20.7,47.9,55.5,89.2,353.2,10.8,40.4,303.2
SENSEX,W_1015_1115,monday_all_eras,280,22.0,48.6,60.2,94.5,128.1,13.1,47.0,123.9
SENSEX,W_1015_1115,monday_cur_era,50,19.1,45.6,53.7,74.0,74.0,11.3,40.4,50.6
SENSEX,W_1015_1130,dte_matched,132,21.9,51.7,59.2,89.2,353.2,12.9,46.8,256.8
SENSEX,W_1015_1130,monday_all_eras,280,24.7,53.2,70.7,98.6,154.3,14.7,47.7,122.1
SENSEX,W_1015_1130,monday_cur_era,50,23.3,47.9,59.2,74.0,74.0,14.2,47.3,66.3
SENSEX,W_1015_1130,dte_matched,132,21.9,51.7,59.2,89.2,353.2,12.9,46.8,256.8
SENSEX,W_1015_1130,monday_all_eras,280,24.7,53.2,70.7,98.6,154.3,14.7,47.7,122.1
SENSEX,W_1015_1130,monday_cur_era,50,23.3,47.9,59.2,74.0,74.0,14.2,47.3,66.3
SENSEX,W_1015_1130,dte_matched,132,21.9,51.7,59.2,89.2,353.2,12.9,46.8,256.8
SENSEX,W_1015_1130,monday_all_eras,280,24.7,53.2,70.7,98.6,154.3,14.7,47.7,122.1
SENSEX,W_1015_1130,monday_cur_era,50,23.3,47.9,59.2,74.0,74.0,14.2,47.3,66.3
SENSEX,W_1015_1130,dte_matched,132,21.9,51.7,59.2,89.2,353.2,12.9,46.8,256.8
SENSEX,W_1015_1130,monday_all_eras,280,24.7,53.2,70.7,98.6,154.3,14.7,47.7,122.1
SENSEX,W_1015_1130,monday_cur_era,50,23.3,47.9,59.2,74.0,74.0,14.2,47.3,66.3
SENSEX,W_1015_1130,dte_matched,132,21.9,51.7,59.2,89.2,353.2,12.9,46.8,256.8
SENSEX,W_1015_1130,monday_all_eras,280,24.7,53.2,70.7,98.6,154.3,14.7,47.7,122.1
SENSEX,W_1015_1130,monday_cur_era,50,23.3,47.9,59.2,74.0,74.0,14.2,47.3,66.3
SENSEX,W_1015_1130,dte_matched,132,21.9,51.7,59.2,89.2,353.2,12.9,46.8,256.8
SENSEX,W_1015_1130,monday_all_eras,280,24.7,53.2,70.7,98.6,154.3,14.7,47.7,122.1
SENSEX,W_1015_1130,monday_cur_era,50,23.3,47.9,59.2,74.0,74.0,14.2,47.3,66.3
SENSEX,W_1015_1130,dte_matched,132,21.9,51.7,59.2,89.2,353.2,12.9,46.8,256.8
SENSEX,W_1015_1130,monday_all_eras,280,24.7,53.2,70.7,98.6,154.3,14.7,47.7,122.1
SENSEX,W_1015_1130,monday_cur_era,50,23.3,47.9,59.2,74.0,74.0,14.2,47.3,66.3
SENSEX,W_1015_1130,dte_matched,132,21.9,51.7,59.2,89.2,353.2,12.9,46.8,256.8
SENSEX,W_1015_1130,monday_all_eras,280,24.7,53.2,70.7,98.6,154.3,14.7,47.7,122.1
SENSEX,W_1015_1130,monday_cur_era,50,23.3,47.9,59.2,74.0,74.0,14.2,47.3,66.3
SENSEX,W_1015_1130,dte_matched,132,21.9,51.7,59.2,89.2,353.2,12.9,46.8,256.8
SENSEX,W_1015_1130,monday_all_eras,280,24.7,53.2,70.7,98.6,154.3,14.7,47.7,122.1
SENSEX,W_1015_1130,monday_cur_era,50,23.3,47.9,59.2,74.0,74.0,14.2,47.3,66.3
SENSEX,W_1015_1130,dte_matched,132,21.9,51.7,59.2,89.2,353.2,12.9,46.8,256.8
SENSEX,W_1015_1130,monday_all_eras,280,24.7,53.2,70.7,98.6,154.3,14.7,47.7,122.1
SENSEX,W_1015_1130,monday_cur_era,50,23.3,47.9,59.2,74.0,74.0,14.2,47.3,66.3
SENSEX,W_1015_1130,dte_matched,132,21.9,51.7,59.2,89.2,353.2,12.9,46.8,256.8
SENSEX,W_1015_1130,monday_all_eras,280,24.7,53.2,70.7,98.6,154.3,14.7,47.7,122.1
SENSEX,W_1015_1130,monday_cur_era,50,23.3,47.9,59.2,74.0,74.0,14.2,47.3,66.3
SENSEX,W_1015_1145,dte_matched,132,23.4,54.0,64.1,99.8,353.2,13.5,47.8,282.5
SENSEX,W_1015_1145,monday_all_eras,280,26.2,57.1,72.1,98.6,154.3,15.3,57.8,140.3
SENSEX,W_1015_1145,monday_cur_era,50,23.9,49.8,72.1,94.2,94.2,12.6,46.4,81.6
SENSEX,W_1015_1145,dte_matched,132,23.4,54.0,64.1,99.8,353.2,13.5,47.8,282.5
SENSEX,W_1015_1145,monday_all_eras,280,26.2,57.1,72.1,98.6,154.3,15.3,57.8,140.3
SENSEX,W_1015_1145,monday_cur_era,50,23.9,49.8,72.1,94.2,94.2,12.6,46.4,81.6
SENSEX,W_1015_1145,dte_matched,132,23.4,54.0,64.1,99.8,353.2,13.5,47.8,282.5
SENSEX,W_1015_1145,monday_all_eras,280,26.2,57.1,72.1,98.6,154.3,15.3,57.8,140.3
SENSEX,W_1015_1145,monday_cur_era,50,23.9,49.8,72.1,94.2,94.2,12.6,46.4,81.6
SENSEX,W_1015_1145,dte_matched,132,23.4,54.0,64.1,99.8,353.2,13.5,47.8,282.5
SENSEX,W_1015_1145,monday_all_eras,280,26.2,57.1,72.1,98.6,154.3,15.3,57.8,140.3
SENSEX,W_1015_1145,monday_cur_era,50,23.9,49.8,72.1,94.2,94.2,12.6,46.4,81.6
SENSEX,W_1015_1145,dte_matched,132,23.4,54.0,64.1,99.8,353.2,13.5,47.8,282.5
SENSEX,W_1015_1145,monday_all_eras,280,26.2,57.1,72.1,98.6,154.3,15.3,57.8,140.3
SENSEX,W_1015_1145,monday_cur_era,50,23.9,49.8,72.1,94.2,94.2,12.6,46.4,81.6
SENSEX,W_1015_1145,dte_matched,132,23.4,54.0,64.1,99.8,353.2,13.5,47.8,282.5
SENSEX,W_1015_1145,monday_all_eras,280,26.2,57.1,72.1,98.6,154.3,15.3,57.8,140.3
SENSEX,W_1015_1145,monday_cur_era,50,23.9,49.8,72.1,94.2,94.2,12.6,46.4,81.6
SENSEX,W_1015_1145,dte_matched,132,23.4,54.0,64.1,99.8,353.2,13.5,47.8,282.5
SENSEX,W_1015_1145,monday_all_eras,280,26.2,57.1,72.1,98.6,154.3,15.3,57.8,140.3
SENSEX,W_1015_1145,monday_cur_era,50,23.9,49.8,72.1,94.2,94.2,12.6,46.4,81.6
SENSEX,W_1015_1145,dte_matched,132,23.4,54.0,64.1,99.8,353.2,13.5,47.8,282.5
SENSEX,W_1015_1145,monday_all_eras,280,26.2,57.1,72.1,98.6,154.3,15.3,57.8,140.3
SENSEX,W_1015_1145,monday_cur_era,50,23.9,49.8,72.1,94.2,94.2,12.6,46.4,81.6
SENSEX,W_1015_1145,dte_matched,132,23.4,54.0,64.1,99.8,353.2,13.5,47.8,282.5
SENSEX,W_1015_1145,monday_all_eras,280,26.2,57.1,72.1,98.6,154.3,15.3,57.8,140.3
SENSEX,W_1015_1145,monday_cur_era,50,23.9,49.8,72.1,94.2,94.2,12.6,46.4,81.6
SENSEX,W_1015_1145,dte_matched,132,23.4,54.0,64.1,99.8,353.2,13.5,47.8,282.5
SENSEX,W_1015_1145,monday_all_eras,280,26.2,57.1,72.1,98.6,154.3,15.3,57.8,140.3
SENSEX,W_1015_1145,monday_cur_era,50,23.9,49.8,72.1,94.2,94.2,12.6,46.4,81.6
SENSEX,W_1015_1145,dte_matched,132,23.4,54.0,64.1,99.8,353.2,13.5,47.8,282.5
SENSEX,W_1015_1145,monday_all_eras,280,26.2,57.1,72.1,98.6,154.3,15.3,57.8,140.3
SENSEX,W_1015_1145,monday_cur_era,50,23.9,49.8,72.1,94.2,94.2,12.6,46.4,81.6
SENSEX,W_1015_1200,dte_matched,132,23.9,56.4,65.4,106.5,390.7,13.5,48.7,364.3
SENSEX,W_1015_1200,monday_all_eras,280,27.7,61.8,74.0,108.3,181.3,15.2,57.8,165.3
SENSEX,W_1015_1200,monday_cur_era,50,23.9,53.9,72.1,94.2,94.2,12.9,47.4,57.8
SENSEX,W_1015_1200,dte_matched,132,23.9,56.4,65.4,106.5,390.7,13.5,48.7,364.3
SENSEX,W_1015_1200,monday_all_eras,280,27.7,61.8,74.0,108.3,181.3,15.2,57.8,165.3
SENSEX,W_1015_1200,monday_cur_era,50,23.9,53.9,72.1,94.2,94.2,12.9,47.4,57.8
SENSEX,W_1015_1200,dte_matched,132,23.9,56.4,65.4,106.5,390.7,13.5,48.7,364.3
SENSEX,W_1015_1200,monday_all_eras,280,27.7,61.8,74.0,108.3,181.3,15.2,57.8,165.3
SENSEX,W_1015_1200,monday_cur_era,50,23.9,53.9,72.1,94.2,94.2,12.9,47.4,57.8
SENSEX,W_1015_1200,dte_matched,132,23.9,56.4,65.4,106.5,390.7,13.5,48.7,364.3
SENSEX,W_1015_1200,monday_all_eras,280,27.7,61.8,74.0,108.3,181.3,15.2,57.8,165.3
SENSEX,W_1015_1200,monday_cur_era,50,23.9,53.9,72.1,94.2,94.2,12.9,47.4,57.8
SENSEX,W_1015_1200,dte_matched,132,23.9,56.4,65.4,106.5,390.7,13.5,48.7,364.3
SENSEX,W_1015_1200,monday_all_eras,280,27.7,61.8,74.0,108.3,181.3,15.2,57.8,165.3
SENSEX,W_1015_1200,monday_cur_era,50,23.9,53.9,72.1,94.2,94.2,12.9,47.4,57.8
SENSEX,W_1015_1200,dte_matched,132,23.9,56.4,65.4,106.5,390.7,13.5,48.7,364.3
SENSEX,W_1015_1200,monday_all_eras,280,27.7,61.8,74.0,108.3,181.3,15.2,57.8,165.3
SENSEX,W_1015_1200,monday_cur_era,50,23.9,53.9,72.1,94.2,94.2,12.9,47.4,57.8
SENSEX,W_1015_1200,dte_matched,132,23.9,56.4,65.4,106.5,390.7,13.5,48.7,364.3
SENSEX,W_1015_1200,monday_all_eras,280,27.7,61.8,74.0,108.3,181.3,15.2,57.8,165.3
SENSEX,W_1015_1200,monday_cur_era,50,23.9,53.9,72.1,94.2,94.2,12.9,47.4,57.8
SENSEX,W_1015_1200,dte_matched,132,23.9,56.4,65.4,106.5,390.7,13.5,48.7,364.3
SENSEX,W_1015_1200,monday_all_eras,280,27.7,61.8,74.0,108.3,181.3,15.2,57.8,165.3
SENSEX,W_1015_1200,monday_cur_era,50,23.9,53.9,72.1,94.2,94.2,12.9,47.4,57.8
SENSEX,W_1015_1200,dte_matched,132,23.9,56.4,65.4,106.5,390.7,13.5,48.7,364.3
SENSEX,W_1015_1200,monday_all_eras,280,27.7,61.8,74.0,108.3,181.3,15.2,57.8,165.3
SENSEX,W_1015_1200,monday_cur_era,50,23.9,53.9,72.1,94.2,94.2,12.9,47.4,57.8
SENSEX,W_1015_1200,dte_matched,132,23.9,56.4,65.4,106.5,390.7,13.5,48.7,364.3
SENSEX,W_1015_1200,monday_all_eras,280,27.7,61.8,74.0,108.3,181.3,15.2,57.8,165.3
SENSEX,W_1015_1200,monday_cur_era,50,23.9,53.9,72.1,94.2,94.2,12.9,47.4,57.8
SENSEX,W_1015_1200,dte_matched,132,23.9,56.4,65.4,106.5,390.7,13.5,48.7,364.3
SENSEX,W_1015_1200,monday_all_eras,280,27.7,61.8,74.0,108.3,181.3,15.2,57.8,165.3
SENSEX,W_1015_1200,monday_cur_era,50,23.9,53.9,72.1,94.2,94.2,12.9,47.4,57.8
SENSEX,W_1015_1215,dte_matched,132,26.2,58.7,69.2,134.8,557.2,15.4,61.1,459.7
SENSEX,W_1015_1215,monday_all_eras,280,30.1,66.1,86.8,123.5,181.3,18.3,69.0,135.2
SENSEX,W_1015_1215,monday_cur_era,50,24.9,56.4,72.1,94.2,94.2,15.4,62.5,80.4
SENSEX,W_1015_1215,dte_matched,132,26.2,58.7,69.2,134.8,557.2,15.4,61.1,459.7
SENSEX,W_1015_1215,monday_all_eras,280,30.1,66.1,86.8,123.5,181.3,18.3,69.0,135.2
SENSEX,W_1015_1215,monday_cur_era,50,24.9,56.4,72.1,94.2,94.2,15.4,62.5,80.4
SENSEX,W_1015_1215,dte_matched,132,26.2,58.7,69.2,134.8,557.2,15.4,61.1,459.7
SENSEX,W_1015_1215,monday_all_eras,280,30.1,66.1,86.8,123.5,181.3,18.3,69.0,135.2
SENSEX,W_1015_1215,monday_cur_era,50,24.9,56.4,72.1,94.2,94.2,15.4,62.5,80.4
SENSEX,W_1015_1215,dte_matched,132,26.2,58.7,69.2,134.8,557.2,15.4,61.1,459.7
SENSEX,W_1015_1215,monday_all_eras,280,30.1,66.1,86.8,123.5,181.3,18.3,69.0,135.2
SENSEX,W_1015_1215,monday_cur_era,50,24.9,56.4,72.1,94.2,94.2,15.4,62.5,80.4
SENSEX,W_1015_1215,dte_matched,132,26.2,58.7,69.2,134.8,557.2,15.4,61.1,459.7
SENSEX,W_1015_1215,monday_all_eras,280,30.1,66.1,86.8,123.5,181.3,18.3,69.0,135.2
SENSEX,W_1015_1215,monday_cur_era,50,24.9,56.4,72.1,94.2,94.2,15.4,62.5,80.4
SENSEX,W_1015_1215,dte_matched,132,26.2,58.7,69.2,134.8,557.2,15.4,61.1,459.7
SENSEX,W_1015_1215,monday_all_eras,280,30.1,66.1,86.8,123.5,181.3,18.3,69.0,135.2
SENSEX,W_1015_1215,monday_cur_era,50,24.9,56.4,72.1,94.2,94.2,15.4,62.5,80.4
SENSEX,W_1015_1215,dte_matched,132,26.2,58.7,69.2,134.8,557.2,15.4,61.1,459.7
SENSEX,W_1015_1215,monday_all_eras,280,30.1,66.1,86.8,123.5,181.3,18.3,69.0,135.2
SENSEX,W_1015_1215,monday_cur_era,50,24.9,56.4,72.1,94.2,94.2,15.4,62.5,80.4
SENSEX,W_1015_1215,dte_matched,132,26.2,58.7,69.2,134.8,557.2,15.4,61.1,459.7
SENSEX,W_1015_1215,monday_all_eras,280,30.1,66.1,86.8,123.5,181.3,18.3,69.0,135.2
SENSEX,W_1015_1215,monday_cur_era,50,24.9,56.4,72.1,94.2,94.2,15.4,62.5,80.4
SENSEX,W_1015_1215,dte_matched,132,26.2,58.7,69.2,134.8,557.2,15.4,61.1,459.7
SENSEX,W_1015_1215,monday_all_eras,280,30.1,66.1,86.8,123.5,181.3,18.3,69.0,135.2
SENSEX,W_1015_1215,monday_cur_era,50,24.9,56.4,72.1,94.2,94.2,15.4,62.5,80.4
SENSEX,W_1015_1215,dte_matched,132,26.2,58.7,69.2,134.8,557.2,15.4,61.1,459.7
SENSEX,W_1015_1215,monday_all_eras,280,30.1,66.1,86.8,123.5,181.3,18.3,69.0,135.2
SENSEX,W_1015_1215,monday_cur_era,50,24.9,56.4,72.1,94.2,94.2,15.4,62.5,80.4
SENSEX,W_1015_1215,dte_matched,132,26.2,58.7,69.2,134.8,557.2,15.4,61.1,459.7
SENSEX,W_1015_1215,monday_all_eras,280,30.1,66.1,86.8,123.5,181.3,18.3,69.0,135.2
SENSEX,W_1015_1215,monday_cur_era,50,24.9,56.4,72.1,94.2,94.2,15.4,62.5,80.4
SENSEX,W_1030_1100,dte_matched,132,14.8,30.0,40.7,91.3,184.9,8.5,28.0,158.8
SENSEX,W_1030_1100,monday_all_eras,280,14.7,34.6,47.8,69.6,84.3,8.2,31.1,76.6
SENSEX,W_1030_1100,monday_cur_era,50,13.0,26.7,41.7,54.8,54.8,8.5,25.6,39.3
SENSEX,W_1030_1100,dte_matched,132,14.8,30.0,40.7,91.3,184.9,8.5,28.0,158.8
SENSEX,W_1030_1100,monday_all_eras,280,14.7,34.6,47.8,69.6,84.3,8.2,31.1,76.6
SENSEX,W_1030_1100,monday_cur_era,50,13.0,26.7,41.7,54.8,54.8,8.5,25.6,39.3
SENSEX,W_1030_1100,dte_matched,132,14.8,30.0,40.7,91.3,184.9,8.5,28.0,158.8
SENSEX,W_1030_1100,monday_all_eras,280,14.7,34.6,47.8,69.6,84.3,8.2,31.1,76.6
SENSEX,W_1030_1100,monday_cur_era,50,13.0,26.7,41.7,54.8,54.8,8.5,25.6,39.3
SENSEX,W_1030_1100,dte_matched,132,14.8,30.0,40.7,91.3,184.9,8.5,28.0,158.8
SENSEX,W_1030_1100,monday_all_eras,280,14.7,34.6,47.8,69.6,84.3,8.2,31.1,76.6
SENSEX,W_1030_1100,monday_cur_era,50,13.0,26.7,41.7,54.8,54.8,8.5,25.6,39.3
SENSEX,W_1030_1100,dte_matched,132,14.8,30.0,40.7,91.3,184.9,8.5,28.0,158.8
SENSEX,W_1030_1100,monday_all_eras,280,14.7,34.6,47.8,69.6,84.3,8.2,31.1,76.6
SENSEX,W_1030_1100,monday_cur_era,50,13.0,26.7,41.7,54.8,54.8,8.5,25.6,39.3
SENSEX,W_1030_1100,dte_matched,132,14.8,30.0,40.7,91.3,184.9,8.5,28.0,158.8
SENSEX,W_1030_1100,monday_all_eras,280,14.7,34.6,47.8,69.6,84.3,8.2,31.1,76.6
SENSEX,W_1030_1100,monday_cur_era,50,13.0,26.7,41.7,54.8,54.8,8.5,25.6,39.3
SENSEX,W_1030_1100,dte_matched,132,14.8,30.0,40.7,91.3,184.9,8.5,28.0,158.8
SENSEX,W_1030_1100,monday_all_eras,280,14.7,34.6,47.8,69.6,84.3,8.2,31.1,76.6
SENSEX,W_1030_1100,monday_cur_era,50,13.0,26.7,41.7,54.8,54.8,8.5,25.6,39.3
SENSEX,W_1030_1100,dte_matched,132,14.8,30.0,40.7,91.3,184.9,8.5,28.0,158.8
SENSEX,W_1030_1100,monday_all_eras,280,14.7,34.6,47.8,69.6,84.3,8.2,31.1,76.6
SENSEX,W_1030_1100,monday_cur_era,50,13.0,26.7,41.7,54.8,54.8,8.5,25.6,39.3
SENSEX,W_1030_1100,dte_matched,132,14.8,30.0,40.7,91.3,184.9,8.5,28.0,158.8
SENSEX,W_1030_1100,monday_all_eras,280,14.7,34.6,47.8,69.6,84.3,8.2,31.1,76.6
SENSEX,W_1030_1100,monday_cur_era,50,13.0,26.7,41.7,54.8,54.8,8.5,25.6,39.3
SENSEX,W_1030_1100,dte_matched,132,14.8,30.0,40.7,91.3,184.9,8.5,28.0,158.8
SENSEX,W_1030_1100,monday_all_eras,280,14.7,34.6,47.8,69.6,84.3,8.2,31.1,76.6
SENSEX,W_1030_1100,monday_cur_era,50,13.0,26.7,41.7,54.8,54.8,8.5,25.6,39.3
SENSEX,W_1030_1100,dte_matched,132,14.8,30.0,40.7,91.3,184.9,8.5,28.0,158.8
SENSEX,W_1030_1100,monday_all_eras,280,14.7,34.6,47.8,69.6,84.3,8.2,31.1,76.6
SENSEX,W_1030_1100,monday_cur_era,50,13.0,26.7,41.7,54.8,54.8,8.5,25.6,39.3
SENSEX,W_1030_1115,dte_matched,132,17.3,35.5,43.0,91.3,313.8,10.3,27.5,263.5
SENSEX,W_1030_1115,monday_all_eras,280,18.1,42.1,54.8,84.3,109.5,10.1,42.4,109.5
SENSEX,W_1030_1115,monday_cur_era,50,16.2,31.6,45.4,54.8,54.8,8.6,28.7,42.4
SENSEX,W_1030_1115,dte_matched,132,17.3,35.5,43.0,91.3,313.8,10.3,27.5,263.5
SENSEX,W_1030_1115,monday_all_eras,280,18.1,42.1,54.8,84.3,109.5,10.1,42.4,109.5
SENSEX,W_1030_1115,monday_cur_era,50,16.2,31.6,45.4,54.8,54.8,8.6,28.7,42.4
SENSEX,W_1030_1115,dte_matched,132,17.3,35.5,43.0,91.3,313.8,10.3,27.5,263.5
SENSEX,W_1030_1115,monday_all_eras,280,18.1,42.1,54.8,84.3,109.5,10.1,42.4,109.5
SENSEX,W_1030_1115,monday_cur_era,50,16.2,31.6,45.4,54.8,54.8,8.6,28.7,42.4
SENSEX,W_1030_1115,dte_matched,132,17.3,35.5,43.0,91.3,313.8,10.3,27.5,263.5
SENSEX,W_1030_1115,monday_all_eras,280,18.1,42.1,54.8,84.3,109.5,10.1,42.4,109.5
