symbol,timeframe,variant,direction,exit_policy,n_signals,mean_net_pts,std_net_pts,median_net_pts,p25_net_pts,p75_net_pts,mean_net_pct,std_net_pct,win_rate,avg_win_pct,avg_loss_pct,payoff_ratio,mean_mfe_pct,mean_mae_pct,capture_efficiency,sharpe_score,expectancy_pct
RELIANCE,15min,l_vm3.0_gap0.000_rsi40_60,long,T_R_TARGET_1.5R,5,8.52,9.1662,12.65,4.65,16.35,0.006049,0.006407,80.0,0.8866,-0.5216,1.7,1.07,0.2056,0.5654,0.7553,0.6049
RELIANCE,15min,l_vm3.0_gapoff_rsi40_60,long,T_R_TARGET_1.5R,5,8.52,9.1662,12.65,4.65,16.35,0.006049,0.006407,80.0,0.8866,-0.5216,1.7,1.07,0.2056,0.5654,0.7553,0.6049
RELIANCE,15min,s_vm3.0_gap0.000_norsi,short,T_CHANDELIER_1.5,7,18.5201,21.1627,14.8,9.5,36.2,0.012848,0.014792,85.71,1.7541,-1.5313,1.146,2.2258,0.9657,0.5772,0.7445,1.2848
RELIANCE,15min,s_vm3.0_gapoff_norsi,short,T_CHANDELIER_1.5,7,18.5201,21.1627,14.8,9.5,36.2,0.012848,0.014792,85.71,1.7541,-1.5313,1.146,2.2258,0.9657,0.5772,0.7445,1.2848
RELIANCE,15min,s_vm3.0_gap0.000_norsi,short,T_R_TARGET_1.0R,7,14.25,16.6686,11.8,5.9,14.65,0.009909,0.01154,85.71,1.2167,-0.3638,3.345,1.4654,0.766,0.6762,0.73605,0.9909
RELIANCE,15min,s_vm3.0_gapoff_norsi,short,T_R_TARGET_1.0R,7,14.25,16.6686,11.8,5.9,14.65,0.009909,0.01154,85.71,1.2167,-0.3638,3.345,1.4654,0.766,0.6762,0.73605,0.9909
RELIANCE,15min,l_vm3.0_gap0.003_norsi,long,T_ATR_SL_0.5,5,18.5888,20.8991,16.6,4.25,35.5,0.013322,0.014543,80.0,1.8418,-0.706,2.609,1.9363,0.4436,0.688,0.73283,1.3322
RELIANCE,15min,l_vm3.0_gap0.005_norsi,long,T_ATR_SL_0.5,5,18.5888,20.8991,16.6,4.25,35.5,0.013322,0.014543,80.0,1.8418,-0.706,2.609,1.9363,0.4436,0.688,0.73283,1.3322
RELIANCE,15min,s_vm3.0_gap0.003_norsi,short,T_CHANDELIER_1.5,5,22.1282,24.0692,32.5,14.8,39.9,0.015301,0.016854,80.0,2.2954,-1.5313,1.499,2.7382,0.9111,0.5588,0.72629,1.5301
RELIANCE,15min,s_vm3.0_gap0.005_norsi,short,T_CHANDELIER_1.5,5,22.1282,24.0692,32.5,14.8,39.9,0.015301,0.016854,80.0,2.2954,-1.5313,1.499,2.7382,0.9111,0.5588,0.72629,1.5301
RELIANCE,15min,l_vm3.0_gap0.000_rsi40_60,long,T_R_TARGET_1.0R,5,8.98,10.2913,10.9,3.1,18.1,0.006203,0.006882,80.0,0.9058,-0.5216,1.737,0.8551,0.2056,0.7255,0.72107,0.6203
RELIANCE,15min,l_vm3.0_gapoff_rsi40_60,long,T_R_TARGET_1.0R,5,8.98,10.2913,10.9,3.1,18.1,0.006203,0.006882,80.0,0.9058,-0.5216,1.737,0.8551,0.2056,0.7255,0.72107,0.6203
RELIANCE,15min,l_vm2.0_gap0.000_norsi,long,T_NO,12,12.7083,15.4372,11.925,5.6375,14.65,0.009226,0.010744,83.33,1.2228,-0.5781,2.115,1.5171,0.557,0.6081,0.71562,0.9226
RELIANCE,15min,l_vm2.0_gap0.000_norsi,long,T_CHANDELIER_2.0,12,12.7083,15.4372,11.925,5.6375,14.65,0.009226,0.010744,83.33,1.2228,-0.5781,2.115,1.5171,0.557,0.6081,0.71562,0.9226
RELIANCE,15min,l_vm3.0_gap0.000_norsi,long,T_NO,6,16.9417,20.2068,14.625,6.35,30.775,0.012029,0.014062,83.33,1.6365,-0.9649,1.696,1.931,0.5996,0.6229,0.71287,1.2029
RELIANCE,15min,l_vm3.0_gap0.000_norsi,long,T_CHANDELIER_2.0,6,16.9417,20.2068,14.625,6.35,30.775,0.012029,0.014062,83.33,1.6365,-0.9649,1.696,1.931,0.5996,0.6229,0.71287,1.2029
RELIANCE,15min,l_vm3.0_gapoff_norsi,long,T_NO,6,16.9417,20.2068,14.625,6.35,30.775,0.012029,0.014062,83.33,1.6365,-0.9649,1.696,1.931,0.5996,0.6229,0.71287,1.2029
RELIANCE,15min,l_vm3.0_gapoff_norsi,long,T_CHANDELIER_2.0,6,16.9417,20.2068,14.625,6.35,30.775,0.012029,0.014062,83.33,1.6365,-0.9649,1.696,1.931,0.5996,0.6229,0.71287,1.2029
RELIANCE,15min,l_vm3.0_gap0.003_norsi,long,T_R_TARGET_1.5R,5,7.67,8.938,8.4,4.65,16.35,0.005521,0.00632,80.0,0.8206,-0.5216,1.573,0.8151,0.1239,0.6774,0.69886,0.5521
RELIANCE,15min,l_vm3.0_gap0.005_norsi,long,T_R_TARGET_1.5R,5,7.67,8.938,8.4,4.65,16.35,0.005521,0.00632,80.0,0.8206,-0.5216,1.573,0.8151,0.1239,0.6774,0.69886,0.5521
RELIANCE,5min,l_vm2.0_gap0.003_rsi40_60,long,T_NO,9,14.6111,17.3915,12.6,3.1,14.1,0.010651,0.01226,77.78,1.4331,-0.2228,6.431,1.4798,0.504,0.7198,0.67573,1.0651
RELIANCE,5min,l_vm2.0_gap0.003_rsi40_60,long,T_ATR_SL_1.0,9,14.6111,17.3915,12.6,3.1,14.1,0.010651,0.01226,77.78,1.4331,-0.2228,6.431,1.4798,0.504,0.7198,0.67573,1.0651
RELIANCE,5min,l_vm2.0_gap0.003_rsi40_60,long,T_CHANDELIER_1.0,9,14.6111,17.3915,12.6,3.1,14.1,0.010651,0.01226,77.78,1.4331,-0.2228,6.431,1.4798,0.504,0.7198,0.67573,1.0651
RELIANCE,5min,l_vm2.0_gap0.003_rsi40_60,long,T_CHANDELIER_1.5,9,14.6111,17.3915,12.6,3.1,14.1,0.010651,0.01226,77.78,1.4331,-0.2228,6.431,1.4798,0.504,0.7198,0.67573,1.0651
RELIANCE,5min,l_vm2.0_gap0.003_rsi40_60,long,T_CHANDELIER_2.0,9,14.6111,17.3915,12.6,3.1,14.1,0.010651,0.01226,77.78,1.4331,-0.2228,6.431,1.4798,0.504,0.7198,0.67573,1.0651
RELIANCE,5min,l_vm2.0_gap0.005_rsi40_60,long,T_NO,9,14.6111,17.3915,12.6,3.1,14.1,0.010651,0.01226,77.78,1.4331,-0.2228,6.431,1.4798,0.504,0.7198,0.67573,1.0651
RELIANCE,5min,l_vm2.0_gap0.005_rsi40_60,long,T_ATR_SL_1.0,9,14.6111,17.3915,12.6,3.1,14.1,0.010651,0.01226,77.78,1.4331,-0.2228,6.431,1.4798,0.504,0.7198,0.67573,1.0651
RELIANCE,5min,l_vm2.0_gap0.005_rsi40_60,long,T_CHANDELIER_1.0,9,14.6111,17.3915,12.6,3.1,14.1,0.010651,0.01226,77.78,1.4331,-0.2228,6.431,1.4798,0.504,0.7198,0.67573,1.0651
RELIANCE,5min,l_vm2.0_gap0.005_rsi40_60,long,T_CHANDELIER_1.5,9,14.6111,17.3915,12.6,3.1,14.1,0.010651,0.01226,77.78,1.4331,-0.2228,6.431,1.4798,0.504,0.7198,0.67573,1.0651
RELIANCE,5min,l_vm2.0_gap0.005_rsi40_60,long,T_CHANDELIER_2.0,9,14.6111,17.3915,12.6,3.1,14.1,0.010651,0.01226,77.78,1.4331,-0.2228,6.431,1.4798,0.504,0.7198,0.67573,1.0651
RELIANCE,15min,l_vm3.0_gap0.003_norsi,long,T_NO,5,17.8,22.0354,16.6,4.25,35.5,0.012804,0.015287,80.0,1.8418,-0.9649,1.909,1.9363,0.6274,0.6613,0.67008,1.2804
RELIANCE,15min,l_vm3.0_gap0.003_norsi,long,T_CHANDELIER_2.0,5,17.8,22.0354,16.6,4.25,35.5,0.012804,0.015287,80.0,1.8418,-0.9649,1.909,1.9363,0.6274,0.6613,0.67008,1.2804
RELIANCE,15min,l_vm3.0_gap0.005_norsi,long,T_NO,5,17.8,22.0354,16.6,4.25,35.5,0.012804,0.015287,80.0,1.8418,-0.9649,1.909,1.9363,0.6274,0.6613,0.67008,1.2804
RELIANCE,15min,l_vm3.0_gap0.005_norsi,long,T_CHANDELIER_2.0,5,17.8,22.0354,16.6,4.25,35.5,0.012804,0.015287,80.0,1.8418,-0.9649,1.909,1.9363,0.6274,0.6613,0.67008,1.2804
RELIANCE,15min,s_vm3.0_gap0.003_norsi,short,T_R_TARGET_1.0R,5,16.15,19.345,14.5,4.6,14.8,0.011187,0.013398,80.0,1.4893,-0.3638,4.094,1.6736,0.6315,0.6685,0.66798,1.1187
RELIANCE,15min,s_vm3.0_gap0.005_norsi,short,T_R_TARGET_1.0R,5,16.15,19.345,14.5,4.6,14.8,0.011187,0.013398,80.0,1.4893,-0.3638,4.094,1.6736,0.6315,0.6685,0.66798,1.1187
RELIANCE,15min,l_vm2.0_gap0.000_rsi40_60,long,T_ATR_SL_0.5,11,12.9946,15.6638,11.2,5.175,15.3,0.009101,0.01122,81.82,1.2413,-0.5802,2.139,1.4708,0.4459,0.6188,0.66365,0.9101
RELIANCE,15min,s_vm3.0_gap0.000_norsi,short,T_R_TARGET_1.5R,7,19.325,25.1138,11.8,7.05,18.275,0.013432,0.017373,85.71,1.6278,-0.3638,4.474,1.6525,0.766,0.8129,0.66272,1.3432
RELIANCE,15min,s_vm3.0_gapoff_norsi,short,T_R_TARGET_1.5R,7,19.325,25.1138,11.8,7.05,18.275,0.013432,0.017373,85.71,1.6278,-0.3638,4.474,1.6525,0.766,0.8129,0.66272,1.3432
RELIANCE,15min,l_vm2.0_gap0.000_norsi,long,T_CHANDELIER_1.5,12,12.286,16.2301,11.925,5.6375,14.65,0.008949,0.011258,83.33,1.2228,-0.7444,1.643,1.5171,0.557,0.5899,0.66242,0.8949
RELIANCE,15min,l_vm2.0_gapoff_rsi40_60,long,T_NO,12,12.3167,16.1698,11.925,5.6375,14.65,0.008939,0.011277,83.33,1.2228,-0.7502,1.63,1.451,0.535,0.6161,0.6606,0.8939
RELIANCE,15min,l_vm2.0_gapoff_rsi40_60,long,T_ATR_SL_1.0,12,12.3167,16.1698,11.925,5.6375,14.65,0.008939,0.011277,83.33,1.2228,-0.7502,1.63,1.451,0.535,0.6161,0.6606,0.8939
RELIANCE,15min,l_vm2.0_gapoff_rsi40_60,long,T_CHANDELIER_1.0,12,12.3167,16.1698,11.925,5.6375,14.65,0.008939,0.011277,83.33,1.2228,-0.7502,1.63,1.451,0.535,0.6161,0.6606,0.8939
RELIANCE,15min,l_vm2.0_gapoff_rsi40_60,long,T_CHANDELIER_1.5,12,12.3167,16.1698,11.925,5.6375,14.65,0.008939,0.011277,83.33,1.2228,-0.7502,1.63,1.451,0.535,0.6161,0.6606,0.8939
RELIANCE,15min,l_vm2.0_gapoff_rsi40_60,long,T_CHANDELIER_2.0,12,12.3167,16.1698,11.925,5.6375,14.65,0.008939,0.011277,83.33,1.2228,-0.7502,1.63,1.451,0.535,0.6161,0.6606,0.8939
RELIANCE,15min,l_vm2.0_gap0.003_norsi,long,T_CHANDELIER_1.0,9,13.5154,16.8812,11.2,4.25,16.6,0.009912,0.011775,77.78,1.3862,-0.3914,3.542,1.4961,0.4356,0.6625,0.65473,0.9912
RELIANCE,15min,l_vm2.0_gap0.005_norsi,long,T_CHANDELIER_1.0,9,13.5154,16.8812,11.2,4.25,16.6,0.009912,0.011775,77.78,1.3862,-0.3914,3.542,1.4961,0.4356,0.6625,0.65473,0.9912
RELIANCE,15min,s_vm3.0_gap0.003_norsi,short,T_R_TARGET_1.5R,5,23.255,28.7543,14.8,6.9,21.75,0.016119,0.019902,80.0,2.1059,-0.3638,5.789,1.9355,0.6315,0.8328,0.64796,1.6119
RELIANCE,15min,s_vm3.0_gap0.005_norsi,short,T_R_TARGET_1.5R,5,23.255,28.7543,14.8,6.9,21.75,0.016119,0.019902,80.0,2.1059,-0.3638,5.789,1.9355,0.6315,0.8328,0.64796,1.6119
RELIANCE,15min,l_vm2.0_gap0.000_norsi,long,T_ATR_SL_1.0,12,12.1407,16.5217,11.925,5.6375,14.65,0.008854,0.011447,83.33,1.2228,-0.8017,1.525,1.5171,0.557,0.5836,0.64455,0.8854
TCS,15min,s_vm2.0_gap0.003_norsi,short,T_ATR_SL_0.3,9,27.3017,30.7469,24.8,6.5,56.1,0.007855,0.009503,77.78,1.1945,-0.6462,1.849,1.1637,0.3782,0.675,0.64285,0.7855
TCS,15min,s_vm2.0_gap0.003_rsi40_60,short,T_ATR_SL_0.3,9,27.3017,30.7469,24.8,6.5,56.1,0.007855,0.009503,77.78,1.1945,-0.6462,1.849,1.1637,0.3782,0.675,0.64285,0.7855
TCS,15min,s_vm2.0_gap0.005_norsi,short,T_ATR_SL_0.3,9,27.3017,30.7469,24.8,6.5,56.1,0.007855,0.009503,77.78,1.1945,-0.6462,1.849,1.1637,0.3782,0.675,0.64285,0.7855
TCS,15min,s_vm2.0_gap0.005_rsi40_60,short,T_ATR_SL_0.3,9,27.3017,30.7469,24.8,6.5,56.1,0.007855,0.009503,77.78,1.1945,-0.6462,1.849,1.1637,0.3782,0.675,0.64285,0.7855
RELIANCE,15min,l_vm3.0_gap0.000_norsi,long,T_CHANDELIER_1.5,6,16.0971,21.5715,14.625,6.35,30.775,0.011475,0.014944,83.33,1.6365,-1.2976,1.261,1.931,0.5996,0.5942,0.63988,1.1475
RELIANCE,15min,l_vm3.0_gapoff_norsi,long,T_CHANDELIER_1.5,6,16.0971,21.5715,14.625,6.35,30.775,0.011475,0.014944,83.33,1.6365,-1.2976,1.261,1.931,0.5996,0.5942,0.63988,1.1475
RELIANCE,5min,l_vm2.0_gap0.000_rsi40_60,long,T_NO,12,13.3667,16.1357,12.775,2.2,15.7,0.009586,0.011371,75.0,1.3681,-0.27,5.067,1.4842,0.5045,0.6459,0.63223,0.9586
RELIANCE,5min,l_vm2.0_gap0.000_rsi40_60,long,T_ATR_SL_1.0,12,13.3667,16.1357,12.775,2.2,15.7,0.009586,0.011371,75.0,1.3681,-0.27,5.067,1.4842,0.5045,0.6459,0.63223,0.9586
RELIANCE,5min,l_vm2.0_gap0.000_rsi40_60,long,T_CHANDELIER_1.0,12,13.3667,16.1357,12.775,2.2,15.7,0.009586,0.011371,75.0,1.3681,-0.27,5.067,1.4842,0.5045,0.6459,0.63223,0.9586
RELIANCE,5min,l_vm2.0_gap0.000_rsi40_60,long,T_CHANDELIER_1.5,12,13.3667,16.1357,12.775,2.2,15.7,0.009586,0.011371,75.0,1.3681,-0.27,5.067,1.4842,0.5045,0.6459,0.63223,0.9586
RELIANCE,5min,l_vm2.0_gap0.000_rsi40_60,long,T_CHANDELIER_2.0,12,13.3667,16.1357,12.775,2.2,15.7,0.009586,0.011371,75.0,1.3681,-0.27,5.067,1.4842,0.5045,0.6459,0.63223,0.9586
BHARTIARTL,15min,l_vm2.0_gapoff_rsi40_60,long,T_CHANDELIER_1.0,5,13.8138,18.4798,6.95,3.0,27.6,0.009196,0.011866,80.0,1.3011,-0.6061,2.147,1.7043,0.3787,0.5396,0.62004,0.9196
RELIANCE,15min,l_vm3.0_gap0.000_norsi,long,T_ATR_SL_1.0,6,15.8064,22.0591,14.625,6.35,30.775,0.011284,0.015259,83.33,1.6365,-1.4121,1.159,1.931,0.5996,0.5843,0.61625,1.1284
RELIANCE,15min,l_vm3.0_gapoff_norsi,long,T_ATR_SL_1.0,6,15.8064,22.0591,14.625,6.35,30.775,0.011284,0.015259,83.33,1.6365,-1.4121,1.159,1.931,0.5996,0.5843,0.61625,1.1284
BHARTIARTL,15min,l_vm2.0_gap0.000_norsi,long,T_CHANDELIER_1.0,5,14.1238,18.3747,8.5,3.0,27.6,0.009132,0.011893,80.0,1.293,-0.6061,2.133,1.6834,0.2897,0.5425,0.61431,0.9132
BHARTIARTL,15min,l_vm2.0_gap0.003_norsi,long,T_CHANDELIER_1.0,5,14.1238,18.3747,8.5,3.0,27.6,0.009132,0.011893,80.0,1.293,-0.6061,2.133,1.6834,0.2897,0.5425,0.61431,0.9132
BHARTIARTL,15min,l_vm2.0_gap0.005_norsi,long,T_CHANDELIER_1.0,5,14.1238,18.3747,8.5,3.0,27.6,0.009132,0.011893,80.0,1.293,-0.6061,2.133,1.6834,0.2897,0.5425,0.61431,0.9132
BHARTIARTL,15min,l_vm1.5_gapoff_rsi40_60,long,T_ATR_SL_0.5,11,12.6263,16.4166,6.95,1.35,27.1,0.0078,0.010456,81.82,1.0778,-0.56,1.925,1.4683,0.5154,0.5312,0.61038,0.78
BHARTIARTL,15min,l_vm1.5_gap0.000_norsi,long,T_ATR_SL_0.5,11,12.7672,16.3739,8.5,1.35,27.1,0.007771,0.010466,81.82,1.0742,-0.56,1.918,1.4588,0.4749,0.5327,0.60751,0.7771
BHARTIARTL,15min,l_vm1.5_gap0.000_rsi40_60,long,T_ATR_SL_0.5,10,13.1939,17.1146,8.7,0.875,27.35,0.008147,0.010906,80.0,1.1583,-0.56,2.069,1.5225,0.4799,0.5351,0.59761,0.8147
RELIANCE,5min,l_vm3.0_gap0.000_norsi,long,T_CHANDELIER_1.0,7,17.0698,20.6586,13.4,6.05,29.9,0.012071,0.014441,71.43,1.9017,-0.5294,3.592,1.8232,0.616,0.6621,0.59705,1.2071
RELIANCE,5min,l_vm3.0_gapoff_norsi,long,T_CHANDELIER_1.0,7,17.0698,20.6586,13.4,6.05,29.9,0.012071,0.014441,71.43,1.9017,-0.5294,3.592,1.8232,0.616,0.6621,0.59705,1.2071
BHARTIARTL,15min,s_vm3.0_gap0.000_norsi,short,T_ATR_SL_0.3,5,10.0296,12.293,12.6,5.7,14.3,0.005358,0.00718,80.0,0.8249,-0.6209,1.329,1.186,0.3856,0.4517,0.59694,0.5358
BHARTIARTL,15min,s_vm3.0_gap0.000_rsi40_60,short,T_ATR_SL_0.3,5,10.0296,12.293,12.6,5.7,14.3,0.005358,0.00718,80.0,0.8249,-0.6209,1.329,1.186,0.3856,0.4517,0.59694,0.5358
BHARTIARTL,15min,s_vm3.0_gap0.003_norsi,short,T_ATR_SL_0.3,5,10.0296,12.293,12.6,5.7,14.3,0.005358,0.00718,80.0,0.8249,-0.6209,1.329,1.186,0.3856,0.4517,0.59694,0.5358
BHARTIARTL,15min,s_vm3.0_gap0.003_rsi40_60,short,T_ATR_SL_0.3,5,10.0296,12.293,12.6,5.7,14.3,0.005358,0.00718,80.0,0.8249,-0.6209,1.329,1.186,0.3856,0.4517,0.59694,0.5358
BHARTIARTL,15min,s_vm3.0_gap0.005_norsi,short,T_ATR_SL_0.3,5,10.0296,12.293,12.6,5.7,14.3,0.005358,0.00718,80.0,0.8249,-0.6209,1.329,1.186,0.3856,0.4517,0.59694,0.5358
BHARTIARTL,15min,s_vm3.0_gap0.005_rsi40_60,short,T_ATR_SL_0.3,5,10.0296,12.293,12.6,5.7,14.3,0.005358,0.00718,80.0,0.8249,-0.6209,1.329,1.186,0.3856,0.4517,0.59694,0.5358
BHARTIARTL,15min,s_vm3.0_gapoff_norsi,short,T_ATR_SL_0.3,5,10.0296,12.293,12.6,5.7,14.3,0.005358,0.00718,80.0,0.8249,-0.6209,1.329,1.186,0.3856,0.4517,0.59694,0.5358
BHARTIARTL,15min,s_vm3.0_gapoff_rsi40_60,short,T_ATR_SL_0.3,5,10.0296,12.293,12.6,5.7,14.3,0.005358,0.00718,80.0,0.8249,-0.6209,1.329,1.186,0.3856,0.4517,0.59694,0.5358
RELIANCE,15min,l_vm2.0_gap0.003_norsi,long,T_NO,9,12.8833,17.7946,11.2,4.25,16.6,0.009497,0.012376,77.78,1.3862,-0.5781,2.398,1.4961,0.5377,0.6348,0.59687,0.9497
RELIANCE,15min,l_vm2.0_gap0.003_norsi,long,T_CHANDELIER_2.0,9,12.8833,17.7946,11.2,4.25,16.6,0.009497,0.012376,77.78,1.3862,-0.5781,2.398,1.4961,0.5377,0.6348,0.59687,0.9497
RELIANCE,15min,l_vm2.0_gap0.005_norsi,long,T_NO,9,12.8833,17.7946,11.2,4.25,16.6,0.009497,0.012376,77.78,1.3862,-0.5781,2.398,1.4961,0.5377,0.6348,0.59687,0.9497
RELIANCE,15min,l_vm2.0_gap0.005_norsi,long,T_CHANDELIER_2.0,9,12.8833,17.7946,11.2,4.25,16.6,0.009497,0.012376,77.78,1.3862,-0.5781,2.398,1.4961,0.5377,0.6348,0.59687,0.9497
RELIANCE,15min,l_vm3.0_gap0.003_norsi,long,T_CHANDELIER_1.5,5,16.7865,23.5699,16.6,4.25,35.5,0.012139,0.016289,80.0,1.8418,-1.2976,1.419,1.9363,0.6274,0.6269,0.59617,1.2139
RELIANCE,15min,l_vm3.0_gap0.005_norsi,long,T_CHANDELIER_1.5,5,16.7865,23.5699,16.6,4.25,35.5,0.012139,0.016289,80.0,1.8418,-1.2976,1.419,1.9363,0.6274,0.6269,0.59617,1.2139
RELIANCE,15min,l_vm3.0_gap0.003_norsi,long,T_R_TARGET_1.0R,5,6.01,8.5477,5.6,3.1,10.9,0.004302,0.005941,80.0,0.6682,-0.5216,1.281,0.6904,0.1239,0.6232,0.57936,0.4302
RELIANCE,15min,l_vm3.0_gap0.005_norsi,long,T_R_TARGET_1.0R,5,6.01,8.5477,5.6,3.1,10.9,0.004302,0.005941,80.0,0.6682,-0.5216,1.281,0.6904,0.1239,0.6232,0.57936,0.4302
RELIANCE,15min,l_vm3.0_gap0.003_norsi,long,T_ATR_SL_1.0,5,16.4377,24.115,16.6,4.25,35.5,0.01191,0.016645,80.0,1.8418,-1.4121,1.304,1.9363,0.6274,0.6151,0.57243,1.191
RELIANCE,15min,l_vm3.0_gap0.005_norsi,long,T_ATR_SL_1.0,5,16.4377,24.115,16.6,4.25,35.5,0.01191,0.016645,80.0,1.8418,-1.4121,1.304,1.9363,0.6274,0.6151,0.57243,1.191
BHARTIARTL,15min,l_vm1.5_gapoff_rsi40_60,long,T_NO,11,12.2909,16.9921,6.95,1.35,27.1,0.007564,0.01088,81.82,1.0778,-0.6901,1.562,1.4683,0.635,0.5151,0.56881,0.7564
BHARTIARTL,15min,l_vm1.5_gapoff_rsi40_60,long,T_CHANDELIER_1.5,11,12.2909,16.9921,6.95,1.35,27.1,0.007564,0.01088,81.82,1.0778,-0.6901,1.562,1.4683,0.635,0.5151,0.56881,0.7564
BHARTIARTL,15min,l_vm1.5_gapoff_rsi40_60,long,T_CHANDELIER_2.0,11,12.2909,16.9921,6.95,1.35,27.1,0.007564,0.01088,81.82,1.0778,-0.6901,1.562,1.4683,0.635,0.5151,0.56881,0.7564
RELIANCE,5min,l_vm3.0_gap0.000_rsi40_60,long,T_ATR_SL_0.3,6,18.343,21.0548,16.55,-0.7832,34.6,0.012754,0.015005,66.67,2.139,-0.4516,4.736,1.9146,0.3945,0.6662,0.56668,1.2754
RELIANCE,5min,l_vm3.0_gapoff_rsi40_60,long,T_ATR_SL_0.3,6,18.343,21.0548,16.55,-0.7832,34.6,0.012754,0.015005,66.67,2.139,-0.4516,4.736,1.9146,0.3945,0.6662,0.56668,1.2754
BHARTIARTL,15min,l_vm1.5_gap0.000_norsi,long,T_NO,11,12.4318,16.9536,8.5,1.35,27.1,0.007534,0.010889,81.82,1.0742,-0.6901,1.557,1.4588,0.5945,0.5165,0.56615,0.7534
BHARTIARTL,15min,l_vm1.5_gap0.000_norsi,long,T_CHANDELIER_1.5,11,12.4318,16.9536,8.5,1.35,27.1,0.007534,0.010889,81.82,1.0742,-0.6901,1.557,1.4588,0.5945,0.5165,0.56615,0.7534
BHARTIARTL,15min,l_vm1.5_gap0.000_norsi,long,T_CHANDELIER_2.0,11,12.4318,16.9536,8.5,1.35,27.1,0.007534,0.010889,81.82,1.0742,-0.6901,1.557,1.4588,0.5945,0.5165,0.56615,0.7534
BHARTIARTL,15min,l_vm1.5_gap0.003_norsi,long,T_ATR_SL_0.5,9,12.6044,17.0118,8.5,2.3,27.6,0.007987,0.011136,77.78,1.1868,-0.56,2.12,1.5495,0.4707,0.5154,0.55779,0.7987
BHARTIARTL,15min,l_vm1.5_gap0.005_norsi,long,T_ATR_SL_0.5,9,12.6044,17.0118,8.5,2.3,27.6,0.007987,0.011136,77.78,1.1868,-0.56,2.12,1.5495,0.4707,0.5154,0.55779,0.7987
BHARTIARTL,15min,l_vm1.5_gap0.000_rsi40_60,long,T_NO,10,12.825,17.7332,8.7,0.875,27.35,0.007886,0.01136,80.0,1.1583,-0.6901,1.679,1.5225,0.6114,0.518,0.55538,0.7886
BHARTIARTL,15min,l_vm1.5_gap0.000_rsi40_60,long,T_CHANDELIER_1.5,10,12.825,17.7332,8.7,0.875,27.35,0.007886,0.01136,80.0,1.1583,-0.6901,1.679,1.5225,0.6114,0.518,0.55538,0.7886
BHARTIARTL,15min,l_vm1.5_gap0.000_rsi40_60,long,T_CHANDELIER_2.0,10,12.825,17.7332,8.7,0.875,27.35,0.007886,0.01136,80.0,1.1583,-0.6901,1.679,1.5225,0.6114,0.518,0.55538,0.7886
ITC,5min,l_vm2.0_gap0.005_norsi,long,T_STEP_TRAIL,5,0.385,0.42,0.175,0.0,0.7,0.00093,0.001005,60.0,0.155,0.0,999.0,1.0085,0.1299,0.0922,0.5552,0.093
ITC,5min,l_vm2.0_gap0.005_rsi40_60,long,T_STEP_TRAIL,5,0.385,0.42,0.175,0.0,0.7,0.00093,0.001005,60.0,0.155,0.0,999.0,1.0085,0.1299,0.0922,0.5552,0.093
RELIANCE,15min,l_vm2.0_gap0.003_norsi,long,T_CHANDELIER_1.5,9,12.3203,18.7149,11.2,4.25,16.6,0.009127,0.012977,77.78,1.3862,-0.7444,1.862,1.4961,0.5377,0.6101,0.54705,0.9127
RELIANCE,15min,l_vm2.0_gap0.005_norsi,long,T_CHANDELIER_1.5,9,12.3203,18.7149,11.2,4.25,16.6,0.009127,0.012977,77.78,1.3862,-0.7444,1.862,1.4961,0.5377,0.6101,0.54705,0.9127
BHARTIARTL,15min,l_vm1.5_gap0.003_rsi40_60,long,T_ATR_SL_0.5,8,13.1174,17.9779,8.7,1.275,28.725,0.008483,0.011718,75.0,1.3177,-0.56,2.353,1.6404,0.4764,0.5171,0.54297,0.8483
BHARTIARTL,15min,l_vm1.5_gap0.005_rsi40_60,long,T_ATR_SL_0.5,8,13.1174,17.9779,8.7,1.275,28.725,0.008483,0.011718,75.0,1.3177,-0.56,2.353,1.6404,0.4764,0.5171,0.54297,0.8483
RELIANCE,15min,s_vm3.0_gap0.000_norsi,short,T_STEP_TRAIL,7,8.5393,9.0584,7.2,-0.0,13.3,0.005949,0.006281,57.14,1.0411,0.0,999.0,1.5024,0.766,0.396,0.54121,0.5949
RELIANCE,15min,s_vm3.0_gapoff_norsi,short,T_STEP_TRAIL,7,8.5393,9.0584,7.2,-0.0,13.3,0.005949,0.006281,57.14,1.0411,0.0,999.0,1.5024,0.766,0.396,0.54121,0.5949
RELIANCE,5min,l_vm3.0_gap0.000_norsi,long,T_NO,7,16.2571,21.9967,13.4,6.05,29.9,0.01154,0.015294,71.43,1.9017,-0.7153,2.659,1.8232,0.7467,0.633,0.53896,1.154
RELIANCE,5min,l_vm3.0_gap0.000_norsi,long,T_CHANDELIER_2.0,7,16.2571,21.9967,13.4,6.05,29.9,0.01154,0.015294,71.43,1.9017,-0.7153,2.659,1.8232,0.7467,0.633,0.53896,1.154
RELIANCE,5min,l_vm3.0_gapoff_norsi,long,T_NO,7,16.2571,21.9967,13.4,6.05,29.9,0.01154,0.015294,71.43,1.9017,-0.7153,2.659,1.8232,0.7467,0.633,0.53896,1.154
