signal_id,symbol,timeframe,variant,direction,date,signal_time,entry_price,prev_day_high,prev_day_low,prev_week_high,prev_week_low,cpr_width_pct,theta_cpr,vol_mult,vol_ratio,trend_mode,clean,clearroom,carry,trig_open,trig_high,trig_low,trig_close,trig_volume,vol_baseline,atr_daily,T_NO__exit_time,T_NO__exit_price,T_NO__exit_reason,T_NO__net_pts,T_NO__net_pct,T_NO__mfe_pts,T_NO__mae_pts,T_NO__hold_min,T_HARD_SL__exit_time,T_HARD_SL__exit_price,T_HARD_SL__exit_reason,T_HARD_SL__net_pts,T_HARD_SL__net_pct,T_HARD_SL__mfe_pts,T_HARD_SL__mae_pts,T_HARD_SL__hold_min,T_ATR_SL_0.3__exit_time,T_ATR_SL_0.3__exit_price,T_ATR_SL_0.3__exit_reason,T_ATR_SL_0.3__net_pts,T_ATR_SL_0.3__net_pct,T_ATR_SL_0.3__mfe_pts,T_ATR_SL_0.3__mae_pts,T_ATR_SL_0.3__hold_min,T_ATR_SL_0.5__exit_time,T_ATR_SL_0.5__exit_price,T_ATR_SL_0.5__exit_reason,T_ATR_SL_0.5__net_pts,T_ATR_SL_0.5__net_pct,T_ATR_SL_0.5__mfe_pts,T_ATR_SL_0.5__mae_pts,T_ATR_SL_0.5__hold_min,T_ATR_SL_1.0__exit_time,T_ATR_SL_1.0__exit_price,T_ATR_SL_1.0__exit_reason,T_ATR_SL_1.0__net_pts,T_ATR_SL_1.0__net_pct,T_ATR_SL_1.0__mfe_pts,T_ATR_SL_1.0__mae_pts,T_ATR_SL_1.0__hold_min,T_CHANDELIER_1.0__exit_time,T_CHANDELIER_1.0__exit_price,T_CHANDELIER_1.0__exit_reason,T_CHANDELIER_1.0__net_pts,T_CHANDELIER_1.0__net_pct,T_CHANDELIER_1.0__mfe_pts,T_CHANDELIER_1.0__mae_pts,T_CHANDELIER_1.0__hold_min,T_CHANDELIER_1.5__exit_time,T_CHANDELIER_1.5__exit_price,T_CHANDELIER_1.5__exit_reason,T_CHANDELIER_1.5__net_pts,T_CHANDELIER_1.5__net_pct,T_CHANDELIER_1.5__mfe_pts,T_CHANDELIER_1.5__mae_pts,T_CHANDELIER_1.5__hold_min,T_CHANDELIER_2.0__exit_time,T_CHANDELIER_2.0__exit_price,T_CHANDELIER_2.0__exit_reason,T_CHANDELIER_2.0__net_pts,T_CHANDELIER_2.0__net_pct,T_CHANDELIER_2.0__mfe_pts,T_CHANDELIER_2.0__mae_pts,T_CHANDELIER_2.0__hold_min,T_R_TARGET_1.0R__exit_time,T_R_TARGET_1.0R__exit_price,T_R_TARGET_1.0R__exit_reason,T_R_TARGET_1.0R__net_pts,T_R_TARGET_1.0R__net_pct,T_R_TARGET_1.0R__mfe_pts,T_R_TARGET_1.0R__mae_pts,T_R_TARGET_1.0R__hold_min,T_R_TARGET_1.5R__exit_time,T_R_TARGET_1.5R__exit_price,T_R_TARGET_1.5R__exit_reason,T_R_TARGET_1.5R__net_pts,T_R_TARGET_1.5R__net_pct,T_R_TARGET_1.5R__mfe_pts,T_R_TARGET_1.5R__mae_pts,T_R_TARGET_1.5R__hold_min,T_R_TARGET_2.0R__exit_time,T_R_TARGET_2.0R__exit_price,T_R_TARGET_2.0R__exit_reason,T_R_TARGET_2.0R__net_pts,T_R_TARGET_2.0R__net_pct,T_R_TARGET_2.0R__mfe_pts,T_R_TARGET_2.0R__mae_pts,T_R_TARGET_2.0R__hold_min,T_R_TARGET_3.0R__exit_time,T_R_TARGET_3.0R__exit_price,T_R_TARGET_3.0R__exit_reason,T_R_TARGET_3.0R__net_pts,T_R_TARGET_3.0R__net_pct,T_R_TARGET_3.0R__mfe_pts,T_R_TARGET_3.0R__mae_pts,T_R_TARGET_3.0R__hold_min,T_STEP_TRAIL__exit_time,T_STEP_TRAIL__exit_price,T_STEP_TRAIL__exit_reason,T_STEP_TRAIL__net_pts,T_STEP_TRAIL__net_pct,T_STEP_TRAIL__mfe_pts,T_STEP_TRAIL__mae_pts,T_STEP_TRAIL__hold_min
106,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2024-01-19,2024-01-19 09:15:00,1103.25,1096.0,1075.2,1078.55,1045.25,0.9031,1.0,2.0,3.171,sma50,loose,off,sameday,1091.0,1104.0,1089.8,1103.25,1335149,421038.0,21.014,2024-01-19 15:25:00,1123.0,eod,19.75,0.017902,33.1,8.55,370,2024-01-19 15:25:00,1123.0,eod_no_hit,19.75,0.017902,33.1,8.55,370,2024-01-19 09:20:00,1096.9458,atr_sl,-6.3042,-0.005714,0.0,8.55,5,2024-01-19 15:25:00,1123.0,eod_no_hit,19.75,0.017902,33.1,8.55,370,2024-01-19 15:25:00,1123.0,eod_no_hit,19.75,0.017902,33.1,8.55,370,2024-01-19 15:25:00,1123.0,eod_no_hit,19.75,0.017902,33.1,8.55,370,2024-01-19 15:25:00,1123.0,eod_no_hit,19.75,0.017902,33.1,8.55,370,2024-01-19 15:25:00,1123.0,eod_no_hit,19.75,0.017902,33.1,8.55,370,2024-01-19 10:05:00,1116.7,r_target,13.45,0.012191,13.5,8.55,50,2024-01-19 10:30:00,1123.425,r_target,20.175,0.018287,21.75,8.55,75,2024-01-19 11:35:00,1130.15,r_target,26.9,0.024383,27.9,8.55,140,2024-01-19 15:25:00,1123.0,eod_no_hit,19.75,0.017902,33.1,8.55,370,2024-01-19 15:25:00,1123.0,eod_no_hit,19.75,0.017902,33.1,8.55,370
107,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2025-02-07,2025-02-07 09:15:00,1689.5,1667.3,1613.25,1647.2,1574.25,0.5171,1.0,2.0,8.928,sma50,loose,off,sameday,1635.05,1697.4,1635.0,1689.5,4288513,480357.5,37.9312,2025-02-07 15:25:00,1678.0,eod,-11.5,-0.006807,18.05,25.0,370,2025-02-07 15:25:00,1678.0,eod_no_hit,-11.5,-0.006807,18.05,25.0,370,2025-02-07 09:20:00,1678.1206,atr_sl,-11.3794,-0.006735,0.0,25.0,5,2025-02-07 09:20:00,1670.5344,atr_sl,-18.9656,-0.011226,0.0,25.0,5,2025-02-07 15:25:00,1678.0,eod_no_hit,-11.5,-0.006807,18.05,25.0,370,2025-02-07 14:10:00,1669.6188,chandelier,-19.8812,-0.011768,18.05,25.0,295,2025-02-07 15:25:00,1678.0,eod_no_hit,-11.5,-0.006807,18.05,25.0,370,2025-02-07 15:25:00,1678.0,eod_no_hit,-11.5,-0.006807,18.05,25.0,370,2025-02-07 15:25:00,1678.0,eod_no_hit,-11.5,-0.006807,18.05,25.0,370,2025-02-07 15:25:00,1678.0,eod_no_hit,-11.5,-0.006807,18.05,25.0,370,2025-02-07 15:25:00,1678.0,eod_no_hit,-11.5,-0.006807,18.05,25.0,370,2025-02-07 15:25:00,1678.0,eod_no_hit,-11.5,-0.006807,18.05,25.0,370,2025-02-07 15:25:00,1678.0,eod_no_hit,-11.5,-0.006807,18.05,25.0,370
108,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2025-08-08,2025-08-08 09:15:00,1875.9,1933.3,1909.1,1939.2,1878.0,0.8489,1.0,2.0,148.505,sma50,loose,off,sameday,1886.3,1893.8,1868.8,1875.9,82324332,554352.2,33.9492,2025-08-08 15:25:00,1859.0,eod,16.9,0.009009,19.9,4.1,370,2025-08-08 15:25:00,1859.0,eod_no_hit,16.9,0.009009,19.9,4.1,370,2025-08-08 15:25:00,1859.0,eod_no_hit,16.9,0.009009,19.9,4.1,370,2025-08-08 15:25:00,1859.0,eod_no_hit,16.9,0.009009,19.9,4.1,370,2025-08-08 15:25:00,1859.0,eod_no_hit,16.9,0.009009,19.9,4.1,370,2025-08-08 15:25:00,1859.0,eod_no_hit,16.9,0.009009,19.9,4.1,370,2025-08-08 15:25:00,1859.0,eod_no_hit,16.9,0.009009,19.9,4.1,370,2025-08-08 15:25:00,1859.0,eod_no_hit,16.9,0.009009,19.9,4.1,370,2025-08-08 15:00:00,1858.0,r_target,17.9,0.009542,19.0,4.1,345,2025-08-08 15:25:00,1859.0,eod_no_hit,16.9,0.009009,19.9,4.1,370,2025-08-08 15:25:00,1859.0,eod_no_hit,16.9,0.009009,19.9,4.1,370,2025-08-08 15:25:00,1859.0,eod_no_hit,16.9,0.009009,19.9,4.1,370,2025-08-08 15:25:00,1859.0,eod_no_hit,16.9,0.009009,19.9,4.1,370
109,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2018-07-23,2018-07-23 09:15:00,244.05,237.65,234.1,237.65,230.3,0.8582,1.0,2.0,3.861,sma50,loose,off,sameday,241.8,244.15,239.8,244.05,4833349,1251813.8,4.5233,2018-07-23 15:25:00,245.65,eod,1.6,0.006556,3.85,4.25,370,2018-07-23 09:25:00,239.8,hard_sl,-4.25,-0.017414,0.0,4.25,10,2018-07-23 09:20:00,242.693,atr_sl,-1.357,-0.00556,0.0,4.05,5,2018-07-23 09:20:00,241.7884,atr_sl,-2.2616,-0.009267,0.0,4.05,5,2018-07-23 15:25:00,245.65,eod_no_hit,1.6,0.006556,3.85,4.25,370,2018-07-23 15:25:00,245.65,eod_no_hit,1.6,0.006556,3.85,4.25,370,2018-07-23 15:25:00,245.65,eod_no_hit,1.6,0.006556,3.85,4.25,370,2018-07-23 15:25:00,245.65,eod_no_hit,1.6,0.006556,3.85,4.25,370,2018-07-23 09:25:00,239.8,hard_sl,-4.25,-0.017414,0.0,4.25,10,2018-07-23 09:25:00,239.8,hard_sl,-4.25,-0.017414,0.0,4.25,10,2018-07-23 09:25:00,239.8,hard_sl,-4.25,-0.017414,0.0,4.25,10,2018-07-23 09:25:00,239.8,hard_sl,-4.25,-0.017414,0.0,4.25,10,2018-07-23 09:25:00,239.8,hard_sl,-4.25,-0.017414,0.0,4.25,10
110,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2018-07-26,2018-07-26 09:15:00,250.6,248.2,244.95,237.65,230.3,0.8582,1.0,2.0,3.82,sma50,loose,off,sameday,248.3,251.8,248.3,250.6,5697711,1491540.3,4.724,2018-07-26 15:25:00,249.1,eod,-1.5,-0.005986,1.2,4.7,370,2018-07-26 12:55:00,248.3,hard_sl,-2.3,-0.009178,1.2,3.1,220,2018-07-26 09:50:00,249.1828,atr_sl,-1.4172,-0.005655,1.2,1.85,35,2018-07-26 12:55:00,248.238,atr_sl,-2.362,-0.009425,1.2,3.1,220,2018-07-26 15:25:00,249.1,eod_no_hit,-1.5,-0.005986,1.2,4.7,370,2018-07-26 14:25:00,247.076,chandelier,-3.524,-0.014062,1.2,4.7,310,2018-07-26 15:25:00,249.1,eod_no_hit,-1.5,-0.005986,1.2,4.7,370,2018-07-26 15:25:00,249.1,eod_no_hit,-1.5,-0.005986,1.2,4.7,370,2018-07-26 12:55:00,248.3,hard_sl,-2.3,-0.009178,1.2,3.1,220,2018-07-26 12:55:00,248.3,hard_sl,-2.3,-0.009178,1.2,3.1,220,2018-07-26 12:55:00,248.3,hard_sl,-2.3,-0.009178,1.2,3.1,220,2018-07-26 12:55:00,248.3,hard_sl,-2.3,-0.009178,1.2,3.1,220,2018-07-26 09:25:00,250.6,breakeven,0.0,0.0,1.2,1.25,10
111,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2018-08-17,2018-08-17 09:15:00,271.75,266.8,263.9,265.45,259.25,0.3171,1.0,2.0,5.101,sma50,loose,off,sameday,266.3,272.45,266.3,271.75,9302985,1823672.0,4.8038,2018-08-17 15:25:00,271.3,eod,-0.45,-0.001656,0.95,3.35,370,2018-08-17 15:25:00,271.3,eod_no_hit,-0.45,-0.001656,0.95,3.35,370,2018-08-17 09:20:00,270.3089,atr_sl,-1.4411,-0.005303,0.0,3.35,5,2018-08-17 09:20:00,269.3481,atr_sl,-2.4019,-0.008839,0.0,3.35,5,2018-08-17 15:25:00,271.3,eod_no_hit,-0.45,-0.001656,0.95,3.35,370,2018-08-17 15:25:00,271.3,eod_no_hit,-0.45,-0.001656,0.95,3.35,370,2018-08-17 15:25:00,271.3,eod_no_hit,-0.45,-0.001656,0.95,3.35,370,2018-08-17 15:25:00,271.3,eod_no_hit,-0.45,-0.001656,0.95,3.35,370,2018-08-17 15:25:00,271.3,eod_no_hit,-0.45,-0.001656,0.95,3.35,370,2018-08-17 15:25:00,271.3,eod_no_hit,-0.45,-0.001656,0.95,3.35,370,2018-08-17 15:25:00,271.3,eod_no_hit,-0.45,-0.001656,0.95,3.35,370,2018-08-17 15:25:00,271.3,eod_no_hit,-0.45,-0.001656,0.95,3.35,370,2018-08-17 15:25:00,271.3,eod_no_hit,-0.45,-0.001656,0.95,3.35,370
112,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2020-05-06,2020-05-06 09:15:00,141.65,153.5,148.75,159.9,154.0,0.2122,1.0,2.0,3.442,sma50,loose,off,sameday,148.25,148.25,138.85,141.65,16116763,4681711.0,6.7307,2020-05-06 15:25:00,142.65,eod,-1.0,-0.00706,2.8,3.4,370,2020-05-06 15:25:00,142.65,eod_no_hit,-1.0,-0.00706,2.8,3.4,370,2020-05-06 09:20:00,143.6692,atr_sl,-2.0192,-0.014255,0.25,3.4,5,2020-05-06 09:20:00,145.0153,atr_sl,-3.3653,-0.023758,0.25,3.4,5,2020-05-06 15:25:00,142.65,eod_no_hit,-1.0,-0.00706,2.8,3.4,370,2020-05-06 15:25:00,142.65,eod_no_hit,-1.0,-0.00706,2.8,3.4,370,2020-05-06 15:25:00,142.65,eod_no_hit,-1.0,-0.00706,2.8,3.4,370,2020-05-06 15:25:00,142.65,eod_no_hit,-1.0,-0.00706,2.8,3.4,370,2020-05-06 15:25:00,142.65,eod_no_hit,-1.0,-0.00706,2.8,3.4,370,2020-05-06 15:25:00,142.65,eod_no_hit,-1.0,-0.00706,2.8,3.4,370,2020-05-06 15:25:00,142.65,eod_no_hit,-1.0,-0.00706,2.8,3.4,370,2020-05-06 15:25:00,142.65,eod_no_hit,-1.0,-0.00706,2.8,3.4,370,2020-05-06 15:25:00,142.65,eod_no_hit,-1.0,-0.00706,2.8,3.4,370
113,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2021-05-31,2021-05-31 09:15:00,187.75,184.65,182.95,185.2,179.7,0.6193,1.0,2.0,6.622,sma50,loose,off,sameday,185.95,188.4,185.45,187.75,26777581,4043966.7,3.2164,2021-05-31 15:25:00,187.7,eod,-0.05,-0.000266,0.7,1.2,370,2021-05-31 15:25:00,187.7,eod_no_hit,-0.05,-0.000266,0.7,1.2,370,2021-05-31 09:35:00,186.7851,atr_sl,-0.9649,-0.005139,0.65,1.05,20,2021-05-31 15:25:00,187.7,eod_no_hit,-0.05,-0.000266,0.7,1.2,370,2021-05-31 15:25:00,187.7,eod_no_hit,-0.05,-0.000266,0.7,1.2,370,2021-05-31 15:25:00,187.7,eod_no_hit,-0.05,-0.000266,0.7,1.2,370,2021-05-31 15:25:00,187.7,eod_no_hit,-0.05,-0.000266,0.7,1.2,370,2021-05-31 15:25:00,187.7,eod_no_hit,-0.05,-0.000266,0.7,1.2,370,2021-05-31 15:25:00,187.7,eod_no_hit,-0.05,-0.000266,0.7,1.2,370,2021-05-31 15:25:00,187.7,eod_no_hit,-0.05,-0.000266,0.7,1.2,370,2021-05-31 15:25:00,187.7,eod_no_hit,-0.05,-0.000266,0.7,1.2,370,2021-05-31 15:25:00,187.7,eod_no_hit,-0.05,-0.000266,0.7,1.2,370,2021-05-31 15:25:00,187.7,eod_no_hit,-0.05,-0.000266,0.7,1.2,370
114,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2021-09-16,2021-09-16 09:15:00,197.65,187.85,186.2,185.4,180.8,0.2909,1.0,2.0,15.572,sma50,loose,off,sameday,187.65,197.7,187.15,197.65,38433720,2468175.7,2.7378,2021-09-16 15:25:00,199.35,eod,1.7,0.008601,4.45,9.25,370,2021-09-16 15:25:00,199.35,eod_no_hit,1.7,0.008601,4.45,9.25,370,2021-09-16 09:20:00,196.8286,atr_sl,-0.8214,-0.004156,0.0,9.25,5,2021-09-16 09:20:00,196.2811,atr_sl,-1.3689,-0.006926,0.0,9.25,5,2021-09-16 09:20:00,194.9122,atr_sl,-2.7378,-0.013852,0.0,9.25,5,2021-09-16 09:20:00,194.9122,chandelier,-2.7378,-0.013852,0.0,9.25,5,2021-09-16 09:20:00,193.5432,chandelier,-4.1068,-0.020778,0.0,9.25,5,2021-09-16 09:20:00,192.1743,chandelier,-5.4757,-0.027704,0.0,9.25,5,2021-09-16 15:25:00,199.35,eod_no_hit,1.7,0.008601,4.45,9.25,370,2021-09-16 15:25:00,199.35,eod_no_hit,1.7,0.008601,4.45,9.25,370,2021-09-16 15:25:00,199.35,eod_no_hit,1.7,0.008601,4.45,9.25,370,2021-09-16 15:25:00,199.35,eod_no_hit,1.7,0.008601,4.45,9.25,370,2021-09-16 15:25:00,199.35,eod_no_hit,1.7,0.008601,4.45,9.25,370
115,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2021-11-15,2021-11-15 09:15:00,205.45,202.35,198.2,202.35,195.2,0.8932,1.0,2.0,2.634,sma50,loose,off,sameday,202.35,206.0,201.6,205.45,15180222,5763527.7,5.1588,2021-11-15 15:25:00,206.0,eod,0.55,0.002677,1.15,2.4,370,2021-11-15 15:25:00,206.0,eod_no_hit,0.55,0.002677,1.15,2.4,370,2021-11-15 09:20:00,203.9024,atr_sl,-1.5476,-0.007533,0.0,2.25,5,2021-11-15 15:25:00,206.0,eod_no_hit,0.55,0.002677,1.15,2.4,370,2021-11-15 15:25:00,206.0,eod_no_hit,0.55,0.002677,1.15,2.4,370,2021-11-15 15:25:00,206.0,eod_no_hit,0.55,0.002677,1.15,2.4,370,2021-11-15 15:25:00,206.0,eod_no_hit,0.55,0.002677,1.15,2.4,370,2021-11-15 15:25:00,206.0,eod_no_hit,0.55,0.002677,1.15,2.4,370,2021-11-15 15:25:00,206.0,eod_no_hit,0.55,0.002677,1.15,2.4,370,2021-11-15 15:25:00,206.0,eod_no_hit,0.55,0.002677,1.15,2.4,370,2021-11-15 15:25:00,206.0,eod_no_hit,0.55,0.002677,1.15,2.4,370,2021-11-15 15:25:00,206.0,eod_no_hit,0.55,0.002677,1.15,2.4,370,2021-11-15 15:25:00,206.0,eod_no_hit,0.55,0.002677,1.15,2.4,370
116,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2022-09-14,2022-09-14 09:15:00,291.9,289.75,285.95,288.25,280.0,0.4039,1.0,2.0,2.34,sma50,loose,off,sameday,286.3,291.95,286.3,291.9,4891098,2089797.3,4.0277,2022-09-14 15:25:00,290.4,eod,-1.5,-0.005139,1.3,3.9,370,2022-09-14 15:25:00,290.4,eod_no_hit,-1.5,-0.005139,1.3,3.9,370,2022-09-14 09:20:00,290.6917,atr_sl,-1.2083,-0.004139,0.0,3.9,5,2022-09-14 09:20:00,289.8862,atr_sl,-2.0138,-0.006899,0.0,3.9,5,2022-09-14 15:25:00,290.4,eod_no_hit,-1.5,-0.005139,1.3,3.9,370,2022-09-14 15:25:00,290.4,eod_no_hit,-1.5,-0.005139,1.3,3.9,370,2022-09-14 15:25:00,290.4,eod_no_hit,-1.5,-0.005139,1.3,3.9,370,2022-09-14 15:25:00,290.4,eod_no_hit,-1.5,-0.005139,1.3,3.9,370,2022-09-14 15:25:00,290.4,eod_no_hit,-1.5,-0.005139,1.3,3.9,370,2022-09-14 15:25:00,290.4,eod_no_hit,-1.5,-0.005139,1.3,3.9,370,2022-09-14 15:25:00,290.4,eod_no_hit,-1.5,-0.005139,1.3,3.9,370,2022-09-14 15:25:00,290.4,eod_no_hit,-1.5,-0.005139,1.3,3.9,370,2022-09-14 15:25:00,290.4,eod_no_hit,-1.5,-0.005139,1.3,3.9,370
117,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2022-09-22,2022-09-22 09:15:00,300.15,298.55,290.15,293.2,285.15,0.607,1.0,2.0,3.815,sma50,loose,off,sameday,294.95,301.6,294.95,300.15,8448583,2214466.6,4.6339,2022-09-22 15:25:00,299.05,eod,-1.1,-0.003665,1.45,3.6,370,2022-09-22 15:25:00,299.05,eod_no_hit,-1.1,-0.003665,1.45,3.6,370,2022-09-22 09:20:00,298.7598,atr_sl,-1.3902,-0.004632,0.0,3.6,5,2022-09-22 09:20:00,297.833,atr_sl,-2.317,-0.007719,0.0,3.6,5,2022-09-22 15:25:00,299.05,eod_no_hit,-1.1,-0.003665,1.45,3.6,370,2022-09-22 15:25:00,299.05,eod_no_hit,-1.1,-0.003665,1.45,3.6,370,2022-09-22 15:25:00,299.05,eod_no_hit,-1.1,-0.003665,1.45,3.6,370,2022-09-22 15:25:00,299.05,eod_no_hit,-1.1,-0.003665,1.45,3.6,370,2022-09-22 15:25:00,299.05,eod_no_hit,-1.1,-0.003665,1.45,3.6,370,2022-09-22 15:25:00,299.05,eod_no_hit,-1.1,-0.003665,1.45,3.6,370,2022-09-22 15:25:00,299.05,eod_no_hit,-1.1,-0.003665,1.45,3.6,370,2022-09-22 15:25:00,299.05,eod_no_hit,-1.1,-0.003665,1.45,3.6,370,2022-09-22 15:25:00,299.05,eod_no_hit,-1.1,-0.003665,1.45,3.6,370
118,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2023-01-27,2023-01-27 09:15:00,301.0,294.95,289.95,291.1,283.3,0.5094,1.0,2.0,2.892,sma50,loose,off,sameday,295.6,301.0,295.6,301.0,3808406,1316733.4,4.4557,2023-01-27 15:25:00,298.65,eod,-2.35,-0.007807,0.7,4.35,370,2023-01-27 15:25:00,298.65,eod_no_hit,-2.35,-0.007807,0.7,4.35,370,2023-01-27 09:20:00,299.6633,atr_sl,-1.3367,-0.004441,0.0,3.75,5,2023-01-27 09:20:00,298.7722,atr_sl,-2.2278,-0.007401,0.0,3.75,5,2023-01-27 15:25:00,298.65,eod_no_hit,-2.35,-0.007807,0.7,4.35,370,2023-01-27 10:20:00,297.2443,chandelier,-3.7557,-0.012477,0.7,3.95,65,2023-01-27 15:25:00,298.65,eod_no_hit,-2.35,-0.007807,0.7,4.35,370,2023-01-27 15:25:00,298.65,eod_no_hit,-2.35,-0.007807,0.7,4.35,370,2023-01-27 15:25:00,298.65,eod_no_hit,-2.35,-0.007807,0.7,4.35,370,2023-01-27 15:25:00,298.65,eod_no_hit,-2.35,-0.007807,0.7,4.35,370,2023-01-27 15:25:00,298.65,eod_no_hit,-2.35,-0.007807,0.7,4.35,370,2023-01-27 15:25:00,298.65,eod_no_hit,-2.35,-0.007807,0.7,4.35,370,2023-01-27 15:25:00,298.65,eod_no_hit,-2.35,-0.007807,0.7,4.35,370
119,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2023-02-02,2023-02-02 09:15:00,320.0,316.3,284.65,301.7,288.05,0.9843,1.0,2.0,5.91,sma50,loose,off,sameday,312.75,320.0,311.9,320.0,8886443,1503614.8,7.3802,2023-02-02 15:25:00,327.35,eod,7.35,0.022969,12.55,4.25,370,2023-02-02 15:25:00,327.35,eod_no_hit,7.35,0.022969,12.55,4.25,370,2023-02-02 09:20:00,317.7859,atr_sl,-2.2141,-0.006919,0.0,4.25,5,2023-02-02 09:20:00,316.3099,atr_sl,-3.6901,-0.011532,0.0,4.25,5,2023-02-02 15:25:00,327.35,eod_no_hit,7.35,0.022969,12.55,4.25,370,2023-02-02 13:55:00,325.1698,chandelier,5.1698,0.016156,12.55,4.25,280,2023-02-02 13:55:00,321.4797,chandelier,1.4797,0.004624,12.55,4.25,280,2023-02-02 15:25:00,327.35,eod_no_hit,7.35,0.022969,12.55,4.25,370,2023-02-02 10:10:00,328.1,r_target,8.1,0.025313,8.15,4.25,55,2023-02-02 10:15:00,332.15,r_target,12.15,0.037969,12.4,4.25,60,2023-02-02 15:25:00,327.35,eod_no_hit,7.35,0.022969,12.55,4.25,370,2023-02-02 15:25:00,327.35,eod_no_hit,7.35,0.022969,12.55,4.25,370,2023-02-02 13:55:00,324.05,step_trail,4.05,0.012656,12.55,4.25,280
120,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2023-05-25,2023-05-25 09:15:00,380.75,376.0,369.3,374.05,355.8,0.3248,1.0,2.0,2.4,sma50,loose,off,sameday,377.9,380.85,376.6,380.75,4385696,1827057.4,6.6355,2023-05-25 15:25:00,382.05,eod,1.3,0.003414,1.95,3.3,370,2023-05-25 15:25:00,382.05,eod_no_hit,1.3,0.003414,1.95,3.3,370,2023-05-25 09:20:00,378.7593,atr_sl,-1.9907,-0.005228,0.0,3.3,5,2023-05-25 15:25:00,382.05,eod_no_hit,1.3,0.003414,1.95,3.3,370,2023-05-25 15:25:00,382.05,eod_no_hit,1.3,0.003414,1.95,3.3,370,2023-05-25 15:25:00,382.05,eod_no_hit,1.3,0.003414,1.95,3.3,370,2023-05-25 15:25:00,382.05,eod_no_hit,1.3,0.003414,1.95,3.3,370,2023-05-25 15:25:00,382.05,eod_no_hit,1.3,0.003414,1.95,3.3,370,2023-05-25 15:25:00,382.05,eod_no_hit,1.3,0.003414,1.95,3.3,370,2023-05-25 15:25:00,382.05,eod_no_hit,1.3,0.003414,1.95,3.3,370,2023-05-25 15:25:00,382.05,eod_no_hit,1.3,0.003414,1.95,3.3,370,2023-05-25 15:25:00,382.05,eod_no_hit,1.3,0.003414,1.95,3.3,370,2023-05-25 15:25:00,382.05,eod_no_hit,1.3,0.003414,1.95,3.3,370
121,ITC,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2024-01-03,2024-01-03 09:15:00,410.35,407.65,400.95,404.7,392.45,0.1796,1.0,2.0,2.782,sma50,loose,off,sameday,406.7,412.0,405.95,410.35,4759067,1710531.6,6.1795,2024-01-03 15:25:00,412.95,eod,2.6,0.006336,5.4,2.55,370,2024-01-03 15:25:00,412.95,eod_no_hit,2.6,0.006336,5.4,2.55,370,2024-01-03 09:20:00,408.4962,atr_sl,-1.8538,-0.004518,0.8,2.55,5,2024-01-03 15:25:00,412.95,eod_no_hit,2.6,0.006336,5.4,2.55,370,2024-01-03 15:25:00,412.95,eod_no_hit,2.6,0.006336,5.4,2.55,370,2024-01-03 15:25:00,412.95,eod_no_hit,2.6,0.006336,5.4,2.55,370,2024-01-03 15:25:00,412.95,eod_no_hit,2.6,0.006336,5.4,2.55,370,2024-01-03 15:25:00,412.95,eod_no_hit,2.6,0.006336,5.4,2.55,370,2024-01-03 10:40:00,414.75,r_target,4.4,0.010723,4.8,2.55,85,2024-01-03 15:25:00,412.95,eod_no_hit,2.6,0.006336,5.4,2.55,370,2024-01-03 15:25:00,412.95,eod_no_hit,2.6,0.006336,5.4,2.55,370,2024-01-03 15:25:00,412.95,eod_no_hit,2.6,0.006336,5.4,2.55,370,2024-01-03 15:25:00,412.95,eod_no_hit,2.6,0.006336,5.4,2.55,370
