variant,symbol,date,direction,or_high,or_low,entry_time,entry,stop,target,qty,rsi_at_entry,vwap_at_entry,gap_pct,exit_time,exit_price,exit_reason,trailed,gross_pnl,cost,net_pnl
target_2.0R,AMBUJACEM,2024-09-10,SHORT,630.25,626.45,2024-09-10T10:15:00,626.30,630.25,618.40,79,69.21,627.55,0.0,2024-09-10T12:40:00,630.25,STOP,0,-312.05,248.17,-560.22
target_2.0R,ADANIPORTS,2024-09-10,SHORT,1447.00,1436.60,2024-09-10T10:25:00,1436.00,1447.00,1414.00,34,79.53,1440.28,0.0022,2024-09-10T12:20:00,1447.00,STOP,0,-374.00,245.06,-619.06
target_2.0R,ASIANPAINT,2024-09-10,SHORT,3294.15,3273.70,2024-09-10T10:25:00,3273.40,3294.15,3231.90,15,77.09,3284.68,0.0028,2024-09-10T11:30:00,3294.15,STOP,0,-311.25,246.28,-557.53
target_2.0R,BAJAJFINSV,2024-09-13,LONG,1874.80,1846.50,2024-09-13T10:05:00,1875.15,1889.48,1932.45,26,59.45,1861.36,0.0108,2024-09-13T15:20:00,1894.85,EOD,1,512.20,245.05,267.15
target_2.0R,ADANIPORTS,2024-09-13,SHORT,1475.65,1460.00,2024-09-13T10:20:00,1458.90,1475.65,1425.40,34,48.45,1464.87,0.0002,2024-09-13T15:20:00,1452.90,EOD,0,204.00,247.50,-43.50
target_2.0R,AMBUJACEM,2024-09-16,SHORT,633.85,630.90,2024-09-16T09:45:00,630.20,628.38,622.90,79,82.61,632.09,0.0022,2024-09-16T14:00:00,628.38,TRAIL,1,144.18,248.57,-104.39
target_2.0R,BAJAJFINSV,2024-09-16,SHORT,1917.90,1887.05,2024-09-16T10:00:00,1884.15,1867.28,1816.65,26,63.2,1904.31,0.004,2024-09-16T15:20:00,1859.40,EOD,1,643.50,243.33,400.17
target_2.0R,ADANIPORTS,2024-09-16,SHORT,1461.15,1452.85,2024-09-16T10:20:00,1452.70,1448.47,1435.80,34,64.99,1456.64,0.0021,2024-09-16T14:00:00,1448.47,TRAIL,1,143.65,246.60,-102.95
target_2.0R,BAJAJ-AUTO,2024-09-16,SHORT,11461.50,11385.00,2024-09-16T11:40:00,11372.00,11461.50,11193.00,4,26.4,11417.25,-0.0003,2024-09-16T15:20:00,11396.50,EOD,0,-98.00,227.69,-325.69
target_2.0R,ASIANPAINT,2024-09-16,SHORT,3394.90,3349.45,2024-09-16T11:45:00,3349.35,3394.90,3258.25,14,28.19,3366.96,0.0006,2024-09-16T15:20:00,3334.45,EOD,0,208.60,233.93,-25.33
target_2.0R,ASIANPAINT,2024-09-17,SHORT,3349.90,3325.75,2024-09-17T09:45:00,3324.35,3311.57,3273.25,15,71.71,3337.55,0.0,2024-09-17T14:05:00,3311.57,TRAIL,1,191.63,248.85,-57.22
target_2.0R,AMBUJACEM,2024-09-17,LONG,626.70,624.20,2024-09-17T11:15:00,626.80,624.20,632.00,79,49.48,625.42,-0.0022,2024-09-17T12:30:00,624.20,STOP,0,-205.40,247.07,-452.47
target_2.0R,ADANIPORTS,2024-09-17,SHORT,1445.00,1428.20,2024-09-17T13:20:00,1427.35,1445.00,1392.05,35,45.75,1428.44,0.0015,2024-09-17T15:20:00,1427.00,EOD,0,12.25,249.76,-237.51
target_2.0R,AMBUJACEM,2024-09-18,LONG,624.60,621.05,2024-09-18T10:05:00,624.65,621.05,631.85,80,24.96,623.15,0.0,2024-09-18T12:05:00,621.05,STOP,0,-288.00,249.14,-537.14
target_2.0R,BAJAJFINSV,2024-09-18,LONG,1869.90,1843.20,2024-09-18T10:15:00,1871.50,1885.65,1928.10,26,61.5,1862.35,0.0,2024-09-18T14:20:00,1885.65,TRAIL,1,367.90,244.21,123.69
target_2.0R,BAJAJ-AUTO,2024-09-18,LONG,11654.50,11548.00,2024-09-18T11:30:00,11666.50,11548.00,11903.50,4,46.68,11616.81,-0.0092,2024-09-18T13:15:00,11548.00,STOP,0,-474.00,232.15,-706.14
target_2.0R,ADANIPORTS,2024-09-18,SHORT,1438.00,1426.00,2024-09-18T12:10:00,1425.70,1438.00,1401.10,35,35.16,1431.93,0.0024,2024-09-18T15:20:00,1429.30,EOD,0,-126.00,249.81,-375.81
target_2.0R,ASIANPAINT,2024-09-18,SHORT,3324.85,3288.00,2024-09-18T12:20:00,3287.30,3268.53,3212.20,15,29.56,3298.42,0.0,2024-09-18T14:50:00,3268.53,TRAIL,1,281.62,245.84,35.78
target_2.0R,ADANIPORTS,2024-09-20,LONG,1428.00,1409.20,2024-09-20T10:35:00,1431.05,1409.20,1474.75,34,58.19,1419.83,0.0076,2024-09-20T15:20:00,1439.30,EOD,0,280.50,243.98,36.52
target_2.0R,ASIANPAINT,2024-09-20,LONG,3310.00,3266.05,2024-09-20T10:35:00,3313.05,3266.05,3407.05,15,45.96,3292.49,0.0031,2024-09-20T15:20:00,3299.30,EOD,0,-206.25,247.96,-454.21
target_2.0R,AMBUJACEM,2024-09-20,LONG,612.40,607.05,2024-09-20T11:40:00,614.00,617.48,627.90,81,53.18,610.66,0.0043,2024-09-20T14:45:00,617.48,TRAIL,1,281.48,249.37,32.10
target_2.0R,BAJAJFINSV,2024-09-20,LONG,1907.80,1892.10,2024-09-20T12:40:00,1908.00,1892.10,1939.80,26,68.05,1903.29,0.0009,2024-09-20T13:35:00,1892.10,STOP,0,-413.40,247.01,-660.41
target_2.0R,BAJAJFINSV,2024-09-24,LONG,1921.00,1909.75,2024-09-24T10:10:00,1922.65,1909.75,1948.45,26,16.05,1915.25,0.0,2024-09-24T13:30:00,1909.75,STOP,0,-335.40,249.11,-584.51
target_2.0R,BAJAJ-AUTO,2024-09-24,LONG,12106.00,11928.00,2024-09-24T10:40:00,12138.50,11928.00,12559.50,4,49.52,12037.5,-0.0088,2024-09-24T15:20:00,12147.50,EOD,0,36.00,242.86,-206.86
target_2.0R,ADANIPORTS,2024-09-24,SHORT,1462.55,1451.15,2024-09-24T11:15:00,1450.00,1462.55,1424.90,34,54.9,1458.17,0.0,2024-09-24T15:20:00,1459.05,EOD,0,-307.70,247.27,-554.97
target_2.0R,ASIANPAINT,2024-09-24,SHORT,3289.95,3274.10,2024-09-24T11:20:00,3271.75,3262.65,3235.35,15,32.71,3286.98,0.0,2024-09-24T14:00:00,3262.65,TRAIL,1,136.50,245.04,-108.54
target_2.0R,ADANIPORTS,2024-09-25,SHORT,1464.00,1446.95,2024-09-25T09:50:00,1446.10,1464.00,1410.30,34,66.11,1451.26,0.0016,2024-09-25T15:20:00,1457.05,EOD,0,-372.30,246.77,-619.07
target_2.0R,AMBUJACEM,2024-09-25,SHORT,619.60,614.30,2024-09-25T10:05:00,613.25,619.60,600.55,81,73.33,616.1,0.0,2024-09-25T15:20:00,616.35,EOD,0,-251.10,248.99,-500.09
target_2.0R,ASIANPAINT,2024-09-25,SHORT,3252.00,3211.00,2024-09-25T12:35:00,3207.80,3252.00,3119.40,15,31.06,3220.78,0.0011,2024-09-25T15:20:00,3247.10,EOD,0,-589.50,242.06,-831.56
target_2.0R,BAJAJFINSV,2024-09-25,LONG,1913.30,1896.05,2024-09-25T13:05:00,1913.85,1922.75,1949.45,26,60.89,1905.86,0.0002,2024-09-25T15:10:00,1922.75,TRAIL,1,231.40,249.38,-17.98
target_2.0R,BAJAJ-AUTO,2024-09-25,SHORT,12123.50,12015.50,2024-09-25T13:10:00,12007.00,12123.50,11774.00,4,38.14,12069.76,-0.0043,2024-09-25T15:20:00,12096.00,EOD,0,-356.00,241.03,-597.03
target_2.0R,AMBUJACEM,2024-09-30,LONG,637.85,629.65,2024-09-30T09:55:00,638.20,629.65,655.30,78,23.27,635.0,0.0,2024-09-30T15:20:00,629.65,STOP,0,-666.90,247.23,-914.13
target_2.0R,BAJAJ-AUTO,2024-09-30,SHORT,12338.50,12197.50,2024-09-30T10:10:00,12183.00,12105.25,11872.00,4,34.27,12252.5,-0.0089,2024-09-30T15:20:00,12034.50,EOD,1,594.00,242.18,351.82
target_2.0R,ADANIPORTS,2024-09-30,LONG,1458.40,1444.10,2024-09-30T10:45:00,1461.05,1444.10,1494.95,34,39.7,1450.47,0.0,2024-09-30T14:35:00,1444.10,STOP,0,-576.30,246.94,-823.24
target_2.0R,BAJAJFINSV,2024-09-30,SHORT,2018.35,1995.00,2024-09-30T12:05:00,1994.85,1983.10,1947.85,25,29.72,2006.56,0.0,2024-09-30T15:20:00,1971.60,EOD,1,581.25,247.90,333.35
target_2.0R,ADANIPORTS,2024-10-03,SHORT,1469.00,1450.10,2024-10-03T11:15:00,1449.45,1439.68,1410.35,34,70.85,1457.09,-0.0101,2024-10-03T15:20:00,1423.25,EOD,1,890.80,244.18,646.62
target_2.0R,AMBUJACEM,2024-10-03,SHORT,631.40,622.60,2024-10-03T11:30:00,622.50,618.05,604.70,80,41.11,629.18,-0.0149,2024-10-03T14:30:00,618.05,TRAIL,1,356.00,248.11,107.89
target_2.0R,ADANIPORTS,2024-10-04,LONG,1428.80,1406.10,2024-10-04T09:50:00,1430.55,1406.10,1479.45,34,20.63,1419.38,-0.0003,2024-10-04T14:45:00,1406.10,STOP,0,-831.30,241.12,-1072.42
target_2.0R,AMBUJACEM,2024-10-04,LONG,620.00,608.10,2024-10-04T10:45:00,620.60,608.10,645.60,80,32.77,615.97,-0.0032,2024-10-04T14:25:00,608.10,STOP,0,-1000.00,245.74,-1245.74
target_2.0R,BAJAJFINSV,2024-10-04,LONG,1922.75,1877.00,2024-10-04T11:50:00,1924.65,1877.00,2019.95,25,69.25,1903.07,-0.0001,2024-10-04T13:50:00,1877.00,STOP,0,-1191.25,237.60,-1428.85
target_2.0R,ASIANPAINT,2024-10-04,LONG,3135.00,3065.25,2024-10-04T11:55:00,3140.65,3065.25,3291.45,15,54.75,3110.29,-0.0045,2024-10-04T14:30:00,3065.25,STOP,0,-1131.00,232.72,-1363.72
target_2.0R,BAJAJFINSV,2024-10-10,LONG,1878.00,1860.00,2024-10-10T10:10:00,1879.55,1860.00,1918.65,26,24.93,1868.99,0.0042,2024-10-10T15:20:00,1877.40,EOD,0,-55.90,244.20,-300.10
target_2.0R,ADANIPORTS,2024-10-10,LONG,1425.85,1408.15,2024-10-10T10:15:00,1427.85,1408.15,1467.25,35,24.53,1418.83,0.0063,2024-10-10T14:35:00,1408.15,STOP,0,-689.50,248.15,-937.65
target_2.0R,AMBUJACEM,2024-10-10,SHORT,613.45,606.45,2024-10-10T10:35:00,606.20,613.45,591.70,82,46.23,608.8,0.0047,2024-10-10T11:35:00,591.70,TARGET,0,1189.00,245.57,943.43
target_2.0R,BAJAJ-AUTO,2024-10-11,SHORT,11636.00,11516.00,2024-10-11T09:45:00,11512.00,11636.00,11264.00,4,75.06,11570.59,0.0049,2024-10-11T15:20:00,11606.00,EOD,0,-376.00,231.18,-607.18
target_2.0R,AMBUJACEM,2024-10-11,SHORT,592.80,586.20,2024-10-11T11:20:00,585.75,592.80,571.65,85,57.86,589.56,0.0063,2024-10-11T15:20:00,584.05,EOD,0,144.50,248.58,-104.08
target_2.0R,ADANIPORTS,2024-10-11,SHORT,1419.90,1410.35,2024-10-11T11:55:00,1410.00,1419.90,1390.20,35,47.1,1416.15,-0.0014,2024-10-11T15:20:00,1409.50,EOD,0,17.50,246.71,-229.21
target_2.0R,ASIANPAINT,2024-10-15,SHORT,3093.00,3058.05,2024-10-15T09:55:00,3054.35,3093.00,2977.05,16,49.83,3070.61,0.0118,2024-10-15T11:40:00,3093.00,STOP,0,-618.40,245.89,-864.29
target_2.0R,ADANIPORTS,2024-10-15,SHORT,1422.00,1412.00,2024-10-15T10:20:00,1411.80,1422.00,1391.40,35,70.84,1417.06,0.004,2024-10-15T15:00:00,1422.00,STOP,0,-357.00,247.96,-604.96
target_2.0R,BAJAJFINSV,2024-10-15,SHORT,1894.15,1871.00,2024-10-15T10:25:00,1870.00,1857.92,1821.70,26,65.74,1884.15,0.0034,2024-10-15T14:15:00,1857.92,TRAIL,1,313.95,242.32,71.63
target_2.0R,AMBUJACEM,2024-10-15,SHORT,597.00,590.00,2024-10-15T11:15:00,589.95,597.00,575.85,84,30.34,592.87,0.0022,2024-10-15T15:20:00,590.75,EOD,0,-67.20,247.95,-315.15
target_2.0R,BAJAJFINSV,2024-10-16,SHORT,1871.00,1854.55,2024-10-16T10:35:00,1851.10,1871.00,1811.30,27,29.25,1861.67,0.0006,2024-10-16T15:20:00,1861.10,EOD,0,-270.00,250.57,-520.57
target_2.0R,BAJAJ-AUTO,2024-10-16,LONG,11302.50,11138.50,2024-10-16T10:45:00,11328.00,11138.50,11707.00,4,43.12,11209.78,0.0014,2024-10-16T15:20:00,11322.00,EOD,0,-24.00,226.50,-250.50
target_2.0R,AMBUJACEM,2024-10-16,SHORT,591.75,581.00,2024-10-16T11:00:00,580.80,591.75,558.90,86,41.53,585.42,0.0,2024-10-16T14:30:00,591.75,STOP,0,-941.70,252.10,-1193.80
target_2.0R,ADANIPORTS,2024-10-16,SHORT,1418.40,1408.10,2024-10-16T11:15:00,1407.80,1402.50,1386.60,35,25.17,1412.46,-0.0016,2024-10-16T14:25:00,1402.50,TRAIL,1,185.50,245.90,-60.40
target_2.0R,ASIANPAINT,2024-10-16,SHORT,3090.00,3072.50,2024-10-16T11:25:00,3068.00,3090.00,3024.00,16,31.75,3085.4,0.0068,2024-10-16T15:20:00,3081.00,EOD,0,-208.00,245.96,-453.96
target_2.0R,ADANIPORTS,2024-10-18,LONG,1392.00,1376.00,2024-10-18T10:05:00,1393.90,1402.85,1429.70,35,36.98,1384.67,-0.0041,2024-10-18T14:15:00,1402.85,TRAIL,1,313.25,244.72,68.53
target_2.0R,BAJAJ-AUTO,2024-10-18,LONG,9801.00,9598.00,2024-10-18T10:30:00,9812.00,9598.00,10240.00,5,52.99,9714.3,-0.0069,2024-10-18T15:20:00,9798.00,EOD,0,-70.00,245.12,-315.12
target_2.0R,BAJAJFINSV,2024-10-18,LONG,1820.00,1793.00,2024-10-18T11:00:00,1822.20,1793.00,1880.60,27,74.16,1811.62,-0.0004,2024-10-18T15:20:00,1821.75,EOD,0,-12.15,245.97,-258.12
target_2.0R,ASIANPAINT,2024-10-18,SHORT,3069.00,3033.60,2024-10-18T13:10:00,3033.55,3015.83,2962.65,16,36.33,3045.38,0.0004,2024-10-18T14:00:00,3015.83,TRAIL,1,283.60,241.97,41.62
target_2.0R,ADANIPORTS,2024-10-24,SHORT,1354.65,1339.90,2024-10-24T09:45:00,1339.50,1354.65,1309.20,37,32.99,1346.59,0.0034,2024-10-24T11:40:00,1354.65,STOP,0,-560.55,249.21,-809.76
target_2.0R,BAJAJ-AUTO,2024-10-24,SHORT,10331.50,10174.00,2024-10-24T10:20:00,10166.50,10084.00,9836.50,4,74.62,10233.96,-0.0078,2024-10-24T15:20:00,10043.50,EOD,1,492.00,202.10,289.90
target_2.0R,AMBUJACEM,2024-10-24,LONG,558.90,553.50,2024-10-24T11:15:00,558.95,553.50,569.85,89,66.88,558.93,0.0021,2024-10-24T15:20:00,558.15,EOD,0,-71.20,248.55,-319.75
target_2.0R,ASIANPAINT,2024-10-24,SHORT,3002.30,2981.05,2024-10-24T11:55:00,2976.05,2962.93,2923.55,16,26.53,2988.56,0.0,2024-10-24T14:25:00,2962.93,TRAIL,1,210.00,237.56,-27.56
target_2.0R,ADANIPORTS,2024-10-29,SHORT,1364.70,1341.15,2024-10-29T09:45:00,1335.50,1364.70,1277.10,37,38.44,1349.59,0.0092,2024-10-29T13:15:00,1364.70,STOP,0,-1080.40,249.77,-1330.17
target_2.0R,BAJAJ-AUTO,2024-10-29,SHORT,9825.00,9585.00,2024-10-29T09:45:00,9575.50,9825.00,9076.50,5,66.45,9654.36,0.0062,2024-10-29T15:20:00,9606.50,EOD,0,-155.00,239.77,-394.77
target_2.0R,ASIANPAINT,2024-10-29,SHORT,3028.00,2988.15,2024-10-29T09:55:00,2982.95,3028.00,2892.85,16,26.21,2998.33,0.006,2024-10-29T15:20:00,2993.60,EOD,0,-170.40,239.06,-409.46
target_2.0R,AMBUJACEM,2024-10-29,LONG,573.80,566.65,2024-10-29T11:50:00,574.45,566.65,590.05,87,48.12,571.31,0.0011,2024-10-29T15:20:00,575.35,EOD,0,78.30,250.08,-171.78
target_2.0R,ADANIPORTS,2024-11-07,SHORT,1372.95,1356.50,2024-11-07T10:00:00,1352.75,1372.95,1312.35,36,29.46,1362.6,0.0022,2024-11-07T15:20:00,1353.80,EOD,0,-37.80,243.59,-281.39
target_2.0R,ASIANPAINT,2024-11-07,SHORT,2904.95,2868.35,2024-11-07T10:25:00,2861.00,2839.03,2773.10,17,27.87,2876.03,0.0009,2024-11-07T14:45:00,2839.03,TRAIL,1,373.57,242.25,131.32
target_2.0R,BAJAJFINSV,2024-11-07,SHORT,1757.00,1716.50,2024-11-07T11:55:00,1716.05,1757.00,1634.15,29,39.73,1718.95,-0.0021,2024-11-07T15:20:00,1731.30,EOD,0,-442.25,249.93,-692.18
target_2.0R,AMBUJACEM,2024-11-08,SHORT,574.70,565.40,2024-11-08T11:20:00,565.15,574.70,546.05,88,45.65,569.03,0.007,2024-11-08T15:20:00,563.90,EOD,0,110.00,248.39,-138.39
target_2.0R,ADANIPORTS,2024-11-08,LONG,1358.00,1338.60,2024-11-08T13:10:00,1359.35,1338.60,1400.85,36,69.14,1351.48,0.0,2024-11-08T15:20:00,1357.05,EOD,0,-82.80,244.48,-327.28
target_2.0R,BAJAJFINSV,2024-11-08,LONG,1739.00,1717.00,2024-11-08T13:20:00,1741.05,1717.00,1789.15,28,68.19,1730.69,0.0054,2024-11-08T15:20:00,1738.10,EOD,0,-82.60,243.54,-326.14
target_2.0R,ADANIPORTS,2024-11-12,SHORT,1354.80,1345.10,2024-11-12T09:45:00,1344.00,1338.60,1322.40,37,26.08,1347.94,0.0001,2024-11-12T14:30:00,1338.60,TRAIL,1,199.80,248.14,-48.34
target_2.0R,AMBUJACEM,2024-11-12,SHORT,564.95,559.25,2024-11-12T09:45:00,558.60,564.95,545.90,89,89.53,560.76,0.0028,2024-11-12T10:25:00,564.95,STOP,0,-565.15,249.99,-815.14
target_2.0R,BAJAJ-AUTO,2024-11-12,SHORT,9752.00,9607.50,2024-11-12T09:50:00,9594.50,9515.75,9279.50,5,36.82,9654.83,-0.0019,2024-11-12T15:20:00,9437.00,EOD,1,787.50,237.89,549.61
target_2.0R,BAJAJFINSV,2024-11-12,SHORT,1732.95,1712.10,2024-11-12T11:15:00,1711.00,1700.03,1667.10,29,28.43,1714.88,0.0044,2024-11-12T14:00:00,1700.03,TRAIL,1,318.27,247.30,70.98
target_2.0R,ASIANPAINT,2024-11-12,SHORT,2535.00,2491.65,2024-11-12T13:15:00,2486.10,2535.00,2388.30,20,31.07,2509.38,-0.0032,2024-11-12T15:20:00,2472.25,EOD,0,277.00,247.92,29.08
target_2.0R,AMBUJACEM,2024-11-13,SHORT,558.25,550.20,2024-11-13T09:45:00,549.35,544.90,531.55,91,35.39,552.94,-0.0047,2024-11-13T14:20:00,544.90,TRAIL,1,404.95,248.94,156.01
target_2.0R,BAJAJFINSV,2024-11-13,SHORT,1695.95,1682.25,2024-11-13T09:45:00,1681.80,1674.72,1653.50,29,82.15,1687.29,-0.001,2024-11-13T15:20:00,1668.05,EOD,1,398.75,242.86,155.89
target_2.0R,BAJAJ-AUTO,2024-11-13,SHORT,9470.00,9316.50,2024-11-13T10:00:00,9286.00,9470.00,8918.00,5,60.93,9358.99,0.0,2024-11-13T15:20:00,9245.50,EOD,0,202.50,231.64,-29.14
target_2.0R,ADANIPORTS,2024-11-13,SHORT,1329.25,1309.00,2024-11-13T10:10:00,1307.45,1296.55,1263.85,38,76.63,1316.23,-0.003,2024-11-13T14:20:00,1296.55,TRAIL,1,414.20,247.38,166.82
target_2.0R,ASIANPAINT,2024-11-13,SHORT,2498.00,2456.85,2024-11-13T11:40:00,2456.25,2498.00,2372.75,20,38.34,2477.37,-0.002,2024-11-13T15:20:00,2477.65,EOD,0,-428.00,246.69,-674.70
target_2.0R,BAJAJFINSV,2024-11-14,SHORT,1671.75,1654.05,2024-11-14T11:05:00,1653.60,1644.52,1617.30,30,49.86,1662.22,0.0003,2024-11-14T14:20:00,1644.52,TRAIL,1,272.25,247.36,24.89
target_2.0R,ADANIPORTS,2024-11-14,SHORT,1293.90,1272.60,2024-11-14T11:10:00,1270.20,1293.90,1222.80,39,47.53,1285.02,0.0016,2024-11-14T15:20:00,1265.30,EOD,0,191.10,247.21,-56.11
target_2.0R,AMBUJACEM,2024-11-28,LONG,519.50,510.65,2024-11-28T10:10:00,519.80,510.65,538.10,96,15.26,516.68,0.0068,2024-11-28T15:20:00,513.10,EOD,0,-643.20,247.90,-891.10
target_2.0R,ADANIPORTS,2024-11-28,LONG,1218.70,1190.05,2024-11-28T10:15:00,1218.95,1190.05,1276.75,41,16.96,1210.94,-0.0028,2024-11-28T11:20:00,1190.05,STOP,0,-1184.90,246.92,-1431.82
target_2.0R,BAJAJ-AUTO,2024-11-28,SHORT,8996.50,8889.00,2024-11-28T12:30:00,8888.00,8833.75,8671.00,5,38.6,8952.52,-0.0027,2024-11-28T14:10:00,8833.75,TRAIL,1,271.25,221.52,49.73
